utc,total,p10,p90,CE,DOM,AEP,ATSI,AP,PS,PL,PE,BC,PEP,REST
2026-07-04 00:00:00+00:00,143295.77650354762,141799.1003408032,144792.4526662925,16443.23724744453,24012.28730023853,21797.001248205128,10791.3702240781,7849.524563508514,8333.165336744552,6214.809056587271,7004.872989070891,6255.697415069887,5335.223862339842,29258.58726026037
2026-07-04 01:00:00+00:00,139671.13992486507,138174.46376212037,141167.81608760965,15733.50283923263,23557.728300447972,21629.136805670532,10589.56473143507,7666.278119706017,7972.718269508877,6175.446293805822,6754.234049542598,5967.174744540662,5062.1557763813635,28563.19999459352
2026-07-04 02:00:00+00:00,135238.3162595277,133741.64009678306,136734.99242227233,15158.960711892898,22894.14077931199,21357.406689787895,10184.405102582656,7578.526035651693,7657.456902309908,5860.088593123512,6487.581478802299,5679.70962333489,4844.639548917965,27535.40079381199
2026-07-04 03:00:00+00:00,126451.09885093283,124954.4226881885,127947.77501367778,14234.107774890457,21345.82566110913,19888.02813293248,9305.752832921682,7109.63266029943,7335.266404589299,5481.327877701405,6138.778966708776,5270.131177356505,4615.874718313751,25726.372644109917
2026-07-04 04:00:00+00:00,116005.22350296851,113997.21301068677,117993.24877053995,13298.07539274968,19572.397320288437,18566.65303286402,8380.900346779652,6301.538427775217,6726.158745725324,5255.623962534908,5715.98497245348,4861.171295967939,4142.97327710265,23183.746728727187
2026-07-04 05:00:00+00:00,110164.5646165897,107306.76275065666,112960.20486267185,12690.49939139505,19455.103030919883,17616.594800477225,7748.487027399423,6010.07503612133,6355.367009685318,4891.80907561279,5422.478099081422,4486.636562815237,3885.4399167998154,21602.074666282202
2026-07-04 06:00:00+00:00,104822.52827993306,101939.80278195241,107759.03169969183,11581.779666975304,18987.53319922409,16882.683648349215,7312.827165872247,5704.169859845737,5772.613951252028,4651.282516835914,5227.360478574736,4343.624215107452,3808.957578765214,20549.695999131123
2026-07-04 07:00:00+00:00,101024.48121896695,97937.43638079845,103960.31853904294,10999.341386034397,18668.80650506237,16385.316314444088,7161.360766684844,5487.229493697961,5474.979202243007,4529.967046855268,4996.404446365999,4208.048964642052,3778.54389536642,19334.48319757055
2026-07-04 08:00:00+00:00,99029.10556257593,95628.14291218908,102307.66948188085,10691.680424447728,18783.46829241418,16005.948809307669,6931.5349414475,5218.784524464742,5326.236728183795,4467.6311679872815,4905.3913291757735,4094.7204609093565,3706.249990500143,18897.458893737756
2026-07-04 09:00:00+00:00,97787.34845686512,94165.9712071731,101435.3840904979,10490.023943944478,18600.800321004554,15727.710224779252,6817.433981693235,5214.652970744412,5294.429675068737,4451.230694920506,4993.201041814484,3968.5985451543243,3566.0445503441492,18663.222507397
2026-07-04 10:00:00+00:00,97366.73593999962,93662.79937930484,101101.87047190327,10280.978786229784,18328.102898757013,15884.664601520677,6894.663065463,5210.172209636642,5132.5257802417755,4515.534206710747,4979.630233417695,3982.5275852064556,3578.25040145059,18579.686171365243
2026-07-04 11:00:00+00:00,97031.52745270991,93076.25668663635,100812.1449682942,10370.839259591696,18147.059502106236,15676.944288479097,6904.594683955056,5274.618572889012,5177.268124314813,4553.668645878223,4953.831987797757,4048.228252904031,3568.2175901434894,18356.25654465051
2026-07-04 12:00:00+00:00,97996.89636636546,94126.05465614577,102091.13951716397,10017.658719694653,17498.579799981915,16208.79870910766,6972.025645941821,5402.006921744445,5405.235392203663,4762.232451024804,5410.590380626664,4050.0122034436235,3610.768209605522,18658.987932990694
2026-07-04 13:00:00+00:00,102119.1039895279,98444.33537177926,106128.69239218386,10018.771985485737,17822.899480601413,17002.860201966236,7449.850966740524,5880.663715247374,5581.35509078072,5007.753099286746,5538.091301806624,4229.131196728291,3771.9811131336655,19815.745837750568
2026-07-04 14:00:00+00:00,108801.07128161726,105341.93807314722,112576.19736827743,10652.651126234465,18861.62134419727,18502.07552307404,7660.3319674201375,6317.676780785691,5799.946555404858,5196.344374754862,5824.962032857215,4524.190289237391,4074.066560832705,21387.204726818632
2026-07-04 15:00:00+00:00,115960.9378775407,112234.47445205327,119829.19490485497,11023.67940035734,20042.596097966823,19160.277531548552,8513.161538986333,6860.243251683876,6159.463749279756,5509.863572273061,6305.733474316026,4938.068918944535,4335.26373488559,23112.586607298803
2026-07-04 16:00:00+00:00,123645.46017140735,120051.49627611786,127433.2992540076,12130.5778829336,21038.765876363243,20284.945752318083,9326.875696356106,7301.963480114975,6622.227696953672,5622.495822603533,6634.088986266682,5292.3689317049,4509.396611403644,24881.753434388902
2026-07-04 17:00:00+00:00,128965.68534749764,125535.29165698682,132431.0275606248,12833.661538643048,21966.08986760466,21207.312179610664,9849.729067434091,7468.2435474973145,7113.817866222539,5903.895433875835,6846.534195750898,5583.079722482383,4735.756640056494,25457.565288319725
2026-07-04 18:00:00+00:00,133884.05579034204,130577.67458843782,137289.4945556012,13543.880602981739,22686.676653766233,21660.662901766602,10165.778192289707,7720.112913470322,7401.24726436406,5885.776668825006,7085.16372533905,5733.462124079218,4814.82654704067,27186.46819641942
