time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-14 11:00:13, -5.2533,46.5757,1023.5,    8, 19.3, 16.9, 16.9, 86, 86,11.92, 93, 4.4
2026-09-14 11:00:53, -5.2538,46.6026,1003.0,  182, 17.9, 16.1, 16.1, 89, 89,11.57,111, 3.3
2026-09-14 11:01:23, -5.2549,46.6028, 989.9,  295, 16.9, 15.6, 15.6, 92, 92,11.35,106, 3.1
2026-09-14 11:02:03, -5.2554,46.6034, 978.3,  396, 19.7,  2.4,  2.4, 32, 32, 4.65,199, 2.1
2026-09-14 11:02:43, -5.2553,46.6040, 968.4,  484, 21.5, -9.7, -8.6, 11, 11, 1.89,162, 2.1
2026-09-14 11:03:23, -5.2558,46.6048, 958.6,  571, 21.9, -9.4, -8.4, 11, 11, 1.96,157, 2.8
2026-09-14 11:04:03, -5.2564,46.6060, 948.7,  662, 22.7,-12.4,-11.1,  9,  9, 1.55,166, 3.6
2026-09-14 11:04:43, -5.2568,46.6072, 938.6,  754, 22.9,-20.2,-18.1,  4,  4, 0.82,164, 2.8
2026-09-14 11:05:23, -5.2569,46.6080, 928.3,  850, 23.4,-27.7,-25.1,  2,  2, 0.42,177, 2.2
2026-09-14 11:05:53, -5.2570,46.6085, 920.5,  923, 23.2,-16.8,-15.0,  6,  6, 1.12,172, 1.8
2026-09-14 11:06:33, -5.2571,46.6092, 910.5, 1018, 22.8,-17.5,-15.7,  6,  6, 1.06,176, 1.6
2026-09-14 11:07:13, -5.2573,46.6097, 900.3, 1115, 22.3, -6.6, -5.9, 14, 14, 2.58,146, 1.5
2026-09-14 11:07:53, -5.2577,46.6101, 890.3, 1212, 21.0,  4.4,  4.4, 34, 34, 5.90,175, 1.3
2026-09-14 11:08:33, -5.2576,46.6106, 880.4, 1308, 20.4,  4.0,  4.0, 34, 34, 5.79,195, 1.5
2026-09-14 11:09:13, -5.2570,46.6112, 870.9, 1402, 20.1,  5.0,  5.0, 37, 37, 6.31,227, 2.5
2026-09-14 11:09:53, -5.2560,46.6118, 861.5, 1496, 19.7,  3.3,  3.3, 34, 34, 5.62,226, 2.5
2026-09-14 11:10:33, -5.2551,46.6123, 851.9, 1592, 19.3,  3.7,  3.7, 36, 36, 5.85,249, 1.9
2026-09-14 11:11:03, -5.2544,46.6124, 844.7, 1665, 18.7,  3.9,  3.9, 37, 37, 5.99,271, 1.8
2026-09-14 11:11:43, -5.2535,46.6122, 835.1, 1762, 17.8,  2.7,  2.7, 36, 36, 5.55,288, 1.9
2026-09-14 11:12:23, -5.2525,46.6119, 826.0, 1856, 17.1,  2.6,  2.6, 38, 38, 5.57,301, 2.4
2026-09-14 11:13:03, -5.2513,46.6115, 816.9, 1950, 16.5,  3.4,  3.4, 42, 42, 5.98,298, 3.2
2026-09-14 11:13:43, -5.2495,46.6109, 807.6, 2048, 15.8,  2.3,  2.3, 40, 40, 5.58,290, 4.1
2026-09-14 11:14:23, -5.2472,46.6105, 798.6, 2143, 15.1,  1.8,  1.8, 40, 40, 5.44,282, 5.0
2026-09-14 11:15:03, -5.2446,46.6102, 789.6, 2238, 14.5,  0.7,  0.7, 39, 39, 5.10,280, 4.9
2026-09-14 11:15:43, -5.2423,46.6099, 780.8, 2333, 13.9,  0.0,  0.0, 39, 39, 4.90,280, 4.5
2026-09-14 11:16:23, -5.2400,46.6097, 772.2, 2426, 13.3, -0.5, -0.5, 39, 39, 4.76,274, 4.2
2026-09-14 11:17:03, -5.2378,46.6096, 763.4, 2522, 12.5,  0.5,  0.5, 44, 44, 5.21,274, 4.4
2026-09-14 11:17:43, -5.2355,46.6094, 754.5, 2620, 11.9, -0.3, -0.3, 43, 43, 4.96,278, 4.8
2026-09-14 11:18:23, -5.2328,46.6092, 745.8, 2718, 11.5, -1.3, -1.2, 41, 41, 4.66,273, 5.2
2026-09-14 11:19:03, -5.2301,46.6091, 737.1, 2815, 10.7, -1.8, -1.6, 42, 42, 4.56,274, 5.2
2026-09-14 11:19:43, -5.2273,46.6091, 728.7, 2911, 10.4, -2.2, -2.0, 41, 41, 4.45,271, 5.8
2026-09-14 11:20:23, -5.2244,46.6088, 720.4, 3007, 10.3, -8.6, -7.7, 25, 25, 2.76,289, 5.0
2026-09-14 11:21:03, -5.2218,46.6082, 712.1, 3103,  9.7, -4.6, -4.1, 36, 36, 3.81,287, 5.9
2026-09-14 11:21:43, -5.2185,46.6074, 703.8, 3200,  8.9, -3.6, -3.2, 41, 41, 4.18,294, 7.3
2026-09-14 11:22:13, -5.2160,46.6065, 697.7, 3272,  8.2, -3.1, -2.7, 45, 45, 4.36,298, 7.3
2026-09-14 11:22:53, -5.2125,46.6052, 689.6, 3368,  7.8, -3.8, -3.4, 44, 44, 4.20,298, 7.6
2026-09-14 11:23:33, -5.2091,46.6040, 681.7, 3463,  7.4, -5.0, -4.4, 41, 41, 3.87,293, 7.3
2026-09-14 11:24:13, -5.2055,46.6033, 673.6, 3562,  7.1, -6.8, -6.0, 37, 37, 3.42,284, 6.7
2026-09-14 11:24:53, -5.2023,46.6027, 665.6, 3659,  6.6, -7.5, -6.6, 36, 36, 3.28,285, 6.3
2026-09-14 11:25:33, -5.1991,46.6021, 657.6, 3759,  5.8, -7.2, -6.4, 39, 39, 3.39,288, 6.5
2026-09-14 11:26:13, -5.1959,46.6014, 649.7, 3857,  5.0, -7.7, -6.9, 39, 39, 3.29,286, 6.4
2026-09-14 11:26:53, -5.1925,46.6008, 641.9, 3955,  4.4, -8.5, -7.6, 38, 38, 3.13,282, 7.1
2026-09-14 11:27:33, -5.1888,46.6004, 634.3, 4052,  3.9, -8.5, -7.6, 40, 40, 3.17,275, 7.0
2026-09-14 11:28:13, -5.1853,46.6003, 626.7, 4150,  3.2,-10.2, -9.0, 37, 37, 2.82,276, 6.8
2026-09-14 11:28:53, -5.1817,46.6001, 618.8, 4252,  2.5,-12.1,-10.8, 33, 33, 2.44,270, 7.1
2026-09-14 11:29:33, -5.1779,46.6002, 610.8, 4357,  2.2,-13.0,-11.6, 31, 31, 2.30,267, 7.4
2026-09-14 11:30:13, -5.1740,46.6004, 603.1, 4461,  1.7,-15.0,-13.5, 28, 28, 1.97,267, 7.0
2026-09-14 11:30:53, -5.1703,46.6006, 595.6, 4561,  1.7,-17.8,-15.9, 22, 22, 1.59,266, 7.4
2026-09-14 11:31:33, -5.1666,46.6008, 588.2, 4661,  1.1,-18.2,-16.3, 22, 22, 1.56,267, 7.2
2026-09-14 11:32:13, -5.1628,46.6009, 580.9, 4762,  0.3,-21.0,-18.9, 18, 18, 1.23,269, 6.9
2026-09-14 11:32:53, -5.1594,46.6009, 573.5, 4864, -0.5,-18.0,-16.1, 25, 25, 1.62,266, 6.4
2026-09-14 11:33:33, -5.1559,46.6013, 566.1, 4967, -1.4,-20.9,-18.8, 21, 21, 1.28,259, 7.6
2026-09-14 11:34:13, -5.1515,46.6018, 558.6, 5074, -1.5,-25.0,-22.6, 15, 15, 0.90,262, 9.0
2026-09-14 11:34:53, -5.1467,46.6024, 551.3, 5179, -2.3,-24.2,-21.8, 17, 17, 0.98,257, 9.6
2026-09-14 11:35:33, -5.1416,46.6033, 544.0, 5284, -2.8,-25.6,-23.1, 15, 16, 0.87,255,10.3
2026-09-14 11:36:13, -5.1364,46.6043, 536.8, 5390, -3.5,-24.4,-22.0, 18, 19, 0.99,254,10.3
2026-09-14 11:36:53, -5.1313,46.6055, 529.5, 5498, -4.2,-25.9,-23.4, 17, 17, 0.87,250,11.1
2026-09-14 11:37:33, -5.1256,46.6071, 522.7, 5599, -4.9,-31.2,-28.3, 11, 11, 0.54,245,11.9
2026-09-14 11:38:13, -5.1200,46.6089, 515.9, 5702, -5.6,-32.0,-29.0, 10, 11, 0.51,245,11.3
2026-09-14 11:38:53, -5.1150,46.6107, 509.3, 5802, -6.3,-28.3,-25.6, 16, 17, 0.73,241,11.0
2026-09-14 11:39:33, -5.1099,46.6128, 502.9, 5901, -6.7,-31.9,-28.9, 11, 12, 0.53,238,11.2
2026-09-14 11:40:03, -5.1062,46.6144, 498.3, 5972, -7.2,-29.4,-26.6, 15, 16, 0.68,239,11.3
2026-09-14 11:40:43, -5.1010,46.6165, 492.2, 6069, -7.6,-31.8,-28.9, 12, 13, 0.54,241,11.6
2026-09-14 11:41:23, -5.0956,46.6185, 486.2, 6165, -8.5,-34.7,-31.5, 10, 11, 0.42,243,12.0
2026-09-14 11:42:03, -5.0900,46.6205, 479.8, 6267, -9.3,-35.8,-32.5, 10, 11, 0.38,244,11.9
2026-09-14 11:42:43, -5.0846,46.6220, 472.6, 6384,-10.5,-39.6,-36.2,  7,  8, 0.26,250,10.9
2026-09-14 11:43:23, -5.0794,46.6233, 466.4, 6485,-11.1,-45.3,-41.6,  4,  5, 0.14,249,10.6
2026-09-14 11:44:03, -5.0742,46.6250, 460.1, 6588,-11.8,-43.8,-40.1,  5,  6, 0.17,239,11.6
2026-09-14 11:44:43, -5.0691,46.6275, 453.8, 6694,-12.2,-29.3,-26.5, 23, 26, 0.75,232,12.4
2026-09-14 11:45:23, -5.0639,46.6303, 447.4, 6802,-13.1,-25.9,-23.4, 33, 38, 1.03,232,12.7
2026-09-14 11:46:03, -5.0587,46.6332, 441.1, 6910,-14.4,-25.4,-22.9, 39, 45, 1.10,232,12.7
2026-09-14 11:46:43, -5.0536,46.6360, 434.7, 7021,-15.1,-25.2,-22.7, 42, 49, 1.14,229,12.5
2026-09-14 11:47:23, -5.0485,46.6388, 428.3, 7132,-16.1,-26.5,-23.9, 41, 48, 1.03,233,12.6
2026-09-14 11:48:03, -5.0433,46.6416, 422.3, 7239,-16.8,-27.4,-24.8, 39, 46, 0.95,232,12.8
2026-09-14 11:48:43, -5.0380,46.6446, 416.3, 7346,-17.6,-28.2,-25.5, 39, 47, 0.90,231,13.0
2026-09-14 11:49:23, -5.0327,46.6477, 410.6, 7450,-18.4,-31.1,-28.2, 32, 38, 0.69,229,13.5
2026-09-14 11:50:03, -5.0274,46.6510, 404.9, 7553,-19.3,-29.0,-26.3, 42, 50, 0.86,228,14.5
2026-09-14 11:50:38, -5.0221,46.6540, 400.0, 7644,-19.5,-34.2,-31.0, 26, 31, 0.53,234,15.0
2026-09-14 11:51:13, -5.0164,46.6568, 395.2, 7734,-19.9,-34.8,-31.6, 25, 31, 0.51,234,15.4
2026-09-14 11:51:53, -5.0098,46.6598, 389.6, 7839,-20.7,-33.6,-30.5, 30, 37, 0.57,237,15.3
