time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-13 04:49:20,144.6289,87.5854,1004.0,   10, -6.1, -7.8, -6.9, 88, 93, 2.12,318,13.6
2026-09-13 04:49:36,144.7691,87.5777, 990.1,  119, -7.2, -8.4, -7.5, 91, 97, 2.04,320,12.3
2026-09-13 04:49:53,144.8001,87.5762, 976.0,  230, -8.4, -8.8, -7.9, 97,105, 2.01,323,13.9
2026-09-13 04:50:10,144.8298,87.5743, 963.5,  330, -9.3, -9.4, -8.4,100,109, 1.95,331,15.6
2026-09-13 04:50:27,144.8561,87.5720, 952.7,  417, -9.9, -9.9, -8.9,100,110, 1.88,336,17.0
2026-09-13 04:50:44,144.8801,87.5695, 941.7,  507,-10.5,-10.5, -9.4,100,111, 1.82,339,17.3
2026-09-13 04:51:01,144.8984,87.5670, 930.7,  597,-10.8,-10.8, -9.6,100,111, 1.80,345,17.9
2026-09-13 04:51:17,144.9120,87.5644, 920.9,  679, -9.2,-12.2,-10.9, 79, 86, 1.63,348,18.8
2026-09-13 04:51:34,144.9245,87.5615, 910.0,  771, -9.6,-12.7,-11.4, 78, 85, 1.58,351,19.4
2026-09-13 04:51:51,144.9333,87.5586, 899.0,  865,-10.3,-13.4,-11.9, 78, 86, 1.51,353,19.4
2026-09-13 04:52:08,144.9415,87.5557, 887.1,  967,-11.1,-13.8,-12.3, 81, 90, 1.49,354,19.1
2026-09-13 04:52:25,144.9481,87.5528, 876.1, 1063,-12.0,-13.8,-12.3, 87, 97, 1.50,355,18.9
2026-09-13 04:52:42,144.9538,87.5499, 864.4, 1166,-12.9,-14.3,-12.8, 89,101, 1.46,356,18.5
2026-09-13 04:52:59,144.9568,87.5472, 852.6, 1270,-13.8,-14.0,-12.5, 98,113, 1.52,355,16.6
2026-09-13 04:53:15,144.9644,87.5451, 842.2, 1363,-13.7,-16.1,-14.4, 82, 94, 1.29,347,14.0
2026-09-13 04:53:32,144.9800,87.5432, 831.3, 1462,-13.2,-17.5,-15.6, 70, 80, 1.17,340,12.7
2026-09-13 04:53:49,144.9954,87.5415, 820.5, 1562,-13.6,-16.3,-14.6, 80, 92, 1.31,339,12.6
2026-09-13 04:54:06,145.0131,87.5397, 809.8, 1662,-14.2,-16.5,-14.8, 82, 95, 1.30,338,13.7
2026-09-13 04:54:23,145.0316,87.5376, 799.5, 1758,-14.3,-17.5,-15.7, 77, 88, 1.21,339,14.6
2026-09-13 04:54:40,145.0500,87.5355, 789.3, 1856,-14.5,-17.2,-15.4, 80, 92, 1.25,337,14.7
2026-09-13 04:54:57,145.0722,87.5334, 779.5, 1951,-14.8,-17.7,-15.8, 79, 91, 1.22,336,15.0
