time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-10 10:44:00,-18.9000,63.3000, 978.0,    0, 13.0,  9.3,  9.3, 78, 78, 7.53,225, 7.0
2026-09-10 10:44:00,-18.9000,63.3000, 850.0, 1194,  5.2,  5.2,  5.2,100,100, 6.54,220, 8.0
2026-09-10 10:44:00,-18.9000,63.3000, 793.0, 1759,  2.4,  2.0,  2.0, 97, 97, 5.58,218, 9.1
2026-09-10 10:44:00,-18.9000,63.3000, 700.0, 2755, -4.9, -6.7, -6.0, 87, 91, 3.31,215,11.0
2026-09-10 10:44:00,-18.9000,63.3000, 699.0, 2766, -5.0, -6.7, -6.0, 87, 92, 3.30,215,11.0
2026-09-10 10:44:00,-18.9000,63.3000, 687.0, 2904, -5.9, -7.3, -6.5, 90, 95, 3.22,210,11.0
2026-09-10 10:44:00,-18.9000,63.3000, 624.0, 3645,-10.4,-13.6,-12.1, 78, 86, 2.15,180,11.0
2026-09-10 10:44:00,-18.9000,63.3000, 506.0, 5261,-20.3,-27.3,-24.7, 54, 65, 0.81,199,11.0
2026-09-10 10:44:00,-18.9000,63.3000, 500.0, 5350,-20.5,-28.5,-25.8, 49, 60, 0.73,200,11.0
2026-09-10 10:44:00,-18.9000,63.3000, 465.0, 5882,-23.7,-33.7,-30.6, 39, 50, 0.48,203,11.0
2026-09-10 10:44:00,-18.9000,63.3000, 409.0, 6803,-30.5,-36.5,-33.2, 56, 75, 0.41,209,11.0
2026-09-10 10:44:00,-18.9000,63.3000, 400.0, 6960,-31.7,-39.7,-36.2, 45, 62, 0.30,210,11.0
2026-09-10 10:44:00,-18.9000,63.3000, 377.0, 7377,-34.3,-50.3,-46.3, 18, 26, 0.10,220,12.4
2026-09-10 10:44:00,-18.9000,63.3000, 367.0, 7565,-35.5,-47.2,-43.3, 29, 42, 0.15,225,13.0
2026-09-10 10:44:00,-18.9000,63.3000, 361.0, 7680,-36.3,-45.3,-41.5, 39, 56, 0.19,223,13.1
2026-09-10 10:44:00,-18.9000,63.3000, 344.0, 8014,-39.1,-46.1,-42.3, 48, 70, 0.18,219,13.3
2026-09-10 10:44:00,-18.9000,63.3000, 300.0, 8940,-45.9,-52.9,-48.8, 45, 71, 0.10,205,14.0
2026-09-10 10:44:00,-18.9000,63.3000, 255.0,10003,-54.1,-58.5,-54.2, 59, 99, 0.06,205,19.0
2026-09-10 10:44:00,-18.9000,63.3000, 253.0,10053,-53.8,-59.6,-55.2, 49, 83, 0.05,205,19.0
2026-09-10 10:44:00,-18.9000,63.3000, 250.0,10130,-53.3,-61.3,-56.9, 37, 63, 0.04,205,18.0
2026-09-10 10:44:00,-18.9000,63.3000, 239.0,10421,-52.3,-64.3,-59.8, 23, 38, 0.03,205,16.7
2026-09-10 10:44:00,-18.9000,63.3000, 217.0,11055,-49.0,-64.3,-59.8, 16, 25, 0.03,205,14.0
2026-09-10 10:44:00,-18.9000,63.3000, 200.0,11590,-46.3,-64.3,-59.8, 11, 18, 0.03,200,18.0
2026-09-10 10:44:00,-18.9000,63.3000, 177.0,12397,-47.0,-67.1,-62.5,  8, 13, 0.03,205,21.0
2026-09-10 10:44:00,-18.9000,63.3000, 150.0,13490,-47.9,-70.9,-66.3,  6,  9, 0.02,220,20.0
2026-09-10 10:44:00,-18.9000,63.3000, 100.0,16170,-47.9,-80.9,-76.1,  1,  2, 0.01,215,15.0
2026-09-10 10:44:00,-18.9000,63.3000,  94.9,16516,-47.1,-80.1,-75.3,  1,  2, 0.01,222,13.3
2026-09-10 10:44:00,-18.9000,63.3000,  86.0,17162,-49.4,-81.9,-77.1,  1,  2, 0.01,235,10.0
2026-09-10 10:44:00,-18.9000,63.3000,  78.8,17736,-51.5,-83.5,-78.7,  1,  2, 0.01,225,14.0
2026-09-10 10:44:00,-18.9000,63.3000,  74.0,18147,-50.0,-82.5,-77.8,  1,  2, 0.01,225,16.0
2026-09-10 10:44:00,-18.9000,63.3000,  70.0,18510,-48.7,-81.7,-76.9,  1,  2, 0.01,220,10.0
2026-09-10 10:44:00,-18.9000,63.3000,  67.0,18797,-50.3,-82.8,-78.0,  1,  2, 0.01,245, 5.0
2026-09-10 10:44:00,-18.9000,63.3000,  63.6,19137,-52.1,-84.1,-79.3,  1,  2, 0.01,230,10.0
2026-09-10 10:44:00,-18.9000,63.3000,  60.0,19516,-52.1,-84.1,-79.3,  1,  2, 0.01,220,13.0
2026-09-10 10:44:00,-18.9000,63.3000,  50.0,20700,-52.1,-84.1,-79.3,  1,  2, 0.01,230,13.0
2026-09-10 10:44:00,-18.9000,63.3000,  49.0,20831,-51.5,-83.7,-78.9,  1,  2, 0.01,235,15.0
2026-09-10 10:44:00,-18.9000,63.3000,  46.0,21242,-49.5,-82.5,-77.7,  1,  2, 0.01,244,13.9
2026-09-10 10:44:00,-18.9000,63.3000,  41.0,21989,-51.0,-83.5,-78.8,  1,  2, 0.01,260,12.0
2026-09-10 10:44:00,-18.9000,63.3000,  35.3,22961,-52.9,-84.9,-80.1,  1,  2, 0.01,249, 8.8
2026-09-10 10:44:00,-18.9000,63.3000,  31.0,23799,-52.6,-84.6,-79.8,  1,  2, 0.01,240, 6.0
2026-09-10 10:44:00,-18.9000,63.3000,  30.0,24010,-52.5,-84.5,-79.7,  1,  2, 0.01,230, 8.0
2026-09-10 10:44:00,-18.9000,63.3000,  29.0,24230,-52.2,-84.3,-79.5,  1,  2, 0.01,225,13.0
2026-09-10 10:44:00,-18.9000,63.3000,  22.0,26022,-50.1,-82.8,-78.1,  1,  2, 0.02,225, 8.0
2026-09-10 10:44:00,-18.9000,63.3000,  20.0,26640,-49.3,-82.3,-77.5,  1,  2, 0.03,250,13.0
