time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-05 10:48:06, 26.6812,82.8944,1000.5,    8, -0.6, -4.6, -4.1, 74, 74, 2.71, 11, 7.0
2026-09-05 10:48:09, 26.7407,82.8799, 998.7,   22, -2.5, -3.9, -3.5, 90, 92, 2.86,  5, 5.5
2026-09-05 10:48:38, 26.7337,82.8787, 980.6,  167, -3.6, -5.3, -4.7, 88, 91, 2.62, 26, 7.7
2026-09-05 10:48:47, 26.7310,82.8781, 975.1,  212, -2.5, -4.8, -4.3, 84, 86, 2.74, 30, 7.8
2026-09-05 10:49:12, 26.7229,82.8767, 960.0,  336, -2.8, -5.6, -5.0, 81, 83, 2.62, 40, 7.9
2026-09-05 10:49:46, 26.7103,82.8748, 939.1,  509, -3.8, -6.4, -5.7, 82, 85, 2.52, 33, 7.8
2026-09-05 10:50:11, 26.7036,82.8734, 925.0,  629, -4.4, -6.9, -6.2, 82, 86, 2.46, 32, 7.3
2026-09-05 10:50:46, 26.6949,82.8715, 904.5,  805, -5.2, -8.2, -7.3, 80, 84, 2.28, 27, 6.5
2026-09-05 10:51:26, 26.6874,82.8696, 881.5, 1008, -6.5, -8.9, -8.0, 83, 88, 2.20, 19, 5.4
2026-09-05 10:51:46, 26.6856,82.8686, 870.6, 1104, -7.0, -9.9, -8.8, 80, 86, 2.07, 14, 5.3
2026-09-05 10:52:24, 26.6828,82.8669, 850.0, 1291, -8.2,-10.9, -9.7, 81, 87, 1.96, 10, 4.9
2026-09-05 10:52:46, 26.6810,82.8660, 838.5, 1397, -8.8,-11.5,-10.3, 81, 88, 1.89, 17, 4.9
2026-09-05 10:53:14, 26.6773,82.8648, 824.3, 1529, -9.3,-12.1,-10.8, 81, 88, 1.84, 24, 5.1
2026-09-05 10:53:46, 26.6729,82.8634, 809.3, 1671,-10.3,-12.9,-11.5, 81, 90, 1.75, 15, 5.2
2026-09-05 10:54:26, 26.6688,82.8617, 789.5, 1861,-11.0,-13.7,-12.2, 81, 90, 1.68, 15, 4.8
2026-09-05 10:55:06, 26.6664,82.8599, 768.4, 2069,-11.8,-14.7,-13.1, 79, 89, 1.59,  5, 5.0
2026-09-05 10:55:36, 26.6671,82.8585, 752.4, 2229,-12.8,-15.6,-13.9, 80, 90, 1.51,352, 5.3
2026-09-05 10:55:57, 26.6684,82.8575, 741.1, 2345,-13.4,-16.3,-14.6, 78, 89, 1.44,355, 5.8
2026-09-05 10:56:26, 26.6693,82.8559, 727.4, 2487,-14.4,-17.2,-15.4, 79, 91, 1.36,353, 6.3
2026-09-05 10:56:46, 26.6705,82.8547, 718.9, 2576,-15.0,-17.7,-15.9, 80, 92, 1.32,354, 6.7
2026-09-05 10:57:25, 26.6705,82.8525, 700.0, 2776,-16.2,-19.2,-17.2, 78, 91, 1.20,  9, 5.5
2026-09-05 10:57:46, 26.6687,82.8515, 691.1, 2872,-16.9,-19.8,-17.7, 79, 93, 1.16, 10, 5.6
2026-09-05 10:58:26, 26.6644,82.8495, 673.0, 3072,-18.4,-21.6,-19.4, 76, 91, 1.01, 23, 5.8
2026-09-05 10:59:06, 26.6577,82.8477, 657.6, 3244,-19.7,-23.0,-20.7, 75, 91, 0.92, 28, 5.7
2026-09-05 10:59:26, 26.6529,82.8468, 650.5, 3324,-20.1,-23.5,-21.2, 74, 90, 0.88, 35, 5.6
2026-09-05 11:00:06, 26.6474,82.8452, 635.6, 3495,-20.9,-24.9,-22.5, 70, 86, 0.80,  6, 4.8
2026-09-05 11:00:26, 26.6470,82.8443, 628.5, 3578,-21.5,-25.6,-23.1, 69, 85, 0.76,  1, 4.5
2026-09-05 11:00:50, 26.6467,82.8434, 620.0, 3678,-22.2,-26.3,-23.7, 70, 86, 0.72,  6, 5.0
2026-09-05 11:01:26, 26.6455,82.8417, 607.8, 3825,-23.3,-27.0,-24.4, 71, 89, 0.69,  1, 4.4
2026-09-05 11:02:06, 26.6447,82.8403, 594.4, 3987,-23.9,-28.0,-25.3, 69, 87, 0.64, 10, 3.5
2026-09-05 11:02:46, 26.6445,82.8392, 581.0, 4153,-24.8,-28.0,-25.3, 75, 95, 0.66,340, 2.6
2026-09-05 11:03:26, 26.6481,82.8383, 567.9, 4318,-26.3,-29.4,-26.6, 75, 97, 0.59,333, 2.8
2026-09-05 11:04:06, 26.6531,82.8373, 555.0, 4484,-27.7,-30.5,-27.6, 77,101, 0.55,326, 3.3
2026-09-05 11:04:46, 26.6579,82.8365, 542.5, 4647,-28.9,-32.0,-29.0, 75,100, 0.49,324, 3.0
2026-09-05 11:05:22, 26.6616,82.8356, 530.8, 4804,-30.3,-33.0,-30.0, 77,104, 0.45,337, 2.4
2026-09-05 11:05:46, 26.6619,82.8351, 523.2, 4905,-30.8,-33.6,-30.5, 76,103, 0.43, 14, 2.6
2026-09-05 11:06:26, 26.6603,82.8343, 510.9, 5074,-31.6,-35.2,-32.0, 71, 96, 0.38,351, 2.3
2026-09-05 11:07:03, 26.6615,82.8335, 500.0, 5226,-31.9,-36.7,-33.4, 63, 86, 0.33,345, 2.4
2026-09-05 11:07:06, 26.6616,82.8334, 499.2, 5238,-32.0,-36.5,-33.3, 64, 87, 0.34,344, 2.4
2026-09-05 11:07:46, 26.6644,82.8327, 487.7, 5402,-33.3,-37.3,-34.0, 67, 93, 0.32,320, 1.8
2026-09-05 11:08:26, 26.6689,82.8322, 476.7, 5561,-34.4,-37.7,-34.3, 72,101, 0.31,328, 2.4
2026-09-05 11:09:06, 26.6707,82.8315, 465.6, 5726,-35.7,-39.0,-35.6, 72,102, 0.28,338, 1.8
2026-09-05 11:09:46, 26.6742,82.8308, 454.8, 5888,-37.1,-40.9,-37.3, 68, 98, 0.24,325, 2.6
2026-09-05 11:10:26, 26.6787,82.8300, 444.1, 6053,-38.5,-42.4,-38.7, 67, 98, 0.21,321, 2.3
2026-09-05 11:11:06, 26.6814,82.8294, 434.0, 6210,-39.7,-43.6,-39.9, 67, 98, 0.19,343, 2.0
2026-09-05 11:11:46, 26.6828,82.8288, 423.8, 6373,-41.0,-43.8,-40.1, 75,112, 0.19,337, 1.3
2026-09-05 11:12:26, 26.6847,82.8282, 413.5, 6539,-42.3,-45.4,-41.6, 72,109, 0.16,343, 1.8
2026-09-05 11:12:46, 26.6850,82.8279, 408.7, 6618,-42.9,-46.0,-42.2, 71,108, 0.15,339, 1.5
2026-09-05 11:13:23, 26.6869,82.8277, 400.0, 6763,-43.3,-49.7,-45.7, 50, 76, 0.10,321, 0.4
2026-09-05 11:13:28, 26.6871,82.8277, 398.8, 6782,-43.4,-49.9,-45.9, 49, 75, 0.10,348, 0.2
2026-09-05 11:14:06, 26.6867,82.8276, 390.0, 6932,-44.3,-50.7,-46.7, 49, 76, 0.09, 80, 0.2
2026-09-05 11:14:46, 26.6862,82.8275, 380.7, 7094,-45.3,-50.9,-46.8, 53, 83, 0.09, 18, 0.1
2026-09-05 11:15:06, 26.6859,82.8275, 376.1, 7174,-45.9,-52.0,-47.9, 50, 79, 0.08, 92, 0.8
2026-09-05 11:15:46, 26.6829,82.8275, 367.0, 7337,-47.1,-53.0,-48.9, 51, 81, 0.08, 91, 0.8
2026-09-05 11:16:26, 26.6813,82.8275, 357.9, 7504,-48.3,-53.7,-49.5, 54, 86, 0.07,156, 1.0
2026-09-05 11:17:06, 26.6811,82.8282, 349.5, 7659,-49.2,-54.9,-50.7, 51, 83, 0.06,193, 1.7
2026-09-05 11:17:46, 26.6831,82.8286, 341.2, 7816,-49.9,-55.6,-51.4, 51, 83, 0.06,220, 1.4
2026-09-05 11:18:26, 26.6850,82.8289, 332.9, 7978,-50.9,-57.0,-52.7, 48, 79, 0.05,237, 1.1
2026-09-05 11:19:06, 26.6890,82.8293, 324.7, 8139,-51.5,-57.8,-53.5, 47, 77, 0.05,227, 2.0
2026-09-05 11:19:45, 26.6934,82.8298, 317.0, 8295,-52.3,-58.3,-54.0, 49, 81, 0.05,240, 1.8
2026-09-05 11:20:06, 26.6961,82.8298, 312.8, 8380,-52.6,-58.8,-54.5, 47, 79, 0.04,260, 2.4
2026-09-05 11:20:46, 26.7034,82.8300, 305.2, 8539,-53.4,-60.0,-55.6, 45, 75, 0.04,266, 1.8
2026-09-05 11:21:10, 26.7057,82.8300, 300.8, 8632,-53.7,-60.9,-56.5, 41, 70, 0.04,245, 1.3
2026-09-05 11:21:26, 26.7070,82.8301, 297.9, 8696,-53.5,-60.9,-56.5, 40, 68, 0.04,274, 1.0
2026-09-05 11:22:06, 26.7092,82.8302, 290.6, 8854,-53.4,-62.2,-57.7, 34, 57, 0.03,229, 1.9
2026-09-05 11:22:46, 26.7128,82.8306, 283.5, 9013,-52.6,-64.0,-59.5, 25, 41, 0.03,209, 1.3
2026-09-05 11:23:26, 26.7172,82.8311, 276.8, 9170,-50.6,-65.4,-60.8, 16, 26, 0.02,242, 2.1
2026-09-05 11:24:06, 26.7211,82.8313, 270.2, 9327,-49.6,-67.9,-63.4, 10, 16, 0.02,261, 1.4
2026-09-05 11:24:46, 26.7239,82.8315, 263.9, 9482,-48.2,-73.0,-68.3,  4,  7, 0.01,187, 0.7
2026-09-05 11:25:06, 26.7233,82.8316, 260.7, 9562,-47.2,-75.5,-70.8,  3,  4, 0.01,171, 1.2
2026-09-05 11:25:46, 26.7250,82.8321, 254.4, 9724,-46.5,-79.0,-74.3,  1,  2, 0.00,206, 1.4
2026-09-05 11:26:15, 26.7243,82.8325, 250.0, 9840,-45.6,-84.1,-79.3,  1,  1, 0.00,161, 2.1
2026-09-05 11:26:46, 26.7241,82.8331, 245.4, 9965,-44.9,-84.5,-79.8,  1,  1, 0.00,188, 2.4
2026-09-05 11:27:26, 26.7261,82.8340, 239.8,10119,-44.2,-84.0,-79.2,  1,  1, 0.00,206, 2.7
2026-09-05 11:28:06, 26.7321,82.8349, 234.1,10279,-43.2,-83.4,-78.6,  1,  1, 0.00,220, 3.4
2026-09-05 11:28:46, 26.7394,82.8354, 228.4,10445,-42.6,-83.0,-78.2,  1,  1, 0.00,267, 2.6
2026-09-05 11:29:26, 26.7454,82.8357, 223.0,10608,-42.6,-83.0,-78.2,  1,  1, 0.00,229, 1.8
2026-09-05 11:30:06, 26.7473,82.8363, 217.5,10776,-42.6,-83.0,-78.2,  1,  1, 0.00,195, 2.9
2026-09-05 11:30:46, 26.7491,82.8373, 212.3,10938,-42.6,-83.0,-78.2,  1,  1, 0.00,198, 3.2
