time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-05 23:07:00, 75.8000,26.8100, 968.0,  390, 25.0, 25.0, 25.0,100,100,21.00,100, 1.0
2026-09-05 23:07:00, 75.8000,26.8100, 967.0,  399, 24.0, 19.5, 19.5, 76, 76,14.91, 97, 1.1
2026-09-05 23:07:00, 75.8000,26.8100, 936.0,  678, 23.4, 18.4, 18.4, 74, 74,14.37,356, 4.1
2026-09-05 23:07:00, 75.8000,26.8100, 925.0,  779, 23.8, 17.8, 17.8, 69, 69,13.99,320, 5.2
2026-09-05 23:07:00, 75.8000,26.8100, 923.0,  798, 23.8, 17.8, 17.8, 69, 69,14.02,320, 5.4
2026-09-05 23:07:00, 75.8000,26.8100, 904.0,  980, 23.8, 16.8, 16.8, 65, 65,13.43,320, 7.6
2026-09-05 23:07:00, 75.8000,26.8100, 878.0, 1234, 21.9, 15.9, 15.9, 69, 69,13.05,320,10.8
2026-09-05 23:07:00, 75.8000,26.8100, 850.0, 1516, 19.8, 14.9, 14.9, 73, 73,12.63,330, 9.3
2026-09-05 23:07:00, 75.8000,26.8100, 818.0, 1846, 17.6, 13.3, 13.3, 76, 76,11.82,340, 9.4
2026-09-05 23:07:00, 75.8000,26.8100, 730.0, 2812, 12.6,  9.2,  9.2, 80, 80,10.06,  9, 9.7
2026-09-05 23:07:00, 75.8000,26.8100, 700.0, 3164, 11.0,  7.3,  7.3, 78, 78, 9.21, 20, 9.8
2026-09-05 23:07:00, 75.8000,26.8100, 693.0, 3248, 10.8,  6.8,  6.8, 76, 76, 8.99, 22, 9.9
2026-09-05 23:07:00, 75.8000,26.8100, 672.0, 3504, 10.2,  5.2,  5.2, 71, 71, 8.29, 28,10.2
2026-09-05 23:07:00, 75.8000,26.8100, 644.0, 3857,  8.8,  2.8,  2.8, 66, 66, 7.30, 37,10.6
2026-09-05 23:07:00, 75.8000,26.8100, 633.0, 3999,  7.9,  2.3,  2.3, 68, 68, 7.17, 40,10.8
2026-09-05 23:07:00, 75.8000,26.8100, 591.0, 4562,  4.2,  0.4,  0.4, 76, 76, 6.69, 33, 8.3
2026-09-05 23:07:00, 75.8000,26.8100, 542.0, 5260, -0.7, -2.7, -2.4, 86, 87, 5.80, 24, 5.1
2026-09-05 23:07:00, 75.8000,26.8100, 500.0, 5900, -4.1, -5.8, -5.1, 88, 91, 4.97, 15, 2.1
2026-09-05 23:07:00, 75.8000,26.8100, 496.0, 5964, -3.9, -5.9, -5.2, 86, 89, 4.98,  8, 2.0
2026-09-05 23:07:00, 75.8000,26.8100, 491.0, 6044, -3.5, -6.1, -5.4, 82, 85, 4.95,  0, 1.9
2026-09-05 23:07:00, 75.8000,26.8100, 468.0, 6424, -5.1, -8.5, -7.6, 77, 81, 4.31,320, 1.5
2026-09-05 23:07:00, 75.8000,26.8100, 422.0, 7229,-11.6,-14.0,-12.5, 83, 92, 3.07,235, 0.5
2026-09-05 23:07:00, 75.8000,26.8100, 419.0, 7285,-12.1,-14.4,-12.9, 83, 93, 3.00,234, 1.0
2026-09-05 23:07:00, 75.8000,26.8100, 400.0, 7640,-13.7,-15.7,-14.0, 85, 97, 2.82,230, 4.1
2026-09-05 23:07:00, 75.8000,26.8100, 396.0, 7716,-13.7,-17.2,-15.4, 75, 86, 2.51,229, 4.0
2026-09-05 23:07:00, 75.8000,26.8100, 392.0, 7793,-13.5,-20.5,-18.4, 56, 63, 1.91,228, 3.9
2026-09-05 23:07:00, 75.8000,26.8100, 386.0, 7910,-13.3,-24.3,-21.9, 39, 45, 1.39,226, 3.7
2026-09-05 23:07:00, 75.8000,26.8100, 373.0, 8170,-14.3,-27.3,-24.7, 32, 37, 1.09,221, 3.4
2026-09-05 23:07:00, 75.8000,26.8100, 318.0, 9356,-22.7,-31.7,-28.7, 44, 55, 0.85,202, 1.7
2026-09-05 23:07:00, 75.8000,26.8100, 314.0, 9449,-23.3,-29.3,-26.5, 58, 73, 1.08,201, 1.5
2026-09-05 23:07:00, 75.8000,26.8100, 300.0, 9780,-25.7,-30.1,-27.2, 67, 86, 1.05,195, 1.0
2026-09-05 23:07:00, 75.8000,26.8100, 250.0,11080,-35.3,-47.3,-43.4, 28, 40, 0.22,150, 6.2
2026-09-05 23:07:00, 75.8000,26.8100, 232.0,11596,-39.1,-51.1,-47.0, 27, 40, 0.15,146, 8.2
2026-09-05 23:07:00, 75.8000,26.8100, 203.0,12490,-47.9,-57.2,-52.9, 34, 54, 0.08,140,11.8
2026-09-05 23:07:00, 75.8000,26.8100, 200.0,12590,-48.9,-57.9,-53.6, 35, 56, 0.08,140,11.8
2026-09-05 23:07:00, 75.8000,26.8100, 197.0,12689,-49.9,-58.9,-54.5, 34, 56, 0.07,138,11.0
2026-09-05 23:07:00, 75.8000,26.8100, 168.0,13710,-58.3,-69.0,-64.4, 25, 43, 0.02,115, 2.1
2026-09-05 23:07:00, 75.8000,26.8100, 163.0,13904,-59.9,-70.9,-66.3, 23, 41, 0.02,121, 3.7
2026-09-05 23:07:00, 75.8000,26.8100, 151.0,14379,-63.2,-76.1,-71.3, 17, 31, 0.01,135, 7.7
2026-09-05 23:07:00, 75.8000,26.8100, 150.0,14420,-63.5,-76.5,-71.8, 16, 30, 0.01,140, 7.7
2026-09-05 23:07:00, 75.8000,26.8100, 135.0,15045,-67.8,-81.4,-76.7, 13, 26, 0.00,260, 1.0
2026-09-05 23:07:00, 75.8000,26.8100, 108.0,16368,-76.9,-91.9,-87.2,  8, 18, 0.00,115, 5.2
2026-09-05 23:07:00, 75.8000,26.8100, 105.0,16530,-76.9,-91.9,-87.2,  8, 18, 0.00, 95, 5.7
2026-09-05 23:07:00, 75.8000,26.8100, 100.0,16810,-76.7,-91.7,-87.0,  9, 18, 0.00, 65, 8.2
2026-09-05 23:07:00, 75.8000,26.8100,  97.4,16961,-77.5,-92.5,-87.8,  8, 18, 0.00, 65, 8.3
2026-09-05 23:07:00, 75.8000,26.8100,  81.0,18026,-74.8,-89.3,-84.5, 10, 20, 0.00, 65, 8.8
2026-09-05 23:07:00, 75.8000,26.8100,  74.0,18549,-73.5,-87.7,-82.9, 11, 22, 0.00, 55,16.5
2026-09-05 23:07:00, 75.8000,26.8100,  70.0,18870,-72.7,-86.7,-81.9, 11, 23, 0.00, 75,15.4
2026-09-05 23:07:00, 75.8000,26.8100,  63.9,19412,-68.3,-83.3,-78.5, 11, 21, 0.01, 84,14.6
2026-09-05 23:07:00, 75.8000,26.8100,  60.3,19763,-65.3,-81.3,-76.5, 10, 18, 0.01, 91,14.1
2026-09-05 23:07:00, 75.8000,26.8100,  50.0,20910,-63.3,-83.3,-78.5,  5, 10, 0.01,110,12.4
2026-09-05 23:07:00, 75.8000,26.8100,  47.2,21266,-60.9,-81.9,-77.1,  5,  9, 0.01,108,13.4
