time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-10 11:00:45, -2.6450,44.9335,1019.8,    8, 19.6, 10.9, 10.9, 57, 57, 8.04,133, 1.8
2026-09-10 11:00:55, -2.6688,44.9392,1015.3,   46, 20.0,  9.6,  9.6, 51, 51, 7.39,133, 2.0
2026-09-10 11:01:05, -2.6690,44.9393,1014.5,   53, 20.1,  9.6,  9.6, 51, 51, 7.39,133, 2.0
2026-09-10 11:01:15, -2.6692,44.9395,1013.8,   59, 19.9,  9.6,  9.6, 51, 51, 7.40,129, 1.9
2026-09-10 11:01:25, -2.6693,44.9396,1012.4,   71, 19.5,  9.7,  9.7, 53, 53, 7.49,124, 1.8
2026-09-10 11:01:35, -2.6695,44.9396,1010.7,   85, 19.4,  9.7,  9.7, 54, 54, 7.49,120, 1.7
2026-09-10 11:01:45, -2.6697,44.9397,1009.5,   96, 19.4,  9.7,  9.7, 53, 53, 7.49,115, 1.7
2026-09-10 11:01:55, -2.6699,44.9398,1008.1,  108, 19.2,  9.4,  9.4, 53, 53, 7.34,109, 1.7
2026-09-10 11:02:05, -2.6701,44.9398,1006.7,  119, 19.1,  9.4,  9.4, 53, 53, 7.37,105, 1.6
2026-09-10 11:02:15, -2.6703,44.9398,1005.3,  132, 18.9,  9.5,  9.5, 54, 54, 7.41,107, 1.6
2026-09-10 11:02:25, -2.6705,44.9399,1003.7,  145, 18.9,  9.5,  9.5, 55, 55, 7.45,111, 1.6
2026-09-10 11:02:35, -2.6707,44.9400,1002.3,  157, 18.9,  9.4,  9.4, 54, 54, 7.39,113, 1.6
2026-09-10 11:02:45, -2.6709,44.9400,1001.1,  168, 18.6,  9.4,  9.4, 55, 55, 7.39,111, 1.7
2026-09-10 11:02:54, -2.6710,44.9401,1000.0,  177, 18.5,  9.3,  9.3, 55, 55, 7.36,111, 1.7
2026-09-10 11:02:55, -2.6711,44.9401, 999.8,  178, 18.5,  9.3,  9.3, 55, 55, 7.35,106, 1.7
