time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-06 10:55:24,145.1764,87.3334, 994.6,   10, -1.4, -1.4, -1.2,100,101, 3.47,119, 7.0
2026-09-06 10:55:49,145.0875,87.3139, 977.1,  151, -1.3, -1.4, -1.2, 99,101, 3.53,136, 8.0
2026-09-06 10:56:14,145.0663,87.3151, 963.3,  265, -1.4, -1.5, -1.4, 99,100, 3.54,134, 7.2
2026-09-06 10:56:39,145.0388,87.3162, 950.1,  374, -1.3, -1.5, -1.4, 98, 99, 3.59,133, 7.9
2026-09-06 10:57:04,145.0185,87.3174, 938.0,  478, -0.3, -0.3, -0.3,100,100, 3.98,147, 6.8
2026-09-06 10:57:29,145.0009,87.3187, 925.2,  588, -0.3, -0.4, -0.3, 99,100, 4.02,150, 6.3
2026-09-06 10:57:53,144.9869,87.3198, 912.7,  696, -0.5, -1.0, -0.9, 97, 97, 3.90,145, 5.4
2026-09-06 10:58:18,144.9693,87.3207, 899.2,  816, -1.3, -1.6, -1.4, 98, 99, 3.78,140, 6.0
2026-09-06 10:58:43,144.9510,87.3218, 884.4,  948, -2.1, -2.6, -2.3, 97, 98, 3.58,131, 6.0
2026-09-06 10:59:08,144.9297,87.3225, 871.2, 1067, -2.9, -3.7, -3.3, 94, 97, 3.34,140, 4.6
2026-09-06 10:59:33,144.9202,87.3233, 857.5, 1192, -3.6, -4.5, -4.0, 94, 97, 3.18,151, 4.4
2026-09-06 10:59:57,144.9102,87.3242, 844.9, 1309, -4.4, -5.5, -4.9, 92, 96, 2.99,139, 4.7
2026-09-06 11:00:22,144.8911,87.3250, 830.9, 1441, -5.4, -6.2, -5.5, 94, 99, 2.90,137, 5.3
2026-09-06 11:00:47,144.8750,87.3258, 817.8, 1565, -6.2, -7.3, -6.5, 92, 98, 2.71,139, 5.8
2026-09-06 11:01:12,144.8563,87.3268, 804.8, 1690, -7.0, -7.8, -6.9, 94,100, 2.64,134, 5.3
2026-09-06 11:01:37,144.8382,87.3278, 792.4, 1812, -7.7, -8.8, -7.8, 92, 99, 2.49,143, 5.9
2026-09-06 11:02:02,144.8213,87.3288, 779.9, 1935, -8.6, -9.7, -8.6, 91, 99, 2.35,140, 6.4
2026-09-06 11:02:27,144.8016,87.3300, 766.9, 2065, -9.4,-10.6, -9.4, 91,100, 2.22,142, 6.5
2026-09-06 11:02:52,144.7804,87.3311, 754.7, 2189,-10.2,-11.5,-10.2, 91,100, 2.11,140, 6.8
2026-09-06 11:03:17,144.7579,87.3323, 741.9, 2320,-11.1,-12.8,-11.4, 87, 97, 1.93,139, 8.1
2026-09-06 11:03:42,144.7308,87.3337, 729.6, 2449,-12.1,-13.8,-12.3, 87, 97, 1.80,138, 7.8
2026-09-06 11:04:07,144.7060,87.3350, 716.9, 2583,-13.0,-14.4,-12.9, 89,101, 1.74,138, 6.9
2026-09-06 11:04:32,144.6876,87.3360, 705.1, 2709,-13.7,-15.1,-13.5, 89,102, 1.68,141, 5.8
2026-09-06 11:04:56,144.6734,87.3369, 693.7, 2833,-14.5,-15.8,-14.1, 90,103, 1.61,141, 5.3
2026-09-06 11:05:21,144.6545,87.3380, 681.4, 2968,-15.4,-16.7,-15.0, 90,104, 1.52,143, 5.6
2026-09-06 11:05:46,144.6445,87.3389, 669.0, 3106,-16.4,-17.7,-15.9, 90,105, 1.42,152, 5.0
2026-09-06 11:06:11,144.6309,87.3397, 657.6, 3235,-17.4,-18.6,-16.6, 91,108, 1.35,146, 4.1
2026-09-06 11:06:36,144.6212,87.3406, 645.5, 3374,-18.3,-19.9,-17.9, 88,105, 1.22,142, 5.1
2026-09-06 11:07:01,144.6034,87.3413, 633.3, 3517,-19.4,-21.1,-18.9, 87,105, 1.13,138, 4.3
2026-09-06 11:07:26,144.5898,87.3421, 622.0, 3650,-20.5,-22.4,-20.2, 84,103, 1.02,135, 4.3
2026-09-06 11:07:51,144.5741,87.3428, 611.4, 3777,-21.5,-23.2,-20.8, 86,106, 0.97,145, 4.7
2026-09-06 11:08:16,144.5628,87.3438, 599.6, 3921,-22.4,-24.7,-22.3, 82,102, 0.86,150, 5.5
2026-09-06 11:08:41,144.5442,87.3449, 588.4, 4059,-23.3,-25.7,-23.1, 81,101, 0.81,140, 5.8
2026-09-06 11:09:06,144.5326,87.3457, 578.5, 4182,-24.2,-26.8,-24.2, 80,101, 0.74,154, 4.6
2026-09-06 11:09:31,144.5225,87.3467, 568.5, 4310,-25.3,-28.2,-25.5, 76, 98, 0.66,148, 4.3
2026-09-06 11:09:56,144.5098,87.3475, 558.4, 4440,-26.3,-28.6,-25.8, 81,105, 0.65,163, 4.3
2026-09-06 11:10:21,144.5051,87.3484, 548.0, 4574,-27.4,-29.5,-26.7, 82,108, 0.61,163, 3.8
2026-09-06 11:10:46,144.5003,87.3491, 538.4, 4702,-28.4,-29.5,-26.7, 91,120, 0.62,144, 3.5
2026-09-06 11:11:11,144.4884,87.3497, 528.3, 4837,-29.4,-30.0,-27.2, 94,125, 0.60,141, 2.5
2026-09-06 11:11:36,144.4822,87.3501, 518.7, 4968,-30.0,-30.2,-27.4, 98,131, 0.60,162, 3.4
2026-09-06 11:12:01,144.4828,87.3511, 509.1, 5101,-29.7,-31.6,-28.6, 84,112, 0.54,202, 4.3
2026-09-06 11:12:25,144.4909,87.3517, 499.8, 5232,-30.6,-32.7,-29.7, 82,110, 0.49,200, 3.2
2026-09-06 11:12:50,144.4977,87.3524, 491.0, 5359,-31.6,-33.4,-30.3, 85,115, 0.47,205, 3.9
2026-09-06 11:13:15,144.5063,87.3534, 481.7, 5492,-32.7,-34.6,-31.4, 83,114, 0.42,202, 5.1
