time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-10 10:37:40,-50.5946,62.4918, 994.5,   33,  4.0,  1.7,  1.7, 85, 85, 4.35,145, 9.3
2026-09-10 10:38:20,-50.5941,62.4894, 937.2,  512, -0.2, -0.4, -0.4, 98, 99, 3.95,349, 7.1
2026-09-10 10:38:50,-50.5924,62.4874, 922.0,  642, -1.3, -1.3, -1.2,100,101, 3.77,341, 7.9
2026-09-10 10:39:10,-50.5915,62.4858, 912.7,  723, -1.7, -2.2, -2.0, 96, 98, 3.55,340, 8.6
2026-09-10 10:39:30,-50.5899,62.4843, 906.9,  774, -2.2, -3.1, -2.7, 93, 95, 3.35,337, 9.1
2026-09-10 10:39:50,-50.5883,62.4829, 893.1,  896, -2.7, -3.4, -3.0, 95, 97, 3.33,334, 9.0
2026-09-10 10:40:10,-50.5869,62.4815, 884.3,  975, -3.2, -4.3, -3.8, 92, 95, 3.14,333, 8.9
2026-09-10 10:41:00,-50.5828,62.4780, 862.5, 1171, -4.3, -6.6, -5.8, 84, 88, 2.71,331, 8.6
2026-09-10 10:41:20,-50.5809,62.4767, 851.4, 1273, -5.3, -7.8, -6.9, 83, 87, 2.50,331, 8.9
2026-09-10 10:41:50,-50.5783,62.4744, 838.1, 1397, -6.1, -8.2, -7.3, 85, 90, 2.45,331, 9.8
2026-09-10 10:42:10,-50.5759,62.4727, 830.1, 1472, -6.6, -9.2, -8.2, 81, 87, 2.28,329,10.0
2026-09-10 10:42:30,-50.5740,62.4715, 819.8, 1569, -7.1, -9.7, -8.6, 82, 88, 2.24,330, 9.5
2026-09-10 10:43:00,-50.5720,62.4692, 814.1, 1624, -7.9,-10.3, -9.2, 83, 89, 2.15,324, 8.9
2026-09-10 10:43:20,-50.5691,62.4680, 807.4, 1688, -8.3,-10.9, -9.7, 82, 88, 2.07,316, 8.7
2026-09-10 10:43:40,-50.5667,62.4671, 801.9, 1740, -8.5,-11.6,-10.3, 78, 85, 1.96,313, 8.9
2026-09-10 10:44:10,-50.5623,62.4658, 798.6, 1773, -8.5,-11.5,-10.2, 79, 86, 1.99,312, 8.8
2026-09-10 10:44:40,-50.5586,62.4638, 796.0, 1798, -8.6,-11.3,-10.1, 81, 88, 2.02,312, 8.7
2026-09-10 10:45:00,-50.5566,62.4629, 792.5, 1833, -9.0,-11.8,-10.5, 80, 87, 1.96,314, 8.5
2026-09-10 10:45:20,-50.5542,62.4618, 789.6, 1861, -9.1,-11.8,-10.6, 81, 88, 1.95,315, 8.6
2026-09-10 10:45:40,-50.5519,62.4607, 786.0, 1896, -9.4,-12.0,-10.7, 81, 89, 1.94,316, 8.6
