time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-18 11:00:55, -4.3851,45.8680,1020.6,    8, 18.9, 10.0, 10.0, 56, 56, 7.55,354, 3.2
2026-09-18 11:01:27, -4.3917,45.8738,1000.0,  183, 17.6,  9.0,  9.0, 57, 57, 7.20,358, 1.8
2026-09-18 11:02:05, -4.3918,45.8732, 977.8,  375, 15.7,  8.4,  8.4, 62, 62, 7.10,345, 1.8
2026-09-18 11:02:45, -4.3911,45.8724, 958.6,  542, 14.0,  8.0,  8.0, 67, 67, 7.02,335, 3.1
2026-09-18 11:03:25, -4.3903,45.8717, 940.9,  699, 12.5,  7.9,  7.9, 74, 74, 7.14,309, 2.4
2026-09-18 11:04:05, -4.3895,45.8709, 925.8,  834, 11.2,  7.3,  7.3, 77, 77, 6.96,338, 2.7
2026-09-18 11:04:35, -4.3892,45.8702, 915.5,  928, 10.3,  7.3,  7.3, 82, 82, 7.00,337, 2.8
2026-09-18 11:05:15, -4.3884,45.8693, 904.1, 1032,  9.2,  6.9,  6.9, 86, 86, 6.93,327, 3.3
2026-09-18 11:05:55, -4.3875,45.8684, 892.5, 1139,  8.4,  6.4,  6.4, 87, 87, 6.76,328, 3.1
2026-09-18 11:06:35, -4.3864,45.8674, 880.8, 1248,  7.5,  5.7,  5.7, 89, 89, 6.54,308, 4.1
2026-09-18 11:07:15, -4.3846,45.8666, 864.7, 1400,  6.2,  5.8,  5.8, 98, 98, 6.71,296, 3.6
2026-09-18 11:07:52, -4.3834,45.8660, 850.0, 1541,  5.9,  4.4,  4.4, 90, 90, 6.17,319, 3.0
2026-09-18 11:08:25, -4.3834,45.8654, 841.5, 1624,  9.8,-18.1,-16.3, 12, 12, 1.09, 30, 2.1
2026-09-18 11:09:05, -4.3840,45.8647, 832.7, 1711, 10.8,-28.2,-25.5,  5,  5, 0.45, 19, 2.5
2026-09-18 11:09:45, -4.3843,45.8636, 823.3, 1805,  9.8, -7.6, -6.8, 29, 29, 2.62, 12, 3.4
2026-09-18 11:10:25, -4.3847,45.8622, 813.5, 1904,  9.2, -9.3, -8.3, 26, 26, 2.33,  2, 4.4
2026-09-18 11:11:05, -4.3845,45.8607, 803.7, 2004,  9.1, -8.2, -7.3, 29, 29, 2.56,348, 4.0
2026-09-18 11:11:45, -4.3838,45.8594, 794.0, 2105,  8.8, -9.3, -8.3, 27, 27, 2.37,335, 3.7
2026-09-18 11:12:25, -4.3831,45.8582, 784.4, 2205,  8.3,-11.2,-10.0, 24, 24, 2.07,340, 4.1
2026-09-18 11:13:05, -4.3823,45.8568, 775.2, 2303,  8.2,-20.0,-17.9, 12, 12, 1.01,335, 4.3
2026-09-18 11:13:45, -4.3813,45.8554, 766.3, 2398,  7.9,-25.8,-23.3,  7,  7, 0.61,336, 4.1
2026-09-18 11:14:25, -4.3807,45.8541, 757.5, 2493,  7.4,-11.9,-10.6, 24, 24, 2.03,350, 3.7
2026-09-18 11:15:05, -4.3805,45.8527, 748.9, 2587,  6.6, -9.7, -8.6, 30, 30, 2.44,353, 4.5
2026-09-18 11:15:45, -4.3802,45.8511, 740.7, 2678,  6.0, -9.4, -8.4, 32, 32, 2.52,352, 4.1
2026-09-18 11:16:25, -4.3798,45.8497, 732.5, 2768,  5.4, -9.9, -8.8, 32, 32, 2.46,347, 4.7
2026-09-18 11:17:05, -4.3796,45.8476, 723.7, 2867,  5.1,-11.1, -9.9, 30, 30, 2.27,  1, 6.9
2026-09-18 11:17:45, -4.3798,45.8450, 715.2, 2962,  4.8,-13.5,-12.0, 25, 25, 1.89,  5, 7.6
2026-09-18 11:18:25, -4.3802,45.8420, 706.2, 3066,  4.1,-12.8,-11.4, 28, 28, 2.03,  5, 9.5
2026-09-18 11:18:55, -4.3806,45.8394, 699.7, 3141,  4.1,-13.9,-12.4, 26, 26, 1.87,  9, 9.4
2026-09-18 11:19:35, -4.3813,45.8361, 690.8, 3244,  3.1,-15.0,-13.4, 25, 25, 1.73,  8, 9.0
2026-09-18 11:20:15, -4.3820,45.8331, 682.7, 3340,  2.3,-15.2,-13.6, 26, 26, 1.72,  6, 8.2
2026-09-18 11:20:55, -4.3826,45.8299, 674.5, 3438,  1.9,-18.1,-16.2, 21, 21, 1.37,  8,10.1
2026-09-18 11:21:35, -4.3831,45.8262, 666.9, 3529,  1.5,-20.1,-18.1, 18, 18, 1.16,  5, 9.9
2026-09-18 11:22:15, -4.3837,45.8227, 659.0, 3625,  1.0,-22.0,-19.8, 16, 16, 1.00,  8, 9.7
2026-09-18 11:22:55, -4.3846,45.8194, 651.0, 3722,  0.3,-23.7,-21.4, 15, 15, 0.87, 16, 9.3
2026-09-18 11:23:35, -4.3862,45.8162, 643.1, 3820, -0.2,-25.6,-23.1, 13, 13, 0.74, 20, 9.7
2026-09-18 11:24:15, -4.3876,45.8129, 635.4, 3916, -0.6,-27.2,-24.6, 11, 11, 0.65, 13, 9.3
2026-09-18 11:24:55, -4.3885,45.8098, 628.0, 4011, -0.7,-30.4,-27.5,  8,  9, 0.49, 11, 8.8
2026-09-18 11:25:35, -4.3893,45.8067, 620.8, 4102, -1.3,-30.6,-27.7,  9,  9, 0.48, 10, 8.5
2026-09-18 11:26:15, -4.3900,45.8037, 613.6, 4195, -1.5,-33.1,-30.1,  7,  7, 0.38, 10, 8.8
2026-09-18 11:26:55, -4.3910,45.8003, 606.2, 4291, -1.6,-36.6,-33.3,  5,  5, 0.28, 14, 9.9
2026-09-18 11:27:35, -4.3924,45.7971, 598.7, 4390, -2.2,-36.9,-33.6,  5,  5, 0.27, 17, 8.3
2026-09-18 11:28:15, -4.3931,45.7948, 591.1, 4492, -2.0,-34.0,-30.9,  7,  7, 0.37,  5, 5.9
2026-09-18 11:28:55, -4.3933,45.7927, 583.3, 4596, -2.8,-28.8,-26.0, 12, 12, 0.61,  1, 6.2
2026-09-18 11:29:35, -4.3935,45.7901, 575.2, 4708, -3.1,-36.1,-32.8,  6,  6, 0.31,  4, 7.4
2026-09-18 11:30:15, -4.3936,45.7876, 567.1, 4819, -3.6,-36.2,-32.9,  6,  6, 0.31,  1, 7.2
2026-09-18 11:30:55, -4.3937,45.7850, 559.5, 4926, -3.9,-46.6,-42.7,  2,  2, 0.10,358, 6.8
2026-09-18 11:31:35, -4.3934,45.7826, 552.3, 5028, -4.2,-42.3,-38.7,  3,  3, 0.17,357, 6.9
2026-09-18 11:32:15, -4.3932,45.7801, 545.2, 5129, -5.0,-41.5,-38.0,  4,  4, 0.18,356, 7.3
2026-09-18 11:32:55, -4.3927,45.7774, 538.4, 5228, -5.8,-40.0,-36.5,  5,  5, 0.22,348, 7.8
2026-09-18 11:33:35, -4.3918,45.7746, 531.7, 5325, -6.5,-41.2,-37.7,  4,  5, 0.20,348, 8.4
2026-09-18 11:34:15, -4.3908,45.7715, 524.9, 5427, -7.3,-41.4,-37.9,  5,  5, 0.19,347, 9.0
2026-09-18 11:34:55, -4.3901,45.7682, 518.4, 5523, -7.9,-28.3,-25.6, 18, 19, 0.72,355, 9.6
2026-09-18 11:35:35, -4.3894,45.7646, 511.9, 5622, -8.5,-21.5,-19.3, 34, 37, 1.34,351,10.1
2026-09-18 11:36:15, -4.3886,45.7611, 505.5, 5718, -9.3,-24.5,-22.0, 28, 31, 1.05,350, 9.7
2026-09-18 11:36:47, -4.3879,45.7584, 500.0, 5803, -9.8,-21.9,-19.7, 37, 40, 1.33,356, 9.9
