time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-05 05:20:59,127.9941,36.2204, 984.8,  244, 25.5, 16.6, 16.6, 58, 58,12.14, 37, 4.5
2026-09-05 05:21:13,127.9938,36.2200, 978.5,  300, 23.7, 15.6, 15.6, 61, 61,11.48, 41, 4.3
2026-09-05 05:21:27,127.9933,36.2195, 970.0,  377, 23.0, 15.9, 15.9, 65, 65,11.80, 45, 4.3
2026-09-05 05:21:41,127.9928,36.2192, 961.4,  454, 22.3, 16.4, 16.4, 69, 69,12.25, 57, 3.9
2026-09-05 05:21:55,127.9923,36.2189, 951.2,  547, 21.5, 15.9, 15.9, 71, 71,12.04, 71, 4.6
2026-09-05 05:22:09,127.9914,36.2188, 940.1,  649, 20.6, 15.8, 15.8, 74, 74,12.05, 75, 4.5
2026-09-05 05:22:23,127.9909,36.2187, 930.8,  734, 19.4, 14.9, 14.9, 75, 75,11.49, 77, 4.3
2026-09-05 05:22:37,127.9902,36.2186, 921.4,  822, 18.7, 15.0, 15.0, 79, 79,11.74, 81, 5.6
2026-09-05 05:22:51,127.9892,36.2184, 912.2,  908, 17.8, 14.9, 14.9, 83, 83,11.72, 88, 5.9
2026-09-05 05:23:05,127.9882,36.2185, 902.3, 1001, 16.9, 14.6, 14.6, 86, 86,11.62, 95, 5.4
2026-09-05 05:23:19,127.9875,36.2185, 893.9, 1081, 16.1, 14.4, 14.4, 89, 89,11.57, 95, 5.6
2026-09-05 05:23:33,127.9865,36.2186, 883.3, 1183, 15.3, 13.8, 13.8, 91, 91,11.32, 95, 7.9
2026-09-05 05:23:47,127.9851,36.2187, 874.6, 1267, 14.9, 13.0, 13.0, 89, 89,10.84, 96, 9.6
2026-09-05 05:24:01,127.9835,36.2188, 865.0, 1361, 13.9, 12.5, 12.5, 91, 91,10.60, 92,10.3
2026-09-05 05:24:15,127.9819,36.2187, 857.0, 1439, 13.4, 12.2, 12.2, 93, 93,10.49, 93,10.3
2026-09-05 05:24:29,127.9801,36.2189, 849.4, 1514, 13.4, 11.0, 11.0, 85, 85, 9.73, 95,10.4
2026-09-05 05:24:43,127.9786,36.2191, 842.6, 1582, 13.1, 10.1, 10.1, 82, 82, 9.22, 98,10.8
2026-09-05 05:24:57,127.9769,36.2192, 836.1, 1647, 12.6,  9.6,  9.6, 82, 82, 9.02, 99,10.9
2026-09-05 05:25:11,127.9751,36.2195, 829.7, 1711, 12.1,  9.0,  9.0, 81, 81, 8.71,102,10.7
2026-09-05 05:25:25,127.9737,36.2199, 824.1, 1769, 11.7,  8.5,  8.5, 81, 81, 8.46,107,10.3
2026-09-05 05:25:39,127.9723,36.2203, 818.4, 1826, 11.0,  8.5,  8.5, 85, 85, 8.56,110,10.4
2026-09-05 05:25:53,127.9706,36.2207, 812.8, 1884, 10.5,  8.7,  8.7, 89, 89, 8.74,110,10.1
2026-09-05 05:26:07,127.9691,36.2212, 807.5, 1938, 10.1,  8.6,  8.6, 91, 91, 8.73,110,10.0
2026-09-05 05:26:21,127.9678,36.2215, 802.1, 1994,  9.6,  8.0,  8.0, 90, 90, 8.44,106, 9.9
2026-09-05 05:26:35,127.9662,36.2219, 795.4, 2064,  8.6,  8.5,  8.5,100,100, 8.81, 96, 9.8
2026-09-05 05:26:49,127.9647,36.2217, 788.3, 2139,  7.9,  7.9,  7.9,100,100, 8.50, 89,10.0
2026-09-05 05:27:03,127.9632,36.2217, 780.1, 2225,  7.5,  7.5,  7.5,100,100, 8.38, 92, 9.3
2026-09-05 05:27:17,127.9617,36.2218, 773.1, 2298,  6.8,  5.8,  5.8, 93, 93, 7.52, 99, 9.2
2026-09-05 05:27:31,127.9602,36.2220, 766.5, 2369,  7.3, -7.4, -6.6, 34, 34, 2.85, 97, 8.7
2026-09-05 05:27:45,127.9591,36.2222, 759.5, 2445, 12.6,-10.6, -9.4, 19, 19, 2.24, 85, 9.3
2026-09-05 05:27:59,127.9575,36.2219, 753.9, 2507, 13.2,-14.5,-12.9, 13, 13, 1.65, 79,10.8
2026-09-05 05:28:13,127.9558,36.2216, 747.3, 2581, 13.8,-24.0,-21.6,  6,  6, 0.73, 77,12.4
2026-09-05 05:28:27,127.9537,36.2213, 741.6, 2645, 13.4,-24.6,-22.2,  5,  5, 0.70, 76,12.6
2026-09-05 05:28:41,127.9518,36.2209, 736.1, 2708, 13.8,-23.9,-21.5,  6,  6, 0.76, 73,11.9
2026-09-05 05:28:55,127.9501,36.2203, 730.9, 2768, 14.3,-26.9,-24.2,  4,  4, 0.58, 68,10.3
2026-09-05 05:29:09,127.9489,36.2198, 725.0, 2836, 14.2,-27.2,-24.6,  4,  4, 0.57, 66, 8.4
2026-09-05 05:29:23,127.9478,36.2195, 718.9, 2907, 13.9,-27.0,-24.4,  4,  4, 0.58, 69, 6.2
2026-09-05 05:29:37,127.9470,36.2194, 712.9, 2978, 13.6,-24.0,-21.6,  6,  6, 0.77, 74, 5.8
2026-09-05 05:29:51,127.9462,36.2191, 707.2, 3044, 13.1,-26.9,-24.3,  5,  5, 0.60, 76, 5.1
2026-09-05 05:30:05,127.9454,36.2190, 701.2, 3116, 12.5,-24.5,-22.0,  6,  6, 0.75, 76, 5.3
2026-09-05 05:30:19,127.9447,36.2189, 695.7, 3182, 12.0,-23.5,-21.2,  7,  7, 0.82, 69, 4.9
2026-09-05 05:30:33,127.9438,36.2186, 689.8, 3253, 11.5,-23.6,-21.3,  7,  7, 0.83, 65, 4.8
2026-09-05 05:30:47,127.9433,36.2183, 683.3, 3332, 10.8,-23.9,-21.5,  7,  7, 0.81, 62, 4.3
2026-09-05 05:31:01,127.9427,36.2181, 676.8, 3410, 10.3,-24.0,-21.6,  7,  7, 0.81, 64, 4.3
2026-09-05 05:31:15,127.9421,36.2178, 670.6, 3487,  9.7,-24.8,-22.3,  7,  7, 0.77, 57, 4.0
2026-09-05 05:31:29,127.9415,36.2176, 664.3, 3566,  9.0,-25.4,-22.9,  7,  7, 0.73, 47, 3.2
2026-09-05 05:31:43,127.9415,36.2172, 658.3, 3640,  8.4,-26.7,-24.1,  6,  6, 0.66, 33, 2.7
2026-09-05 05:31:57,127.9412,36.2170, 653.8, 3697,  8.4,-25.7,-23.1,  7,  7, 0.72, 28, 2.3
2026-09-05 05:32:11,127.9410,36.2167, 648.4, 3765,  8.4,-28.2,-25.5,  5,  5, 0.58, 39, 1.7
2026-09-05 05:32:25,127.9409,36.2166, 643.9, 3823,  8.7,-33.9,-30.8,  3,  3, 0.34, 52, 0.9
2026-09-05 05:32:39,127.9408,36.2166, 637.9, 3900,  8.7,-32.5,-29.5,  4,  4, 0.39,116, 1.1
2026-09-05 05:32:53,127.9406,36.2167, 632.3, 3973,  8.3,-29.5,-26.7,  5,  5, 0.53,127, 2.1
2026-09-05 05:33:07,127.9402,36.2169, 627.0, 4043,  7.9,-26.3,-23.7,  7,  7, 0.71,126, 2.9
2026-09-05 05:33:21,127.9399,36.2172, 621.8, 4111,  7.4,-24.6,-22.2,  8,  8, 0.84,131, 2.5
2026-09-05 05:33:35,127.9396,36.2174, 617.2, 4171,  7.1,-24.4,-22.0,  8,  8, 0.86,127, 1.9
2026-09-05 05:33:49,127.9394,36.2175, 612.0, 4241,  6.7,-25.1,-22.6,  8,  8, 0.81, 98, 1.0
2026-09-05 05:34:03,127.9394,36.2174, 607.3, 4304,  6.3,-26.1,-23.6,  8,  8, 0.75, 47, 1.4
2026-09-05 05:34:17,127.9391,36.2172, 602.7, 4367,  5.8,-26.5,-24.0,  8,  8, 0.73, 28, 1.7
2026-09-05 05:34:31,127.9391,36.2170, 597.3, 4440,  5.2,-25.9,-23.3,  8,  8, 0.78,351, 1.9
2026-09-05 05:34:45,127.9392,36.2167, 592.1, 4511,  4.9,-27.7,-25.0,  7,  7, 0.66,328, 2.2
2026-09-05 05:34:59,127.9396,36.2164, 586.1, 4594,  4.5,-30.1,-27.2,  6,  6, 0.54,311, 1.8
2026-09-05 05:35:13,127.9396,36.2164, 581.1, 4663,  4.3,-31.6,-28.6,  5,  5, 0.47,298, 0.8
