time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-12 11:15:18,103.3300,23.4400, 871.9, 1312, 22.7, 12.6, 12.6, 53, 53,10.55,329, 2.3
2026-09-12 11:15:19,103.3306,23.4406, 871.6, 1313, 22.5, 13.6, 13.6, 57, 57,11.29,320, 2.2
2026-09-12 11:15:30,103.3308,23.4404, 864.8, 1387, 22.6, 12.7, 12.7, 54, 54,10.74,327, 3.0
2026-09-12 11:15:53,103.3322,23.4356, 850.0, 1535, 21.3, 11.6, 11.6, 54, 54,10.17,333, 3.5
2026-09-12 11:16:01,103.3313,23.4394, 845.2, 1593, 20.9, 11.4, 11.4, 54, 54,10.04,335, 3.0
2026-09-12 11:16:48,103.3316,23.4384, 811.8, 1935, 17.6, 10.2, 10.2, 62, 62, 9.68,358, 2.9
2026-09-12 11:17:48,103.3313,23.4368, 773.5, 2339, 13.8,  9.2,  9.2, 74, 74, 9.49,  9, 2.3
2026-09-12 11:18:03,103.3313,23.4366, 764.0, 2449, 12.8,  8.7,  8.7, 76, 76, 9.31,357, 1.3
2026-09-12 11:18:48,103.3311,23.4364, 734.3, 2780,  9.6,  8.0,  8.0, 90, 90, 9.24, 65, 1.0
2026-09-12 11:18:59,103.3309,23.4364, 727.2, 2862,  8.8,  7.8,  7.8, 94, 94, 9.20, 97, 1.0
2026-09-12 11:19:36,103.3305,23.4371, 707.7, 3087,  7.5,  6.4,  6.4, 93, 93, 8.56,149, 2.5
2026-09-12 11:19:48,103.3303,23.4372, 703.2, 3141,  6.7,  6.2,  6.2, 97, 97, 8.50,149, 2.2
2026-09-12 11:19:56,103.3322,23.4356, 700.0, 3178,  6.4,  6.1,  6.1, 98, 98, 8.48,147, 1.9
2026-09-12 11:20:05,103.3301,23.4375, 696.6, 3216,  6.1,  6.0,  6.0,100,100, 8.45,151, 1.7
2026-09-12 11:20:13,103.3302,23.4374, 693.3, 3255,  9.1,  5.9,  5.9, 81, 81, 8.46,159, 1.1
2026-09-12 11:20:22,103.3303,23.4376, 688.9, 3309,  9.8,  4.1,  4.1, 68, 68, 7.48,184, 0.6
2026-09-12 11:20:48,103.3303,23.4376, 676.2, 3462,  8.7,  1.8,  1.8, 62, 62, 6.44,191, 1.4
2026-09-12 11:20:55,103.3304,23.4377, 673.0, 3503,  8.5,  1.3,  1.3, 60, 60, 6.25,190, 1.9
2026-09-12 11:21:08,103.3304,23.4380, 666.0, 3589,  9.0, -1.4, -1.2, 48, 48, 5.20,186, 2.4
2026-09-12 11:21:14,103.3305,23.4382, 663.0, 3626,  9.0, -0.3, -0.3, 52, 52, 5.64,181, 2.2
2026-09-12 11:21:18,103.3304,23.4383, 660.8, 3652,  9.3, -2.5, -2.2, 44, 44, 4.83,177, 1.9
2026-09-12 11:21:22,103.3304,23.4383, 658.8, 3678,  9.3,  1.4,  1.4, 58, 58, 6.46,171, 1.7
2026-09-12 11:21:28,103.3304,23.4384, 655.8, 3717,  9.5, -2.5, -2.2, 43, 43, 4.87,159, 1.7
2026-09-12 11:21:35,103.3304,23.4385, 652.4, 3761,  9.5, -2.2, -1.9, 44, 44, 5.00,150, 1.9
2026-09-12 11:21:42,103.3303,23.4386, 649.0, 3801,  9.5, -7.1, -6.3, 30, 30, 3.46,147, 2.4
2026-09-12 11:21:48,103.3301,23.4386, 646.1, 3839,  9.3, -7.5, -6.6, 30, 30, 3.37,145, 2.9
