time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-06 11:31:36,134.3012,36.5143,1006.7,    6, 26.2, 21.2, 21.2, 74, 74,15.95, 47,10.3
2026-09-06 11:31:58,134.2994,36.5127, 988.7,  165, 24.6, 20.8, 20.8, 80, 80,15.83, 40, 9.1
2026-09-06 11:32:21,134.2980,36.5112, 970.8,  325, 23.0, 19.9, 19.9, 83, 83,15.27, 37, 9.2
2026-09-06 11:32:44,134.2965,36.5096, 955.1,  468, 21.7, 19.4, 19.4, 87, 87,14.99, 42, 9.6
2026-09-06 11:33:07,134.2947,36.5083, 940.5,  602, 22.1, 13.8, 13.8, 59, 59,10.60, 50, 8.1
2026-09-06 11:33:30,134.2934,36.5074, 926.4,  733, 21.6, 12.5, 12.5, 56, 56, 9.87, 48, 7.2
2026-09-06 11:33:52,134.2920,36.5063, 912.8,  862, 21.6,  6.8,  6.8, 38, 38, 6.81, 45, 8.0
2026-09-06 11:34:15,134.2906,36.5052, 898.2, 1001, 20.8,  7.0,  7.0, 41, 41, 7.02, 47, 7.1
2026-09-06 11:34:38,134.2893,36.5042, 884.6, 1132, 19.7,  7.4,  7.4, 45, 45, 7.30, 41, 7.3
2026-09-06 11:35:01,134.2882,36.5029, 871.5, 1260, 18.8,  7.8,  7.8, 49, 49, 7.61, 30, 7.6
2026-09-06 11:35:24,134.2875,36.5015, 859.3, 1382, 18.5, 10.3, 10.3, 59, 59, 9.18, 15, 7.4
2026-09-06 11:35:46,134.2872,36.5001, 846.9, 1507, 17.9, 12.7, 12.7, 72, 72,10.98, 15, 5.6
2026-09-06 11:36:09,134.2868,36.4994, 832.4, 1654, 16.8, 12.5, 12.5, 76, 76,11.03, 40, 3.2
2026-09-06 11:36:32,134.2861,36.4992, 818.2, 1800, 15.7, 12.0, 12.0, 79, 79,10.85, 75, 2.9
2026-09-06 11:36:55,134.2852,36.4992, 804.5, 1944, 14.5, 11.7, 11.7, 84, 84,10.82,119, 4.0
2026-09-06 11:37:18,134.2843,36.5001, 792.0, 2077, 13.6, 11.8, 11.8, 89, 89,11.04,139, 6.7
2026-09-06 11:37:41,134.2828,36.5013, 780.4, 2201, 13.4, 12.0, 12.0, 91, 91,11.35,138, 9.3
2026-09-06 11:38:04,134.2813,36.5028, 769.4, 2321, 13.0, 11.6, 11.6, 91, 91,11.24,147, 7.3
2026-09-06 11:38:27,134.2808,36.5037, 757.0, 2458, 12.7, 11.4, 11.4, 92, 92,11.25,145, 4.3
2026-09-06 11:38:50,134.2800,36.5044, 745.5, 2586, 12.1, 10.9, 10.9, 92, 92,11.03,126, 5.3
2026-09-06 11:39:13,134.2785,36.5050, 735.0, 2706, 12.0, 10.1, 10.1, 88, 88,10.62,122, 6.7
2026-09-06 11:39:36,134.2769,36.5059, 724.7, 2824, 11.5,  9.9,  9.9, 90, 90,10.66,128, 7.9
2026-09-06 11:39:59,134.2756,36.5070, 713.9, 2950, 11.8,  7.9,  7.9, 77, 77, 9.39,133, 6.5
2026-09-06 11:40:22,134.2745,36.5077, 704.2, 3065, 11.5,  7.3,  7.3, 75, 75, 9.13,139, 5.7
2026-09-06 11:40:44,134.2736,36.5087, 694.8, 3177, 10.9,  6.8,  6.8, 76, 76, 8.97,143, 6.3
2026-09-06 11:41:07,134.2727,36.5097, 685.4, 3291, 10.0,  6.6,  6.6, 80, 80, 8.98,141, 5.9
2026-09-06 11:41:30,134.2717,36.5106, 676.4, 3401,  9.3,  6.1,  6.1, 80, 80, 8.79,132, 5.5
2026-09-06 11:41:53,134.2704,36.5113, 667.5, 3511,  9.0,  5.5,  5.5, 78, 78, 8.50,121, 6.2
2026-09-06 11:42:16,134.2690,36.5119, 658.7, 3621,  8.2,  5.0,  5.0, 80, 80, 8.34,117, 5.7
2026-09-06 11:42:39,134.2677,36.5123, 649.9, 3733,  7.3,  4.7,  4.7, 84, 84, 8.30,108, 5.8
2026-09-06 11:43:02,134.2662,36.5127, 640.9, 3847,  7.1,  4.4,  4.4, 83, 83, 8.24,105, 6.3
2026-09-06 11:43:25,134.2646,36.5130, 631.6, 3967,  6.6,  3.0,  3.0, 78, 78, 7.54,103, 6.2
2026-09-06 11:43:48,134.2632,36.5132, 622.6, 4086,  5.7,  2.4,  2.4, 79, 79, 7.32,101, 5.1
2026-09-06 11:44:11,134.2620,36.5135, 613.2, 4210,  4.8,  2.0,  2.0, 82, 82, 7.24,113, 4.8
2026-09-06 11:44:34,134.2609,36.5141, 602.7, 4351,  3.6,  1.9,  1.9, 88, 88, 7.29,128, 5.9
2026-09-06 11:44:57,134.2596,36.5149, 593.8, 4472,  2.8,  1.5,  1.5, 91, 91, 7.19,126, 6.8
2026-09-06 11:45:20,134.2581,36.5157, 584.4, 4602,  1.9,  0.8,  0.8, 93, 93, 6.98,123, 7.0
2026-09-06 11:45:43,134.2568,36.5164, 575.9, 4720,  1.2, -0.3, -0.3, 90, 90, 6.51,121, 5.9
2026-09-06 11:46:06,134.2555,36.5169, 568.3, 4826,  0.7, -2.2, -2.0, 81, 81, 5.74,121, 5.4
2026-09-06 11:46:29,134.2544,36.5175, 562.1, 4915,  0.2, -3.2, -2.8, 78, 78, 5.40,119, 5.7
2026-09-06 11:46:52,134.2530,36.5181, 555.8, 5005,  0.1, -7.4, -6.5, 57, 57, 3.96,116, 5.8
2026-09-06 11:47:15,134.2517,36.5185, 548.3, 5113, -0.0,-14.5,-12.9, 33, 33, 2.27,111, 5.1
2026-09-06 11:47:38,134.2505,36.5189, 540.0, 5236, -0.2,-24.5,-22.1, 14, 14, 0.97,108, 5.8
2026-09-06 11:48:01,134.2490,36.5192, 531.7, 5360, -0.6,-39.9,-36.4,  3,  3, 0.22,108, 5.6
2026-09-06 11:48:24,134.2478,36.5196, 524.3, 5471, -1.5,-38.3,-34.9,  4,  4, 0.27,115, 5.0
2026-09-06 11:48:47,134.2466,36.5201, 517.5, 5576, -1.9,-43.4,-39.8,  2,  3, 0.16,120, 5.4
2026-09-06 11:49:10,134.2454,36.5207, 511.5, 5668, -2.4,-45.3,-41.5,  2,  2, 0.13,124, 5.4
2026-09-06 11:49:33,134.2444,36.5214, 505.8, 5756, -3.0,-45.7,-41.9,  2,  2, 0.13,129, 4.9
2026-09-06 11:49:55,134.2436,36.5219, 499.6, 5853, -3.5,-47.7,-43.8,  2,  2, 0.10,131, 3.5
2026-09-06 11:50:18,134.2431,36.5224, 492.3, 5969, -4.1,-49.4,-45.4,  2,  2, 0.09,163, 3.5
2026-09-06 11:50:41,134.2432,36.5234, 485.1, 6085, -4.3,-51.5,-47.5,  1,  1, 0.07,194, 4.8
2026-09-06 11:51:04,134.2436,36.5244, 477.7, 6206, -5.2,-51.7,-47.6,  1,  1, 0.07,192, 5.4
2026-09-06 11:51:27,134.2438,36.5256, 470.7, 6322, -6.0,-53.2,-49.0,  1,  1, 0.06,185, 6.2
2026-09-06 11:51:50,134.2440,36.5269, 463.7, 6440, -6.8,-53.9,-49.8,  1,  1, 0.05,184, 6.5
2026-09-06 11:52:13,134.2439,36.5282, 457.2, 6548, -7.6,-54.7,-50.5,  1,  1, 0.05,176, 6.5
2026-09-06 11:52:36,134.2438,36.5296, 450.2, 6668, -8.1,-51.6,-47.5,  2,  2, 0.07,191, 6.6
2026-09-06 11:52:59,134.2449,36.5309, 442.8, 6797, -7.2,-23.0,-20.7, 27, 29, 1.36,225, 7.9
2026-09-06 11:53:22,134.2466,36.5318, 436.1, 6917, -8.3,-22.2,-20.0, 32, 34, 1.48,231, 8.3
2026-09-06 11:53:45,134.2483,36.5329, 430.4, 7018, -9.2,-22.3,-20.1, 34, 37, 1.49,233, 8.2
