time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-14 16:32:59,-17.1486,46.3716,1018.3,   40, 21.5,  7.7,  7.7, 41, 41, 6.48,310,10.3
2026-09-14 16:35:26,-17.1319,46.3630, 987.8,  300, 16.1, 15.2, 15.2, 94, 94,11.02,308, 9.8
2026-09-14 16:35:37,-17.1306,46.3625, 925.0,  856, 13.9,  9.3,  9.3, 73, 73, 7.96,296,10.8
2026-09-14 16:37:17,-17.1155,46.3607, 920.2,  900, 13.9,  9.5,  9.5, 75, 75, 8.12,294,11.1
2026-09-14 16:38:08,-17.1077,46.3620, 880.5, 1272, 13.9,  7.0,  7.0, 63, 63, 7.15,265,11.8
2026-09-14 16:38:33,-17.1037,46.3628, 859.8, 1473, 12.6, 10.6, 10.6, 87, 87, 9.36,252,12.5
2026-09-14 16:38:53,-17.1007,46.3633, 850.0, 1569, 11.9,  9.8,  9.8, 87, 87, 8.97,256,12.5
2026-09-14 16:39:09,-17.0983,46.3635, 842.4, 1644, 11.3,  6.9,  6.9, 74, 74, 7.45,259,12.1
2026-09-14 16:39:34,-17.0942,46.3640, 835.8, 1709, 12.2, -8.3, -7.4, 23, 23, 2.44,261,12.5
2026-09-14 16:40:01,-17.0895,46.3649, 826.7, 1801, 12.7, -8.5, -7.6, 22, 22, 2.43,257,13.3
2026-09-14 16:40:35,-17.0838,46.3659, 816.7, 1903, 11.9, -1.6, -1.4, 39, 39, 4.16,254,13.7
2026-09-14 16:40:52,-17.0808,46.3663, 804.1, 2033, 11.2,-11.4,-10.2, 19, 19, 1.99,259,13.8
2026-09-14 16:43:11,-17.0499,46.3690, 797.6, 2100, 10.9,-10.9, -9.7, 20, 20, 2.09,262,14.0
2026-09-14 16:45:47,-17.0134,46.3749, 750.2, 2609,  9.4,-16.5,-14.8, 14, 14, 1.40,261,19.5
2026-09-14 16:46:24,-17.0048,46.3765, 700.0, 3177,  5.2,-19.6,-17.6, 15, 15, 1.16,254,18.6
2026-09-14 16:47:40,-16.9874,46.3801, 688.0, 3318,  4.1,-20.6,-18.5, 15, 15, 1.08,254,18.0
2026-09-14 16:48:05,-16.9817,46.3812, 664.5, 3600,  3.1,-26.6,-24.0,  9,  9, 0.66,253,18.3
2026-09-14 16:48:31,-16.9755,46.3823, 657.7, 3683,  3.3,-34.4,-31.2,  4,  4, 0.32,255,18.6
2026-09-14 16:50:29,-16.9444,46.3901, 650.3, 3775,  3.3,-32.9,-29.8,  5,  5, 0.37,254,19.0
2026-09-14 16:50:32,-16.9436,46.3904, 616.8, 4200,  0.0,-31.6,-28.6,  7,  7, 0.44,245,23.2
2026-09-14 16:50:42,-16.9408,46.3913, 616.0, 4210, -0.1,-31.9,-28.9,  7,  7, 0.43,245,23.2
2026-09-14 16:52:39,-16.9139,46.3992, 612.9, 4250, -0.6,-32.6,-29.6,  7,  7, 0.40,244,23.1
2026-09-14 16:54:29,-16.8868,46.4038, 578.5, 4712, -1.2,-50.7,-46.7,  1,  1, 0.06,256,16.3
2026-09-14 16:57:56,-16.8316,46.4164, 550.0, 5112, -2.5,-51.5,-47.5,  1,  1, 0.06,253,21.4
2026-09-14 16:59:59,-16.7984,46.4239, 500.0, 5859, -8.8,-50.9,-46.9,  2,  2, 0.07,251,21.5
2026-09-14 17:05:15,-16.7097,46.4439, 469.8, 6336,-13.0,-53.1,-48.9,  2,  2, 0.06,252,22.0
2026-09-14 17:08:38,-16.6538,46.4615, 400.0, 7535,-24.2,-38.2,-34.8, 26, 33, 0.35,248,23.4
2026-09-14 17:12:58,-16.5703,46.4941, 356.4, 8366,-30.6,-54.8,-50.6,  8, 10, 0.06,246,23.7
2026-09-14 17:13:46,-16.5539,46.5021, 308.1, 9383,-38.5,-55.6,-51.3, 15, 22, 0.07,235,32.0
2026-09-14 17:15:26,-16.5157,46.5199, 300.0, 9566,-39.6,-58.3,-54.0, 12, 18, 0.05,235,33.0
2026-09-14 17:15:56,-16.5035,46.5261, 283.3, 9956,-41.5,-60.6,-56.2, 11, 17, 0.04,235,37.8
2026-09-14 17:17:32,-16.4629,46.5484, 278.1,10080,-41.9,-51.0,-46.9, 37, 56, 0.13,233,39.9
