time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-14 16:32:10,-66.0802,72.0874,1002.3,   10,  6.0,  1.0,  1.0, 70, 70, 4.09,106, 5.8
2026-09-14 16:32:20,-66.1154,72.0820, 996.2,   61,  4.6,  0.5,  0.5, 74, 74, 3.97, 99, 5.6
2026-09-14 16:32:40,-66.1187,72.0821, 985.6,  147,  3.8,  0.3,  0.3, 78, 78, 3.96, 94, 5.3
2026-09-14 16:33:00,-66.1216,72.0820, 974.3,  241,  2.9,  0.2,  0.2, 83, 83, 3.99, 90, 5.5
2026-09-14 16:33:30,-66.1263,72.0822, 958.1,  376,  1.5, -0.1, -0.1, 89, 89, 3.97,100, 5.4
2026-09-14 16:33:50,-66.1295,72.0823, 948.3,  459,  0.8, -0.5, -0.5, 91, 91, 3.87, 99, 5.7
2026-09-14 16:34:20,-66.1341,72.0825, 932.1,  597, -0.4, -2.8, -2.4, 84, 84, 3.35,104, 5.1
2026-09-14 16:34:40,-66.1371,72.0829, 922.0,  684, -1.1, -3.3, -2.9, 85, 86, 3.25,109, 5.4
2026-09-14 16:34:58,-66.1397,72.0831, 913.8,  755, -1.6, -5.2, -4.6, 76, 77, 2.84,117, 4.9
2026-09-14 16:35:20,-66.1422,72.0837, 905.5,  829, -2.1, -8.1, -7.2, 63, 65, 2.29,136, 5.6
2026-09-14 16:35:40,-66.1444,72.0846, 898.1,  894, -2.3,-12.3,-11.0, 46, 47, 1.65,133, 6.0
2026-09-14 16:35:58,-66.1470,72.0851, 891.4,  952, -2.1,-11.5,-10.2, 49, 50, 1.78,128, 6.0
2026-09-14 16:36:10,-66.1486,72.0855, 887.0,  992, -2.2, -5.4, -4.8, 79, 81, 2.89,128, 6.1
2026-09-14 16:36:40,-66.1527,72.0866, 875.8, 1093, -2.6, -4.5, -4.0, 87, 89, 3.12,128, 5.4
2026-09-14 16:37:00,-66.1551,72.0871, 868.9, 1156, -2.5, -4.4, -3.9, 87, 89, 3.17,125, 5.4
2026-09-14 16:37:20,-66.1579,72.0876, 861.8, 1221, -2.4, -5.2, -4.6, 81, 83, 3.01,117, 6.0
2026-09-14 16:37:33,-66.1601,72.0879, 857.0, 1265, -1.7,-12.6,-11.2, 43, 44, 1.69,114, 6.1
2026-09-14 16:37:51,-66.1630,72.0883, 850.0, 1330, -2.0,-12.3,-11.0, 45, 46, 1.75,118, 5.7
2026-09-14 16:38:20,-66.1670,72.0892, 839.3, 1431, -2.4,-11.2,-10.0, 51, 52, 1.94,131, 6.5
2026-09-14 16:38:50,-66.1715,72.0905, 828.5, 1534, -3.1,-11.4,-10.2, 53, 54, 1.92,136, 7.4
2026-09-14 16:39:10,-66.1744,72.0914, 821.4, 1602, -3.5,-12.0,-10.7, 52, 54, 1.86,138, 6.9
2026-09-14 16:39:40,-66.1784,72.0927, 811.0, 1702, -3.8,-13.5,-12.0, 47, 49, 1.67,132, 6.9
2026-09-14 16:40:10,-66.1829,72.0939, 801.3, 1798, -4.3,-13.8,-12.3, 47, 49, 1.64,134, 6.6
2026-09-14 16:40:39,-66.1868,72.0952, 791.7, 1892, -4.9,-12.5,-11.2, 55, 58, 1.84,136, 7.0
2026-09-14 16:41:00,-66.1901,72.0961, 784.9, 1960, -5.4,-13.2,-11.8, 54, 57, 1.76,134, 7.4
2026-09-14 16:41:30,-66.1947,72.0975, 775.1, 2058, -6.2,-14.6,-13.0, 51, 55, 1.59,136, 7.5
2026-09-14 16:42:00,-66.1992,72.0990, 765.6, 2155, -7.0,-14.3,-12.8, 56, 60, 1.65,137, 7.4
2026-09-14 16:42:30,-66.2037,72.1005, 756.0, 2252, -7.6,-16.6,-14.8, 49, 52, 1.39,137, 7.8
2026-09-14 16:43:00,-66.2082,72.1020, 746.4, 2352, -8.4,-16.1,-14.4, 54, 58, 1.46,137, 7.3
2026-09-14 16:43:30,-66.2126,72.1034, 737.0, 2450, -9.2,-16.9,-15.1, 54, 59, 1.38,136, 7.2
2026-09-14 16:44:00,-66.2170,72.1047, 727.7, 2548,-10.0,-16.6,-14.9, 58, 64, 1.43,134, 6.7
2026-09-14 16:44:20,-66.2196,72.1055, 721.5, 2615,-10.5,-17.1,-15.4, 58, 64, 1.38,130, 6.1
2026-09-14 16:44:38,-66.2222,72.1061, 716.1, 2672,-10.9,-14.9,-13.3, 72, 80, 1.68,129, 6.1
2026-09-14 16:45:00,-66.2250,72.1068, 709.6, 2742,-11.4,-15.7,-14.1, 70, 79, 1.58,133, 5.8
2026-09-14 16:45:30,-66.2288,72.1079, 700.4, 2841,-12.3,-16.2,-14.5, 72, 82, 1.54,135, 6.2
2026-09-14 16:45:50,-66.2314,72.1088, 694.5, 2907,-12.8,-17.0,-15.2, 71, 80, 1.46,136, 6.1
2026-09-14 16:46:20,-66.2350,72.1099, 685.2, 3009,-13.6,-16.6,-14.9, 78, 89, 1.52,137, 6.4
2026-09-14 16:46:50,-66.2389,72.1113, 676.0, 3112,-14.4,-16.8,-15.1, 82, 94, 1.51,144, 6.9
