time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-19 10:36:20,-45.3300,59.8026, 997.7,   33,  6.0,  2.6,  2.6, 79, 79, 4.64,282,11.6
2026-09-19 10:36:40,-45.3258,59.8021, 984.7,  139,  3.1,  1.9,  1.9, 92, 92, 4.45,284,12.6
2026-09-19 10:37:00,-45.3208,59.8012, 972.8,  238,  2.5, -0.0, -0.0, 83, 83, 3.92,291,14.2
2026-09-19 10:37:20,-45.3160,59.8001, 965.4,  300,  3.0, -3.4, -3.0, 63, 63, 3.08,293,14.8
2026-09-19 10:37:40,-45.3111,59.7991, 958.4,  359,  2.6, -3.9, -3.5, 62, 62, 2.98,293,14.8
2026-09-19 10:38:00,-45.3062,59.7980, 951.6,  416,  2.1, -4.1, -3.7, 63, 63, 2.95,292,14.9
2026-09-19 10:38:20,-45.3012,59.7971, 944.3,  478,  1.5, -3.7, -3.3, 68, 68, 3.08,291,15.1
2026-09-19 10:38:40,-45.2962,59.7962, 935.2,  556,  0.9, -3.5, -3.1, 73, 73, 3.16,291,15.1
2026-09-19 10:39:00,-45.2914,59.7951, 927.2,  625,  0.2, -4.3, -3.8, 72, 72, 3.00,294,14.5
2026-09-19 10:39:20,-45.2872,59.7940, 918.8,  698, -0.2, -5.3, -4.7, 69, 69, 2.80,297,13.8
2026-09-19 10:39:40,-45.2830,59.7928, 911.2,  764, -0.7, -5.4, -4.8, 70, 71, 2.79,299,12.9
2026-09-19 10:40:00,-45.2795,59.7917, 903.0,  836, -1.1, -5.9, -5.2, 70, 71, 2.73,302,12.1
2026-09-19 10:40:20,-45.2760,59.7905, 895.8,  900, -1.5, -6.4, -5.7, 69, 70, 2.64,303,11.9
2026-09-19 10:40:40,-45.2724,59.7893, 890.3,  949, -1.9, -7.9, -7.0, 64, 65, 2.37,303,12.3
2026-09-19 10:41:00,-45.2685,59.7880, 883.6, 1010, -2.3, -8.9, -7.9, 60, 62, 2.20,302,12.6
2026-09-19 10:41:20,-45.2645,59.7868, 878.5, 1055, -2.7, -9.8, -8.7, 58, 60, 2.07,299,12.9
2026-09-19 10:41:40,-45.2601,59.7860, 869.6, 1136, -2.9,-10.9, -9.8, 54, 55, 1.91,292,13.3
2026-09-19 10:42:00,-45.2557,59.7853, 866.1, 1168, -3.0,-11.6,-10.4, 51, 53, 1.81,288,13.6
2026-09-19 10:42:30,-45.2484,59.7842, 857.9, 1243, -3.5, -9.4, -8.3, 64, 66, 2.19,288,13.9
2026-09-19 10:42:50,-45.2436,59.7833, 852.6, 1292, -3.8, -7.9, -7.0, 73, 76, 2.47,289,14.1
2026-09-19 10:43:10,-45.2389,59.7823, 846.8, 1346, -4.0, -9.9, -8.8, 64, 66, 2.13,290,14.1
2026-09-19 10:43:30,-45.2343,59.7814, 841.3, 1398, -4.4,-10.4, -9.3, 63, 66, 2.05,291,14.0
2026-09-19 10:43:50,-45.2297,59.7806, 835.0, 1456, -4.7,-11.5,-10.2, 59, 62, 1.91,291,14.0
2026-09-19 10:44:10,-45.2250,59.7796, 828.9, 1514, -5.1,-10.9, -9.7, 64, 67, 2.01,292,14.2
2026-09-19 10:44:40,-45.2179,59.7781, 822.1, 1579, -5.4,-11.7,-10.4, 61, 64, 1.90,292,14.4
2026-09-19 10:45:00,-45.2132,59.7771, 812.6, 1669, -6.1,-12.2,-10.9, 62, 66, 1.85,292,14.4
2026-09-19 10:45:20,-45.2084,59.7762, 807.4, 1720, -6.5,-12.4,-11.0, 63, 67, 1.83,292,14.3
2026-09-19 10:45:40,-45.2037,59.7752, 801.6, 1776, -7.0,-12.7,-11.3, 64, 68, 1.80,292,14.3
2026-09-19 10:46:00,-45.1991,59.7742, 795.6, 1834, -7.4,-12.8,-11.4, 66, 70, 1.80,292,14.2
2026-09-19 10:46:20,-45.1945,59.7733, 789.5, 1894, -7.7,-13.6,-12.1, 63, 68, 1.70,293,14.0
2026-09-19 10:46:40,-45.1899,59.7722, 783.3, 1956, -8.2,-13.8,-12.3, 64, 70, 1.69,294,13.9
2026-09-19 10:47:00,-45.1854,59.7712, 776.9, 2020, -8.7,-14.5,-13.0, 63, 68, 1.60,294,13.8
2026-09-19 10:47:20,-45.1810,59.7702, 770.7, 2082, -9.2,-14.5,-13.0, 65, 71, 1.61,294,13.7
2026-09-19 10:47:40,-45.1766,59.7692, 764.6, 2143, -9.7,-15.1,-13.5, 65, 71, 1.55,293,13.7
2026-09-19 10:48:00,-45.1720,59.7683, 758.3, 2206,-10.2,-15.6,-13.9, 64, 71, 1.50,293,13.6
2026-09-19 10:48:20,-45.1677,59.7674, 751.8, 2273,-10.7,-15.9,-14.2, 65, 72, 1.47,291,13.5
2026-09-19 10:48:40,-45.1632,59.7666, 746.3, 2329,-11.1,-16.6,-14.9, 64, 71, 1.39,290,13.2
2026-09-19 10:49:00,-45.1588,59.7659, 739.1, 2404,-11.0,-25.5,-23.0, 29, 33, 0.65,289,13.3
2026-09-19 10:49:20,-45.1542,59.7651, 732.8, 2469,-11.3,-27.4,-24.7, 25, 28, 0.55,289,13.4
2026-09-19 10:49:40,-45.1497,59.7643, 726.7, 2534,-11.6,-28.2,-25.5, 24, 27, 0.52,288,13.7
2026-09-19 10:50:00,-45.1448,59.7636, 720.0, 2604,-12.3,-28.6,-25.9, 24, 27, 0.50,287,14.0
2026-09-19 10:50:20,-45.1399,59.7629, 713.2, 2677,-12.9,-28.9,-26.1, 25, 28, 0.49,285,14.4
2026-09-19 10:50:40,-45.1348,59.7623, 706.7, 2746,-13.6,-29.4,-26.6, 25, 29, 0.48,285,14.9
2026-09-19 10:51:00,-45.1296,59.7614, 700.4, 2814,-14.0,-29.8,-27.0, 25, 29, 0.46,285,15.5
2026-09-19 10:51:20,-45.1239,59.7608, 694.3, 2881,-14.2,-30.8,-27.9, 23, 27, 0.42,284,16.4
2026-09-19 10:51:40,-45.1179,59.7601, 688.2, 2948,-14.3,-31.2,-28.3, 22, 26, 0.41,282,17.4
2026-09-19 10:52:00,-45.1114,59.7595, 682.3, 3012,-14.4,-31.6,-28.7, 22, 25, 0.40,281,18.5
2026-09-19 10:52:20,-45.1045,59.7588, 676.5, 3077,-14.8,-32.0,-29.0, 22, 25, 0.39,280,19.6
2026-09-19 10:52:40,-45.0973,59.7583, 671.0, 3139,-15.2,-32.0,-29.0, 22, 26, 0.39,280,20.3
2026-09-19 10:53:00,-45.0900,59.7576, 665.4, 3202,-15.5,-31.2,-28.3, 25, 29, 0.42,280,20.7
2026-09-19 10:53:20,-45.0826,59.7570, 660.1, 3263,-15.9,-31.4,-28.4, 25, 30, 0.42,279,21.1
2026-09-19 10:53:40,-45.0750,59.7565, 654.3, 3329,-16.0,-34.3,-31.1, 19, 22, 0.32,277,21.6
2026-09-19 10:54:00,-45.0671,59.7561, 649.6, 3384,-16.4,-35.5,-32.3, 18, 21, 0.29,276,22.1
2026-09-19 10:54:20,-45.0591,59.7557, 643.6, 3453,-16.8,-35.3,-32.1, 19, 22, 0.30,276,22.6
2026-09-19 10:54:40,-45.0510,59.7553, 638.3, 3515,-17.3,-34.7,-31.5, 21, 24, 0.32,275,23.0
2026-09-19 10:55:00,-45.0426,59.7549, 632.7, 3581,-17.9,-34.5,-31.4, 22, 26, 0.32,275,23.7
