time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2026-09-23 23:31:37,136.0078,31.4950,1016.0,    6, 26.8, 22.0, 22.0, 75, 75,16.56,333, 2.8
2026-09-23 23:31:59,136.0078,31.4944,1004.4,  107, 25.7, 21.3, 21.3, 77, 77,16.07,337, 3.4
2026-09-23 23:32:20,136.0080,31.4938, 992.9,  209, 24.7, 21.3, 21.3, 81, 81,16.26,334, 2.3
2026-09-23 23:32:42,136.0083,31.4934, 980.7,  318, 23.7, 20.7, 20.7, 83, 83,15.83,336, 3.0
2026-09-23 23:33:04,136.0087,31.4927, 970.1,  413, 22.7, 20.8, 20.8, 89, 89,16.10,342, 3.2
2026-09-23 23:33:26,136.0087,31.4923, 958.9,  514, 21.8, 20.4, 20.4, 92, 92,15.92,323, 2.8
2026-09-23 23:33:48,136.0095,31.4917, 947.7,  616, 21.9, 15.4, 15.4, 66, 66,11.64,300, 5.0
2026-09-23 23:34:10,136.0106,31.4914, 936.7,  718, 21.9, 13.5, 13.5, 59, 59,10.45,292, 4.5
2026-09-23 23:34:31,136.0115,31.4911, 924.6,  831, 21.2, 12.6, 12.6, 58, 58, 9.93,297, 4.3
2026-09-23 23:34:53,136.0124,31.4907, 914.0,  931, 20.4, 13.5, 13.5, 64, 64,10.68,284, 4.5
2026-09-23 23:35:15,136.0134,31.4906, 904.5, 1021, 20.0, 13.1, 13.1, 65, 65,10.51,273, 4.2
2026-09-23 23:35:37,136.0145,31.4904, 895.2, 1110, 19.5, 12.2, 12.2, 63, 63, 9.99,280, 5.1
2026-09-23 23:35:59,136.0156,31.4903, 886.1, 1198, 18.7, 13.0, 13.0, 69, 69,10.69,275, 3.9
2026-09-23 23:36:21,136.0164,31.4905, 876.5, 1292, 18.4, 12.6, 12.6, 69, 69,10.52,254, 4.8
2026-09-23 23:36:43,136.0176,31.4907, 866.6, 1389, 17.6, 12.5, 12.5, 72, 72,10.58,260, 5.7
2026-09-23 23:37:05,136.0191,31.4910, 856.1, 1493, 17.1, 13.3, 13.3, 78, 78,11.25,254, 6.4
2026-09-23 23:37:26,136.0204,31.4913, 846.7, 1587, 16.5, 12.4, 12.4, 77, 77,10.76,252, 5.4
2026-09-23 23:37:48,136.0214,31.4915, 837.1, 1685, 15.7, 11.9, 11.9, 78, 78,10.48,267, 4.4
2026-09-23 23:38:10,136.0225,31.4914, 826.7, 1791, 14.7, 11.6, 11.6, 82, 82,10.44,283, 4.6
2026-09-23 23:38:32,136.0234,31.4912, 817.0, 1891, 14.0, 11.5, 11.5, 85, 85,10.48,287, 4.7
2026-09-23 23:38:54,136.0245,31.4909, 807.5, 1990, 13.7, 10.6, 10.6, 81, 81, 9.96,291, 4.5
2026-09-23 23:39:16,136.0255,31.4906, 797.7, 2093, 13.2, 10.5, 10.5, 84, 84,10.06,290, 6.0
2026-09-23 23:39:38,136.0270,31.4900, 786.9, 2208, 12.7, 10.3, 10.3, 85, 85,10.05,291, 8.0
2026-09-23 23:40:00,136.0289,31.4894, 777.8, 2306, 12.3,  7.9,  7.9, 75, 75, 8.64,292, 8.4
2026-09-23 23:40:22,136.0307,31.4888, 768.7, 2404, 11.6,  9.4,  9.4, 86, 86, 9.66,289, 8.6
2026-09-23 23:40:44,136.0326,31.4884, 759.4, 2506, 11.3,  8.2,  8.2, 81, 81, 9.05,288, 9.2
2026-09-23 23:41:06,136.0348,31.4876, 749.4, 2617, 10.7,  7.0,  7.0, 78, 78, 8.40,294, 8.6
2026-09-23 23:41:28,136.0365,31.4870, 739.1, 2732, 13.6, -5.8, -5.1, 26, 26, 3.37,287, 8.4
2026-09-23 23:41:50,136.0383,31.4868, 730.2, 2835, 13.9, -0.6, -0.6, 37, 37, 5.01,264, 7.8
2026-09-23 23:42:12,136.0401,31.4871, 722.0, 2930, 13.4, -2.4, -2.1, 33, 33, 4.46,264, 8.0
2026-09-23 23:42:34,136.0419,31.4873, 713.5, 3030, 13.1, -4.3, -3.8, 30, 30, 3.91,253, 8.4
2026-09-23 23:42:56,136.0439,31.4880, 704.6, 3136, 12.4, -5.1, -4.5, 29, 29, 3.72,250, 9.2
2026-09-23 23:43:17,136.0459,31.4886, 696.5, 3232, 11.3, -5.3, -4.7, 31, 31, 3.69,253, 9.2
2026-09-23 23:43:39,136.0478,31.4890, 688.6, 3327, 10.4, -5.6, -5.0, 32, 32, 3.66,255, 8.8
2026-09-23 23:44:01,136.0498,31.4895, 680.5, 3425,  9.4, -6.2, -5.5, 33, 33, 3.54,251, 8.9
2026-09-23 23:44:23,136.0517,31.4901, 673.0, 3516,  8.6, -6.4, -5.7, 34, 34, 3.53,253, 9.0
2026-09-23 23:44:45,136.0537,31.4906, 665.3, 3611,  7.7, -7.6, -6.7, 33, 33, 3.25,256, 7.8
2026-09-23 23:45:07,136.0553,31.4910, 657.2, 3713,  6.9, -8.7, -7.7, 32, 32, 3.03,251, 7.6
2026-09-23 23:45:29,136.0570,31.4915, 649.8, 3806,  6.1, -9.7, -8.7, 31, 31, 2.81,250, 7.8
2026-09-23 23:45:51,136.0587,31.4920, 642.4, 3899,  5.6,-13.4,-11.9, 24, 24, 2.13,249, 7.7
2026-09-23 23:46:13,136.0603,31.4926, 635.4, 3989,  5.5,-17.5,-15.7, 17, 17, 1.52,249, 7.3
2026-09-23 23:46:35,136.0619,31.4930, 628.3, 4080,  6.0,-21.4,-19.2, 12, 12, 1.10,258, 7.9
2026-09-23 23:46:57,136.0637,31.4932, 621.2, 4174,  5.6,-24.1,-21.7, 10, 10, 0.88,265, 7.7
2026-09-23 23:47:19,136.0655,31.4932, 614.1, 4266,  5.2,-24.0,-21.7, 10, 10, 0.89,267, 7.4
2026-09-23 23:47:41,136.0672,31.4934, 606.6, 4367,  5.2,-27.4,-24.8,  7,  7, 0.66,272, 8.7
