region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-06-02 18:00:00,23116.054081035,24082.3,0.9598773406624367
CAISO,2026-06-02 19:00:00,22995.64126012,24082.3,0.9548772858124016
CAISO,2026-06-02 20:00:00,22974.1433546,24082.3,0.9539846009143645
CAISO,2026-06-02 21:00:00,22972.58945722,24082.3,0.9539200764553221
CAISO,2026-06-02 22:00:00,22977.60861419,24082.3,0.9541284932996434
CAISO,2026-06-02 23:00:00,22811.1904152,24082.3,0.9472180985703192
CAISO,2026-06-03 00:00:00,22090.27706921,24082.3,0.9172826959721455
CAISO,2026-06-03 01:00:00,20398.7548289,24082.3,0.8470434646566151
CAISO,2026-06-03 02:00:00,14659.098480537,24082.3,0.6087084074418557
CAISO,2026-06-03 03:00:00,58.1086055314,24082.3,0.002412917600536494
CAISO,2026-06-03 13:00:00,2917.8297987009,24082.3,0.12116076116902871
CAISO,2026-06-03 14:00:00,14161.138165029999,24082.3,0.5880309673507098
CAISO,2026-06-03 15:00:00,20302.075682305,24082.3,0.843028933378664
CAISO,2026-06-03 16:00:00,22236.788142460002,24082.3,0.9233664617773221
CAISO,2026-06-03 17:00:00,22843.7457425,24082.3,0.9485699348691777
CAISO,2026-06-03 18:00:00,22902.45673504,24082.3,0.9510078661523194
CAISO,2026-06-03 19:00:00,22862.16305395,24082.3,0.9493347003380076
CAISO,2026-06-03 20:00:00,22856.6789372,24082.3,0.949106976376841
CAISO,2026-06-03 21:00:00,22845.07756784,24082.3,0.9486252379482026
CAISO,2026-06-03 22:00:00,22851.5766212,24082.3,0.9488951064142546
CAISO,2026-06-03 23:00:00,22845.973685420002,24082.3,0.9486624485792471
CAISO,2026-06-04 00:00:00,22190.28940448,24082.3,0.9214356354866438
CAISO,2026-06-04 01:00:00,20617.398819295,24082.3,0.8561224974066015
CAISO,2026-06-04 02:00:00,14970.395808083,24082.3,0.621634802659339
CAISO,2026-06-04 03:00:00,227.8900090017,24082.3,0.009462966950901701
CAISO,2026-06-04 13:00:00,3783.7553911806,24082.3,0.1571176918807838
CAISO,2026-06-04 14:00:00,19230.230243886,24082.3,0.7985213307651677
CAISO,2026-06-04 15:00:00,21394.854300334,24082.3,0.8884057710573325
CAISO,2026-06-04 16:00:00,22787.03919064,24082.3,0.9462152365280725
CAISO,2026-06-04 17:00:00,23202.2752554,24082.3,0.9634576122463386
CAISO,2026-06-04 18:00:00,23128.75873605,24082.3,0.9604048922258256
ERCOT,2026-06-02 18:00:00,25974.29682917,31789.0,0.8170844263477933
ERCOT,2026-06-02 19:00:00,25902.627151036,31789.0,0.8148298830109786
ERCOT,2026-06-02 20:00:00,24022.906258504,31789.0,0.7556987089403253
ERCOT,2026-06-02 21:00:00,22332.73273053,31789.0,0.7025302063773632
ERCOT,2026-06-02 22:00:00,22362.93534802,31789.0,0.7034803028726918
ERCOT,2026-06-02 23:00:00,18535.034625925,31789.0,0.5830644130335966
ERCOT,2026-06-03 00:00:00,14121.6613997455,31789.0,0.4442310673423354
ERCOT,2026-06-03 01:00:00,6950.0524013034,31789.0,0.21863073394266572
ERCOT,2026-06-03 12:00:00,6392.2612519481,31789.0,0.201084062158234
ERCOT,2026-06-03 13:00:00,18711.139061135,31789.0,0.5886042046347794
ERCOT,2026-06-03 14:00:00,21214.222338556,31789.0,0.6673447525419485
ERCOT,2026-06-03 15:00:00,22198.663647738,31789.0,0.6983127386120357
ERCOT,2026-06-03 16:00:00,23416.56250764,31789.0,0.7366246974626443
ERCOT,2026-06-03 17:00:00,23366.49019427,31789.0,0.7350495515514801
ERCOT,2026-06-03 18:00:00,23730.682151779998,31789.0,0.7465060917858378
ERCOT,2026-06-03 19:00:00,21752.1487551017,31789.0,0.6842665310359465
ERCOT,2026-06-03 20:00:00,20506.30265102,31789.0,0.6450754239208532
ERCOT,2026-06-03 21:00:00,18802.48645572,31789.0,0.5914777582094436
