region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-05-27 00:00:00,16280.3013396137,22881.3,0.7115112052031003
CAISO,2026-05-27 01:00:00,15315.3586559462,22881.3,0.6693395329787294
CAISO,2026-05-27 02:00:00,9335.2889808323,22881.3,0.40798770091001385
CAISO,2026-05-27 03:00:00,35.8938956307,22881.3,0.001568700014015812
CAISO,2026-05-27 13:00:00,2315.1922401087,22881.3,0.10118272301436981
CAISO,2026-05-27 14:00:00,12678.1788264218,22881.3,0.554084725361837
CAISO,2026-05-27 15:00:00,14369.159653578,22881.3,0.627987031050596
CAISO,2026-05-27 16:00:00,16595.438146324,22881.3,0.725283884496248
CAISO,2026-05-27 17:00:00,19546.10412485,22881.3,0.8542392313745286
CAISO,2026-05-27 18:00:00,20417.68924522,22881.3,0.892330822340514
CAISO,2026-05-27 19:00:00,20224.27221206,22881.3,0.883877760969001
CAISO,2026-05-27 20:00:00,19840.348638788,22881.3,0.8670988378627089
CAISO,2026-05-27 21:00:00,19318.016342322,22881.3,0.8442709261415217
CAISO,2026-05-27 22:00:00,18183.343727341,22881.3,0.7946814091568661
CAISO,2026-05-27 23:00:00,16223.808831586,22881.3,0.7090422673355973
CAISO,2026-05-28 00:00:00,15287.406494746,22881.3,0.6681179170215853
CAISO,2026-05-28 01:00:00,14121.519940177,22881.3,0.6171642319351174
CAISO,2026-05-28 02:00:00,9277.4498088649,22881.3,0.4054599086968354
CAISO,2026-05-28 03:00:00,11.125918220900001,22881.3,0.00048624502195679446
CAISO,2026-05-28 13:00:00,2472.678826047,22881.3,0.10806548692805915
CAISO,2026-05-28 14:00:00,13760.7020916691,22881.3,0.601395117046195
CAISO,2026-05-28 15:00:00,15421.432378859,22881.3,0.673975358867678
CAISO,2026-05-28 16:00:00,16250.789324088,22881.3,0.7102214176680521
CAISO,2026-05-28 17:00:00,17653.323998363,22881.3,0.7715175273416721
CAISO,2026-05-28 18:00:00,17823.671370855,22881.3,0.7789623566342385
CAISO,2026-05-28 19:00:00,17247.815037195,22881.3,0.7537952405324435
CAISO,2026-05-28 20:00:00,16330.970599424,22881.3,0.7137256449338105
CAISO,2026-05-28 21:00:00,16222.766921359,22881.3,0.7089967318884417
CAISO,2026-05-28 22:00:00,16476.896187696,22881.3,0.7201031491958936
CAISO,2026-05-28 23:00:00,14882.624308233,22881.3,0.6504273930341807
CAISO,2026-05-29 00:00:00,13077.036273232,22881.3,0.5715163156477998
ERCOT,2026-05-27 00:00:00,14495.3192990185,23033.0,0.629328324535167
ERCOT,2026-05-27 01:00:00,5808.4049475049005,23033.0,0.2521775256156341
ERCOT,2026-05-27 12:00:00,910.3519005308,23033.0,0.039523809340112015
ERCOT,2026-05-27 13:00:00,7498.817946638,23033.0,0.32556844295740894
ERCOT,2026-05-27 14:00:00,8931.823105993,23033.0,0.3877837496632223
