region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-06-13 13:00:00,4463.836048894,22804.0,0.19574794110217505
CAISO,2026-06-13 14:00:00,18540.1330397,22804.0,0.813021094531661
CAISO,2026-06-13 15:00:00,20553.5466974,22804.0,0.9013132212506578
CAISO,2026-06-13 16:00:00,21613.7243083,22804.0,0.9478040829810559
CAISO,2026-06-13 17:00:00,21886.187967500002,22804.0,0.9597521473206456
CAISO,2026-06-13 18:00:00,21804.274871,22804.0,0.9561600978337135
CAISO,2026-06-13 19:00:00,21606.657348,22804.0,0.9474941829503596
CAISO,2026-06-13 20:00:00,21455.6144691,22804.0,0.9408706573013507
CAISO,2026-06-13 21:00:00,21530.7937768,22804.0,0.9441674169794774
CAISO,2026-06-13 22:00:00,21637.568815,22804.0,0.948849711234871
CAISO,2026-06-13 23:00:00,21573.9663815,22804.0,0.9460606201324329
CAISO,2026-06-14 00:00:00,21033.7215025,22804.0,0.9223698255788458
CAISO,2026-06-14 01:00:00,19607.2095752,22804.0,0.8598144875986669
CAISO,2026-06-14 02:00:00,14515.83324557,22804.0,0.6365476778446764
CAISO,2026-06-14 03:00:00,538.8756654213,22804.0,0.023630751860256975
CAISO,2026-06-14 13:00:00,4602.957291877,22804.0,0.20184867969992107
CAISO,2026-06-14 14:00:00,18494.9264698,22804.0,0.8110386980266621
CAISO,2026-06-14 15:00:00,20509.7179071,22804.0,0.8993912430757761
CAISO,2026-06-14 16:00:00,21645.7563706,22804.0,0.9492087515611296
CAISO,2026-06-14 17:00:00,21964.4443912,22804.0,0.9631838445535871
CAISO,2026-06-14 18:00:00,21890.678753,22804.0,0.9599490770478863
CAISO,2026-06-14 19:00:00,21706.940097,22804.0,0.951891777626732
CAISO,2026-06-14 20:00:00,21592.0457905,22804.0,0.9468534375767409
CAISO,2026-06-14 21:00:00,21624.913575,22804.0,0.9482947542097877
CAISO,2026-06-14 22:00:00,21698.2618325,22804.0,0.9515112187554815
CAISO,2026-06-14 23:00:00,21640.9242195,22804.0,0.9489968522846869
CAISO,2026-06-15 00:00:00,21058.555275,22804.0,0.9234588350727942
CAISO,2026-06-15 01:00:00,19595.5624762,22804.0,0.859303739528153
CAISO,2026-06-15 02:00:00,14588.45167243,22804.0,0.6397321378894053
CAISO,2026-06-15 03:00:00,564.966965458,22804.0,0.02477490639615857
ERCOT,2026-06-13 12:00:00,5607.449636542,30854.9,0.181736114411066
ERCOT,2026-06-13 13:00:00,23531.01778735,30854.9,0.7626347123909006
ERCOT,2026-06-13 14:00:00,25555.7382709,30854.9,0.8282554236409776
ERCOT,2026-06-13 15:00:00,28023.017973269998,30854.9,0.9082193743382736
ERCOT,2026-06-13 16:00:00,27956.442075,30854.9,0.9060616652460386
ERCOT,2026-06-13 17:00:00,27928.7211525,30854.9,0.9051632367144278
ERCOT,2026-06-13 18:00:00,26868.5619353,30854.9,0.8708037276186278
ERCOT,2026-06-13 19:00:00,26179.7083219,30854.9,0.8484781451860158
ERCOT,2026-06-13 20:00:00,26664.4552372,30854.9,0.8641886778826053
ERCOT,2026-06-13 21:00:00,26864.2703838,30854.9,0.8706646394511083
ERCOT,2026-06-13 22:00:00,26835.3521667,30854.9,0.86972740688513
ERCOT,2026-06-13 23:00:00,26705.5318175,30854.9,0.8655199601197864
ERCOT,2026-06-14 00:00:00,25542.45752113,30854.9,0.8278249976869152
ERCOT,2026-06-14 01:00:00,14615.33727142,30854.9,0.473679618842388
ERCOT,2026-06-14 12:00:00,8716.288183742001,30854.9,0.28249283529494507
ERCOT,2026-06-14 13:00:00,20645.18896453,30854.9,0.669105683846974
ERCOT,2026-06-14 14:00:00,21327.42751403,30854.9,0.691216873625583
ERCOT,2026-06-14 15:00:00,19694.50335267,30854.9,0.6382941883678118
ERCOT,2026-06-14 16:00:00,20713.32495815,30854.9,0.6713139552599424
ERCOT,2026-06-14 17:00:00,21524.41133294,30854.9,0.6976010725343462
ERCOT,2026-06-14 18:00:00,22087.32788285,30854.9,0.7158450645715916
ERCOT,2026-06-14 19:00:00,21612.1045219,30854.9,0.7004431880155177
ERCOT,2026-06-14 20:00:00,21811.5219399,30854.9,0.7069062592943098
ERCOT,2026-06-14 21:00:00,20829.3832685,30854.9,0.6750753776061501
ERCOT,2026-06-14 22:00:00,19911.20093594,30854.9,0.645317305709628
ERCOT,2026-06-14 23:00:00,19111.93645901,30854.9,0.6194133333444607
ERCOT,2026-06-15 00:00:00,12266.71146501,30854.9,0.39756121280606965
ERCOT,2026-06-15 01:00:00,6059.518585514,30854.9,0.19638756195981835
ISO-NE,2026-06-13 10:00:00,189.0090004,880.8,0.21458787511353314
ISO-NE,2026-06-13 11:00:00,541.5914399,880.8,0.6148858309491372
ISO-NE,2026-06-13 12:00:00,689.0897838,880.8,0.7823453494550409
ISO-NE,2026-06-13 13:00:00,811.781097,880.8,0.9216406641689374
ISO-NE,2026-06-13 14:00:00,834.547506,880.8,0.9474880858310627
ISO-NE,2026-06-13 15:00:00,838.669557,880.8,0.9521679802452317
ISO-NE,2026-06-13 16:00:00,839.958117,880.8,0.9536309230245232
ISO-NE,2026-06-13 17:00:00,839.176458,880.8,0.9527434809264306
ISO-NE,2026-06-13 18:00:00,836.291348,880.8,0.9494679246139873
ISO-NE,2026-06-13 19:00:00,831.0661715,880.8,0.9435356170526794
ISO-NE,2026-06-13 20:00:00,816.6299835,880.8,0.9271457578337875
ISO-NE,2026-06-13 21:00:00,774.6676311,880.8,0.8795045766348775
ISO-NE,2026-06-13 22:00:00,650.2358469,880.8,0.7382332503405994
ISO-NE,2026-06-13 23:00:00,477.3442582,880.8,0.5419439806993642
ISO-NE,2026-06-14 00:00:00,89.269049954,880.8,0.10134996588782924
