region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-06-03 13:00:00,2836.2494520311,24082.3,0.1177731965813523
CAISO,2026-06-03 14:00:00,18826.141383715,24082.3,0.7817418346135959
CAISO,2026-06-03 15:00:00,21257.883705066,24082.3,0.8827181666645628
CAISO,2026-06-03 16:00:00,22492.88553414,24082.3,0.9340007197875619
CAISO,2026-06-03 17:00:00,23036.08821626,24082.3,0.9565568162617358
CAISO,2026-06-03 18:00:00,23039.76700941,24082.3,0.9567095754728576
CAISO,2026-06-03 19:00:00,22942.19087583,24082.3,0.9526577974624517
CAISO,2026-06-03 20:00:00,22882.184619,24082.3,0.9501660812713072
CAISO,2026-06-03 21:00:00,22838.2949826,24082.3,0.9483435960269576
CAISO,2026-06-03 22:00:00,22726.01522683,24082.3,0.9436812607944425
CAISO,2026-06-03 23:00:00,22549.82525424,24082.3,0.936365100270323
CAISO,2026-06-04 00:00:00,22058.51727162,24082.3,0.9159638934661557
CAISO,2026-06-04 01:00:00,20635.369350756,24082.3,0.856868710661191
CAISO,2026-06-04 02:00:00,14962.317972877,24082.3,0.6212993764248846
CAISO,2026-06-04 03:00:00,224.0821937849,24082.3,0.009304850192253232
CAISO,2026-06-04 13:00:00,3441.1045614606,24082.3,0.1428893652790888
CAISO,2026-06-04 14:00:00,19253.33969447,24082.3,0.7994809339004165
CAISO,2026-06-04 15:00:00,21412.228247245,24082.3,0.889127211572192
CAISO,2026-06-04 16:00:00,22756.27955371,24082.3,0.944937964966386
CAISO,2026-06-04 17:00:00,23149.92422117,24082.3,0.9612837736084179
CAISO,2026-06-04 18:00:00,23080.82760871,24082.3,0.9584145870083006
CAISO,2026-06-04 19:00:00,22944.0099636,24082.3,0.9527333337596493
CAISO,2026-06-04 20:00:00,22857.12718568,24082.3,0.9491255895691026
CAISO,2026-06-04 21:00:00,22860.91217781,24082.3,0.9492827586156639
CAISO,2026-06-04 22:00:00,22912.07848546,24082.3,0.95140740234363
CAISO,2026-06-04 23:00:00,22841.95504613,24082.3,0.9484955775042251
CAISO,2026-06-05 00:00:00,22182.39574407,24082.3,0.9211078569767007
CAISO,2026-06-05 01:00:00,20604.970837384,24082.3,0.8556064344927188
CAISO,2026-06-05 02:00:00,14976.089238137,24082.3,0.6218712182032863
CAISO,2026-06-05 03:00:00,261.9203326499,24082.3,0.010876051400817198
ERCOT,2026-06-03 12:00:00,5071.661822623,31789.0,0.1595414081167385
ERCOT,2026-06-03 13:00:00,17387.88663517,31789.0,0.5469780941574129
ERCOT,2026-06-03 14:00:00,20126.92169373,31789.0,0.6331410769049043
ERCOT,2026-06-03 15:00:00,23089.58174994,31789.0,0.726338725657932
ERCOT,2026-06-03 16:00:00,24881.57713366,31789.0,0.7827102813444903
ERCOT,2026-06-03 17:00:00,25951.10299438,31789.0,0.8163548080902199
ERCOT,2026-06-03 18:00:00,26105.46953901,31789.0,0.8212107816858032
ERCOT,2026-06-03 19:00:00,24089.11161489,31789.0,0.7577813587998994
ERCOT,2026-06-03 20:00:00,22292.2177900627,31789.0,0.701255710782431
ERCOT,2026-06-03 21:00:00,21934.0577800726,31789.0,0.6899889200689735
ERCOT,2026-06-03 22:00:00,20267.966619437,31789.0,0.6375779867072572
ERCOT,2026-06-03 23:00:00,19897.69420766,31789.0,0.6259301710547673
ERCOT,2026-06-04 00:00:00,17182.46896387,31789.0,0.5405161837072572
ERCOT,2026-06-04 01:00:00,6518.925256717,31789.0,0.2050685852564409
ERCOT,2026-06-04 12:00:00,6159.354208614,31789.0,0.19375740692107332
ERCOT,2026-06-04 13:00:00,20490.731724896,31789.0,0.6445856027209411
