region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-05-27 13:00:00,2462.4015786068,22881.3,0.10761633205310887
CAISO,2026-05-27 14:00:00,14290.6571554571,22881.3,0.624556172746177
CAISO,2026-05-27 15:00:00,15944.432711144,22881.3,0.6968324662997295
CAISO,2026-05-27 16:00:00,18082.855320183,22881.3,0.7902896828494448
CAISO,2026-05-27 17:00:00,19094.701937524,22881.3,0.83451123570444
CAISO,2026-05-27 18:00:00,20424.75300167,22881.3,0.8926395354140718
CAISO,2026-05-27 19:00:00,20334.120642466,22881.3,0.8886785559590583
CAISO,2026-05-27 20:00:00,19638.79863545,22881.3,0.8582903347034477
CAISO,2026-05-27 21:00:00,19038.196794568,22881.3,0.8320417456424242
CAISO,2026-05-27 22:00:00,17028.685114837,22881.3,0.7442184279231076
CAISO,2026-05-27 23:00:00,15773.850700893,22881.3,0.6893773824429993
CAISO,2026-05-28 00:00:00,15444.172731499,22881.3,0.6749691989309611
CAISO,2026-05-28 01:00:00,12897.806973449,22881.3,0.5636833122877197
CAISO,2026-05-28 02:00:00,7684.2611528669,22881.3,0.3358314935282043
CAISO,2026-05-28 03:00:00,10.996057050000001,22881.3,0.00048056959394789637
CAISO,2026-05-28 13:00:00,2631.4336871498,22881.3,0.11500367929924436
CAISO,2026-05-28 14:00:00,14071.0031768384,22881.3,0.6149564568813136
CAISO,2026-05-28 15:00:00,15532.1637476952,22881.3,0.6788147416316032
CAISO,2026-05-28 16:00:00,16798.678830144,22881.3,0.73416627683497
CAISO,2026-05-28 17:00:00,18017.20724063,22881.3,0.7874206116186581
CAISO,2026-05-28 18:00:00,17607.009873236,22881.3,0.7694934235920161
CAISO,2026-05-28 19:00:00,15581.112092466,22881.3,0.6809539708174799
CAISO,2026-05-28 20:00:00,14039.675738758,22881.3,0.6135873284628933
CAISO,2026-05-28 21:00:00,14154.107388979999,22881.3,0.6185884276234305
CAISO,2026-05-28 22:00:00,13297.586751381,22881.3,0.5811552119582803
CAISO,2026-05-28 23:00:00,12097.023603325,22881.3,0.528686027600049
CAISO,2026-05-29 00:00:00,11384.468685749,22881.3,0.4975446624863535
CAISO,2026-05-29 01:00:00,10155.5541369289,22881.3,0.4438364138807192
CAISO,2026-05-29 02:00:00,6919.5685650236,22881.3,0.3024115135513979
CAISO,2026-05-29 03:00:00,27.4276977337,22881.3,0.001198694905171472
ERCOT,2026-05-27 12:00:00,1068.449158376,23033.0,0.046387754889766854
ERCOT,2026-05-27 13:00:00,10286.820571711,23033.0,0.44661227680766724
ERCOT,2026-05-27 14:00:00,11172.298292129,23033.0,0.4850561495301958
ERCOT,2026-05-27 15:00:00,13356.489165250001,23033.0,0.5798849114422785
ERCOT,2026-05-27 16:00:00,14680.28099243,23033.0,0.6373586155702687
ERCOT,2026-05-27 17:00:00,15022.20344172,23033.0,0.6522035098215604
ERCOT,2026-05-27 18:00:00,15687.65315953,23033.0,0.6810946537372465
ERCOT,2026-05-27 19:00:00,16843.84527503,23033.0,0.7312918540802327
ERCOT,2026-05-27 20:00:00,16435.18031489,23033.0,0.7135492690873964
ERCOT,2026-05-27 21:00:00,16120.483971,23033.0,0.6998864225676203
ERCOT,2026-05-27 22:00:00,16492.591206018,23033.0,0.7160418185220336
