region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-05-28 13:00:00,2737.178071975,22881.3,0.11962511185881047
CAISO,2026-05-28 14:00:00,14794.9024929673,22881.3,0.6465936154400013
CAISO,2026-05-28 15:00:00,17053.4082134826,22881.3,0.7452989215421588
CAISO,2026-05-28 16:00:00,17662.017527663,22881.3,0.7718974676990819
CAISO,2026-05-28 17:00:00,18177.651216331,22881.3,0.7944326247342153
CAISO,2026-05-28 18:00:00,18164.848242455,22881.3,0.7938730859896509
CAISO,2026-05-28 19:00:00,18370.900292785,22881.3,0.8028783457576713
CAISO,2026-05-28 20:00:00,18687.978802673,22881.3,0.8167358848786126
CAISO,2026-05-28 21:00:00,18167.56097833,22881.3,0.7939916428843641
CAISO,2026-05-28 22:00:00,17522.924992099,22881.3,0.7658185938779266
CAISO,2026-05-28 23:00:00,16602.788907044,22881.3,0.7256051407500448
CAISO,2026-05-29 00:00:00,13236.8357875955,22881.3,0.5785001633471656
CAISO,2026-05-29 01:00:00,10780.2042888363,22881.3,0.4711360057704894
CAISO,2026-05-29 02:00:00,6981.6956451086,22881.3,0.30512670368854045
CAISO,2026-05-29 03:00:00,52.5625263375,22881.3,0.0022971826923076926
CAISO,2026-05-29 13:00:00,2896.3536110978002,22881.3,0.1265816894624781
CAISO,2026-05-29 14:00:00,15990.0025046318,22881.3,0.6988240399204504
CAISO,2026-05-29 15:00:00,17363.769171208998,22881.3,0.7588628780361693
CAISO,2026-05-29 16:00:00,19459.3341361965,22881.3,0.8504470522302711
CAISO,2026-05-29 17:00:00,20447.531587425,22881.3,0.8936350464101691
CAISO,2026-05-29 18:00:00,21087.099801528,22881.3,0.9215866144636886
CAISO,2026-05-29 19:00:00,21200.18065089,22881.3,0.9265286784793697
CAISO,2026-05-29 20:00:00,21057.58119733,22881.3,0.9202965389785546
CAISO,2026-05-29 21:00:00,20660.7907375,22881.3,0.9029552838999533
CAISO,2026-05-29 22:00:00,21105.25294529,22881.3,0.9223799760192822
CAISO,2026-05-29 23:00:00,21051.0439669,22881.3,0.9200108370984167
CAISO,2026-05-30 00:00:00,20509.70739934,22881.3,0.896352366313977
CAISO,2026-05-30 01:00:00,19296.800959747,22881.3,0.8433437330810313
CAISO,2026-05-30 02:00:00,13832.42786431,22881.3,0.6045298066241866
CAISO,2026-05-30 03:00:00,71.0695681986,22881.3,0.0031060109433729724
ERCOT,2026-05-28 12:00:00,4971.819608382,23033.0,0.21585636297408067
ERCOT,2026-05-28 13:00:00,18770.4111948,23033.0,0.8149355791603351
ERCOT,2026-05-28 14:00:00,19710.90530156,23033.0,0.8557680415733947
ERCOT,2026-05-28 15:00:00,20960.58458653,23033.0,0.9100240779112577
ERCOT,2026-05-28 16:00:00,21614.52881029,23033.0,0.9384156996609213
ERCOT,2026-05-28 17:00:00,21091.3748061,23033.0,0.9157024619502453
ERCOT,2026-05-28 18:00:00,20443.6747602,23033.0,0.8875819372291929
ERCOT,2026-05-28 19:00:00,20533.71824083,23033.0,0.8914912621382364
ERCOT,2026-05-28 20:00:00,20072.78900048,23033.0,0.8714795728077106
