case_id,valid_time,MW_AC
400011,2026-05-26 18:00:00,1.2824321
407013,2026-05-26 18:00:00,3.812095
404351,2026-05-26 18:00:00,2.0
404352,2026-05-26 18:00:00,2.0
404336,2026-05-26 18:00:00,2.0
404988,2026-05-26 18:00:00,0.5311548
406923,2026-05-26 18:00:00,4.9
407041,2026-05-26 18:00:00,11.9
406921,2026-05-26 18:00:00,4.9
406924,2026-05-26 18:00:00,4.9
407037,2026-05-26 18:00:00,4.9429684
406910,2026-05-26 18:00:00,1.0
407046,2026-05-26 18:00:00,0.079429954
407047,2026-05-26 18:00:00,1.0
407056,2026-05-26 18:00:00,1.0
407002,2026-05-26 18:00:00,4.0
407053,2026-05-26 18:00:00,5.0
406918,2026-05-26 18:00:00,4.5
406922,2026-05-26 18:00:00,4.0
406917,2026-05-26 18:00:00,0.91302687
406932,2026-05-26 18:00:00,4.1108255
407026,2026-05-26 18:00:00,5.0
405467,2026-05-26 18:00:00,0.7701491
403022,2026-05-26 18:00:00,2.0
404731,2026-05-26 18:00:00,4.1241345
402533,2026-05-26 18:00:00,0.7328973
404478,2026-05-26 18:00:00,1.0
407012,2026-05-26 18:00:00,3.0
407009,2026-05-26 18:00:00,3.0
407010,2026-05-26 18:00:00,3.0
407028,2026-05-26 18:00:00,2.0
407029,2026-05-26 18:00:00,2.0
407003,2026-05-26 18:00:00,5.0
407025,2026-05-26 18:00:00,5.0
406894,2026-05-26 18:00:00,0.07688025
403744,2026-05-26 18:00:00,1.0
406225,2026-05-26 18:00:00,0.8022807
404088,2026-05-26 18:00:00,2.0
403021,2026-05-26 18:00:00,2.0
403446,2026-05-26 18:00:00,0.80068696
405534,2026-05-26 18:00:00,0.77091146
404569,2026-05-26 18:00:00,2.0
404555,2026-05-26 18:00:00,2.0
403722,2026-05-26 18:00:00,1.0
404719,2026-05-26 18:00:00,2.0
404720,2026-05-26 18:00:00,2.0
407055,2026-05-26 18:00:00,0.13314274
405526,2026-05-26 18:00:00,0.547343
402344,2026-05-26 18:00:00,1.267232
403708,2026-05-26 18:00:00,1.0
405855,2026-05-26 18:00:00,1.0
