region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-06-01 18:00:00,23177.82687434,24082.3,0.962442410996458
CAISO,2026-06-01 19:00:00,23058.3158509,24082.3,0.9574798026309779
CAISO,2026-06-01 20:00:00,23002.99469157,24082.3,0.9551826317075196
CAISO,2026-06-01 21:00:00,23003.67872071,24082.3,0.9552110355202783
CAISO,2026-06-01 22:00:00,23048.32020518,24082.3,0.9570647407091516
CAISO,2026-06-01 23:00:00,22928.39456259,24082.3,0.9520849155848903
CAISO,2026-06-02 00:00:00,22225.30034326,24082.3,0.9228894392670136
CAISO,2026-06-02 01:00:00,20603.77862885,24082.3,0.8555569289000635
CAISO,2026-06-02 02:00:00,14815.233707522,24082.3,0.6151918092342509
CAISO,2026-06-02 03:00:00,152.5397789239,24082.3,0.006334103425499226
CAISO,2026-06-02 13:00:00,2961.6629383511,24082.3,0.1229809004269152
CAISO,2026-06-02 14:00:00,19113.719612738,24082.3,0.7936833115083692
CAISO,2026-06-02 15:00:00,21314.075460903,24082.3,0.8850514884750627
CAISO,2026-06-02 16:00:00,22586.14734571,24082.3,0.9378733487129551
CAISO,2026-06-02 17:00:00,23083.97828031,24082.3,0.9585454163559959
CAISO,2026-06-02 18:00:00,23114.69526366,24082.3,0.9598209167587813
CAISO,2026-06-02 19:00:00,23005.45043789,24082.3,0.9552846047881639
CAISO,2026-06-02 20:00:00,22957.80138307,24082.3,0.9533060124269692
CAISO,2026-06-02 21:00:00,22933.10838832,24082.3,0.9522806537714421
CAISO,2026-06-02 22:00:00,22979.92116468,24082.3,0.9542245202775482
CAISO,2026-06-02 23:00:00,22831.25710564,24082.3,0.9480513533026331
CAISO,2026-06-03 00:00:00,22144.19653403,24082.3,0.9195216625500887
CAISO,2026-06-03 01:00:00,20607.149962214,24082.3,0.8556969210670908
CAISO,2026-06-03 02:00:00,14792.677874262,24082.3,0.6142551946559092
CAISO,2026-06-03 03:00:00,145.9981518153,24082.3,0.006062467115487308
CAISO,2026-06-03 13:00:00,3006.57514543,24082.3,0.12484584717531132
CAISO,2026-06-03 14:00:00,18420.360403303,24082.3,0.7648920743991645
CAISO,2026-06-03 15:00:00,21292.664399244,24082.3,0.8841624097052192
CAISO,2026-06-03 16:00:00,22578.32542816,24082.3,0.9375485492731176
CAISO,2026-06-03 17:00:00,23075.62733941,24082.3,0.9581986496061422
CAISO,2026-06-03 18:00:00,22909.26608244,24082.3,0.9512906193528028
ERCOT,2026-06-01 18:00:00,28238.39088815,31789.0,0.8883069894664821
ERCOT,2026-06-01 19:00:00,29067.3076758,31789.0,0.9143825749724748
ERCOT,2026-06-01 20:00:00,28951.82709099,31789.0,0.9107498534395545
ERCOT,2026-06-01 21:00:00,28402.8001788,31789.0,0.8934788819654598
