region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-06-11 18:00:00,23012.97903696,24082.3,0.9555972243913581
CAISO,2026-06-11 19:00:00,22851.35227964,24082.3,0.9488857907940687
CAISO,2026-06-11 20:00:00,22743.66948503,24082.3,0.9444143410317952
CAISO,2026-06-11 21:00:00,22729.82779004,24082.3,0.9438395747100568
CAISO,2026-06-11 22:00:00,22748.9659747,24082.3,0.944634273914867
CAISO,2026-06-11 23:00:00,22672.30082099,24082.3,0.9414508091415688
CAISO,2026-06-12 00:00:00,22148.82684868,24082.3,0.919713932999755
CAISO,2026-06-12 01:00:00,20611.82952919,24082.3,0.8558912366837885
CAISO,2026-06-12 02:00:00,15160.340447464,24082.3,0.6295221157225016
CAISO,2026-06-12 03:00:00,491.55317669199997,24082.3,0.020411388309754468
CAISO,2026-06-12 13:00:00,2574.9163598825,24082.3,0.10692152991543581
CAISO,2026-06-12 14:00:00,17521.2665058127,24082.3,0.7275578539347446
CAISO,2026-06-12 15:00:00,19057.046872258,24082.3,0.7913300171602381
CAISO,2026-06-12 16:00:00,20439.50140841,24082.3,0.8487354367485664
CAISO,2026-06-12 17:00:00,21683.677861152,24082.3,0.9003989594495542
CAISO,2026-06-12 18:00:00,21620.44539336,24082.3,0.8977732771936237
CAISO,2026-06-12 19:00:00,22428.45413699,24082.3,0.9313252528616452
CAISO,2026-06-12 20:00:00,21785.454042186,24082.3,0.904625141377111
CAISO,2026-06-12 21:00:00,22103.03676714,24082.3,0.9178125331525644
CAISO,2026-06-12 22:00:00,21465.5835689,24082.3,0.8913427525153329
CAISO,2026-06-12 23:00:00,21159.82773536,24082.3,0.8786464638078588
CAISO,2026-06-13 00:00:00,19917.91839146,24082.3,0.8270770811533782
CAISO,2026-06-13 01:00:00,17342.686791295,24082.3,0.720142461114387
CAISO,2026-06-13 02:00:00,13122.119752708,24082.3,0.5448864831310963
CAISO,2026-06-13 03:00:00,689.3352888873,24082.3,0.02862414673379619
CAISO,2026-06-13 13:00:00,3544.8669320986,24082.3,0.1471980222860192
CAISO,2026-06-13 14:00:00,19049.429247731,24082.3,0.7910137008396624
CAISO,2026-06-13 15:00:00,21281.802070905,24082.3,0.8837113594177052
CAISO,2026-06-13 16:00:00,22595.584600444,24082.3,0.9382652238550304
CAISO,2026-06-13 17:00:00,22971.03987201,24082.3,0.9538557310560037
CAISO,2026-06-13 18:00:00,22899.63832102,24082.3,0.950890833559087
ERCOT,2026-06-11 18:00:00,25593.893114810002,31789.0,0.8051179060307025
ERCOT,2026-06-11 19:00:00,27047.25197156,31789.0,0.850836829455472
ERCOT,2026-06-11 20:00:00,27927.43331272,31789.0,0.8785250656742899
ERCOT,2026-06-11 21:00:00,28472.70930923,31789.0,0.8956780430095316
ERCOT,2026-06-11 22:00:00,29243.03965794,31789.0,0.9199106501601183
ERCOT,2026-06-11 23:00:00,29663.0010682,31789.0,0.9331215536254679
ERCOT,2026-06-12 00:00:00,28298.20206339,31789.0,0.8901884948689798
ERCOT,2026-06-12 01:00:00,13268.17189997,31789.0,0.417382487652018
ERCOT,2026-06-12 02:00:00,0.028577901,31789.0,8.989871024568247e-07
ERCOT,2026-06-12 12:00:00,6208.5660258075,31789.0,0.19530548384055807
ERCOT,2026-06-12 13:00:00,16002.324441495999,31789.0,0.5033918789988989
ERCOT,2026-06-12 14:00:00,17735.61073018,31789.0,0.5579165978854321
ERCOT,2026-06-12 15:00:00,18586.692316778,31789.0,0.5846894308338734
ERCOT,2026-06-12 16:00:00,23512.91839694,31789.0,0.7396558053710403
ERCOT,2026-06-12 17:00:00,25000.86408202,31789.0,0.7864627412633302
ERCOT,2026-06-12 18:00:00,25703.909625104,31789.0,0.8085787418636635
ERCOT,2026-06-12 19:00:00,25858.735861269,31789.0,0.8134491761700274
ERCOT,2026-06-12 20:00:00,26209.67676064,31789.0,0.8244888722715404
ERCOT,2026-06-12 21:00:00,25584.34674751,31789.0,0.8048176019223631
ERCOT,2026-06-12 22:00:00,25640.762143904,31789.0,0.8065922848753971
ERCOT,2026-06-12 23:00:00,23802.77953118,31789.0,0.748774089502029
ERCOT,2026-06-13 00:00:00,21749.20650081,31789.0,0.6841739752999465
