region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-06-15 13:00:00,3979.947905523,22804.0,0.17452849962826697
CAISO,2026-06-15 14:00:00,17809.1120783,22804.0,0.7809643956455008
CAISO,2026-06-15 15:00:00,20093.3835636,22804.0,0.881134167847746
CAISO,2026-06-15 16:00:00,21095.4619828,22804.0,0.925077266391861
CAISO,2026-06-15 17:00:00,21144.396385,22804.0,0.9272231356340993
CAISO,2026-06-15 18:00:00,21809.1449845,22804.0,0.9563736618356428
CAISO,2026-06-15 19:00:00,21630.576561,22804.0,0.9485430872215401
CAISO,2026-06-15 20:00:00,21172.7932836,22804.0,0.9284683951762849
CAISO,2026-06-15 21:00:00,21379.2053075,22804.0,0.9375199661243642
CAISO,2026-06-15 22:00:00,21469.260131,22804.0,0.9414690462638133
CAISO,2026-06-15 23:00:00,21431.691946,22804.0,0.9398216078758113
CAISO,2026-06-16 00:00:00,20889.5237197,22804.0,0.9160464707814417
CAISO,2026-06-16 01:00:00,19317.7780209,22804.0,0.8471223478731802
CAISO,2026-06-16 02:00:00,14123.03418315,22804.0,0.6193226707222418
CAISO,2026-06-16 03:00:00,595.283484497,22804.0,0.026104345048982635
CAISO,2026-06-16 13:00:00,4275.661963296,22804.0,0.18749613941834767
CAISO,2026-06-16 14:00:00,18482.16576146,22804.0,0.810479116008595
CAISO,2026-06-16 15:00:00,20467.6011312,22804.0,0.8975443400806876
CAISO,2026-06-16 16:00:00,21568.1184637,22804.0,0.9458041774995615
CAISO,2026-06-16 17:00:00,21848.90863,22804.0,0.9581173754604456
CAISO,2026-06-16 18:00:00,21800.3660407,22804.0,0.9559886879801789
CAISO,2026-06-16 19:00:00,21595.563362,22804.0,0.9470076899666725
CAISO,2026-06-16 20:00:00,21491.6701395,22804.0,0.9424517689659708
CAISO,2026-06-16 21:00:00,21188.9327086,22804.0,0.9291761405279776
CAISO,2026-06-16 22:00:00,20671.3023472,22804.0,0.9064770368005612
CAISO,2026-06-16 23:00:00,20842.499083,22804.0,0.9139843484914927
CAISO,2026-06-17 00:00:00,20415.2814498,22804.0,0.8952500197246097
