region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-06-12 13:00:00,2565.8447590993,24082.3,0.10654483828784211
CAISO,2026-06-12 14:00:00,17108.019718039,24082.3,0.7103980814971577
CAISO,2026-06-12 15:00:00,19506.183886596,24082.3,0.8099801051642078
CAISO,2026-06-12 16:00:00,21888.9320041,24082.3,0.9089219885185386
CAISO,2026-06-12 17:00:00,22788.90413408,24082.3,0.9462926769486303
CAISO,2026-06-12 18:00:00,22741.3490305,24082.3,0.9443179858443754
CAISO,2026-06-12 19:00:00,22616.24643899,24082.3,0.9391231916797815
CAISO,2026-06-12 20:00:00,22322.85333804,24082.3,0.9269402564555711
CAISO,2026-06-12 21:00:00,21768.42732345,24082.3,0.9039181192597884
CAISO,2026-06-12 22:00:00,21799.73118335,24082.3,0.9052179892846614
CAISO,2026-06-12 23:00:00,21827.20878532,24082.3,0.9063589767306279
CAISO,2026-06-13 00:00:00,19888.56544006,24082.3,0.8258582211856841
CAISO,2026-06-13 01:00:00,18992.684849134,24082.3,0.7886574309403172
CAISO,2026-06-13 02:00:00,14511.095965827,24082.3,0.6025627106143101
CAISO,2026-06-13 03:00:00,691.7465949761,24082.3,0.028724274466147337
CAISO,2026-06-13 13:00:00,4146.2253146662,24082.3,0.1721689919428875
CAISO,2026-06-13 14:00:00,19116.238563556,24082.3,0.7937879091098441
CAISO,2026-06-13 15:00:00,21322.935332646,24082.3,0.8854193882081861
CAISO,2026-06-13 16:00:00,22617.730757675,24082.3,0.9391848269340968
CAISO,2026-06-13 17:00:00,22971.56454971,24082.3,0.9538775179160629
CAISO,2026-06-13 18:00:00,22892.51485277,24082.3,0.950595036718669
CAISO,2026-06-13 19:00:00,22723.56727003,24082.3,0.9435796111679532
CAISO,2026-06-13 20:00:00,22620.11887819,24082.3,0.9392839919023515
CAISO,2026-06-13 21:00:00,22661.65117026,24082.3,0.9410085901371547
CAISO,2026-06-13 22:00:00,22748.55306061,24082.3,0.9446171279574626
CAISO,2026-06-13 23:00:00,22709.04895006,24082.3,0.9429767484858175
CAISO,2026-06-14 00:00:00,22152.88336787,24082.3,0.9198823770100862
CAISO,2026-06-14 01:00:00,20641.801275165,24082.3,0.8571357916463543
CAISO,2026-06-14 02:00:00,15712.042568955,24082.3,0.6524311452375812
CAISO,2026-06-14 03:00:00,721.4794143623,24082.3,0.02995890817580962
ERCOT,2026-06-12 12:00:00,8291.971446374,31789.0,0.2608440481416213
ERCOT,2026-06-12 13:00:00,20833.034605527,31789.0,0.655353569018434
ERCOT,2026-06-12 14:00:00,18658.293898922,31789.0,0.5869418320463682
ERCOT,2026-06-12 15:00:00,22019.98007557,31789.0,0.6926918140101923
ERCOT,2026-06-12 16:00:00,22003.065594311,31789.0,0.6921597280289093
ERCOT,2026-06-12 17:00:00,22758.465755954,31789.0,0.7159226699787348
ERCOT,2026-06-12 18:00:00,24198.35960732,31789.0,0.7612180190418069
ERCOT,2026-06-12 19:00:00,24623.595944839,31789.0,0.7745948581219604
ERCOT,2026-06-12 20:00:00,24746.252633609998,31789.0,0.778453321388216
ERCOT,2026-06-12 21:00:00,24829.48601165,31789.0,0.7810716289172355
ERCOT,2026-06-12 22:00:00,24950.7386975,31789.0,0.7848859258705841
ERCOT,2026-06-12 23:00:00,24350.67223641,31789.0,0.766009381748718
ERCOT,2026-06-13 00:00:00,23444.023173139998,31789.0,0.7374885392160809
ERCOT,2026-06-13 01:00:00,9948.119164617,31789.0,0.3129421864360942
ERCOT,2026-06-13 02:00:00,0.039396091700000004,31789.0,1.2392994966812421e-06
ERCOT,2026-06-13 12:00:00,5246.3919909433,31789.0,0.16503796882391078
ERCOT,2026-06-13 13:00:00,17694.26586808,31789.0,0.5566159950951588
ERCOT,2026-06-13 14:00:00,21691.64127055,31789.0,0.6823631215373243
ERCOT,2026-06-13 15:00:00,22959.33229217,31789.0,0.7222414134502501
ERCOT,2026-06-13 16:00:00,25652.17793224,31789.0,0.8069513961508697
ERCOT,2026-06-13 17:00:00,26462.99579659,31789.0,0.8324576361820126
ERCOT,2026-06-13 18:00:00,27371.61780546,31789.0,0.8610405424977193
ERCOT,2026-06-13 19:00:00,26113.58519745,31789.0,0.8214660793812325
ERCOT,2026-06-13 20:00:00,25898.74525359,31789.0,0.8147077685233887
ERCOT,2026-06-13 21:00:00,25542.328564645,31789.0,0.8034958181963886
ERCOT,2026-06-13 22:00:00,25508.633559014,31789.0,0.8024358601721979
ERCOT,2026-06-13 23:00:00,24883.045933324,31789.0,0.7827564859959105
ERCOT,2026-06-14 00:00:00,25334.83461301,31789.0,0.796968593318758
ERCOT,2026-06-14 01:00:00,12917.629991701,31789.0,0.4063553427821259
ERCOT,2026-06-14 02:00:00,0.059775673,31789.0,1.8803885935386455e-06
ERCOT,2026-06-14 12:00:00,6091.4552132174,31789.0,0.19162147954378558
ISO-NE,2026-06-12 12:00:00,1407.6735740144,3466.5,0.40607920785068513
ISO-NE,2026-06-12 13:00:00,2164.197414873,3466.5,0.6243177311042839
ISO-NE,2026-06-12 14:00:00,2524.457683694,3466.5,0.7282439589482187
ISO-NE,2026-06-12 15:00:00,2655.406949216,3466.5,0.766019601677773
ISO-NE,2026-06-12 16:00:00,2560.24604354,3466.5,0.7385680206375306
ISO-NE,2026-06-12 17:00:00,2534.246224709,3466.5,0.7310677123060725
ISO-NE,2026-06-12 18:00:00,2185.589606527,3466.5,0.6304888523083801
ISO-NE,2026-06-12 19:00:00,1726.400906568,3466.5,0.4980242049813933
ISO-NE,2026-06-12 20:00:00,1918.6902618692,3466.5,0.5534949551043415
ISO-NE,2026-06-12 21:00:00,2039.1599324149,3466.5,0.5882474924029713
ISO-NE,2026-06-12 22:00:00,1867.4699417295,3466.5,0.5387191523812203
ISO-NE,2026-06-12 23:00:00,1209.344831383,3466.5,0.34886624300677915
ISO-NE,2026-06-13 00:00:00,201.3924384927,3466.5,0.05809676575586326
ISO-NE,2026-06-13 10:00:00,763.5877581303,3466.5,0.22027628966689744
ISO-NE,2026-06-13 11:00:00,1825.757521456,3466.5,0.5266861449461994
ISO-NE,2026-06-13 12:00:00,2662.206868595,3466.5,0.7679812111914034
ISO-NE,2026-06-13 13:00:00,3119.00921125,3466.5,0.8997574531227464
ISO-NE,2026-06-13 14:00:00,3282.72222962,3466.5,0.9469846328054232
ISO-NE,2026-06-13 15:00:00,3326.32939973,3466.5,0.9595642289715852
ISO-NE,2026-06-13 16:00:00,3350.99331984,3466.5,0.9666791633751622
ISO-NE,2026-06-13 17:00:00,3353.33479361,3466.5,0.9673546209750469
ISO-NE,2026-06-13 18:00:00,3344.79499716,3466.5,0.9648910997144093
ISO-NE,2026-06-13 19:00:00,3313.89550678,3466.5,0.9559773566363767
ISO-NE,2026-06-13 20:00:00,3240.71202369,3466.5,0.9348657215318045
ISO-NE,2026-06-13 21:00:00,3015.50779583,3466.5,0.8698998401355834
ISO-NE,2026-06-13 22:00:00,2363.296804386,3466.5,0.681753008621376
ISO-NE,2026-06-13 23:00:00,1489.4508049066,3466.5,0.42966992785420455
ISO-NE,2026-06-14 00:00:00,307.4120820501,3466.5,0.08868082563106881
ISO-NE,2026-06-14 09:00:00,0.584898105,3466.5,0.00016872871916919082
ISO-NE,2026-06-14 10:00:00,934.925656575,3466.5,0.26970305973604497
ISO-NE,2026-06-14 11:00:00,1936.94321307,3466.5,0.5587604826395499
ISO-NE,2026-06-14 12:00:00,2616.09022596,3466.5,0.7546776939160538
MISO,2026-06-12 12:00:00,14480.9489657256,22770.2,0.6359605522009293
MISO,2026-06-12 13:00:00,17184.269020284,22770.2,0.7546823927889961
MISO,2026-06-12 14:00:00,19048.2322409875,22770.2,0.8365421577758431
MISO,2026-06-12 15:00:00,19910.807854548,22770.2,0.8744239336741881
MISO,2026-06-12 16:00:00,20635.57182224,22770.2,0.9062534287024268
MISO,2026-06-12 17:00:00,20899.63489985,22770.2,0.9178502999468603
MISO,2026-06-12 18:00:00,20982.86815451,22770.2,0.921505658909891
MISO,2026-06-12 19:00:00,20990.56266762,22770.2,0.9218435792228439
