region,valid_time,MW_AC,capacity_MW,CF
CAISO,2026-06-26 00:00:00,21141.292094,22804.0,0.9270870064023856
CAISO,2026-06-26 01:00:00,19578.8498932,22804.0,0.8585708600771794
CAISO,2026-06-26 02:00:00,15169.61569913,22804.0,0.6652173170991931
CAISO,2026-06-26 03:00:00,1036.902815643,22804.0,0.045470216437598666
CAISO,2026-06-26 13:00:00,2708.289470885,22804.0,0.11876379016334854
CAISO,2026-06-26 14:00:00,16252.57340716,22804.0,0.7127071306419926
CAISO,2026-06-26 15:00:00,19640.1256704,22804.0,0.8612579227503947
CAISO,2026-06-26 16:00:00,20671.8441208,22804.0,0.9065007946325206
CAISO,2026-06-26 17:00:00,21156.0456306,22804.0,0.9277339778372216
CAISO,2026-06-26 18:00:00,21364.9020249,22804.0,0.9368927392080336
CAISO,2026-06-26 19:00:00,21476.447185,22804.0,0.9417842126381337
CAISO,2026-06-26 20:00:00,21785.269973,22804.0,0.9553266958866865
CAISO,2026-06-26 21:00:00,21838.788248,22804.0,0.9576735769163305
CAISO,2026-06-26 22:00:00,21854.509246,22804.0,0.9583629734257149
CAISO,2026-06-26 23:00:00,21680.5311285,22804.0,0.9507336927074197
CAISO,2026-06-27 00:00:00,20772.1460586,22804.0,0.9108992307753025
CAISO,2026-06-27 01:00:00,19398.8934801,22804.0,0.8506794194044904
CAISO,2026-06-27 02:00:00,15067.45652727,22804.0,0.660737437610507
CAISO,2026-06-27 03:00:00,1043.4019403821,22804.0,0.045755215768378356
CAISO,2026-06-27 13:00:00,3301.68954449,22804.0,0.14478554396114718
CAISO,2026-06-27 14:00:00,17299.06323589,22804.0,0.7585977563537099
CAISO,2026-06-27 15:00:00,18912.30966642,22804.0,0.8293417675153482
CAISO,2026-06-27 16:00:00,20414.795485399998,22804.0,0.8952287092352218
CAISO,2026-06-27 17:00:00,21319.6939219,22804.0,0.9349102754736012
CAISO,2026-06-27 18:00:00,21589.5994322,22804.0,0.9467461599807052
CAISO,2026-06-27 19:00:00,21815.6944941,22804.0,0.9566608706411156
CAISO,2026-06-27 20:00:00,21741.7973028,22804.0,0.9534203342746888
CAISO,2026-06-27 21:00:00,21859.059685,22804.0,0.9585625190756007
CAISO,2026-06-27 22:00:00,21873.3102465,22804.0,0.9591874340685845
CAISO,2026-06-27 23:00:00,21859.817458999998,22804.0,0.958595748947553
CAISO,2026-06-28 00:00:00,21200.931737,22804.0,0.929702321390984
ERCOT,2026-06-26 00:00:00,26645.9426285,30854.9,0.8635886886199599
ERCOT,2026-06-26 01:00:00,13994.05639939,30854.9,0.45354405295074685
ERCOT,2026-06-26 12:00:00,3032.794282922,30854.9,0.09829214429221939
ERCOT,2026-06-26 13:00:00,14619.34765243,30854.9,0.47380959434093123
ERCOT,2026-06-26 14:00:00,18837.621673865,30854.9,0.6105228561384091
ERCOT,2026-06-26 15:00:00,20101.7290009,30854.9,0.6514922751621298
ERCOT,2026-06-26 16:00:00,23066.5657853,30854.9,0.7475819330252245
ERCOT,2026-06-26 17:00:00,24445.582064,30854.9,0.7922755239524354
ERCOT,2026-06-26 18:00:00,26723.5070832,30854.9,0.8661025342230892
ERCOT,2026-06-26 19:00:00,27379.8197067,30854.9,0.8873734708814482
ERCOT,2026-06-26 20:00:00,28238.6126577,30854.9,0.9152067469899432
ERCOT,2026-06-26 21:00:00,27716.485297,30854.9,0.8982847229127302
ERCOT,2026-06-26 22:00:00,28096.48865,30854.9,0.9106005415671417
ERCOT,2026-06-26 23:00:00,26279.2937825568,30854.9,0.8517056863758041
ERCOT,2026-06-27 00:00:00,23079.1718838,30854.9,0.7479904936914397
ERCOT,2026-06-27 01:00:00,12724.1865155,30854.9,0.4123878708244071
ERCOT,2026-06-27 02:00:00,4.291837,30854.9,0.0001390974205069535
ERCOT,2026-06-27 12:00:00,6240.75325719,30854.9,0.2022613347374323
ERCOT,2026-06-27 13:00:00,25016.7850821,30854.9,0.8107880784607955
ERCOT,2026-06-27 14:00:00,27217.011908,30854.9,0.8820969086919743
ERCOT,2026-06-27 15:00:00,26633.24281,30854.9,0.8631770905107454
ERCOT,2026-06-27 16:00:00,27940.5533149,30854.9,0.9055467142949741
ERCOT,2026-06-27 17:00:00,29054.8287412,30854.9,0.9416601169084975
ERCOT,2026-06-27 18:00:00,28851.2107092,30854.9,0.9350609047250193
ERCOT,2026-06-27 19:00:00,28857.6520834,30854.9,0.9352696681369895
ERCOT,2026-06-27 20:00:00,28710.999672,30854.9,0.9305166982229727
ERCOT,2026-06-27 21:00:00,29028.4301101,30854.9,0.9408045435279323
ERCOT,2026-06-27 22:00:00,28489.4700646,30854.9,0.9233369761237274
ERCOT,2026-06-27 23:00:00,27869.30158806,30854.9,0.9032374627064096
ERCOT,2026-06-28 00:00:00,25213.2281264,30854.9,0.817154750992549
ISO-NE,2026-06-26 00:00:00,29.316964079999998,880.8,0.03328447329700272
ISO-NE,2026-06-26 10:00:00,29.670890105999998,880.8,0.03368629666893733
ISO-NE,2026-06-26 11:00:00,57.270722125,880.8,0.06502125581857403
ISO-NE,2026-06-26 12:00:00,133.141587127,880.8,0.15115984006244326
ISO-NE,2026-06-26 13:00:00,223.82581972,880.8,0.2541165074023615
