utc,total,p10,p90,CE,DOM,AEP,ATSI,AP,PS,PL,PE,BC,PEP,REST
2026-07-04 12:00:00+00:00,95451.78105682739,93955.10489408273,96948.45721957201,9170.38170528756,18054.28983419626,15433.116661331289,6549.244639941236,5240.580711055196,5586.268553920147,4587.536547148038,5209.8108060274535,4059.070932847617,3609.652794025316,17951.827871047262
2026-07-04 13:00:00+00:00,99820.12241035706,98323.44624761258,101316.79857310186,9317.198127562073,18411.340351216782,16227.790459783377,7055.379151734624,5695.858784963872,5781.23454706825,4862.612561676602,5409.362511001347,4196.256635162757,3822.156326250819,19040.932953936535
2026-07-04 14:00:00+00:00,106152.62030360571,104655.94414086132,107649.2964663506,10106.367602919694,19371.89390296287,17207.108115776988,7371.227425467763,6130.684062515023,6074.565530429917,5056.9431018175965,5821.0258028194985,4556.344321232325,4178.621263310009,20277.839174354034
2026-07-04 15:00:00+00:00,114272.65070649062,112775.97454374607,115769.32686923534,10699.659985857543,20456.378244416977,18477.15330386026,8061.155208594022,6759.033283308536,6379.91718089175,5354.741190389405,6262.002439914849,4877.605010828815,4404.436798412642,22540.568060015812
2026-07-04 16:00:00+00:00,120713.1180202461,119216.44185750163,122209.79418299091,11023.219274555333,21320.573088487632,19450.053619234022,8751.417482207376,7142.812002153469,7050.374582483175,5457.6741975470695,6548.98376055396,5244.794200883228,4502.53271939264,24220.683092748193
2026-07-04 17:00:00+00:00,126423.7227547435,124927.0465919991,127920.39891748838,12030.023813759099,22216.65480211457,20045.12640158935,9444.573770148058,7347.707499262296,7747.3018043235725,5721.5230341343295,6778.191887416777,5491.973367848012,4746.950562247985,24853.69581189947
2026-07-04 18:00:00+00:00,130962.17385757485,129465.49769483031,132458.85002031957,12790.402704408572,22821.467847049997,20641.792188906806,9891.505606360985,7497.176189904207,8037.5048787231335,5705.556385258253,6950.826945144011,5663.0058229505985,4851.8179328419765,26111.117356026305
2026-07-04 19:00:00+00:00,134016.54607295356,132519.8699102089,135513.22223569817,13146.883666793708,23393.414160191558,20748.056114471565,10206.8156904345,7564.402886553703,8414.920064661499,5791.009288740287,7178.111897331155,5855.80178629777,4989.088118006817,26728.042399471
2026-07-04 20:00:00+00:00,135746.87132704968,134250.1951643052,137243.54748979447,13320.29098101131,23703.086685517042,20931.29643383098,10245.719539311922,7662.307145056638,8556.663495518755,5870.664279152237,7259.396912625717,5875.949168932256,5085.776799329936,27235.719886762894
2026-07-04 21:00:00+00:00,136940.2711939356,135443.5950311911,138436.94735668038,13642.223195513125,23660.783775529046,20825.786370904345,10329.604490726286,7660.752956882859,8366.929464427685,5981.669294920713,7369.422536469633,5914.976168433909,5075.741214973342,28112.381725154686
2026-07-04 22:00:00+00:00,136993.94081016432,135497.26464741965,138490.61697290893,13768.986484113459,23598.971005646832,20957.909011024458,10157.54458715871,7663.8813872965775,8525.683655187138,6023.938065874248,7237.064939976247,5892.049705575987,5084.64275728235,28083.269211028306
2026-07-04 23:00:00+00:00,135509.4459675122,134012.76980476742,137006.1221302567,13962.050288239321,23162.52382574355,20763.507648507457,9987.863744251366,7501.030224596235,8538.239554307476,5942.5623880825015,7044.833808649505,5812.55361348841,4969.195137584501,27825.08573406186
