utc,load,ens_p10,ens_p50,ens_p90,q10,q50,q90
2026-07-04 12:00:00+00:00,96946.45415870933,96946.45415870933,96946.45415870933,103072.69336468153,96079.6048073743,95971.012048836,102097.2512548082
2026-07-04 12:05:00+00:00,96959.55567530451,96959.55567530451,96959.55567530451,103083.96721471856,96155.61636525842,95980.23604641738,102104.98751192103
2026-07-04 12:10:00+00:00,96997.55596434619,96997.55596434619,96997.55596434619,103116.89307699751,96262.80320901798,96007.1222866166,102127.69549413922
2026-07-04 12:15:00+00:00,97058.4986347186,97058.4986347186,97058.4986347186,103170.12741977013,96398.7047832655,96050.49214061636,102164.62401778225
2026-07-04 12:20:00+00:00,97140.42729530596,97140.42729530596,97140.42729530596,103242.3267112882,96560.86053261357,96109.16697959925,102215.02189916965
2026-07-04 12:25:00+00:00,97241.38555499243,97241.38555499243,97241.38555499243,103332.14741980346,96746.8099016747,96181.96817474795,102278.13795462089
2026-07-04 12:30:00+00:00,97359.41702266228,97359.41702266228,97359.41702266228,103438.24601356765,96954.09233506149,96267.71709724511,102353.22100045552
2026-07-04 12:35:00+00:00,97492.56530719968,97492.56530719968,97492.56530719968,103559.27896083261,97180.24727738647,96365.23511827338,102439.51985299302
2026-07-04 12:40:00+00:00,97638.87401748885,97638.87401748885,97638.87401748885,103693.90272985003,97422.81417326219,96473.34360901538,102536.28332855289
2026-07-04 12:45:00+00:00,97796.38676241403,97796.38676241403,97796.38676241403,103840.77378887171,97679.33246730121,96590.86394065383,102642.76024345467
2026-07-04 12:50:00+00:00,97963.14715085938,97963.14715085938,97963.14715085938,103998.5486061494,97947.34160411608,96716.61748437131,102758.19941401783
2026-07-04 12:55:00+00:00,98137.19879170916,98137.19879170916,98137.19879170916,104165.88364993488,98224.38102831936,96849.42561135048,102881.84965656187
2026-07-04 13:00:00+00:00,98316.58529384756,98316.58529384756,98316.58529384756,104341.43538847988,98507.9901845236,96988.10969277401,103012.95978740633
2026-07-04 13:05:00+00:00,98532.8300529396,98532.8300529396,98532.8300529396,104589.02215774215,98822.03924252104,97167.04384673145,103218.84420523951
