date,oil_hdd,ne_hdd,hdd_NY,hdd_PA,hdd_MA,hdd_CT,hdd_ME,hdd_NJ,hdd_NH,hdd_MD,hdd_RI,hdd_VA,hdd_VT,hdd_NC,hdd_OH,hdd_AK,hdd_WA,hdd_MI
2022-05-10,8.357826565530681,11.234769700033649,7.0638452515093215,5.019613122735751,12.662939670337735,8.954541058639853,12.33518734558804,5.30895405705793,11.764601036020656,4.9892004327560935,12.406028895655432,6.238202898011688,7.983516794507391,5.539429454006156,0.8415232213338216,23.02461830328978,21.76817220699314,1.5263109863205349
2022-05-11,6.641968550074336,9.609297241032117,5.206461080151718,2.59548719508864,11.718591690396838,6.644842625104928,10.699779384581312,3.967967071569288,9.792846294438997,3.1447225268156664,11.489154216225067,3.6764871113938655,5.6066196294605035,1.8724363684783336,0.2853854069165292,27.044766054948603,18.8714798174014,1.7414486512948604
2022-05-12,3.453505373294667,4.411544578689983,2.7874435336554835,0.3464654183771867,6.541565695036569,1.5492495752450814,5.806253563885506,1.2706891975282173,3.834607844287655,1.5022222283958675,6.3493082844318725,2.104441911482481,0.3560794452623115,0.9560167881893548,0.2860827215650089,27.855629553963503,17.55366161026784,1.2760609776686265
2022-05-13,2.50743108415453,2.20087066824566,2.924410168629811,0.0,2.9483986622964844,1.3181996740326138,3.621013953860583,0.6735507768183973,0.6378361185185645,0.3711697580325032,2.971473119498968,0.5014680485313813,0.0,1.0611639533023285,0.200343546927869,27.5639904312096,23.18500036029215,1.0971481379737054
2022-05-14,1.6698182601548477,0.7094560422186019,2.448029737015217,0.0,0.6624979303719284,0.857544899206673,0.9459641909046984,0.4119848770327889,0.0,0.1228921361196107,1.6167646351846623,0.2811544882918671,0.0,1.5280494836596976,0.1927367727154266,25.760651429344794,17.681845110734976,1.6848257650360596
2022-05-15,1.5810081404577312,1.1984520388486912,1.9364544464154188,0.008912756753409,0.914655145920052,0.95882204549257,3.061055186289855,0.1672579771654804,0.0,0.0718652655648077,1.8415968663665512,0.2194218908318733,0.0,1.1735961200201024,0.2621852854516404,22.876872839469986,12.28168351062428,2.7569857422637467
2022-05-16,2.1477015752134125,2.5361342680702723,1.907639891322834,0.3043533349159301,1.5149463983866682,0.9142774288206206,9.040007794959497,0.0450272744792564,0.5938691236471643,0.0385833217347522,2.455846729044896,0.1878015069356206,0.2589442227221263,0.8900864139480046,0.5829338473679697,23.180332062360367,11.983151594746005,4.791278783802422
2022-05-17,3.562044636349066,3.4419748478529453,3.5106653927921716,2.5918109292730507,2.405635017687878,2.188662882824543,6.459696663296575,0.7422494120174185,3.547253927534793,0.1400217470850326,1.8680828946472563,0.6709565699338755,7.802858976196171,1.421317583248939,3.0062035303874826,27.927681084806085,17.25951391053345,8.833164879657275
2022-05-18,5.419154529376891,6.396408445613564,5.211715478666832,4.602265900543388,4.906430146577261,3.6144129845959503,11.127643546608397,1.8813752986249688,8.49377872275215,0.3404249261042975,2.702045125318074,0.2590110185616047,13.739978971434814,0.9489267764009902,5.086836366444448,24.004206607896844,15.799124111022367,12.86976088246296
2022-05-19,7.217944798651791,9.755222648905455,8.061041012133517,3.4163710278832147,8.546013334844144,7.903279528113088,12.411097986571336,4.13292883585439,11.70424054814975,0.1162790872112209,7.640999134086317,0.0,15.958380037827816,0.0,1.6866379417322637,23.65480942064007,19.892911559411836,8.171366625552894
2022-05-20,5.706246532021185,8.631090446159318,6.01115114473727,0.3564096103450558,7.035860197431,6.608047202299823,14.2187356098341,1.1274419060408905,9.298182159366764,0.0,8.005549497513213,0.0,9.77670532054356,0.0,0.1034707739278932,22.061438793528215,19.57595933000045,1.89468255166208
2022-05-21,2.1348421692086625,2.727274724763814,0.756963171594941,0.0,1.5997493388163495,0.4318084309498904,9.89054970776012,0.0,2.4931396087475974,0.0,1.4831517467141857,0.0,0.018287535951656,0.0,0.0,20.674154706585497,16.653938604855455,3.9290450651753073
2022-05-22,1.1860002969745398,0.8635194532546875,0.0540353421386388,0.0131039404833107,0.2614297077973654,0.0,4.431869014482404,0.0,0.0,0.0,0.1992495784081627,0.0,0.0,0.0,0.3442943182728557,13.149865705220058,14.50855838557505,10.359969799086384
2022-05-23,2.4560498177261367,1.6273743898457076,1.9289701587103916,2.4511563179835107,0.4978320631722704,0.0,5.0479459516780745,0.1858487715730735,1.3445107281294282,0.224836403993674,0.168726161146395,0.2840623773063326,7.796709138646464,0.6977243775435281,7.382129560600378,18.10954873467752,8.896070613194626,13.94507167219516
2022-05-24,5.290173912823176,6.547466310551003,4.308231477117824,3.364543914464315,6.004468427268756,2.9338299439465123,11.311518379729582,1.307596176532602,8.075281658333523,2.336931233105814,4.2933651993656,4.819154700051552,11.79216647256385,1.4398061689525965,6.151307205279394,23.225520276701943,13.160339170262562,11.820137214757676
2022-05-25,5.917794552307144,7.963484326512391,5.311110621072271,3.355721718789997,7.447786068392243,6.416250583599557,10.93666607673665,3.69353913869207,8.742108761686556,2.4271730624202728,7.868025472777854,3.824092200178904,7.734551577488848,2.517734412618186,0.4968513609766272,19.419249003477404,11.937930312245642,7.0988630985136885
2022-05-26,4.702181586335166,6.441103947913268,4.499522007658443,1.7252921803187542,5.870692904290844,6.890697912449122,8.869591680104921,3.6522369553752134,4.3810462707780395,1.29150415251118,7.923055752060653,1.3504804881410286,2.671222081408287,1.9352658469464736,0.0474341504054086,20.24577596444784,7.946772487567435,2.548076905644127
2022-05-27,1.0463379971157565,1.0379570503998563,0.462899846632976,0.0159954522528666,0.6112909038629554,0.2857031142020976,4.025245879921526,0.014666315370531,0.0766689703974696,0.0239646700707177,0.928504249872414,0.0821747424391477,0.0,0.3923616822002924,0.2750153265032389,16.175464071633414,9.66140494685838,3.3970548927221307
2022-05-28,1.054686964483244,0.3908435085739678,0.3787879258927805,0.4039449043419844,0.2200442272010395,0.0948900075852336,1.3253937574774357,0.0,0.1010272263806567,0.0733982872851248,0.5867056429675015,0.5862060309933118,0.3083918540163552,1.2614370477439678,3.0304733907750183,20.095072853497815,15.410554691162591,6.243237841884679
2022-05-29,1.2801706464482232,1.0278567632374251,0.7615579234068239,0.575379497495331,0.7745752619410899,0.1449220167170176,2.643985359600375,0.1146307434623045,0.716715776011979,0.0600304054887007,0.2398162858744237,0.0634339936958311,3.3054847024824836,0.118054944394289,0.2046771561425724,18.20887171199775,15.33081518031318,1.9578213683355792
2022-05-30,0.6290224559808018,0.2465592148070413,0.0202462355119598,0.0,0.1546092513353122,0.0,0.926935974892078,0.0,0.1276433413083328,0.0,0.2338720600516422,0.0,0.1242598492271637,0.0,0.0,11.593814195996332,17.76553237977869,0.6723877885937185
2022-05-31,0.761225023759267,0.7827293199018827,0.0,0.0,0.0457347285572773,0.0,4.345201991133558,0.0,0.1300338634046599,0.0,0.0,0.0,0.0383560767134831,0.0,0.0,9.63102380646921,14.302087644043594,0.4661114791715726
2022-06-01,2.798395044163171,5.787705886399489,0.9407444741441758,0.0,5.610341293497403,2.164197325403725,10.025675003125132,0.0,8.46261896678968,0.0,5.289985136377214,0.0,6.19342374348133,0.0,0.0,9.219782762396266,6.368183523259833,1.6824712350608253
2022-06-02,2.7208151954996365,5.864752726527269,0.778660610508837,0.0042318673037479,5.962350246874708,3.3442425792029646,8.494067596198473,0.0,7.9708330138327295,0.0,5.1430717201148175,0.0,5.7306395745798175,0.0,0.2131566375239635,8.374912047546225,4.728786246116446,4.069632987723788
2022-06-03,2.437114898719904,4.844715917269131,0.7125947031307004,0.5918843158165307,5.3557424720630555,0.8753669431798848,9.250101800001229,0.0,6.753613342831338,0.0545965868382158,5.282698576978027,0.0176554248926274,2.8656134769613115,0.2162978574882112,0.8135587858136275,8.285632682973947,6.663671696751246,2.398647835131895
2022-06-04,2.016726257953901,3.464752623612983,0.6534195796549512,0.4723597836357726,3.227913187862508,0.275061177886425,8.752701103361469,0.0,4.363962254310772,0.0653149837350074,2.609812921937204,0.3544027060130232,2.9112976925770315,0.7169624833025817,0.4313000031573549,11.505139512991628,9.350535722130068,4.920128474247125
2022-06-05,2.005324359744854,2.645400149103871,1.4758548607400837,1.218216841718635,1.3797320455100937,0.4608073015782623,7.401843210285137,0.1686937947198165,2.858051593859405,0.058640829092807,1.557456476205642,0.0946071833378661,6.698218800303055,0.4285058574911989,0.6697635256405383,11.95491541740038,8.04600170090949,3.613610720622331
2022-06-06,1.211984639618618,1.660251779317658,0.3431849622777333,0.0473673425749759,0.7218550087156566,0.0,5.932647113198269,0.0,1.4169654705569927,0.0,0.3037382031103328,0.0553567590677892,3.9639574919169447,0.4732962603999702,0.0251249341073745,13.356160484986662,12.384470805324028,2.7779178668979494
2022-06-07,0.7456000411129269,0.6620471701874979,0.0023583582771248,0.0006181779486294,0.2285190269712783,0.0,3.1926283496807173,0.0,0.1943392604466731,0.0,0.149500115815195,0.0145871455617561,0.0747798598287761,0.3289763720179626,0.0290848183549399,14.94512184140743,11.333353242895,3.746159949369249
2022-06-08,0.6654284695463945,0.5739660715267493,0.4562260602864385,0.2589312545079227,0.0919053298553066,0.0,2.7456944318334067,0.0,0.2001809388789872,0.0,0.0,0.0,0.8480123509098929,0.0,0.6774041817565003,8.114932709136236,4.697140067894817,5.294627416639935
2022-06-09,1.1420896043432711,1.426403820381692,0.7610771699357177,0.1150295220314977,0.0299950795380701,0.0,5.233015798344791,0.0,1.8197600395997964,0.0,0.0,0.0,5.535831424437505,0.0,0.8693557401786901,14.011299974602077,7.547866679389353,5.693617670068799
2022-06-10,1.2334011740762094,1.2193008244415722,1.1002208108747416,1.0313782135440277,0.1095335526835999,0.0,3.9618249916284327,0.0224532661246448,1.4754493177217065,0.0955207370502882,0.0,0.411838402499897,6.010472784261714,0.8008672364325603,0.4052976553277848,13.607549281484165,7.516846180738658,2.5152666732230036
2022-06-11,0.9373990205012522,0.6438402513535539,0.7794844676465953,0.7433402851596524,0.1299688404614024,0.013224728635567,1.671969902587427,0.0,0.8601339068265345,0.111853661751102,0.0,0.1297445034577562,3.831528064601836,0.288122611968115,0.0,15.834215565009885,10.008225585762856,2.0201082810196045
2022-06-12,0.7372676399949697,0.3516403336061059,0.3044173818620835,0.376608616419388,0.1014842887587702,0.0563869357959197,1.2728113459381458,0.1286919253610907,0.3032108121172704,0.0341173350207165,0.0,0.0,0.8844068832609868,0.0,0.0,18.924451546937785,10.164617702005096,2.4429595941443636
2022-06-13,0.6927358928289993,0.2592791993491929,0.0537337536930635,0.0,0.0100066396893766,0.0,1.4131352758833258,0.0,0.0925383318049839,0.0,0.0,0.0,0.0223545734563254,0.0,0.0017859570460336,17.410331379673867,16.77120225060032,2.0492119916614335
2022-06-14,0.7038553018805297,0.3599696101652702,0.1471675655118405,0.0,0.0039752948573124,0.0,1.442473115526888,0.0,0.4385216580078799,0.0,0.0,0.0,1.077760535252843,0.0,0.0,15.60067456527788,16.26426500167708,0.9465224824693756
2022-06-15,0.4873167275588401,0.1821140850276544,0.0,0.0,0.0249060443719743,0.0,0.8391502293887398,0.0,0.2131652679181817,0.0,0.0,0.0,0.0815133191885289,0.0,0.0,13.420801847565045,12.79931337524025,0.41127426087516
2022-06-16,0.2930497540329615,0.2866143007873858,0.0,0.0,0.25807091296014,0.1538988401655304,0.7872257774545367,0.0,0.1841665585149367,0.0,0.0478283268954719,0.0,0.0098162120241103,0.0,0.0,2.862940849070942,10.515312843267733,0.4722018678262042
2022-06-17,0.3702504704635085,0.1210055910690081,0.0,0.0,0.0067374718553593,0.0,0.6876343574960074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.069816270129714,10.192373958810036,0.6753280561590644
2022-06-18,1.3190260911029643,1.4403866533659655,1.3283911247897977,0.2166140392763947,0.0555529241042767,0.0,4.186459990780026,0.0,1.9110100757979387,0.0092714701623589,0.0,0.0,8.746643080626098,0.0,0.3154930987682584,9.3174053642843,13.390466466342922,2.448513770075153
2022-06-19,5.8541131395054125,9.346483565864355,4.879947958063877,2.903303746080649,8.698972439003736,6.842101280818015,13.10151068723586,2.5132681909094527,10.810855559660768,0.1479889994165645,7.065144668135132,0.7082038246990952,13.122749335242084,0.8421161276503561,2.1004658683856055,14.701197295573223,13.409249929719977,2.0874065616739848
2022-06-20,2.4535778571386473,3.966905977014352,1.2122042183811486,1.3081870085946954,2.9038464304102427,0.51963911241616,10.5646779397627,0.316953070432017,4.686125256558113,0.1203070108670695,2.5980163483640233,0.6758367501335723,6.440999608467609,0.747423121101391,0.2371199414914317,14.068517533582098,10.653047514966804,0.620987114106596
2022-06-21,1.3287110246957898,2.0110193617664187,0.8203689907215135,0.054601226992101,1.233043587093536,0.0,6.75041956249433,0.0,1.89867244831105,0.0,0.329522029199328,0.0,3.687785791846036,0.0,0.0,15.637708023493758,8.661597574871449,0.1392897892197748
2022-06-22,1.62453568408569,2.8000637096069796,0.9403799503764032,0.0130549402734313,1.6203034582351383,2.2039453130122477,6.405750646972096,0.0,2.557407432257077,0.0,1.2481692318769957,0.0,3.6486979288028385,0.0,0.0,19.327946600737153,3.8466290252214144,0.3482274021034182
2022-06-23,1.558046003111489,2.0854010309098747,1.0839289338040246,0.7979532747131337,1.100341906628491,1.2822980865238325,5.095439939177837,0.793064219258497,2.611786118166807,0.0,0.1526535422043191,0.0,3.4706711515445416,0.0,0.0,17.115635639754018,8.277857504333374,0.6759781538008242
2022-06-24,0.538930000026052,0.6746676826781356,0.1038720167752315,0.0296406736574757,0.5158134475474321,0.0,2.486737650525718,0.0,0.2244846240141442,0.0,0.2659278174016703,0.0,0.6185029316256762,0.0,0.0,10.420869428213058,8.379233336551833,0.3544436959291513
2022-06-25,0.1134374271670234,0.0251517674278429,0.0,0.0,0.0061005988621358,0.0,0.1340053914060711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.317955285401111,1.5182026823297006,0.335871220955739
2022-06-26,0.0898599736345811,0.0203495241284279,0.0,0.0,0.0037835505381296,0.0,0.110607318613196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850788486696342,0.0796425129466207,0.5267796382997851
2022-06-27,0.0443671913959198,0.0214628796883079,0.0,0.0,0.0,0.0,0.1242352522781322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339108270403672,1.3879143910750062
2022-06-28,0.2258812499083982,0.1443441330734505,0.4331426180410557,0.2431427914848838,0.0237770128308609,0.0,0.2937238638540775,0.0,0.2657371612535921,0.0293508526809104,0.0,0.0213843694394063,1.008443926590597,0.0478690968877649,0.1049837245743167,0.0,0.2245781395815041,1.1917382622444368
2022-06-29,0.366355376892753,0.1594520061387417,0.1469783739658277,0.0182122279055108,0.0039413465613881,0.0,0.6064509768430092,0.0,0.2539311165647547,0.0115759895375797,0.0,0.0,0.4416083725746237,0.0,0.0,10.054377687767715,8.687353706723709,1.1268678883701388
2022-06-30,0.3515235665558596,0.2256396154356363,0.1357312313661022,0.0,0.0,0.0,0.5822240213101909,0.0,0.3936880975421007,0.0,0.0,0.0,1.456406183887324,0.0,0.0,9.864495406471496,7.505723468356504,0.3396748114815467
2022-07-01,0.1793011419663752,0.042379093624964,0.0,0.0,0.0,0.0,0.2452639626057888,0.0,6.34637639074778e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.1114589300767195,4.45203700141266,0.3836589693773811
2022-07-02,0.1427601591186326,0.0005700828657367,0.0,0.0,0.0,0.0,0.0032998548970494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9901768117774115,4.759778015533576,0.5748636713535222
2022-07-03,0.1640787291508787,0.0091673673090375,0.0254616635927643,0.0,0.0,0.0,0.028210528681579,0.0,0.0368736791363398,0.0,0.0,0.0,0.0009926292901126,0.0,0.0,2.693809383405416,8.006189804137493,0.7153267610552191
2022-07-04,0.2165053558318538,0.1404584457607922,0.051446301034761,0.0,0.0,0.0,0.5527111893676471,0.0,0.2124265155291654,0.0,0.0,0.0,0.3750790363447836,0.0,0.0,0.0926756090499295,10.821643165549688,0.4683687587326401
2022-07-05,0.2347108942396388,0.1536686689581547,0.0351700926031363,0.0,0.0,0.0,0.4690329191478961,0.0,0.307191569422544,0.0,0.0,0.0,0.6811976177181577,0.0,0.0,5.169896129745896,7.347132315094572,0.4218917398386452
2022-07-06,0.2544561026615066,0.1686806522941304,0.0616941988301892,0.0,0.0,0.0,0.6885529247891322,0.0,0.2365117773300546,0.0,0.0,0.0,0.411312404133555,0.0,0.0,7.485467461754363,4.593673547560077,0.7654166034829805
2022-07-07,0.3039944827310539,0.2187682761308176,0.0538347595489443,0.0,0.0,0.0,0.9426871895389936,0.0,0.2775703871570977,0.0,0.0,0.0,0.438014227627759,0.0,0.0,10.300784868716898,4.313000943159007,0.6146364189934134
2022-07-08,0.2408304518869743,0.0573670342475078,0.0081173707268217,0.0,0.0038421918693664,0.0,0.319251340193122,0.0,0.0067601231622416,0.0,0.0,0.0,0.0032075566092036,0.0,0.0,11.863336490350116,3.54521178950739,0.5454219955902333
2022-07-09,0.3117706821785216,0.2017461411909951,0.1019362353639868,0.0,0.0,0.0,0.7667667915108047,0.0,0.2559488415094474,0.0,0.0,0.0,0.7274182161993237,0.0,0.0,11.083490906533518,4.156906992994335,0.6015275524265116
2022-07-10,0.3894936051271166,0.3253988475292004,0.2014222717748121,0.0015616572861127,0.0019622880145797,0.0,1.020748002395617,0.0,0.4872298400198216,0.0,0.0,0.0,1.6864190694384538,0.0,0.0,11.921934090556194,3.91885661204741,0.2005324054010969
2022-07-11,0.216542361258548,0.0126626304837586,0.0,0.0,0.0,0.0,0.0732960868019731,0.0,0.0,0.0,0.0,0.0144162557707915,0.0,0.132949639316862,0.0,12.442716452156846,2.5746767540760738,0.10463371177666
2022-07-12,0.229926380548192,0.0027434925642072,0.0,0.0,0.0,0.0,0.0158803709375097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.198062831620604,0.1276574940389271,0.44791938122344
2022-07-13,0.2513430878370139,0.0057506401199389,0.0105277247321515,0.0,0.0,0.0,0.0238694806353108,0.0,0.0141511870452722,0.0,0.0,0.0,0.0,0.0,0.0,14.39767204755324,2.255999646546015,0.7648195523645898
2022-07-14,0.2713644623889424,0.0848353015752344,0.0276341831985732,0.0,0.0,0.0,0.3780926320505364,0.0,0.1221039736814634,0.0,0.0,0.0,0.0999837117793949,0.0,0.0,12.132866310249035,4.667794648374003,0.552380660748537
2022-07-15,0.2493613049249011,0.1192000434126415,0.0454206542352398,0.0,0.0,0.0,0.3803241637771112,0.0,0.2246973853638491,0.0,0.0,0.0,0.5048974225930888,0.0,0.0,11.181343140539036,2.539430585185075,0.2528397960812704
2022-07-16,0.2305022068554478,0.0085905590018585,0.0,0.0,0.0030201519621682,0.0,0.0379219523195886,0.0,0.0091202974112474,0.0,0.0,0.0,0.0,0.0,0.0,13.475449521020424,3.027417341283859,0.140469489254735
2022-07-17,0.2411629903099151,0.0105983492684239,0.0,0.0,0.0,0.0,0.0613472476301344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.247564287131244,6.220185251049158,0.1905356113855824
2022-07-18,0.2541910356278621,0.0094903475023157,0.0,0.0,0.0,0.0,0.054933715013071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74366090496047,8.183228465537153,0.0981473734592961
2022-07-19,0.2512672796314549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.996556015815743,4.868018741489638,0.0005630213708539
2022-07-20,0.1933409227642369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.754303290467885,0.4224756604956364,0.0075130698760525
2022-07-21,0.1503721192748515,0.001514683360549,0.0,0.0,0.0,0.0,0.0087675592535613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77436478035718,0.2979089574272955,0.0363302586084169
2022-07-22,0.1764915682146624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55199511224839,2.1723626172764985,0.0012050355028576
2022-07-23,0.2100928420694315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.768599562963615,5.281391492202994,0.0
