utc,tmpf,dwpf,cloud,load,ens_p10,ens_p50,ens_p90
2026-06-27 12:00:00+00:00,69.49956729001624,65.52924217706446,83.19801563052444,81523.47112466005,78932.65419980248,81523.47112466005,82772.66095638565
2026-06-27 13:00:00+00:00,70.29010988075134,65.69973973147532,83.22066512886234,85119.98894167553,82092.44715107002,85119.98894167553,85686.27014869222
2026-06-27 14:00:00+00:00,71.52042671808066,65.85223039467158,83.24522324573304,88400.98680395648,85368.65273142385,88400.98680395648,89793.93755963938
2026-06-27 15:00:00+00:00,72.76517107709259,66.00831439877571,83.26116277782543,90958.36052970789,89049.88101221774,90958.36052970789,92144.20026466143
2026-06-27 16:00:00+00:00,73.99024284303312,66.17681922326769,83.28471058360982,94171.39048036408,89942.90393959981,94171.39048036408,94171.39048036408
2026-06-27 17:00:00+00:00,75.06357087232321,66.32486346800947,83.30330109294763,94660.82557467053,90774.07304721393,94660.82557467053,95830.93196181358
2026-06-27 18:00:00+00:00,75.651495730986,66.49583248698775,83.33504394535704,95254.13670969591,90621.55648585176,95254.13670969591,95254.13670969591
2026-06-27 19:00:00+00:00,75.97846278122618,66.49776678125416,81.62284890033636,96533.12683551731,93621.57377821783,96533.12683551731,98466.2403181559
2026-06-27 20:00:00+00:00,75.98814628221594,66.51921943692155,79.9154399411919,98758.57915855765,94778.77542303705,98758.57915855765,99648.28492452824
2026-06-27 21:00:00+00:00,75.73036702085489,66.51945479704551,78.21297333490018,99182.87877992526,95218.64933165538,99182.87877992526,100021.96635990462
2026-06-27 22:00:00+00:00,75.26397065787503,66.53811519613909,76.50270626992354,98489.28626225294,94955.39602206096,98489.28626225294,100062.86152722631
2026-06-27 23:00:00+00:00,74.66063638901369,66.54377299056169,74.80170411544748,98057.88837020544,93716.67190371267,98057.88837020544,99701.69070071593
2026-06-28 00:00:00+00:00,73.93142040866259,66.56932576676937,73.0929153215109,98776.64278890307,94384.80622587675,98776.64278890307,100324.84354048026
2026-06-28 01:00:00+00:00,73.07040658217913,66.3723258738935,72.6526950696253,98323.02861005934,95066.5185788211,98323.02861005934,101304.86275876255
2026-06-28 02:00:00+00:00,72.08968403963507,66.1862771439563,72.21267346095317,96801.95913486453,93622.02538251568,96801.95913486453,98264.51850945989
2026-06-28 03:00:00+00:00,71.04885497673598,66.00497797366735,71.78380657738532,93529.63943683532,92036.07370465186,93529.63943683532,97816.19853152291
2026-06-28 04:00:00+00:00,70.15318173378338,65.82020962968424,71.34025688660535,89917.20776804625,89833.49316724048,89909.59330391332,94149.20686010389
2026-06-28 05:00:00+00:00,69.5177003256253,65.62931375994971,70.90730212497418,86699.29060399949,85720.81078258019,86727.06340943396,89913.0267791188
2026-06-28 06:00:00+00:00,69.15636654610358,65.439978634744,70.46945433480472,83116.53148430726,82368.32661953996,83088.75867887278,84932.11085790946
2026-06-28 07:00:00+00:00,68.90772928456163,65.57715315180232,70.59157355418772,80827.05451901494,79009.25632204383,81274.99738202576,83285.79064382464
2026-06-28 08:00:00+00:00,68.69191965615914,65.68766728349621,70.71324442893324,80068.37889550488,77339.42474450382,79949.43119123954,81846.12379625077
2026-06-28 09:00:00+00:00,68.46244427740947,65.7730862093675,70.84260167173622,79809.83770467708,76691.76182688148,79238.67876464083,80657.83781518776
2026-06-28 10:00:00+00:00,68.44112498292296,65.82298401470082,70.96915852568355,79857.24240541868,77689.8107295033,79686.02384824054,81764.71961840247
2026-06-28 11:00:00+00:00,68.97728506664514,65.99471256302618,71.0957589137712,79438.7756883619,75539.5907291496,79445.02669281197,81450.45114659118
2026-06-28 12:00:00+00:00,70.21338726046142,66.25485168921985,71.21686283013031,80261.95126447912,75277.0072874418,79880.57012250011,81418.09677013513
2026-06-28 13:00:00+00:00,71.8796627684053,66.60487318966321,71.23211143782554,85261.86225886404,81336.54415428075,85261.86225886404,88238.88490590708
2026-06-28 14:00:00+00:00,73.73145612635273,66.90685435632949,71.2450988753438,90019.08567679861,87584.87957562055,89407.22839151857,92910.53353225422
2026-06-28 15:00:00+00:00,75.61936940983979,67.19032884625302,71.26351733116289,92450.2556762777,90455.72241335256,92147.28252410506,95512.04297116611
2026-06-28 16:00:00+00:00,77.4822755721009,67.46707132768627,71.28173136805992,95690.28162649075,95092.6660000959,95807.26855675117,99886.71764378357
2026-06-28 17:00:00+00:00,79.10926578873617,67.75020294277611,71.28761122085511,102150.6340742002,98504.78644310322,101503.46485462015,103930.982276474
2026-06-28 18:00:00+00:00,80.29842910852965,68.02261703825083,71.31111476856307,106657.50184939428,102888.37206594947,106651.2947292553,110383.26838316949
2026-06-28 19:00:00+00:00,80.98050507326475,68.21884338463991,67.94812018044932,108926.66732452768,104159.94296366961,108810.708612008,112132.69269094552
2026-06-28 20:00:00+00:00,81.21781305889985,68.41929729655021,64.6031979941827,111575.88304663076,106743.91006645255,111278.02489756599,114447.8288079089
2026-06-28 21:00:00+00:00,80.94657695942732,68.61118401591592,61.25249120302513,114340.33901159806,108087.26219638731,113963.24552899992,116750.57562604242
2026-06-28 22:00:00+00:00,80.37680775316458,68.80286313130355,57.89637905023207,116260.96313895744,111368.27161704467,115914.91436637327,119481.60960070272
2026-06-28 23:00:00+00:00,79.6760440279248,68.99967261647936,54.541275606134455,114890.37086434473,109452.93025522924,114905.26638432911,117791.88717767644
2026-06-29 00:00:00+00:00,78.84574683633329,69.19270034732365,51.19006054933564,112766.64579961194,108863.45283441094,112879.07119762243,117382.3042884967
2026-06-29 01:00:00+00:00,77.76645744276367,69.1160986093351,48.76968283824737,112224.85935857017,108804.25089351885,112202.84023081821,117817.50436455262
2026-06-29 02:00:00+00:00,76.51102998277447,69.03725807809509,46.34092356210041,111411.53198096852,105568.35143257071,110308.34858447361,114173.70264840977
2026-06-29 03:00:00+00:00,75.17325849389704,68.95802927313734,43.91636887488539,105374.22410104088,100244.67344602638,105282.52013762662,108549.06978797427
2026-06-29 04:00:00+00:00,73.95481550928893,68.88607950149746,41.49847759186829,98654.1203651892,95107.08255071117,98548.11662138088,101380.20355073441
2026-06-29 05:00:00+00:00,73.12481085453074,68.80388349530523,39.07838221193279,93524.99651178392,89428.48475160847,92969.1022933416,96285.45686280658
2026-06-29 06:00:00+00:00,72.6341677128125,68.7181552481531,36.662079697861,89952.69250131672,86291.4835366387,89494.47984382368,93432.95835720675
2026-06-29 07:00:00+00:00,72.34985992854692,68.8343643389553,37.70726489913852,88352.06946095702,84935.79983826276,87966.0172295689,91703.65740765688
2026-06-29 08:00:00+00:00,72.06460683972419,68.8991746687364,38.75272882306603,88187.72461239563,84172.7563650013,87098.15092584748,90793.62808629563
2026-06-29 09:00:00+00:00,71.76466228714008,68.92454992475405,39.80663433299994,87216.10742072893,83615.96554365696,87080.13064505717,90668.5016580489
2026-06-29 10:00:00+00:00,71.59790541754712,68.91772145259387,40.86110677699181,86928.68962028564,83631.13248188689,87757.23128707665,89953.9771522586
2026-06-29 11:00:00+00:00,72.31883627371518,69.06898304842687,41.91473486025953,92695.15236935263,89667.24606833667,92874.1380972435,95699.35321965627
2026-06-29 12:00:00+00:00,73.92369180047608,69.31659483633244,42.96087978191385,97504.97885632476,94004.66975509991,97588.34717836214,100660.94784126765
2026-06-29 13:00:00+00:00,76.13904349312821,69.21747696469367,42.38782754757337,101640.15902193123,97778.21097493851,101993.00891221079,106118.780542421
2026-06-29 14:00:00+00:00,78.50408611172926,69.0675033821166,41.8432209474955,105608.77735163327,103140.23995029216,105709.31740673704,110566.5368707468
2026-06-29 15:00:00+00:00,80.90029674938336,68.92114216004505,41.27586590193409,110738.27114800544,106064.54183907446,110801.13214422525,117347.84507385484
2026-06-29 16:00:00+00:00,83.22427009417272,68.76803819208328,40.72208130906276,118905.58442781071,112313.63308051683,118862.9611277477,122411.26010885819
2026-06-29 17:00:00+00:00,85.20943219936659,68.61681201651948,40.162737545411694,125357.30768205092,119528.26776461053,125326.36379699121,129298.10299756391
2026-06-29 18:00:00+00:00,86.62633775093506,68.46312410561669,39.599359317823584,130272.72574675946,125427.5515817439,131222.3075646099,134372.1308109392
2026-06-29 19:00:00+00:00,87.3775428023796,68.58594821787963,38.0930377377328,136081.841663485,129563.19997009625,135880.28757628304,138482.5686155472
2026-06-29 20:00:00+00:00,87.53343861464634,68.69772624082985,36.57835034559173,138100.95044700208,133546.81184104725,137835.48143097534,141929.26360244094
2026-06-29 21:00:00+00:00,87.00548386651637,68.80669903882057,35.06440245389762,139769.03344052815,135446.01310489172,139781.4889600485,143002.7523954618
2026-06-29 22:00:00+00:00,86.074642489733,68.92912076554228,33.556038444126145,140786.02052527637,134466.14048404814,140799.51207496366,143339.47237171713
2026-06-29 23:00:00+00:00,84.96422012894575,69.04425452251,32.05043765063427,139522.36051750218,133472.722446143,139372.89157015423,144092.91965501333
2026-06-30 00:00:00+00:00,83.74987814903129,69.16402137154195,30.540963921705057,135067.84647494156,128505.00854113755,135580.3362427088,141002.59903796873
2026-06-30 01:00:00+00:00,82.26620775821615,69.00188432886411,29.450819602239363,132039.0661301956,124379.16930176123,131925.17793200666,136007.6259623306
2026-06-30 02:00:00+00:00,80.60111505892657,68.84960153134128,28.354323647168478,127670.5031537167,120811.99627779369,127348.96593378419,131523.7936506085
2026-06-30 03:00:00+00:00,78.8955944932529,68.69854063677819,27.27026394988136,120241.4046677734,114375.9418224976,120241.4046677734,123979.40793808685
2026-06-30 04:00:00+00:00,77.3818300771812,68.548104428756,26.178831181877506,110653.14582017905,106045.22579023498,110902.5149859789,116577.00717390708
2026-06-30 05:00:00+00:00,76.31096362919367,68.39591075230997,25.091870604060468,103088.56199923554,99236.66949195469,102646.36946032988,108850.99103522622
2026-06-30 06:00:00+00:00,75.62323574831858,68.24063229648405,23.98718697191619,98410.61008911987,95091.37123214599,98164.7418322355,104030.33651550033
2026-06-30 07:00:00+00:00,75.11903961276032,68.27073924979804,24.70778535925735,96186.43254606226,92398.25640913054,95301.2769785721,100785.21636259396
2026-06-30 08:00:00+00:00,74.61389935312329,68.30509690960402,25.429544591691986,94210.55157780624,90560.17220011826,93688.63039720707,98446.73379119088
2026-06-30 09:00:00+00:00,74.0702087777497,68.31068944851425,26.15256940127968,93556.05348211975,89979.01864932063,92900.0381504726,98260.74534051756
2026-06-30 10:00:00+00:00,73.69761202286155,68.3057048719706,26.879288408376464,94913.45903347502,91147.28152153926,94465.24365577553,99555.61231551002
2026-06-30 11:00:00+00:00,74.32852217774338,68.33954146673382,27.60791375436337,99236.84972600848,94450.60926330455,98795.5924022863,102703.69930813003
2026-06-30 12:00:00+00:00,75.9523828620244,68.40807917147197,28.329717399393054,103652.5620734646,98750.98532788077,103229.60259622517,106277.00175664687
2026-06-30 13:00:00+00:00,78.25445603148488,68.33337301787795,30.03176257687498,109463.8872574208,101673.71749430607,107937.06329586072,111963.48870440228
2026-06-30 14:00:00+00:00,80.68297691916217,68.2685586147231,31.74886794797096,112937.27402075636,106338.19014112627,112481.51368714093,117823.12808021976
2026-06-30 15:00:00+00:00,83.13060415147727,68.1964958018673,33.46594406704934,119634.40792809782,112363.78011065118,118037.59404905654,123356.97226361519
2026-06-30 16:00:00+00:00,85.52221445391758,68.11649891446397,35.16275561159664,126003.48111781653,118912.45492383934,124963.60323936044,130949.64366844724
2026-06-30 17:00:00+00:00,87.5927746091891,68.05273568106242,36.87665008193169,131829.529973152,126758.73451514666,132119.68644204905,139541.4974981849
2026-06-30 18:00:00+00:00,89.11336812908432,67.97585043034682,38.5859762363784,137635.05229772834,133196.71282943295,137270.9075216463,145080.13505352326
2026-06-30 19:00:00+00:00,89.95906096499729,68.14504971212325,36.81146980960072,142123.78332512372,137246.31090690062,141849.76782399966,148590.3679931355
2026-06-30 20:00:00+00:00,90.16822815726835,68.31523804848486,35.02922631096158,145852.46873458847,139621.0175635392,145837.22247232735,149360.83422264105
2026-06-30 21:00:00+00:00,89.6715912700428,68.4913239303518,33.24716605101629,147180.82657338228,140797.46972731742,146910.92047102502,150339.34662967263
2026-06-30 22:00:00+00:00,88.7389907893492,68.64980821544044,31.47190049992756,148148.60889782905,141566.68387230881,147757.55974594963,151171.0133305487
2026-06-30 23:00:00+00:00,87.58494524697542,68.82241144038464,29.688976778127238,145161.25905777805,139851.088731736,145231.47697345002,149516.50773533474
2026-07-01 00:00:00+00:00,86.32307673354084,68.99259525428228,27.91009648497373,141662.52360107846,135958.2419688359,141481.13969357117,145633.9181133942
2026-07-01 01:00:00+00:00,84.7856876162084,68.83929309285486,27.11349044689651,138305.89989430844,132216.13466893323,138241.57733144474,141605.7135764592
2026-07-01 02:00:00+00:00,83.09596437487201,68.67162119273695,26.31794886125568,134334.5737003115,127731.19989722819,133354.54009798655,138069.86767145793
2026-07-01 03:00:00+00:00,81.38576383618636,68.52467437930663,25.521856082072294,125707.8735780024,118983.67471258843,125458.8615523424,130691.33883595488
2026-07-01 04:00:00+00:00,79.86443625731035,68.36795887669201,24.724017702809764,117375.39652108845,112036.39238364772,117025.18718603047,124743.19401854568
2026-07-01 05:00:00+00:00,78.7911927558833,68.2165784659071,23.92457041721,111126.05747712556,104968.14443920969,109950.67024183429,119820.58593991138
2026-07-01 06:00:00+00:00,78.06804865792498,68.05959765548839,23.124304823382076,103662.48880695987,99183.85890499462,103440.91932733374,114401.00039887891
2026-07-01 07:00:00+00:00,77.54623130501199,68.23252496843281,22.859758925580394,100259.85379441392,95734.37467639809,100086.05333147322,108922.66737115831
2026-07-01 08:00:00+00:00,76.99502138875158,68.39836749308131,22.58605256528649,99210.91399218405,94209.48813517221,98378.36823227721,105820.67301514953
2026-07-01 09:00:00+00:00,76.40023596811638,68.56679663106813,22.32151756071839,97257.97574805113,92885.01304539286,97075.06642931906,105388.22832090914
2026-07-01 10:00:00+00:00,75.98720174345742,68.70543537375319,22.049315370099443,97670.19641762563,94569.36830130241,97784.12685665497,105775.5616497427
2026-07-01 11:00:00+00:00,76.6580393124638,68.88704697279097,21.78780683221612,100897.69429566993,98091.4837518917,100505.9939999715,107536.73285521659
2026-07-01 12:00:00+00:00,78.40630251665806,69.08237908510725,21.526645086048987,106342.66602098047,102531.19370128657,106349.1118995112,111120.14965588879
2026-07-01 13:00:00+00:00,80.93408784882534,69.2533146872981,21.235603311290525,111885.55014642378,105939.85422672101,111429.58002191961,116433.76275747083
2026-07-01 14:00:00+00:00,83.68416913526045,69.42372756222044,20.94943286605415,118429.26627117943,113366.70849956991,118193.95765518263,123845.23970025443
2026-07-01 15:00:00+00:00,86.48593607819589,69.59768536572479,20.661577666223966,125839.22402964674,120296.43819324154,125277.7389247353,132836.40636144145
2026-07-01 16:00:00+00:00,89.2296214065118,69.75030458380589,20.37697835574257,134905.09404170405,128476.19573872362,133799.61683698534,140238.561775158
2026-07-01 17:00:00+00:00,91.5886681579883,69.92603413785673,20.086965085157907,140610.1847027336,136249.156196794,140610.1847027336,147971.35045906957
2026-07-01 18:00:00+00:00,93.32144632281509,70.09430739154719,19.800294048923988,147882.09035813398,141918.67125704282,147625.29830424688,150106.18878115475
2026-07-01 19:00:00+00:00,94.28103170996383,70.2022957856343,19.326835035453414,149289.18302592955,144387.75066104758,149289.18302592955,151890.57905413097
2026-07-01 20:00:00+00:00,94.52218781885354,70.30453223546301,18.842531750419223,152014.89492565655,145402.96681012574,150199.88480668815,152628.99643805332
2026-07-01 21:00:00+00:00,93.96642901133852,70.41734789693854,18.35233613866372,152993.48784212736,145602.69767732391,151255.5006535891,153877.70997382718
2026-07-01 22:00:00+00:00,92.9178194675868,70.5192575070206,17.865634838479657,153629.00371901962,147341.52184544908,153619.1385755008,155596.2054695562
2026-07-01 23:00:00+00:00,91.61677154425868,70.62314638483383,17.387143930262905,153298.5803957897,147035.29109598286,153249.94884922748,155253.42162903133
2026-07-02 00:00:00+00:00,90.16516875663943,70.73074414994497,16.89870429500468,151517.7133113416,144787.00020499944,151517.7133113416,153858.72672311682
2026-07-02 01:00:00+00:00,88.41737568004301,70.66977585319326,16.38135554459738,148437.9844025889,140665.43518327503,148303.23913780355,151846.74313522154
2026-07-02 02:00:00+00:00,86.46897180254018,70.60577913098678,15.865116210885855,143687.9658470523,136571.3163255537,143101.98378839451,147651.1944909093
2026-07-02 03:00:00+00:00,84.4967561957603,70.54453167959052,15.347379145994164,137958.20322251052,130556.79248897225,136162.6432704465,143509.7964036697
2026-07-02 04:00:00+00:00,82.74475658987264,70.48175173953112,14.822814013978325,127472.49480275928,120828.33965234742,127132.7878140288,138237.4443898833
2026-07-02 05:00:00+00:00,81.52988811879149,70.41785308207037,14.298850507750805,119138.82870563862,112590.24753627,119405.05654064559,129572.24598348276
2026-07-02 06:00:00+00:00,80.73543542254161,70.35808797837548,13.797607556725632,114311.21968443993,106252.5167862623,114281.7773839088,125477.1512222839
2026-07-02 07:00:00+00:00,80.16344306907827,70.50166959072872,13.907868238439665,111534.61242560719,101639.87098380661,110431.63426728327,121992.67877525275
2026-07-02 08:00:00+00:00,79.57724821099663,70.64561845963799,14.027449195002735,107749.80929328682,99381.47428562933,107626.58844674248,118038.00818278236
2026-07-02 09:00:00+00:00,78.94573648950384,70.79106908641678,14.13150614632969,106294.88606375556,99946.79116123513,106251.59178491612,116255.58196600026
2026-07-02 10:00:00+00:00,78.48775709870134,70.93212674897649,14.245492221217324,105809.17025751839,98756.82632928414,105737.56695012123,114466.59127357934
2026-07-02 11:00:00+00:00,79.1393765769611,71.07990323860231,14.363976126518953,107639.83161471043,100638.1981893062,107355.822017599,113138.72632777743
2026-07-02 12:00:00+00:00,80.91909363992,71.24772007783845,14.47508370832262,111071.13969643139,105148.54600041224,111640.71686683882,117329.8989635571
2026-07-02 13:00:00+00:00,83.47812516660066,70.928863488761,15.823925176405691,118218.77382764315,110746.22644771694,118229.55101750107,123892.0937025856
2026-07-02 14:00:00+00:00,86.15041141403104,70.59945780009835,17.1672859829734,125991.61664934753,118178.42592100929,125688.65090115486,133392.50512414286
2026-07-02 15:00:00+00:00,88.82365241335239,70.26661927262947,18.505185941257317,135065.56460486032,127333.56322330676,135065.56460486032,139171.15506908693
2026-07-02 16:00:00+00:00,91.40317286375738,69.94694572653982,19.849525245172398,141662.67016652244,136649.4475298736,141662.67016652244,145825.27688045963
2026-07-02 17:00:00+00:00,93.58601101555973,69.63668866910922,21.195387886303447,148050.25848548327,143360.66915163983,147973.83225026104,150643.40628654452
2026-07-02 18:00:00+00:00,95.13034228998622,69.30995777591455,22.53837356835874,149584.20858654642,145535.38987259526,149584.20858654642,153121.55536151765
2026-07-02 19:00:00+00:00,95.90902255320388,69.41985822147785,23.403330725672816,151321.17263480712,147555.67144385853,151321.17263480712,155333.26826785624
2026-07-02 20:00:00+00:00,95.96488134281051,69.54246923284519,24.265405256036832,152198.24506632495,148256.77307590918,152198.24506632495,156152.83034087525
2026-07-02 21:00:00+00:00,95.23450061166139,69.66431384700617,25.13380295441697,153622.45185167796,148962.4014287314,153622.45185167796,157073.7868840351
2026-07-02 22:00:00+00:00,94.00859982884862,69.7916139696821,25.98609270527747,154398.584818426,149537.09848967596,154374.05508971045,157950.65156256326
2026-07-02 23:00:00+00:00,92.54430661632402,69.9080225860977,26.86182991753389,154161.7058842634,149039.45256694854,154016.79714320909,157290.22989442202
2026-07-03 00:00:00+00:00,90.9675507424008,70.02288597033838,27.7302734744088,151697.02740085495,146222.38134995077,151648.39585429273,154964.12949178478
2026-07-03 01:00:00+00:00,89.12619996285066,70.04023306443763,27.270153290224716,148589.50572893492,143505.35998022964,148675.7822669197,152045.6906310547
2026-07-03 02:00:00+00:00,87.09879510153986,70.07115606277522,26.82328916069146,144737.32049147686,139671.58658167458,144613.91606621447,148430.15579985594
2026-07-03 03:00:00+00:00,85.04546757407361,70.08529471328828,26.37202289510865,138394.57478232845,133543.20324233235,138444.33032435662,143609.48436893124
2026-07-03 04:00:00+00:00,83.2141054822705,70.10875230058492,25.915989909105978,126946.87784137427,118065.07646738362,126124.82340626708,136213.9790112026
2026-07-03 05:00:00+00:00,81.97742296782403,70.12965611468033,25.461669342446903,118204.2498343642,106439.75564886876,116861.6892822382,131106.75925857015
2026-07-03 06:00:00+00:00,81.21616001744357,70.14775857795954,25.002418769301197,113852.3990377158,101049.48143205873,111976.90729964097,125802.81429168073
2026-07-03 07:00:00+00:00,80.706947225743,70.24724474110032,25.135242134220057,110706.47189116811,97700.27238964601,108109.57706691846,124418.40826441761
2026-07-03 08:00:00+00:00,80.16484816054071,70.34738209894351,25.251645811957715,108410.55430232394,95739.28276711404,105876.41128546212,120588.72261475428
2026-07-03 09:00:00+00:00,79.57147617098963,70.43917711578526,25.375682005056696,105632.18480551914,94500.87837029184,104404.0408070646,118223.48035768658
2026-07-03 10:00:00+00:00,79.15517297857016,70.52849021321175,25.492952459895584,103875.05782761991,93791.15649393914,103248.04069602412,116299.4830174766
2026-07-03 11:00:00+00:00,79.75202135641008,70.63415103948682,25.61746793751893,104704.14528353565,94493.9083760439,103481.63703338454,112824.99879422598
2026-07-03 12:00:00+00:00,81.34519708847127,70.75546655297954,25.736806430704426,107481.4015199863,98674.394841291,107087.13899212828,114885.49940869937
2026-07-03 13:00:00+00:00,83.6053048940705,70.42556554470546,27.226895780337284,114786.28589193536,103650.9108020862,112668.62805080174,120945.2031073097
2026-07-03 14:00:00+00:00,85.96822568628555,70.10459406329224,28.717535108404608,120427.32033321442,110492.01149684053,119108.73397244331,127306.48085362292
2026-07-03 15:00:00+00:00,88.33723822563115,69.78213239778252,30.202322924363283,128514.14906236729,118117.31138346349,127384.2127882006,132916.09718820153
2026-07-03 16:00:00+00:00,90.64585146757223,69.46555994297829,31.696180819287413,135760.2415068829,122643.99343177959,133791.93049078903,139229.98088827456
2026-07-03 17:00:00+00:00,92.60700977137147,69.13771627115732,33.19217539367201,142231.57307827251,131002.80696786652,142174.6414479866,142243.76310106285
2026-07-03 18:00:00+00:00,93.91244413319208,68.81300535247222,34.66731210253703,144056.30777818477,135739.21528800303,144056.30777818477,144085.78937528175
2026-07-03 19:00:00+00:00,94.41558882502791,68.94135996277772,36.54449161389999,145649.32469026386,138464.00739685755,145649.32469026386,146060.95568690114
2026-07-03 20:00:00+00:00,94.19570350273843,69.0577477264131,38.42083082410445,146524.35526014707,139150.12288213373,146524.35526014707,146588.07479706276
