utc,load,ens_p10,ens_p50,ens_p90,q10,q50,q90
2026-06-27 12:00:00+00:00,81523.47112466005,78932.65419980248,81523.47112466005,82772.66095638565,80660.8020281919,83251.61895304947,84500.80878477507
2026-06-27 12:05:00+00:00,81835.27812454684,79191.53066536177,81835.27812454684,82970.50166145922,80911.73565538974,83555.60855221863,84690.48232873618
2026-06-27 12:10:00+00:00,82144.96940486951,79451.22651883487,82144.96940486951,83177.69206733008,81161.60986955506,83855.80889247637,84887.2596989558
2026-06-27 12:15:00+00:00,82452.51983521717,79711.73810459554,82452.51983521717,83393.87963072005,81410.41731416232,84152.1227219794,85090.90700912048
2026-06-27 12:20:00+00:00,82757.90428517894,79973.0617670177,82757.90428517894,83618.71180835101,81658.15063268594,84444.4527888844,85301.1903729168
2026-06-27 12:25:00+00:00,83061.09762434394,80235.1938504752,83061.09762434394,83851.83605694471,81904.80246860033,84732.70184134813,85517.8759040314
2026-06-27 12:30:00+00:00,83362.07472230129,80498.13069934185,83362.07472230129,84092.89983322307,82150.36546537995,85016.77262752723,85740.72971615083
2026-06-27 12:35:00+00:00,83660.8104486401,80761.86865799154,83660.8104486401,84341.55059390783,82394.8322664992,85296.56789557845,85969.51792296166
2026-06-27 12:40:00+00:00,83957.27967294953,81026.40407079809,83957.27967294953,84597.43579572086,82638.19551543256,85571.99039365849,86204.0066381505
2026-06-27 12:45:00+00:00,84251.45726481866,81291.73328213538,84251.45726481866,84860.20289538399,82880.44785565438,85842.94286992404,86443.96197540392
2026-06-27 12:50:00+00:00,84543.31809383663,81557.85263637721,84543.31809383663,85129.49934961904,83121.58193063918,86109.32807253179,86689.1500484085
2026-06-27 12:55:00+00:00,84832.83702959254,81824.75847789747,84832.83702959254,85404.97261514784,83361.59038386134,86371.04874963849,86939.33697085083
2026-06-27 13:00:00+00:00,85119.98894167553,82092.44715107002,85119.98894167553,85686.27014869222,83600.4658587953,86628.00764940081,87194.2888564175
2026-06-27 13:05:00+00:00,85406.53415095867,82360.10068301388,85406.53415095867,85986.77606819817,83837.44301518865,86883.01628241071,87467.74399844847
2026-06-27 13:10:00+00:00,85693.65682995257,82627.20785076228,85693.65682995257,86315.90492252122,84072.05354403678,87138.1113419187,87769.04029423058
2026-06-27 13:15:00+00:00,85980.46762570253,82894.22512356033,85980.46762570253,86667.3498147475,84304.73563568575,87392.03335006941,88091.34326337079
2026-06-27 13:20:00+00:00,86266.0771852539,83161.60897065318,86266.0771852539,87034.80384796312,84535.92748048168,87643.5228290074,88427.81842547597
2026-06-27 13:25:00+00:00,86549.59615565202,83429.81586128596,86549.59615565202,87411.96012525422,84766.0672687707,87891.32030087728,88771.63130015307
2026-06-27 13:30:00+00:00,86830.13518394223,83699.30226470377,86830.13518394223,87792.5117497069,84995.59319089886,88134.1662878236,89115.94740700898
2026-06-27 13:35:00+00:00,87106.80491716987,83970.52465015178,87106.80491716987,88170.15182440732,85224.94343721228,88370.801311991,89453.93226565064
2026-06-27 13:40:00+00:00,87378.71600238029,84243.93948687508,87378.71600238029,88538.57345244156,85454.55619805706,88599.96589552404,89778.75139568497
