utc,total,p10,p90,CE,DOM,AEP,ATSI,AP,PS,PL,PE,BC,PEP,REST
2026-06-28 12:00:00+00:00,80594.68425641184,79098.00809366722,82091.3604191565,8429.453761322033,15570.546231320563,14082.788175348509,6342.534471366661,4383.395295064499,4212.16387996367,3769.1013920034757,3558.45259504015,2747.017281128624,2672.8675444445307,14826.363629409128
2026-06-28 13:00:00+00:00,84945.7600720804,83449.08390933575,86442.43623482503,8817.948823104409,16334.553883631399,15022.208864015218,6597.10973327274,4686.598830341496,4239.980419747047,3996.904153106354,3748.79491484212,2962.737877349039,2844.227168566878,15694.695404103706
2026-06-28 14:00:00+00:00,89473.28363445448,87976.60747170991,90969.95979719919,9481.197208599126,16786.664245103046,16038.528097207309,7076.687592344184,5082.947837185477,4262.664431839207,4182.60242818318,4036.8658222831996,3194.8721907624317,2984.9863847145307,16345.267396232797
2026-06-28 15:00:00+00:00,94462.6819003789,92966.00573763426,95959.35806312354,10339.206231477001,17352.83949360258,16597.910375414845,7455.966118676995,5431.657698309659,4484.452879676027,4375.551379003858,4279.951203848254,3451.286669850837,3111.3114702351268,17582.548380283704
2026-06-28 16:00:00+00:00,99766.42063395078,98269.74447120613,101263.0967966954,11365.019251289461,18092.76745984641,17204.534334197255,7922.194678125309,5535.028293154326,4899.819181107042,4554.516828495017,4562.732067061208,3619.4174479657017,3196.9965366936485,18813.3945560154
2026-06-28 17:00:00+00:00,104057.89618696147,102561.22002421692,105554.5723497062,12119.785045100656,18275.012540135966,17990.760579870042,8267.535457573342,5715.528521579235,5332.289990181367,4754.881555763801,4831.795022552299,3806.902041023699,3428.853342695026,19534.552090486053
2026-06-28 18:00:00+00:00,108360.75996431935,106864.08380157474,109857.43612706402,13277.558960788258,18496.92964535228,18698.193099904238,8601.930734132666,6041.432550262466,5765.474299651589,4989.843891822419,4971.38018174824,3899.9602078812254,3498.542714965165,20119.51367781079
2026-06-28 19:00:00+00:00,111460.661614068,109963.98545132342,112957.3377768127,14210.185179380314,18609.090162213623,19223.546114058332,8853.012613293788,6160.44299690616,6124.526671288994,5182.82731676016,5098.388093093005,4024.054076307835,3661.7904105028842,20312.7979802629
2026-06-28 20:00:00+00:00,114966.9595993727,113470.28343662803,116463.63576211731,14978.742151110087,19287.30767986049,19604.736938638092,9365.374070368907,6259.201599597831,6264.331891744455,5245.491622045359,5256.618503892108,4091.5314944509787,3706.0998084834096,20907.52383918098
2026-06-28 21:00:00+00:00,118999.70558364241,117503.02942089777,120496.38174638705,15616.583245353071,19940.50854750383,19859.441788809225,9885.140021196421,6402.015874502115,6425.616781907178,5351.072045686958,5391.2306736787405,4170.100252059214,3837.233896843312,22120.762456102344
2026-06-28 22:00:00+00:00,122804.99804720597,121308.32188446127,124301.67420995055,16174.681057511825,20367.323987314132,20237.680225790526,9831.47364198773,6586.022019198937,6753.208914924417,5473.446263937515,5527.332263098692,4341.922705150117,4017.4239462414694,23494.483022050605
2026-06-28 23:00:00+00:00,122502.76786570952,121006.09170296483,123999.4440284541,16435.858059440492,20075.701019986685,20432.61273077742,9850.374905790324,6492.928260634345,6867.368826090974,5405.585812139582,5546.910438112323,4363.00190632435,4039.491930016409,22992.93397639662
2026-06-29 00:00:00+00:00,120546.14803930085,119049.47187655627,122042.82420204555,16102.46457242977,19779.559662639895,20336.910784724594,9730.91429124608,6466.663849855194,6711.229456065054,5288.285463659749,5446.3749598287395,4315.490307963754,3963.8999077267013,22404.35478316133
2026-06-29 01:00:00+00:00,118255.80477228694,116759.12860954233,119752.4809350316,15734.96246509906,19515.617241975448,20401.026360622567,9467.356642248511,6386.744376238556,6506.629188290128,5232.594799675377,5292.477714340619,4262.009572872463,3909.760850904777,21546.62556001943
2026-06-29 02:00:00+00:00,115848.83043824055,114352.15427549594,117345.50660098522,15647.99163856309,18988.237337803013,20087.256585511914,9260.825194536315,6181.00139465872,6295.779831679247,5066.971323820149,5188.24495942941,4225.47867614651,3787.490165848298,21119.553330243893
2026-06-29 03:00:00+00:00,109248.55625908767,107751.880096343,110745.23242183228,15083.198323451861,18317.30801391391,19109.43714565093,8561.798977819597,5726.222649673304,5863.004073076891,4661.7588684302145,4822.207273366322,3989.518989006562,3477.4763398987193,19636.625604799356
2026-06-29 04:00:00+00:00,102445.47029471432,100723.67471207042,104185.11468134276,14403.065980572375,17109.50030228515,17816.793774588852,8105.9511929938135,5450.89580911929,5426.331867264163,4405.177112551351,4427.133381918098,3683.3260820571304,3267.7874002446724,18349.50739111942
2026-06-29 05:00:00+00:00,96125.55033768911,94446.4038446604,97849.12315359249,13265.584774134302,16302.823247155702,17177.71091905853,7609.956298973169,5050.715208478956,5121.732646340779,4117.639427582752,4119.562503031644,3339.6632192061784,2896.407469484114,17123.754624242985
2026-06-29 06:00:00+00:00,91825.085678924,90169.27261997457,93606.45462582963,12530.2058242025,15584.556886264927,16563.579005397343,7341.184891068704,4882.7519576016575,4764.060356774738,4018.716610495005,3899.139485600349,3127.8736665957335,2739.841277809163,16373.175717113887
2026-06-29 07:00:00+00:00,88457.55954454569,86758.91774579504,90134.53506292899,11725.040422918211,15312.048325405496,16081.07299799964,7164.522355345495,4711.545200255602,4545.064480825449,3904.2035711480316,3704.747695644661,2957.7437744411154,2665.864028692996,15685.706691868982
2026-06-29 08:00:00+00:00,86861.54616975473,85168.65523394564,88545.55827880184,11364.451215000212,15159.226919461587,15881.691371330566,7067.28299635893,4630.249008791882,4396.11661315518,3828.8871375458207,3638.2215983122023,2890.5229792412197,2626.252982639796,15378.643347917337
2026-06-29 09:00:00+00:00,86524.03510302113,84792.65016349356,88217.45696156753,11127.53971312819,15236.118460048001,15771.717437796946,6914.712312495673,4671.260516776364,4406.608245098288,3862.16354012709,3657.99408956228,2812.464641136432,2677.02497390784,15386.431172944016
2026-06-29 10:00:00+00:00,88811.97401925422,87043.1927145089,90478.25634553464,11150.018869790456,15720.56575242761,16022.164400803113,7071.322765155613,4864.901830087949,4445.0209168707015,4027.4579391097445,3785.4995355277597,2899.2047911457544,2801.325877196575,16024.491341138953
2026-06-29 11:00:00+00:00,93327.85822389636,91634.73663270121,95048.56945997648,11700.426420496957,16215.395250995185,16706.27613632086,7285.564096688521,5209.371283892221,4628.8744355191275,4436.853808097688,4057.029203129733,3113.2969750178854,3058.422339124043,16916.348274614138
2026-06-29 12:00:00+00:00,98345.41222726063,96524.94252615543,100136.5941988199,12305.900415463244,16608.26303704231,17694.1458715416,7873.177614116583,5493.746679641674,4867.1273269378025,4744.319437489842,4357.858444334245,3313.7209349836,3257.9682671412816,17829.18419856844
2026-06-29 13:00:00+00:00,103118.58873485684,101052.0310581934,105049.19964889895,13071.898836196298,17265.272497627862,18474.807485987887,8376.055937391373,5717.426740120816,5029.104983362284,4985.075277517556,4572.807887802853,3463.9014139986357,3424.4627551851922,18737.77491966608
2026-06-29 14:00:00+00:00,108475.98773641378,106406.653136369,110472.18412769472,14426.619226948354,17490.876497573183,19351.09554439583,8945.166724124412,5956.652282081528,5357.407555967837,5169.640539928238,4906.3054375079255,3593.7891179296576,3565.771154860135,19712.663655096672
2026-06-29 15:00:00+00:00,115029.94757851692,112649.31565506318,117115.86351856776,15629.815479095361,18143.56891916325,20737.271705707735,9552.131863814264,6390.7138806652165,5575.813635128067,5297.199654271796,5173.354879357733,3768.6413804348776,3809.3363928510885,20952.09978802752
2026-06-29 16:00:00+00:00,122148.82800668463,119049.40644850914,124694.28912802694,16957.67149950257,18759.734332557393,21709.23241310103,10319.338548156476,6674.164271146757,6128.466056358692,5544.000808227416,5433.427785664262,3950.6641390436916,3932.2093393294413,22739.91881359693
2026-06-29 17:00:00+00:00,128553.16986911389,125211.68584071915,131159.1173163595,17969.336559532203,19586.472779296637,22922.969368486596,10870.13281769698,7036.293556448443,6453.496757314025,5658.836842846241,5702.053549104327,4219.2313909998975,4148.731062882548,23985.615184505987
2026-06-29 18:00:00+00:00,133963.22120526055,130507.27962884978,136693.00761756097,18839.578538407786,20261.939417077265,23849.92145003273,11244.98317919131,7364.412527010957,6660.361089077855,5909.153084685284,5882.316810911259,4398.8520931336225,4269.748069715066,25281.954946017435
2026-06-29 19:00:00+00:00,138047.63996910877,134670.11128034713,140697.3713420996,19996.955660841864,20658.195294976646,24160.054746203503,11766.071962079124,7609.002608465934,6910.561343728756,6093.623161404085,6027.849962780428,4684.065688661021,4370.437679091002,25770.821860876422
2026-06-29 20:00:00+00:00,139957.10813777114,136565.2155436271,142602.33892513692,20359.251137010295,21201.773092448628,24162.56967446749,11860.72817541046,7655.903778583516,7147.719807803362,6145.957524545347,6165.709902181605,4777.464054131522,4476.315151237376,26003.715839951536
2026-06-29 21:00:00+00:00,142074.3331002561,138628.62740414622,144782.44714422294,20783.33696898716,21547.990646994254,24175.938205832965,11895.327092321002,7759.326776866316,7396.137789343624,6165.424076300993,6336.659634405194,4848.1088010907615,4592.245414343013,26573.837693770834
2026-06-29 22:00:00+00:00,141663.74417364484,138317.50951558157,144416.29962298664,20878.619426471032,21295.88132077131,24102.405300706836,11842.770384617812,7641.664243247499,7416.945573222884,6178.713785565378,6330.783346404208,4993.765103208966,4628.8248466992845,26353.37084272963
2026-06-29 23:00:00+00:00,139684.81547118133,136247.23824223902,142300.7867759559,20676.77050083966,20999.272057215054,23921.745679045212,11772.872964935517,7585.606447502774,7359.732176468728,6035.59416109568,6135.181417233387,4939.436750813157,4459.185918466298,25799.41739756584
2026-06-30 00:00:00+00:00,137131.93587128422,133847.07499315013,139628.52655300274,20669.719394821892,20463.08687026954,23754.277875412958,11512.23334382738,7246.239933806495,7113.870310697724,5857.623604737269,5873.648310490801,4778.845214459923,4314.096595516752,25548.29441724349
2026-06-30 01:00:00+00:00,133997.22257173382,130749.33615609813,136554.7723629277,19903.00921632831,20251.611603281766,23182.259082017536,11353.956185034991,7154.361423035722,6933.373625482165,5783.452005902207,5605.500998416498,4601.485383757999,4142.299298648929,25085.913749827712
2026-06-30 02:00:00+00:00,130140.07348341156,126776.24973817535,132740.98964240664,19820.300507210086,19465.789384420004,22861.582755323867,10895.380884930453,7066.913956764087,6578.0556465059,5564.00656311636,5437.519161730996,4499.110064825563,3972.7044610290855,23978.71009755516
2026-06-30 03:00:00+00:00,120805.65816069422,117947.39726683413,123250.32718368186,18705.97108250621,18326.676403668564,21290.671423901316,10275.65096455024,6487.591864318522,6164.83810706669,5262.935877935936,4953.583909701851,4051.553807663945,3659.367823890911,21626.81689549003
2026-06-30 04:00:00+00:00,112360.76278077271,109830.86639469172,114371.07043745808,17457.041416953434,17359.017453512486,20120.359635401295,9615.269509076783,5826.968130240969,5682.38164270732,4826.967858688953,4532.834572430273,3796.6079531030523,3282.10397099129,19861.210637666853
2026-06-30 05:00:00+00:00,104553.86131089549,102318.32085593634,106700.29121457439,16032.047714692166,16350.56489957446,19115.055971670656,9022.390863600705,5395.875081021488,5305.618254640598,4464.671403324234,4181.976548240201,3481.175520465644,3016.8020821359705,18187.682971529368
2026-06-30 06:00:00+00:00,98764.30190276112,96703.36348811229,100782.22162532351,15015.76212379152,15696.038001889136,18005.126523018094,8519.541233947175,5211.966948955636,4943.272574153625,4274.899046878642,3974.9284867752385,3238.278774960323,2791.9538724521362,17092.534315939596
2026-06-30 07:00:00+00:00,95502.39046111659,93362.30475513701,97652.23747998501,14373.199616348556,15363.894065270399,17545.20893187001,8173.185395459033,4958.429821172305,4779.544571397349,4139.112162121273,3782.370717408997,3067.5749336628646,2721.965629950133,16597.90461645567
2026-06-30 08:00:00+00:00,93644.4560511651,91459.79798731091,95940.39954600917,14172.678983762578,15157.844165212297,17075.129530839018,7929.7662736756765,4912.133693050024,4658.208558236941,4062.9585359691655,3729.0924733642046,3022.923090734716,2668.527481768713,16255.19326455176
2026-06-30 09:00:00+00:00,92864.53861693594,90641.94032168375,95253.25924426195,13847.996744017888,15162.412040844509,16641.321129221116,7908.181529384849,4923.0004112659935,4621.935710729483,4077.7391971156703,3711.121234167773,3022.879299145576,2686.86851092871,16261.08281011438
2026-06-30 10:00:00+00:00,94724.41207786927,92487.2827368376,96641.67562844144,13723.079386629348,15452.824940457213,16682.060728181357,8164.1880925243895,5129.157050857016,4640.144852445256,4291.640658709356,3830.9210618608263,3061.5849919654306,2852.1854248928576,16896.62488934623
2026-06-30 11:00:00+00:00,98100.32977305674,95992.31038956672,100156.6347743861,14174.827057935898,15907.820332249463,17335.8189770825,8323.901344017762,5338.5431356867475,4736.539909046383,4567.117021252709,4066.1667801275116,3183.761980745052,3031.88249854396,17433.950736368763
2026-06-30 12:00:00+00:00,102912.81694740745,101002.16301186218,104752.32677206756,14517.998083850785,16219.238708694666,18421.118766359825,8849.369898222392,5657.546577438422,4972.96348669697,4894.204623125308,4386.097287658206,3406.4492501436066,3251.223240254531,18336.60702496274
2026-06-30 13:00:00+00:00,107455.32925599579,105336.42697943398,109317.5781978255,15294.963587501145,16732.09108155979,18969.26097454071,9318.639822884468,5979.2350929737995,5169.5152332847265,5144.376461533003,4666.456136811562,3522.9305953695134,3396.387684884639,19261.472584652434
2026-06-30 14:00:00+00:00,113426.5443022684,111153.49568872733,115503.72915187282,15946.699114532494,17389.46996641041,20175.758941092525,10156.300587263013,6311.333843386719,5436.638457547219,5336.377331908592,5026.558515998299,3623.8997622152347,3535.6786678930534,20487.829114020842
