utc,load,ens_p10,ens_p50,ens_p90,q10,q50,q90
2026-06-28 00:00:00+00:00,98571.27841941387,95311.52476810267,98571.27841941387,100905.02967964094,97013.55883846297,100273.31248977417,102607.06375000124
2026-06-28 00:05:00+00:00,98533.87534350617,95199.36281517781,98533.87534350617,100904.6980214426,96948.3532417682,100268.92349305098,102606.22940543761
2026-06-28 00:10:00+00:00,98497.21777697225,95100.54453022339,98497.21777697225,100903.71403735623,96884.42549562294,100256.19683003706,102603.75055821892
2026-06-28 00:15:00+00:00,98461.34730414287,95014.3855448073,98461.34730414287,100902.09421314481,96821.84444268585,100235.79299146586,102599.6634880533
2026-06-28 00:20:00+00:00,98426.30550934881,94940.2014904975,98426.30550934881,100899.85503457129,96760.67892561556,100208.3724680708,102594.004474649
2026-06-28 00:25:00+00:00,98392.13397692086,94877.30799886188,98392.13397692086,100897.01298739863,96700.9977870708,100174.5957505853,102586.80979771422
2026-06-28 00:30:00+00:00,98358.87429118976,94825.02070146841,98358.87429118976,100893.58455738981,96642.8698697102,100135.12332974283,102578.11573695714
2026-06-28 00:35:00+00:00,98326.56803648634,94782.655229885,98326.56803648634,100889.58623030779,96586.36401619241,100090.6156962768,102567.958572086
2026-06-28 00:40:00+00:00,98295.25679714132,94749.52721567957,98295.25679714132,100885.03449191553,96531.54906917611,100041.73334092066,102556.37458280897
2026-06-28 00:45:00+00:00,98264.98215748552,94724.95229042009,98264.98215748552,100879.94582797601,96478.49387131997,99989.13675440784,102543.4000488343
2026-06-28 00:50:00+00:00,98235.78570184967,94708.24608567441,98235.78570184967,100874.3367242522,96427.26726528264,99933.48642747178,102529.07124987015
2026-06-28 00:55:00+00:00,98207.70901456456,94698.72423301055,98207.70901456456,100868.22366650705,96377.9380937228,99875.44285084594,102513.42446562473
2026-06-28 01:00:00+00:00,98180.79367996099,94695.70236399639,98180.79367996099,100861.62314050354,96330.57519929911,99815.66651526371,102496.49597580626
2026-06-28 01:05:00+00:00,98156.59651816558,94715.57541556658,98156.59651816558,100846.25304428647,96287.79640056378,99746.4561855224,102450.45053211931
2026-06-28 01:10:00+00:00,98136.00238187154,94770.51855814298,98136.00238187154,100815.23522377665,96251.09234619155,99660.29174364716,102352.68999760122
2026-06-28 01:15:00+00:00,98118.04490425937,94853.51777352438,98118.04490425937,100770.692086551,96218.84112402504,99558.10535621304,102211.10631895941
2026-06-28 01:20:00+00:00,98101.75771850966,94957.5590435095,98101.75771850966,100714.7460401865,96189.4208219068,99440.82918979526,102033.59144290125
2026-06-28 01:25:00+00:00,98086.17445780293,95075.62834989709,98086.17445780293,100649.51949226002,96161.2095276794,99309.39541096891,101828.0373161341
2026-06-28 01:30:00+00:00,98070.32875531979,95200.71167448592,98070.32875531979,100577.13485034855,96132.5853291854,99164.73618630918,101602.3358853654
2026-06-28 01:35:00+00:00,98053.25424424073,95325.79499907477,98053.25424424073,100499.714522029,96101.92631426734,99007.78368239118,101364.37909730255
2026-06-28 01:40:00+00:00,98033.9845577463,95443.86430546238,98033.9845577463,100419.38091487833,96067.61057076787,98839.47006579005,101122.05889865286
2026-06-28 01:45:00+00:00,98011.5533290171,95547.90557544748,98011.5533290171,100338.25643647346,96028.01618652948,98660.72750308098,100883.26723612381
2026-06-28 01:50:00+00:00,97984.99419123365,95630.90479082888,97984.99419123365,100258.46349439131,95981.52124939475,98472.48816083906,100655.89605642272
2026-06-28 01:55:00+00:00,97953.3407775765,95685.84793340528,97953.3407775765,100182.12449620884,95926.50384720626,98275.68420563944,100447.83730625702
2026-06-28 02:00:00+00:00,97915.6267212262,95705.72098497547,97915.6267212262,100111.36184950297,95861.34206780657,98071.2478040573,100266.98293233407
2026-06-28 02:05:00+00:00,97835.0432470787,95656.74229873341,97834.96121817353,100047.04358593402,95733.76091687435,97832.03188570421,100109.44423339228
2026-06-28 02:10:00+00:00,97682.2489140986,95518.60339474928,97681.95062717069,99987.38311563825,95504.08258407918,97536.8779914673,99964.00593082806
2026-06-28 02:15:00+00:00,97467.47835656945,95304.50000513626,97466.87432554046,99930.52091390645,95189.58093324999,97195.70120483491,99827.57010533584
2026-06-28 02:20:00+00:00,97200.9662087748,95027.62786200744,97200.01169060555,99874.5974560294,94807.52982821567,96818.41660929547,99697.03883760999
2026-06-28 02:25:00+00:00,96892.94710499825,94701.18269747599,96891.6420996887,99817.7532172979,94375.2031328052,96414.93928833732,99569.31420834496
2026-06-28 02:30:00+00:00,96553.65567952332,94338.36024365503,96552.04493011268,99758.12867300275,93909.87471084746,95995.18432544886,99441.29829823517
2026-06-28 02:35:00+00:00,96193.32656663356,93952.35623265768,96191.49955920021,99693.86429843475,93428.8184261714,95569.06680411845,99309.89318797502
2026-06-28 02:40:00+00:00,95822.19440061256,93556.36639659709,95820.28536427405,99623.10056888468,92949.30814260598,95146.50180783453,99172.00095825893
2026-06-28 02:45:00+00:00,95450.49381574387,93163.58646758641,95448.68172265691,99543.97795964337,92488.61772398007,94737.40442008541,99024.52368978133
2026-06-28 02:50:00+00:00,95088.45944631103,92787.21217773877,95086.96801167155,99454.63694600157,92064.02103412263,94351.68972435954,98864.36346323663
2026-06-28 02:55:00+00:00,94746.32592659761,92440.4392591673,94745.42360864073,99353.21800325012,91692.79193686259,93999.27280414525,98688.42235931923
2026-06-28 03:00:00+00:00,94434.32789088716,92136.4634439851,94434.32789088716,99237.86160667978,91392.20429602888,93690.06874293093,98493.60245872356
2026-06-28 03:05:00+00:00,94140.509481932,91863.2308511889,94141.83860197646,99074.05549503559,91146.2963874433,93417.08149137047,98272.73510501812
2026-06-28 03:10:00+00:00,93846.09491251045,91598.60450139057,93849.20474445344,98835.13195938685,90924.47433044823,93164.15508401486,98022.41744872673
2026-06-28 03:15:00+00:00,93551.08892194528,91340.65547912607,93556.34258410953,98530.99830351092,90722.06375415328,92927.46473019812,97745.20028097674
2026-06-28 03:20:00+00:00,93255.4962495591,91087.45486893141,93263.16838673627,98171.56183118511,90534.39028766814,92703.18563925434,97443.63439289555
2026-06-28 03:25:00+00:00,92959.32163467459,90837.07375534254,92969.59841812517,97766.72984618676,90356.77956010248,92487.4930205176,97120.27057561047
2026-06-28 03:30:00+00:00,92662.56981661444,90587.58322289547,92675.54894406769,97326.40965229316,90184.55720056595,92276.56208332191,96777.65962024896
2026-06-28 03:35:00+00:00,92365.24553470133,90337.05435612613,92380.93623035532,96860.50855328167,90013.04883816825,92066.56803700139,96418.35231793832
2026-06-28 03:40:00+00:00,92067.35352825791,90083.5582395705,92085.67654277958,96378.93385292961,89837.58010201901,91853.68609089004,96044.8994598059
2026-06-28 03:45:00+00:00,91768.89853660688,89825.16595776458,91789.68614713199,95891.5928550143,89653.47662122794,91634.09145432196,95659.85183697914
