utc,total,p10,p90,CE,DOM,AEP,ATSI,AP,PS,PL,PE,BC,PEP,REST
2026-07-01 12:00:00+00:00,108695.99803852927,107199.3218757846,110192.67420127388,13933.006056708062,17151.882335906765,18500.06071472926,9339.980765330958,6032.421775559421,5705.558877546224,5488.113742968028,4885.45534843476,3730.4308420305047,3500.5638402560894,20428.5237390592
2026-07-01 13:00:00+00:00,113133.69695154109,111637.02078879642,114630.3731142857,14379.180364011221,17535.835705949376,19149.539973017912,9805.46039387177,6442.46992220544,5821.189903721697,5617.931937365488,5261.190939558571,3952.2951662366295,3741.6487160193146,21426.953929583666
2026-07-01 14:00:00+00:00,119858.11702037384,118361.44085762948,121354.79318311876,15279.051371802425,18560.79850438685,20360.347262718857,10386.17515812036,6764.521852042741,6211.7957755351445,5676.374374957458,5736.639648005568,4246.464924970615,4062.43134518542,22573.516802648406
2026-07-01 15:00:00+00:00,128914.56040552323,127417.8842427788,130411.23656826808,16707.93734294214,20071.150296796477,21105.368512012763,11178.403243157074,7250.507197848394,6687.482049201515,6119.035618784917,6393.086164899133,4650.862714086467,4490.199503431281,24260.527762363086
2026-07-01 16:00:00+00:00,137791.95929355704,136295.28313081208,139288.63545630136,18055.539838964556,21440.26946897103,22123.93829982754,11828.46270712023,7949.813598890797,7310.0528505663415,6514.71129382092,6823.433998014937,5113.612102788165,4876.577644641462,25755.547489951045
2026-07-01 17:00:00+00:00,145280.8324083426,143784.15624559796,146777.50857108724,18836.081273660635,22704.327325958882,22749.75931950015,12238.076310622455,8192.63109798287,7985.402203886123,6919.294953108222,7281.157243398302,5612.377444572006,5175.336690867162,27586.3885447858
2026-07-01 18:00:00+00:00,151284.6446892743,149787.96852652956,152781.32085201883,20065.853596467234,23848.05515287929,23162.284773992815,12505.180167835986,8426.897698033568,8695.438133672102,7026.36495667861,7578.666150230853,5898.56725898071,5287.754909760459,28789.581890742684
2026-07-01 19:00:00+00:00,154571.06737200104,153074.39120925652,156067.7435347458,20628.629360902833,24444.479221015037,23241.815660715685,12608.533971311039,8502.038381264581,9173.829212267938,7079.4962511193835,7824.736136067699,6092.56602569868,5441.9467316748805,29532.996419963285
2026-07-01 20:00:00+00:00,156594.3615656754,155097.6854029307,158091.03772842,20901.62962989693,24574.697794695545,23479.66592200767,12666.219142245884,8565.428675696581,9605.91534331509,7145.509864586522,7893.031705789394,6243.073748883821,5584.223736862447,29934.966001695506
2026-07-01 21:00:00+00:00,159092.15316517773,157595.4770024331,160588.82932792237,20986.196866559745,24931.815703592918,23677.717501631123,12780.394493884789,8661.104930292307,9856.661840702081,7205.330978401181,8028.962367301868,6364.095969082606,5696.016356980686,30903.85615674844
2026-07-01 22:00:00+00:00,159556.8817875532,158060.20562480888,161053.55795029816,20927.886069265383,24911.45707453621,23795.826079259503,12759.797266396894,8706.32744954348,9912.0501133643,7206.509690428947,7969.310587462041,6358.571995507047,5768.714876044026,31240.430585745347
2026-07-01 23:00:00+00:00,158533.05901892768,157036.38285618325,160029.73518167253,20880.891307991198,24689.170442791557,23691.527376190632,12836.359933659493,8747.779757126018,9775.13780671682,7136.7223183621945,7844.985024894415,6304.451109630788,5741.2076515107,30884.826290053858
2026-07-02 00:00:00+00:00,156120.65573666303,154623.97957391845,157617.33189940773,20247.335161845018,24464.60912981319,23390.256179470467,12851.014456761444,8590.78182989938,9703.643373819532,6997.0698609362125,7526.187308994454,6173.317636596593,5571.875291570915,30604.565506955827
2026-07-02 01:00:00+00:00,153653.9314475477,152157.25528480296,155150.60761029224,20199.105691878136,24058.599105998313,23361.476597814766,12706.016641389295,8420.355448395907,9453.35863525826,6841.33773236188,7267.381973902735,5947.238973098043,5270.38602872998,30128.67461872039
2026-07-02 02:00:00+00:00,149085.02924625913,147588.35308351432,150581.7054090036,19905.756272947678,22989.508163040005,23167.423642390455,12362.320663079563,8176.420331591819,9117.873352254228,6632.28230112369,6988.363606634059,5731.117102274976,5005.132339837141,29008.831471085527
