utc,load,ens_p10,ens_p50,ens_p90,q10,q50,q90
2026-07-01 12:00:00+00:00,109587.12210223853,107217.40160495475,109587.12210223853,113514.6651678568,109913.94073801597,112283.66123529975,116211.20430091802
2026-07-01 12:05:00+00:00,109597.04906174561,107216.262721227,109597.04906174561,113521.31650642725,109917.88843499978,112333.63415018296,116269.7638300094
2026-07-01 12:10:00+00:00,109625.92333325793,107215.31317333308,109625.92333325793,113540.68255292583,109929.56297486028,112403.68035972105,116338.56835015547
2026-07-01 12:15:00+00:00,109672.38500626203,107214.53574892448,109672.38500626203,113571.88135353345,109948.71153096107,112492.22092144894,116416.94855443455
2026-07-01 12:20:00+00:00,109735.0741702445,107213.91323565264,109735.0741702445,113614.03095443103,109975.08127666569,112597.6768929016,116504.23513592493
2026-07-01 12:25:00+00:00,109812.63091469192,107213.42842116904,109812.63091469192,113666.24940179942,110008.41938533775,112718.46933161397,116599.75878770491
2026-07-01 12:30:00+00:00,109903.69532909086,107213.06409312515,109903.69532909086,113727.65474181954,110048.47303034086,112853.019295121,116702.85020285279
2026-07-01 12:35:00+00:00,110006.90750292792,107212.80303917245,110006.90750292792,113797.36502067231,110094.98938503857,112999.74784095766,116812.84007444687
2026-07-01 12:40:00+00:00,110120.90752568963,107212.62804696239,110120.90752568963,113874.49828453858,110147.71562279448,113157.07602665888,116929.0590955654
2026-07-01 12:45:00+00:00,110244.3354868626,107212.52190414646,110244.3354868626,113958.17257959927,110206.39891697216,113323.42490975962,117050.83795928677
2026-07-01 12:50:00+00:00,110375.83147593339,107212.4673983761,110375.83147593339,114047.50595203528,110270.7864409352,113497.21554779483,117177.5073586892
2026-07-01 12:55:00+00:00,110514.03558238859,107212.44731730282,110514.03558238859,114141.6164480275,110340.62536804721,113676.86899829945,117308.397986851
2026-07-01 13:00:00+00:00,110657.58789571477,107212.44444857807,110657.58789571477,114239.62211375684,110415.66287167175,113860.80631880845,117442.84053685052
2026-07-01 13:05:00+00:00,110835.11640144461,107310.69736462449,110835.11640144461,114360.10383919172,110564.62396423916,114058.55960878512,117581.51093910952
2026-07-01 13:10:00+00:00,111072.26441732734,107588.43479693239,111072.26441732734,114520.25811405464,110844.27847437059,114280.21387598076,117726.54302151532
2026-07-01 13:15:00+00:00,111363.19503117443,108020.12477175462,111363.19503117443,114717.12638415748,111236.44079971589,114525.01954036237,117879.45432334444
2026-07-01 13:20:00+00:00,111702.07133079722,108580.23531534414,111702.07133079722,114947.75009531216,111722.92533792491,114792.22702189689,118041.76238387346
2026-07-01 13:25:00+00:00,112083.05640400712,109243.23445395383,112083.05640400712,115209.17069333057,112285.5464866475,115081.08674055133,118214.98474237887
2026-07-01 13:30:00+00:00,112500.31333861558,109983.59021383662,112500.31333861558,115498.42962402459,112906.11864353353,115390.84911629267,118400.63893813724
2026-07-01 13:35:00+00:00,112948.00522243399,110775.77062124539,112948.00522243399,115812.56833320615,113566.45620623279,115720.76456908786,118600.24251042507
2026-07-01 13:40:00+00:00,113420.29514327372,111594.24370243309,113420.29514327372,116148.62826668716,114248.37357239517,116070.08351890389,118815.31299851892
2026-07-01 13:45:00+00:00,113911.34618894622,112413.47748365258,113911.34618894622,116503.6508702795,114933.68513967049,116438.05638570774,119047.36794169531
2026-07-01 13:50:00+00:00,114415.32144726289,113207.9399911568,114415.32144726289,116874.67758979506,115604.20530570862,116823.93358946638,119297.92487923079
2026-07-01 13:55:00+00:00,114926.38400603512,113952.09925119866,114926.38400603512,117258.74987104577,116241.7484681594,117226.96555014681,119568.50135040189
2026-07-01 14:00:00+00:00,115438.69695307434,114620.42329003103,115438.69695307434,117652.90915984352,116828.12902467267,117646.40268771598,119860.61489448516
2026-07-01 14:05:00+00:00,115978.77143211111,115241.15988976987,115978.77143211111,118087.58731376662,117385.31735916773,118109.0855571639,120208.4040990164
2026-07-01 14:10:00+00:00,116572.53219656789,115860.14003442292,116572.53219656789,118589.97457053648,117947.18236575766,118636.6421831814,120638.25884788654
2026-07-01 14:15:00+00:00,117213.26274879387,116478.20655308089,117213.26274879387,119152.2499461795,118513.38620738295,119220.50419028648,121140.07362490467
2026-07-01 14:20:00+00:00,117894.24659113826,117096.2022748344,117894.24659113826,119766.59245672218,119083.5910469841,119852.10320299728,121703.74291387986
2026-07-01 14:25:00+00:00,118608.76722595026,117714.97002877413,118608.76722595026,120425.18111819099,119657.45904750163,120522.8708458319,122319.16119862125
2026-07-01 14:30:00+00:00,119350.10815557906,118335.35264399079,119350.10815557906,121120.1949466124,120234.65237187603,121224.23874330845,122976.22296293794
2026-07-01 14:35:00+00:00,120111.55288237384,118958.19294957504,120111.55288237384,121843.81295801286,120814.83318304781,121947.63851994499,123664.82269063902
2026-07-01 14:40:00+00:00,120886.38490868383,119584.33377461751,120886.38490868383,122588.21416841887,121397.66364395745,122684.50180025965,124374.85486553359
2026-07-01 14:45:00+00:00,121667.88773685822,120214.61794820892,121667.88773685822,123345.57759385684,121982.80591754547,123426.26020877049,125096.21397143074
2026-07-01 14:50:00+00:00,122449.34486924618,120849.8882994399,122449.34486924618,124108.08225035328,122569.9221667524,124164.34536999562,125818.79449213963
2026-07-01 14:55:00+00:00,123224.03980819696,121490.98765740119,123224.03980819696,124867.90715393466,123158.67455451867,124890.18890845316,126532.4909114693
2026-07-01 15:00:00+00:00,123985.2560560597,122138.75885118339,123985.2560560597,125617.23132062743,123748.72524378485,125595.22244866117,127227.19771322889
2026-07-01 15:05:00+00:00,124756.61889171302,122798.07180787963,124756.61889171302,126381.53911060187,124345.79355503203,126304.97351464296,127930.33595227581
2026-07-01 15:10:00+00:00,125560.63411058855,123471.16837571548,125560.63411058855,127186.20548665815,124953.90832273028,127045.11680204373,128670.89234988525
2026-07-01 15:15:00+00:00,126388.90598986526,124154.94926548038,126388.90598986526,128023.24536876763,125570.19598080366,127807.30469281445,129441.10988949309
2026-07-01 15:20:00+00:00,127233.03880672199,124846.31518796369,127233.03880672199,128884.67367690161,126191.78296317619,128583.18956890605,130233.23155453509
2026-07-01 15:25:00+00:00,128084.63683833765,125542.1668539549,128084.63683833765,129762.50533103147,126815.79570377182,129364.4238122695,131039.50032844704
2026-07-01 15:30:00+00:00,128935.30436189113,126239.40497424339,128935.30436189113,130648.75525112849,127439.36063651458,130142.65980485576,131852.15919466477
2026-07-01 15:35:00+00:00,129776.64565456133,126934.93025961853,129776.64565456133,131535.43835716404,128059.6041953285,130909.54992861577,132663.4511366241
2026-07-01 15:40:00+00:00,130600.26499352715,127625.6434208698,130600.26499352715,132414.56956910942,128673.65281413757,131656.74656550054,133465.6191377608
2026-07-01 15:45:00+00:00,131397.76665596745,128308.44516878657,131397.76665596745,133278.163806936,129278.63292686582,132375.902097461,134250.9061815107
2026-07-01 15:50:00+00:00,132160.75491906118,128980.2362141583,132160.75491906118,134118.2359906151,129871.67096743723,133058.668906448,135011.5552513096
2026-07-01 15:55:00+00:00,132880.83405998716,129637.91726777435,132880.83405998716,134926.801040118,130449.89336977582,133696.69937441265,135739.80933059327
2026-07-01 16:00:00+00:00,133549.60835592437,130278.38904042417,133549.60835592437,135695.87387541612,131010.42656780564,134281.64588330584,136427.9114027976
2026-07-01 16:05:00+00:00,134176.86807485556,130924.00982443363,134176.86807485556,136438.3027869585,131567.5255099986,134819.56058623458,137083.3222373654
2026-07-01 16:10:00+00:00,134779.5628431143,131592.57682669596,134779.5628431143,137171.5393978012,132133.66837138587,135325.3243836528,137719.9680834965
