utc,total,p10,p90,CE,DOM,AEP,ATSI,AP,PS,PL,PE,BC,PEP,REST
2026-07-01 00:00:00+00:00,145730.6948084321,144234.01864568732,147227.3709711766,20522.276972287873,21183.882698498568,23682.870454164222,12501.643167490205,8047.827207916866,8204.470063568322,6535.9615223848095,6465.056643990588,5259.15467096082,4663.047001927869,28664.504405241976
2026-07-01 01:00:00+00:00,142623.74154753116,141127.06538478626,144120.41771027553,20100.168158477365,20800.11655017427,23431.08839649454,12367.182085077353,7828.920228198365,7938.182175290668,6325.04426957382,6216.5598973973565,4979.549221115942,4363.08910349629,28273.84146223521
2026-07-01 02:00:00+00:00,138361.39776318756,136864.72160044318,139858.07392593246,19786.453983531293,20106.77176247638,23145.444081846574,12027.203833235997,7652.167977463153,7521.163228916973,6090.864847066678,5904.20773189567,4737.061700921979,4139.51543985142,27250.54317598145
2026-07-01 03:00:00+00:00,130730.60052115093,129233.92435840637,132227.27668389564,19012.56566975306,19170.25189912744,21947.176023209395,11328.998650305053,7175.8225051706895,6991.681143024196,5680.36026010093,5440.953658537852,4448.71349589644,3889.7861907619226,25644.291025263956
2026-07-01 04:00:00+00:00,121478.36141752302,119124.4150927904,123899.2349201274,17685.090273658578,18461.140635443444,20320.515103239497,10946.183774368572,6569.223577206138,6377.845203245294,5191.8075740720205,5012.626546680489,4135.124946706962,3565.1067766850542,23213.697006216953
2026-07-01 05:00:00+00:00,114135.44357274738,111339.19875510647,116839.94516643412,16701.227299842343,17549.604480085196,19668.46597888949,9854.699022083418,6191.3546832960365,5880.885414463527,4919.979059880112,4636.184022860046,3763.811539107376,3318.0548841908067,21651.17718804902
2026-07-01 06:00:00+00:00,107194.32296944087,104561.83853229221,110075.93827453066,15271.474411131392,16941.795525080324,18565.405493151044,9336.920097211008,5686.2036107300455,5590.030121581621,4591.895909723082,4465.810037683564,3564.60565702099,3053.542749472931,20126.639356654858
2026-07-01 07:00:00+00:00,104164.43569567065,101758.96184473323,107006.5810902344,14849.812431393673,16711.896874602684,17938.173940001412,8966.513849874387,5534.386543313195,5432.653369404369,4472.615556133279,4297.233629363178,3449.0877436766505,3035.51850088396,19476.54325702385
2026-07-01 08:00:00+00:00,102072.34194278735,99488.42577388493,104913.67034536123,14333.924178943229,16695.32164494599,17461.16301810206,8920.288853608006,5363.563908272887,5316.910982782861,4429.7374021301175,4214.109188651183,3354.5572986589227,2984.426449956413,18998.339016735663
2026-07-01 09:00:00+00:00,101482.28458978016,98753.75645697283,104305.01883746588,13979.765225598716,16749.393995635484,17352.439247302264,8895.375102877166,5383.401301803473,5370.50959827711,4440.961691271739,4183.57622633404,3342.841494718941,2962.2888513020807,18821.731854659145
2026-07-01 10:00:00+00:00,102693.23254832822,99803.53387441587,105593.58114324194,13936.228462060257,17024.441019395177,17354.913856217096,8865.028658852998,5417.091569071521,5433.577214265561,4588.6410700401175,4377.229274502572,3406.797407757342,3105.097952171597,19184.186063993973
2026-07-01 11:00:00+00:00,105823.01195099724,103269.8061815583,108353.64871828577,14285.187267864008,17140.606617376838,18075.004378251768,8917.484598886855,5570.367695068138,5504.646181960666,5103.780338964512,4565.021016900363,3501.811013392136,3394.7271548822814,19764.375687449672
2026-07-01 12:00:00+00:00,109688.47728202543,107374.74595527696,112240.53385169312,14620.645504156797,17317.626839526372,18684.391422418925,9187.37638779262,6021.821314844563,5735.472769812217,5400.049259594992,4971.607465363469,3685.4799509365166,3513.535040172675,20550.471327406296
2026-07-01 13:00:00+00:00,114853.49233203498,112528.57026375554,117612.88436361459,14887.494025869055,17887.643732194956,19747.225331216512,9937.061629258478,6393.3371927677435,5952.221329617108,5630.187372229072,5375.234275123957,3881.6157586055674,3777.622818790852,21383.84886636168
2026-07-01 14:00:00+00:00,120641.67932505967,118178.07985192198,123097.99693308568,15712.694665060471,18585.381187605744,20579.073340109317,10427.73720192111,6731.647291831352,6182.446259117317,5880.618728017511,5722.802975331888,4158.375300503844,4000.3645760513677,22660.53779950975
2026-07-01 15:00:00+00:00,128788.36240799747,126373.09578790204,131213.58426613754,16891.026340163924,19825.546682386357,21689.528675804995,11077.914125134994,7205.468064571133,6599.195924834331,6216.603710661273,6170.602816737202,4476.410865225972,4360.2119150776525,24275.853287399626
2026-07-01 16:00:00+00:00,136560.39123009235,134158.931469485,138856.4133871656,17935.416092729316,20927.70421405305,22659.86857573043,11970.675677194959,7819.900865904715,7016.712719021996,6364.285232258887,6696.939301412445,4826.543403285195,4703.984431115572,25638.36071738579
2026-07-01 17:00:00+00:00,143356.66333700527,141026.05511666756,145446.3878490227,18832.595005546988,21833.773604915794,23375.87820514834,12440.663087876657,8136.74383101837,7559.201910341239,6639.167799044323,7054.976371451092,5286.448250008773,5009.8234438257,27187.39182782797
2026-07-01 18:00:00+00:00,148756.90783504178,146636.86631476964,150881.00328225642,19787.61725716231,23050.242317863005,23820.177927459736,12691.347849806823,8330.222905263558,8100.891935371593,6788.549984890996,7252.0763283677425,5455.735079560447,5122.446426478254,28357.599822817323
2026-07-01 19:00:00+00:00,151436.57536606234,149293.49488391605,153452.54477621618,20839.39180841657,23146.93618600024,23888.608540017278,12754.153494091335,8429.567481733193,8426.938238347371,6797.221558880639,7410.417672442716,5619.288632535279,5249.3310700715,28874.720683526244
2026-07-01 20:00:00+00:00,154696.97086365797,152604.0726006885,156796.22709229196,21178.492342134374,23397.434885805596,24145.82677692727,12834.534627958257,8496.880583494742,8842.617906895925,7053.780549801796,7533.487275044901,5808.570773806497,5499.356204077665,29905.98893771095
2026-07-01 21:00:00+00:00,157471.94023320568,155449.52534032633,159452.64625387476,21327.511447544646,24002.016695275826,24248.31411936842,12916.773344664942,8586.935271675911,9120.050540360135,7088.1169642688255,7767.421073748692,5954.523328682943,5574.2435243431,30886.033923272233
2026-07-01 22:00:00+00:00,158269.43467887506,156264.13407378682,160329.2165674155,21376.312800114236,24016.878865768114,24260.99918708608,12898.480034209522,8740.863082888365,9190.623875774114,7150.906720351096,7766.639026593298,6033.299482602666,5727.159590527292,31107.272012960275
2026-07-01 23:00:00+00:00,157561.65953362494,155356.61417181877,159660.25588893352,21200.29713495543,23795.67333815717,24211.00364495126,12950.514632908043,8781.420677574808,9265.847435308631,7152.275869831838,7707.237106240387,5936.830904291014,5697.809319706765,30862.749469699607
2026-07-02 00:00:00+00:00,154652.79376444095,152334.26325792886,156875.71745718105,20448.80984563105,23443.182168191277,23911.8716670557,12951.285398483207,8578.419601327649,9161.92756660242,7004.868681032646,7375.645896625802,5872.949773188664,5494.4793593044715,30409.353806998053
2026-07-02 01:00:00+00:00,152057.96006564714,149587.46584431813,154319.42264809657,20455.335337362965,23485.115778957253,23595.399868763372,12768.37892976495,8388.113384685956,8899.86651804968,6815.775837952819,7112.340661339189,5685.302462231467,5209.455338826503,29642.875947712993
2026-07-02 02:00:00+00:00,147210.9250692932,144697.05087165098,149699.15811854857,20071.10419614992,22522.046657894232,23287.6973240559,12380.97525795127,8160.941814012831,8414.979057038438,6547.709417774476,6851.441172953667,5461.0804761595255,4983.265163199183,28529.68453210377
2026-07-02 03:00:00+00:00,137810.28874694247,135258.95658726993,140447.48625502366,19215.894240469155,20849.061555224944,21915.596373439526,11471.883969969664,7586.176424629311,8107.1398037854005,6008.78972415813,6363.701747277144,4984.378737368384,4552.619397632803,26755.04677298801
2026-07-02 04:00:00+00:00,127258.09303818758,123937.62529368009,130526.94715263622,17543.510544671706,19667.333705041674,20520.33109787183,10582.588618194739,6887.465688601594,7368.95310732663,5585.072153958044,5913.321852728023,4641.678013921955,4258.309430156814,24289.52882571457
2026-07-02 05:00:00+00:00,119913.09441318015,116632.59079677414,123058.84497803226,16619.486607364135,18782.962398587293,19701.462106949446,10085.653754012754,6451.915474191156,6955.462365380425,5238.9192555594955,5449.9194708755285,4250.706725514677,3930.057804320799,22446.548450424438
2026-07-02 06:00:00+00:00,113131.2528046747,109873.76840828898,116483.7864881079,15470.428852431622,18076.144451234133,18827.510471628575,9097.140077259786,6178.644411279056,6651.418358910123,5000.7419883621105,5168.1023799082905,3967.668739248202,3719.338348022757,20974.11472639005
2026-07-02 07:00:00+00:00,108461.59701280363,105249.52519114128,111727.46101535135,14826.593283680244,17720.984044548237,17876.152010241312,8616.415418444447,5937.46329033354,6360.121207682293,4829.011375503118,4943.818150192785,3754.679910660142,3583.6008056243704,20012.757515893132
2026-07-02 08:00:00+00:00,105515.62433696672,102349.17355686877,108774.97719581886,14440.762452983407,17399.097425229873,17394.412252087666,8384.564923348169,5702.1129843143835,6035.015536799132,4743.756421325396,4870.041654812021,3682.300062100822,3536.4818348311614,19327.078789134666
2026-07-02 09:00:00+00:00,104038.8120225689,100797.05961147076,107431.56473769322,14181.850242973882,17119.20339065789,17093.706650939053,8193.638383740683,5594.125804626557,5988.715688502311,4739.003776079734,4929.615988222138,3742.596729831096,3516.9047217148204,18939.450645280736
2026-07-02 10:00:00+00:00,105389.86846816124,102391.31094916449,108428.5804232692,14070.030520758066,17561.773955449826,17079.60177801472,8354.609494819138,5527.158260580637,6061.19855609814,4897.474152619452,5021.356647733582,3800.5326430601376,3734.2545596986574,19281.877899328854
2026-07-02 11:00:00+00:00,107603.1363012501,104796.92768703944,110418.66550236534,14409.84748025466,17627.996384004793,17510.550171651383,8343.155717183921,5756.134423528628,6174.490178064179,5159.817953363716,5178.617845746364,3856.951353112043,3913.4249046369246,19672.14988970348
2026-07-02 12:00:00+00:00,112083.2484871815,109187.10108784071,114989.36815076206,14765.162152393752,17974.93696958355,18340.940517634906,8799.057761589975,6054.818633323145,6512.791524557058,5511.855330568843,5660.807418547405,4033.632149616773,4155.8509327315705,20273.395096634493
2026-07-02 13:00:00+00:00,118733.0583625742,115725.97461441896,121981.08669036774,15356.963198285091,18676.185242496835,19485.921424625263,9533.686412654164,6537.725451213939,6685.476749261599,5928.122125401125,6069.39499201511,4329.115242071539,4350.426750173759,21780.04077437579
2026-07-02 14:00:00+00:00,126067.11473539015,122993.41157102636,129082.93353697538,16064.773514739058,19760.937014058578,20570.85836896116,10368.961844124193,6911.313510512584,7084.922685170958,6237.043954600218,6465.190451830938,4648.681895069813,4608.673057094177,23345.75843922847
2026-07-02 15:00:00+00:00,135471.70420752405,132538.36339178495,138338.29848810472,17226.224996109286,21189.328871143378,21707.617796983624,11068.244747797156,7531.942951448134,7528.144767118061,6728.179075707011,7124.893307757121,5077.702624290707,4839.823938011217,25449.601131158346
2026-07-02 16:00:00+00:00,144549.2184891042,142137.73453300714,146866.84824073984,18537.28950362137,22400.71518296794,22755.704514168945,11890.130539242118,8073.386765789421,8167.10103801992,6900.019449386713,7346.251104903487,5583.27926560624,5057.12192103713,27838.21920436093
2026-07-02 17:00:00+00:00,150286.17230749148,148285.93172629335,152278.7792236128,19404.036240671685,23571.25134606015,23529.428721594737,12379.229046432898,8237.748109531234,8561.984390326366,7112.387578163055,7562.699738812602,5826.411650213805,5230.761370540916,28870.23411514402
2026-07-02 18:00:00+00:00,155092.17058401115,153255.21248554284,156956.77791871026,20510.90850326927,24527.218572547397,23930.33185334668,12615.999637787094,8423.398838939138,8888.630350132431,7199.234505757731,7787.325284820459,6012.144062413073,5373.968168372081,29823.010806625804
2026-07-02 19:00:00+00:00,157549.28727887818,155817.70917824746,159302.73506374613,20813.996632049075,24997.08770660617,23985.03585597651,12685.812196116045,8545.320792395964,9342.811600379884,7235.733862191633,7899.895000671369,6139.599568649533,5516.301255565656,30387.692808276355
2026-07-02 20:00:00+00:00,159197.88642812357,157533.16212559454,160976.56250323707,21057.99022951459,25205.46704590884,24224.94320379668,12726.310105064405,8614.366580098951,9467.040584096882,7287.478335235574,8001.909657597798,6271.518353259156,5609.762567531623,30731.099766019073
2026-07-02 21:00:00+00:00,160751.67505899482,159045.71556647346,162509.3009438139,21240.84888196462,25289.400450875277,24291.081868480534,12791.325456794902,8674.977952882517,9670.542806858446,7324.94648076487,8082.767356743287,6370.999580519064,5685.331756805669,31329.452466305615
2026-07-02 22:00:00+00:00,161517.36639037295,159768.48842686575,163298.01777605162,21350.111523566553,25471.578538834834,24327.50661410433,12756.279698289025,8688.705614538714,9780.385147306524,7346.617023404814,8066.681152023815,6423.821685485225,5764.385575216886,31541.29381760221
2026-07-02 23:00:00+00:00,160804.99787187678,159028.50291920276,162596.4616061111,20979.567548353298,25253.524733304672,24264.95184315172,12763.565629622484,8726.267621767582,9761.623260217999,7356.6138379839485,7978.879589385774,6407.370238768369,5763.768479527554,31548.865089793373
2026-07-03 00:00:00+00:00,158712.99121113116,156601.12238699262,160759.83139767183,20253.881276010674,25006.00854020953,24113.22022800008,12723.075888500105,8645.540956623501,9719.43802042517,7239.85852668265,7866.16957104098,6343.924801727598,5555.393083002659,31246.480318908187
2026-07-03 01:00:00+00:00,155088.6087848252,152727.65007195564,157367.99939031934,20154.950235486103,24481.83085810315,23749.727541464126,12524.99852278481,8430.025183121525,9331.524714067018,7083.807851987535,7585.553081033344,6016.447189745496,5266.507070223805,30463.236536808272
2026-07-03 02:00:00+00:00,150204.88619333637,147733.38889980977,152542.99517661677,19505.39896337978,23365.52359484973,23490.869082555193,12204.4788551159,8138.698058509511,9104.592776962865,6846.956714049945,7203.50495029574,5756.061755301782,5059.594858431867,29529.206583884054
2026-07-03 03:00:00+00:00,139830.94993187313,137061.73565831082,142444.14795450814,18384.555594448924,21783.852755815857,22241.936518325463,11352.761730809043,7623.739554811002,8442.542850079322,6204.40086497771,6640.254784097337,5286.535960756101,4662.791289446023,27207.57802830634
2026-07-03 04:00:00+00:00,126680.9543681313,122794.83597161603,130215.32000068796,16447.631080130883,20042.78497342365,20644.79837448438,10216.634324703531,6631.763200362584,7523.835967758953,5152.063240714465,5984.115559046796,4843.843029581178,4106.673799846574,25086.81081807834
2026-07-03 05:00:00+00:00,120484.70164865837,116303.80361604008,125013.48191462565,15530.788231912384,19258.468491697626,18876.78375954809,9689.193140181222,6208.497222416244,7132.207615110832,4774.876281583645,5695.453720132361,4527.31806902906,3798.2259839670546,24992.889133079847
2026-07-03 06:00:00+00:00,115121.75549901417,110631.01112667726,119900.35606929754,14718.525525219959,18813.205984817134,18284.04077783229,9110.57828198487,5924.618881297474,6762.171961586112,4532.116809284651,5496.791176570946,4276.0633390773455,3618.150823231891,23585.49193811151
2026-07-03 07:00:00+00:00,109072.23172881082,104609.86881716504,113957.31305842588,14122.869948895208,18382.46581504215,17818.07826259614,8364.277463472788,5791.626150771198,6417.9688725681035,4437.050352088795,5358.620074022869,4129.4266395301165,3575.720795368891,20674.12735445454
2026-07-03 08:00:00+00:00,105481.98032702776,101011.62277545259,109652.71345919212,13668.221149965422,17891.026446605305,17200.92302081434,8032.438017661744,5591.8529075218485,6183.491518023726,4380.292113906897,5223.289953360842,3983.254820371768,3496.410872653886,19830.77950614199
2026-07-03 09:00:00+00:00,102880.83695897287,98609.37851981842,106893.45093626903,13241.653478791815,17370.776798193107,16710.721072277647,8068.115008498276,5483.826201251791,6159.624875027032,4395.368691011523,5094.7251306211065,3909.042746858449,3478.444835666845,18968.53812077527
2026-07-03 10:00:00+00:00,102534.85616015708,98579.43193160805,106319.03760520552,13070.797875313261,17462.199538021287,16531.885690793875,8006.537051328715,5350.5420564875785,6163.163371316395,4462.043557802583,5108.858847220787,3874.758642389925,3507.6220813038817,18996.447448178806
2026-07-03 11:00:00+00:00,102721.03199245328,98746.15167057203,106947.2386159711,12689.600122851469,17312.364022939462,16628.28952416043,7934.819254038657,5510.99711351573,6096.818444449342,4565.607853652243,5209.940423824764,3874.2168748877875,3625.1940961076934,19273.184262025705
2026-07-03 12:00:00+00:00,107425.29890704741,102986.94359010461,111858.5992998993,12829.190325631336,17788.633687544465,16918.408731540334,8191.6142442803,5682.181872874658,6348.676155791271,5068.957365580389,5613.425405494014,4006.771187618942,3857.96908198484,21119.470848706853
2026-07-03 13:00:00+00:00,113811.48901445162,109573.3797569483,117652.56952108556,13521.79116152658,18280.01813947611,18877.58863095957,9023.011130960887,6248.996582322471,6527.3893914498785,5496.177683260799,5959.418865267281,4308.655179190776,4081.6330647156105,21486.80918532167
2026-07-03 14:00:00+00:00,120399.75201877352,116802.3543674346,123884.81345274762,14091.059685568749,19578.486346178302,19848.079104410746,9563.5552569939,6763.324766052865,6736.4404007081675,5780.913124385611,6317.744265832158,4579.661299512752,4325.342289838702,22815.14547929157
2026-07-03 15:00:00+00:00,128658.01971402083,125930.07409264517,131502.20351204037,15449.657689614096,20920.844725520667,20779.59911184158,10146.034716886574,7178.000650400695,7059.243512353972,6117.4139812845815,6599.480609267492,5151.701354869102,4529.350147696191,24726.69321428588
2026-07-03 16:00:00+00:00,135386.74700972758,133018.68289838583,137898.32819464954,16362.973956825024,21952.951046649556,21634.302239163953,10782.504351047755,7573.777304446642,7640.670443651393,6191.768219410762,6834.771142574602,5489.568134281448,4704.834281720092,26218.62588995635
2026-07-03 17:00:00+00:00,141137.39641658604,138895.5879038343,143179.4736346908,17196.856025665387,23269.703307881566,22234.84941547228,11268.968220990155,7760.763174853335,8013.304230196174,6349.652883888135,7085.788390392476,5751.422260004338,4950.58310936607,27255.50539787612
2026-07-03 18:00:00+00:00,145115.83520817806,142979.89321226865,147195.52976668061,17739.862637715978,23839.572560069955,22584.36662593421,11605.936818583607,7948.66719297422,8432.107752353526,6361.641574725386,7245.276387630818,5956.755481478675,5105.185306208899,28296.462870502794
2026-07-03 19:00:00+00:00,147527.11562855664,145386.8862772249,149660.9213180496,17981.50956072146,24281.6547015589,22678.186449097422,11682.173245883298,8072.917336269461,8774.269959485802,6461.973524017041,7374.106268406242,6072.985266229121,5273.444990703177,28873.89432618471
2026-07-03 20:00:00+00:00,149574.46155994493,147343.36809880455,151748.18156426394,18626.85985926424,24396.92351443188,22780.88187725101,11715.635156517974,8139.275063272083,8907.025210048858,6505.259588045148,7475.612459870371,6208.895946292233,5357.960727009563,29460.132157941578
2026-07-03 21:00:00+00:00,150795.41520545265,148536.0547874192,152878.65155073718,18462.4362045205,24457.964027596532,22901.656247598767,11737.378271851281,8164.158046976628,9122.179267827847,6587.041891925728,7580.43246580195,6318.7109855077715,5433.100453440711,30030.357342404943
2026-07-03 22:00:00+00:00,151330.89847525803,149023.27374408618,153678.36370578242,18501.809880200173,24604.66808531145,22854.07384210901,11702.765311661053,8176.949547773541,9193.48933461104,6690.083502945627,7569.887207145763,6359.112217817608,5518.45630294721,30159.603242735568
2026-07-03 23:00:00+00:00,150934.657034574,148410.46154108824,153482.2502935268,18489.71528717476,24547.261690211162,22798.943745960376,11583.765792569779,8172.962213110911,9231.553352854091,6653.579762646889,7473.243542497916,6318.734406226682,5515.191039382594,30149.706201938836
2026-07-04 00:00:00+00:00,147763.96521669062,144740.50298197023,150574.57039831943,17803.8971842471,24028.769946897726,22437.932646998186,11246.08947510217,7986.969309701614,8945.867874261246,6508.704900571765,7361.49987717731,6238.364533253582,5290.651100315705,29915.218368164184
2026-07-04 01:00:00+00:00,143927.09608116353,140747.6256845169,147012.773780241,17403.325045448557,23453.518271618414,22128.900046336865,11013.008678174221,7879.562069459958,8729.42763885708,6374.880714334008,7049.178555246257,5891.286829298409,4979.569620760538,29024.43861162922
2026-07-04 02:00:00+00:00,138684.7143859327,134850.08134321493,142144.57331215305,16891.903345142095,22588.895142817917,21829.995886845598,10532.636635041796,7619.360169447819,8273.969978422703,6014.462652320743,6610.311465274451,5583.449886246954,4740.246373699758,27999.482850672863
2026-07-04 03:00:00+00:00,130301.49067645663,126681.57031548004,133598.92470836572,15956.940991911802,21186.395450588057,20568.885866800672,9931.110129801966,7167.620267117191,8144.715324357811,5523.229559689596,6243.909109751528,5130.5594927823095,4448.043829584393,26000.0806540713
2026-07-04 04:00:00+00:00,118568.59978661491,115446.02907866395,122282.39647011319,14543.496692522427,19582.367877172255,18531.21997287628,8719.931450084045,6413.090727944959,7227.689812515826,5149.6739034804,5849.578347892647,4690.323267259539,4044.2610215839563,23816.966713282578
2026-07-04 05:00:00+00:00,113075.15189606369,109109.44546132651,117419.8947370346,13617.388513282112,19289.20739083962,17638.833623493258,8325.214827500537,5874.797598955309,6822.849347743197,4761.095079187066,5593.833627140663,4397.613170581978,3758.4304732433197,22995.888244096644
2026-07-04 06:00:00+00:00,106289.52987849619,102001.86589840979,111016.21324025569,12599.561888137247,18783.693793211754,16706.920206716743,7861.654337212929,5665.9930847984315,6408.841630101942,4607.506574771525,5416.3100908977995,4155.72857904687,3588.240572691463,20495.079120909493
2026-07-04 07:00:00+00:00,102411.96980301075,98230.25634177585,106353.35090677277,11976.211910642549,18239.489193444326,16327.442910918264,7543.848911761073,5532.071681068255,6005.520063056949,4467.411640873621,5308.352561240164,3983.2897478573605,3515.123752636128,19513.20742951209
2026-07-04 08:00:00+00:00,99347.2106890284,95308.41699277896,103417.97185603743,11492.02754225094,17890.278067497282,15954.715414097824,7391.595966058737,5333.890398010011,5793.385219619017,4396.118625531632,5154.855392310813,3892.4655498177367,3392.780582093921,18655.09793174049
2026-07-04 09:00:00+00:00,97376.46758506613,93525.17716697791,101436.22668604033,11255.05617803091,17558.256888881788,15718.074306675222,7322.077789417651,5275.241643413741,5763.676010565025,4380.002965454566,5001.176221498924,3735.1514371074186,3377.143166935615,17990.610977085274
2026-07-04 10:00:00+00:00,96983.88366943078,93173.52161725593,100856.2247238849,11151.468671251787,17397.43683322232,15839.845215580222,7287.258916354517,5105.540490730141,5729.7762169090265,4435.811969122176,5043.5350030998125,3771.930944575207,3359.9641646812097,17861.315243904362
2026-07-04 11:00:00+00:00,97619.52091440801,93304.32417417827,102173.71299216275,11117.322168106175,17536.54006706204,15655.680439546202,7285.944019057021,5279.415105371698,5665.563426038727,4487.461235806609,5152.520117870831,3829.724342501799,3432.4999279236604,18176.85006512325
2026-07-04 12:00:00+00:00,100282.68898257407,95269.28419147161,105758.01971376639,10941.569383012229,17530.8739986936,15827.954994723354,7446.4109880253,5334.148708507524,5912.670636220123,4812.273952351999,5481.5431056510415,3903.367179739164,3580.365405564414,19511.510630085326
2026-07-04 13:00:00+00:00,105856.14453993714,100919.56292466205,110846.1189175789,11198.203626890921,18124.679154043723,17262.465311458094,7923.8228133049,5874.465078828894,6193.860219164745,4947.972345194072,5732.546679910601,4119.338746430348,3819.3673751134083,20659.42318959744
2026-07-04 14:00:00+00:00,113161.15157958311,108339.27297972422,117852.06477426177,11828.71740430725,19274.229446539906,18606.6840207415,8368.722235034114,6410.28521254907,6268.0710512617225,5317.568228505618,6188.509753420967,4449.5136453474015,4105.547880822262,22343.302701053297
