utc,load,ens_p10,ens_p50,ens_p90,q10,q50,q90
2026-07-01 00:00:00+00:00,138065.56340462007,135786.99501951344,138065.56340462007,141296.22003586922,134716.24931604732,136994.81770115395,140225.4743324031
2026-07-01 00:05:00+00:00,137994.56071383832,135774.9272517277,137994.56071383832,141283.85629765748,134641.53238678692,136820.27571646584,140179.25754498673
2026-07-01 00:10:00+00:00,137904.26743277532,135739.92569481055,137904.26743277532,141247.90122950377,134555.17738507668,136646.29780916247,140112.00395842438
2026-07-01 00:15:00+00:00,137796.09219839697,135683.7929684219,137796.09219839697,141190.0590511304,134457.91853912824,136472.88691032608,140025.4010597227
2026-07-01 00:20:00+00:00,137671.4436476693,135608.33169222192,137671.4436476693,141112.03398225963,134350.49007715326,136300.0459510388,139921.1363358884
2026-07-01 00:25:00+00:00,137531.73041755822,135515.3444858706,137531.73041755822,141015.5302426137,134233.62622736336,136127.77786238276,139800.89727392816
2026-07-01 00:30:00+00:00,137378.36114502972,135406.63396902796,137378.36114502972,140902.2520519149,134108.06121797027,135956.08557544017,139666.37136084857
2026-07-01 00:35:00+00:00,137212.74446704975,135284.00276135403,137212.74446704975,140773.90362988552,133974.52927718556,135784.97202129313,139519.24608365636
2026-07-01 00:40:00+00:00,137036.2890205843,135149.25348250882,137036.2890205843,140632.18919624784,133833.7646332209,135614.44013102376,139361.20892935817
2026-07-01 00:45:00+00:00,136850.40344259932,135004.18875215243,136850.40344259932,140478.81297072413,133686.50151428796,135444.4928357143,139193.9473849607
2026-07-01 00:50:00+00:00,136656.4963700608,134850.61118994484,136656.4963700608,140315.47917303664,133533.47414859838,135275.13306644684,139019.14893747057
2026-07-01 00:55:00+00:00,136455.97643993466,134690.3234155461,136455.97643993466,140143.89202290765,133375.41676436382,135106.36375430351,138838.5010738945
2026-07-01 01:00:00+00:00,136250.2522891869,134525.12804861623,136250.2522891869,139965.75574005945,133213.06358979587,134938.18783036654,138653.6912812391
2026-07-01 01:05:00+00:00,136027.3267011087,134322.01931020906,136027.3267011087,139737.20697340276,133041.88662872763,134776.5312848412,138450.60019902693
2026-07-01 01:10:00+00:00,135775.97946188107,134052.66066997754,135775.97946188107,139421.2189520912,132857.13548451406,134625.15774146724,138215.94735820996
2026-07-01 01:15:00+00:00,135498.78471280474,133725.85862048063,135498.78471280474,139029.75076621133,132659.21078464977,134480.82658162838,137952.67858293888
