utc,total,p10,p90,CE,DOM,AEP,ATSI,AP,PS,PL,PE,BC,PEP,REST
2026-06-30 00:00:00+00:00,139224.85211801704,137728.17595527263,140721.5282807619,20151.79055607467,20377.61931703866,23471.22143193233,12113.431971179058,7520.548851272325,7493.031975755157,6077.750602641852,6179.320694530863,5049.313245326137,4361.160389677877,26429.663082588093
2026-06-30 01:00:00+00:00,135670.39949343802,134173.72333069346,137167.07565618274,19557.814911881775,20110.237441986814,23072.345244377342,11870.30995854874,7434.79202604873,7256.934522232255,5930.800472360437,5870.9920047759,4988.770714696769,4083.02107236459,25494.381124164658
2026-06-30 02:00:00+00:00,131569.23296565562,130072.55680291099,133065.90912840026,19353.277468647615,19519.70277750627,22714.52288795619,11553.936625496284,7246.032022971395,6913.2298278940225,5664.208716143373,5628.325490362367,4764.45489673985,3957.955563789455,24253.586688148785
2026-06-30 03:00:00+00:00,122370.13867849961,120873.46251575493,123866.81484124421,18455.034689544755,18542.679982422018,21411.754743522873,10597.009966207965,6674.681072484968,6294.488730986238,5331.390805276537,5065.42166560315,4197.22186494155,3564.3969926265418,22236.058164883034
2026-06-30 04:00:00+00:00,113552.62820577493,110990.44610109634,116041.03251022132,16952.522023407593,17523.050797477445,20289.109775644523,9983.84399300511,5920.731599686491,5763.211754496521,4954.282919726733,4645.552174798647,3812.345363007508,3319.704461406244,20388.27334311812
2026-06-30 05:00:00+00:00,106493.11486198813,103701.66376900573,108986.5292020341,15728.986231852634,16460.898322832607,19562.254367012563,9439.198206154108,5446.508463959639,5382.964798773088,4559.651280101011,4390.144543042622,3579.580787417014,2923.0764661127882,19019.851394730053
2026-06-30 06:00:00+00:00,100687.77685259361,97849.59160640932,103283.81619259372,14978.179578349249,15658.343814151358,18594.549090992237,8862.662226963657,5209.1813660482785,5084.180550239155,4402.527742680691,4068.1195014975237,3264.187969658172,2776.414592980948,17789.430419032342
2026-06-30 07:00:00+00:00,97610.2201488801,94609.01808004735,100298.56927746756,14476.990108111047,15441.991275703174,17975.85803554162,8652.622042413457,5025.315263205213,4900.771807941663,4213.626368895294,3844.3408205525902,3078.6317122557325,2712.527098809349,17287.54561545094
2026-06-30 08:00:00+00:00,95763.72001483562,92551.99117109376,98531.40602451704,14125.319110467,15361.992179131132,17640.895193136686,8448.488059403066,4983.939434038716,4653.559381002324,4158.7601860383675,3814.9328448995066,2977.0629126086437,2615.0966850729956,16983.67402903718
2026-06-30 09:00:00+00:00,94736.5142160367,91431.5589124477,97643.17354011367,13451.270782517537,15395.903414725075,17341.459796147887,8440.996227454576,5002.326692638131,4656.324300862964,4149.980146191439,3883.0747395413546,2928.434662638786,2671.6606085316566,16815.082844787292
