utc,load,ens_p10,ens_p50,ens_p90,q10,q50,q90
2026-06-30 12:00:00+00:00,108098.95810488916,105912.0323155158,108098.95810488916,111411.63756486558,106441.88698931968,108628.81277869304,111941.49223866947
2026-06-30 12:05:00+00:00,108198.77634665319,105891.33942435488,108198.77634665319,111610.26586138435,106444.58820374179,108790.07801635981,112202.30796944028
2026-06-30 12:10:00+00:00,108305.08179694373,105874.08666119553,108305.08179694373,111809.57254751168,106452.55179702926,108952.13025420405,112459.31350786031
2026-06-30 12:15:00+00:00,108417.58542143369,105859.9612871285,108417.58542143369,112009.55437275092,106465.56769421381,109114.9642474042,112712.38551747527
2026-06-30 12:20:00+00:00,108535.998185796,105848.65056324459,108535.998185796,112210.2080866055,106483.42582032712,109278.57475113873,112961.40066183083
2026-06-30 12:25:00+00:00,108660.03105570354,105839.84175063453,108660.03105570354,112411.53043857882,106505.91610040092,109442.95652058607,113206.2356044727
2026-06-30 12:30:00+00:00,108789.39499682924,105833.22211038909,108789.39499682924,112613.51817817424,106532.82845946692,109608.10431092465,113446.76700894654
2026-06-30 12:35:00+00:00,108923.80097484603,105828.47890359905,108923.80097484603,112816.16805489521,106563.9528225568,109774.01287733296,113682.87153879803
2026-06-30 12:40:00+00:00,109062.95995542679,105825.29939135519,109062.95995542679,113019.4768182451,106599.07911470228,109940.6769749894,113914.42585757289
2026-06-30 12:45:00+00:00,109206.58290424445,105823.37083474826,109206.58290424445,113223.44121772729,106637.9972609351,110108.09135907245,114141.30662881678
2026-06-30 12:50:00+00:00,109354.38078697193,105822.38049486902,109354.38078697193,113428.05800284521,106680.4971862869,110276.25078476056,114363.39051607538
2026-06-30 12:55:00+00:00,109506.06456928211,105822.01563280824,109506.06456928211,113633.32392310223,106726.36881578945,110445.15000723215,114580.55418289437
2026-06-30 13:00:00+00:00,109661.34521684794,105821.9635096567,109661.34521684794,113839.23572800177,106775.40207447442,110614.78378166565,114792.67429281949
2026-06-30 13:05:00+00:00,109819.45668569345,105864.78926903325,109819.45668569345,114044.04410980694,106857.79471142036,110780.85609268732,114997.51843580077
2026-06-30 13:10:00+00:00,109980.64721703019,105986.83025712593,109980.64721703019,114246.64414667652,106999.21473806947,110940.6464627868,115193.97993459932
2026-06-30 13:15:00+00:00,110146.14920431224,106178.43203887933,110146.14920431224,114447.99916695747,107192.65747299888,111096.51295393787,115383.6240519772
2026-06-30 13:20:00+00:00,110317.19504099379,106429.94017923801,110317.19504099379,114649.07249899661,107431.1182347858,111250.81362811425,115568.01605069655
2026-06-30 13:25:00+00:00,110495.01712052892,106731.7002431466,110495.01712052892,114850.82747114092,107707.59234200732,111405.90654728965,115748.72119351944
2026-06-30 13:30:00+00:00,110680.8478363718,107074.05779554966,110680.8478363718,115054.22741173724,108015.07511324066,111564.14977343779,115927.30474320798
2026-06-30 13:35:00+00:00,110875.91958197653,107447.35840139176,110875.91958197653,115260.23564913253,108346.56186706295,111727.90136853243,116105.33196252427
2026-06-30 13:40:00+00:00,111081.46475079724,107841.94762561751,111081.46475079724,115469.81551167369,108695.04792205134,111899.51939454724,116284.36811423043
2026-06-30 13:45:00+00:00,111298.71573628805,108248.17103317149,111298.71573628805,115683.93032770758,109053.52859678301,112081.36191345601,116465.97846108854
2026-06-30 13:50:00+00:00,111528.90493190309,108656.37418899826,111528.90493190309,115903.54342558116,109414.99920983515,112275.78698723244,116651.72826586073
2026-06-30 13:55:00+00:00,111773.26473109651,109056.90265804243,111773.26473109651,116129.61813364131,109772.45507978485,112485.15267785026,116843.18279130908
2026-06-30 14:00:00+00:00,112033.02752732241,109440.10200524857,112033.02752732241,116363.11778023494,110118.89152520933,112711.81704728317,117041.9073001957
2026-06-30 14:05:00+00:00,112318.8083810525,109824.85273048405,112318.8083810525,116596.06306198068,110471.00200305498,112965.40783632877,117239.37674994662
2026-06-30 14:10:00+00:00,112638.36447700043,110234.97634470636,112638.36447700043,116822.57038021697,110848.04784904713,113251.49061127298,117428.5426153709
2026-06-30 14:15:00+00:00,112988.64139498322,110668.22992949524,112988.64139498322,117046.74662037047,111246.8761999313,113566.33017232196,117613.18493530522
2026-06-30 14:20:00+00:00,113366.5847148179,111122.37056643041,113366.5847148179,117272.69866786782,111664.334192453,113906.19131968192,117797.08374858627
2026-06-30 14:25:00+00:00,113769.14001632149,111595.15533709161,113769.14001632149,117504.53340813569,112097.26896335778,114267.33885355906,117984.01909405069
2026-06-30 14:30:00+00:00,114193.25287931103,112084.34132305856,114193.25287931103,117746.3577266007,112542.52764939114,114646.03757415956,118177.77101053516
