utc,tmpf,dwpf,cloud,load,ens_p10,ens_p50,ens_p90
2026-06-30 12:00:00+00:00,76.64857789982982,70.27180429926808,52.15603132180431,108098.95810488916,105912.0323155158,108098.95810488916,111411.63756486558
2026-06-30 13:00:00+00:00,78.26782712189106,69.93651375009209,51.848952708335204,109661.34521684794,105821.9635096567,109661.34521684794,113839.23572800177
2026-06-30 14:00:00+00:00,80.63686107598242,69.61223367138675,51.529118944195204,112033.02752732241,109440.10200524857,112033.02752732241,116363.11778023494
2026-06-30 15:00:00+00:00,82.98076642653203,69.2770936364921,51.21815057840328,117019.59131820686,115238.27932874685,117019.59131820686,119637.070363423
2026-06-30 16:00:00+00:00,85.20031055848183,68.9451548847253,50.90147738929767,124179.95518158752,122619.42010531107,124179.95518158752,129218.31638693834
2026-06-30 17:00:00+00:00,87.06176069161639,68.60315813561286,50.58886393679923,130748.60175394053,128440.91831771747,130748.60175394053,136703.21845784198
2026-06-30 18:00:00+00:00,88.3068638602106,68.26852167293872,50.27465720275438,135537.83113903925,132614.3263509259,135537.83113903925,142304.88784138946
2026-06-30 19:00:00+00:00,88.89806488864792,68.2869645420414,46.94425015061948,139624.12938097373,137185.55806385135,139624.12938097373,148272.49068889025
2026-06-30 20:00:00+00:00,89.00960847288731,68.30785628132898,43.59388718442071,140804.7919140849,138784.62295106132,140804.7919140849,148698.86057198886
2026-06-30 21:00:00+00:00,88.6748942226932,68.32115513829362,40.26590153629376,142915.88414612628,140415.06208386677,142915.88414612628,149775.3052561905
2026-06-30 22:00:00+00:00,87.9924379641953,68.33746152190604,36.923249112754114,143707.07091062862,141894.09576435937,143707.07091062862,151460.18217108378
2026-06-30 23:00:00+00:00,87.03067762124304,68.35748479096287,33.587805630258536,142291.70075290624,141229.21188359224,142291.70075290624,151053.07274218858
2026-07-01 00:00:00+00:00,85.85578146454662,68.37212290744644,30.25155724254522,138688.9926451027,135467.4471332489,138688.9926451027,145880.20864023382
2026-07-01 01:00:00+00:00,84.46438132276474,68.2747113283238,29.070245559536097,136066.58915541874,133416.94396946442,136066.58915541874,144373.26948136452
2026-07-01 02:00:00+00:00,82.90730936740414,68.1738517136535,27.88174224419785,130973.30903188541,126559.52837524273,130973.30903188541,135529.23150488513
2026-07-01 03:00:00+00:00,81.26657213853422,68.06349292905722,26.70117438223918,124499.04715875228,120555.59043078411,124499.04715875228,127957.46975312028
2026-07-01 04:00:00+00:00,79.84065664774106,67.9722133001786,25.520095363497347,116899.15152774403,115102.20332219644,116920.47131865495,121627.37450157678
2026-07-01 05:00:00+00:00,78.82046658800377,67.86843341979623,24.329826987939846,112011.78344359223,107010.27254880602,111994.85367855072,118382.80635739944
2026-07-01 06:00:00+00:00,78.17715643395306,67.7701873007581,23.151674847649257,105016.3208405842,101850.22355104708,105060.59109276264,111065.76040401356
