ba_code,valid_time,MW
AECI,2026-06-20 00:00:00,92.02856491081799
AECI,2026-06-20 01:00:00,52.708092302517976
AECI,2026-06-20 02:00:00,77.477237209306
AECI,2026-06-20 03:00:00,59.59282787347392
AECI,2026-06-20 04:00:00,80.80198060231801
AECI,2026-06-20 05:00:00,97.29154088836
AECI,2026-06-20 06:00:00,70.01217507416158
AECI,2026-06-20 07:00:00,46.81444756819476
AECI,2026-06-20 08:00:00,57.905789248107716
AECI,2026-06-20 09:00:00,84.41691717603746
AECI,2026-06-20 10:00:00,26.33229957039918
AECI,2026-06-20 11:00:00,13.880862706892078
AECI,2026-06-20 12:00:00,0.0
AECI,2026-06-20 13:00:00,0.0
AECI,2026-06-20 14:00:00,0.0
AECI,2026-06-20 15:00:00,0.0
AECI,2026-06-20 16:00:00,19.593197476349477
AECI,2026-06-20 17:00:00,0.0470664400593573
AECI,2026-06-20 18:00:00,39.24033292591928
AECI,2026-06-20 19:00:00,61.642885453622945
AECI,2026-06-20 20:00:00,51.786263886939636
AECI,2026-06-20 21:00:00,60.95987313751619
AECI,2026-06-20 22:00:00,99.96046138566528
AECI,2026-06-20 23:00:00,196.05902625788787
AECI,2026-06-21 00:00:00,391.7081908187542
AECI,2026-06-21 01:00:00,655.9382237833926
AECI,2026-06-21 02:00:00,661.4860395677871
AECI,2026-06-21 03:00:00,633.730107733435
AECI,2026-06-21 04:00:00,671.1313999886454
AECI,2026-06-21 05:00:00,680.5237315486694
AECI,2026-06-21 06:00:00,711.789563264757
AECI,2026-06-21 07:00:00,703.4821504696167
AECI,2026-06-21 08:00:00,755.1706109385251
AECI,2026-06-21 09:00:00,712.1409919044387
AECI,2026-06-21 10:00:00,509.23125898641933
AECI,2026-06-21 11:00:00,566.9214417811222
AECI,2026-06-21 12:00:00,672.4830201398515
AECI,2026-06-21 13:00:00,494.6759507454433
AECI,2026-06-21 14:00:00,331.585243326878
AECI,2026-06-21 15:00:00,333.3857271150934
AECI,2026-06-21 16:00:00,652.2236224437085
AECI,2026-06-21 17:00:00,338.0911209810157
AECI,2026-06-21 18:00:00,353.92863846808524
AECI,2026-06-21 19:00:00,482.88172376925303
AECI,2026-06-21 20:00:00,495.20686901884244
AECI,2026-06-21 21:00:00,594.5093574767676
AECI,2026-06-21 22:00:00,650.3648865901254
AECI,2026-06-21 23:00:00,665.6164414117584
AECI,2026-06-22 00:00:00,661.0193802945403
AVA,2026-06-20 00:00:00,5.272599807860706
AVA,2026-06-20 01:00:00,4.951065939499089
AVA,2026-06-20 02:00:00,12.047948074015265
AVA,2026-06-20 03:00:00,21.73989916809796
AVA,2026-06-20 04:00:00,51.61281148341023
AVA,2026-06-20 05:00:00,68.7424055202208
AVA,2026-06-20 06:00:00,108.22163725584832
AVA,2026-06-20 07:00:00,149.9142470249204
AVA,2026-06-20 08:00:00,128.40006904469186
AVA,2026-06-20 09:00:00,118.49873777329172
AVA,2026-06-20 10:00:00,216.20177681098804
AVA,2026-06-20 11:00:00,272.4855812209743
AVA,2026-06-20 12:00:00,275.1155480519116
AVA,2026-06-20 13:00:00,271.48179880787217
AVA,2026-06-20 14:00:00,227.31545861115328
AVA,2026-06-20 15:00:00,238.83846848337697
AVA,2026-06-20 16:00:00,236.2426004290659
AVA,2026-06-20 17:00:00,227.57735806958596
AVA,2026-06-20 18:00:00,221.8803112351095
AVA,2026-06-20 19:00:00,209.00293076158619
AVA,2026-06-20 20:00:00,247.89184513538822
AVA,2026-06-20 21:00:00,225.70414395040743
AVA,2026-06-20 22:00:00,208.99198699385374
AVA,2026-06-20 23:00:00,177.76438416923628
AVA,2026-06-21 00:00:00,168.93086832171926
AVA,2026-06-21 01:00:00,180.51557139251253
AVA,2026-06-21 02:00:00,228.36120657549887
AVA,2026-06-21 03:00:00,271.6905601560128
AVA,2026-06-21 04:00:00,291.37200074700655
AVA,2026-06-21 05:00:00,295.55233173601493
AVA,2026-06-21 06:00:00,236.30253457051043
AVA,2026-06-21 07:00:00,221.47800751237835
AVA,2026-06-21 08:00:00,165.9735893576182
AVA,2026-06-21 09:00:00,133.0473571853766
AVA,2026-06-21 10:00:00,124.99209197857745
AVA,2026-06-21 11:00:00,102.98976128355766
AVA,2026-06-21 12:00:00,108.32202127007471
AVA,2026-06-21 13:00:00,120.61548723425386
AVA,2026-06-21 14:00:00,62.80385084256843
AVA,2026-06-21 15:00:00,75.26030424080027
AVA,2026-06-21 16:00:00,97.46339444600574
AVA,2026-06-21 17:00:00,109.01701143966282
AVA,2026-06-21 18:00:00,110.37918519721
AVA,2026-06-21 19:00:00,126.38159042913877
AVA,2026-06-21 20:00:00,129.80344909666894
AVA,2026-06-21 21:00:00,164.64944910300767
AVA,2026-06-21 22:00:00,158.16818328604253
AVA,2026-06-21 23:00:00,155.89458673670904
AVA,2026-06-22 00:00:00,146.26677557658692
AVRN,2026-06-20 00:00:00,2.8680963327052225
AVRN,2026-06-20 01:00:00,253.64088359942272
AVRN,2026-06-20 02:00:00,664.7787966147326
AVRN,2026-06-20 03:00:00,1285.8148629739767
AVRN,2026-06-20 04:00:00,1366.3900162788998
AVRN,2026-06-20 05:00:00,1359.7847456469897
AVRN,2026-06-20 06:00:00,1280.9570598318967
AVRN,2026-06-20 07:00:00,1350.5495924197292
AVRN,2026-06-20 08:00:00,1411.9197223486997
AVRN,2026-06-20 09:00:00,1393.6871445414736
AVRN,2026-06-20 10:00:00,1339.3204244444985
AVRN,2026-06-20 11:00:00,1332.3649697365142
AVRN,2026-06-20 12:00:00,1363.9247629694544
AVRN,2026-06-20 13:00:00,1325.799660097596
AVRN,2026-06-20 14:00:00,1352.3325890736696
AVRN,2026-06-20 15:00:00,1265.7407137523587
AVRN,2026-06-20 16:00:00,1266.1008275324673
AVRN,2026-06-20 17:00:00,1242.7478797645517
AVRN,2026-06-20 18:00:00,1211.8923908883564
AVRN,2026-06-20 19:00:00,1259.1757802518268
AVRN,2026-06-20 20:00:00,1292.2896203394505
AVRN,2026-06-20 21:00:00,1329.0504888601536
AVRN,2026-06-20 22:00:00,1392.293186280321
AVRN,2026-06-20 23:00:00,1409.6462952332201
AVRN,2026-06-21 00:00:00,1386.9630576852123
AVRN,2026-06-21 01:00:00,1360.841161453418
AVRN,2026-06-21 02:00:00,1344.0233551803979
AVRN,2026-06-21 03:00:00,1307.0227376515754
AVRN,2026-06-21 04:00:00,1239.428900790321
AVRN,2026-06-21 05:00:00,1186.272694435239
AVRN,2026-06-21 06:00:00,1070.4688955135998
AVRN,2026-06-21 07:00:00,1017.0610845892567
AVRN,2026-06-21 08:00:00,1014.7793484758619
AVRN,2026-06-21 09:00:00,947.9991858438761
AVRN,2026-06-21 10:00:00,894.771738820923
AVRN,2026-06-21 11:00:00,894.4540038060403
AVRN,2026-06-21 12:00:00,901.2543588460951
AVRN,2026-06-21 13:00:00,898.6510020760436
AVRN,2026-06-21 14:00:00,548.2841149139784
AVRN,2026-06-21 15:00:00,183.65983983604272
AVRN,2026-06-21 16:00:00,20.791574208989257
AVRN,2026-06-21 17:00:00,0.0
AVRN,2026-06-21 18:00:00,0.5864442111476198
AVRN,2026-06-21 19:00:00,0.1662556286799448
AVRN,2026-06-21 20:00:00,0.37469155754929745
AVRN,2026-06-21 21:00:00,3.6185707894176726
AVRN,2026-06-21 22:00:00,8.023152999855995
AVRN,2026-06-21 23:00:00,8.227633428848087
AVRN,2026-06-22 00:00:00,12.686055649782363
AZPS,2026-06-20 00:00:00,402.87536125104145
AZPS,2026-06-20 01:00:00,413.8201518449086
AZPS,2026-06-20 02:00:00,432.02555400703784
AZPS,2026-06-20 03:00:00,401.1513427789332
AZPS,2026-06-20 04:00:00,446.5734952092868
AZPS,2026-06-20 05:00:00,445.40769812396957
AZPS,2026-06-20 06:00:00,382.4717227231133
AZPS,2026-06-20 07:00:00,434.30531503337824
AZPS,2026-06-20 08:00:00,420.02116638472194
AZPS,2026-06-20 09:00:00,391.47731615789706
AZPS,2026-06-20 10:00:00,326.9311445792022
AZPS,2026-06-20 11:00:00,282.32194771458376
AZPS,2026-06-20 12:00:00,196.28481196360286
AZPS,2026-06-20 13:00:00,51.45575151470676
AZPS,2026-06-20 14:00:00,31.441190980474754
AZPS,2026-06-20 15:00:00,263.0469213472436
AZPS,2026-06-20 16:00:00,377.34980797677275
AZPS,2026-06-20 17:00:00,438.0211583656753
AZPS,2026-06-20 18:00:00,443.30361251039636
AZPS,2026-06-20 19:00:00,435.1683786773706
AZPS,2026-06-20 20:00:00,445.446375847207
AZPS,2026-06-20 21:00:00,452.40817172009525
AZPS,2026-06-20 22:00:00,444.509575205634
AZPS,2026-06-20 23:00:00,444.1782241312725
AZPS,2026-06-21 00:00:00,450.4992482215187
AZPS,2026-06-21 01:00:00,456.20760651391726
AZPS,2026-06-21 02:00:00,393.08153537886943
AZPS,2026-06-21 03:00:00,352.79051208927274
AZPS,2026-06-21 04:00:00,412.43647310247667
AZPS,2026-06-21 05:00:00,427.38053524283504
AZPS,2026-06-21 06:00:00,432.2669119295111
AZPS,2026-06-21 07:00:00,417.0779057940269
AZPS,2026-06-21 08:00:00,395.6819965748964
AZPS,2026-06-21 09:00:00,364.06005553524864
AZPS,2026-06-21 10:00:00,318.82895687576064
AZPS,2026-06-21 11:00:00,180.76583780765233
AZPS,2026-06-21 12:00:00,115.80911811543673
AZPS,2026-06-21 13:00:00,70.84237420656089
AZPS,2026-06-21 14:00:00,29.947053093996022
AZPS,2026-06-21 15:00:00,4.11567188833396
AZPS,2026-06-21 16:00:00,9.70710506615607
AZPS,2026-06-21 17:00:00,15.755292809407228
AZPS,2026-06-21 18:00:00,34.364876622071066
AZPS,2026-06-21 19:00:00,64.57408899640856
AZPS,2026-06-21 20:00:00,93.03120788172511
AZPS,2026-06-21 21:00:00,151.9179236021581
AZPS,2026-06-21 22:00:00,212.76908564489398
AZPS,2026-06-21 23:00:00,256.71507106428805
AZPS,2026-06-22 00:00:00,253.7535634334759
BPAT,2026-06-20 00:00:00,76.9022054802125
BPAT,2026-06-20 01:00:00,268.3324213016029
BPAT,2026-06-20 02:00:00,594.3313784705836
BPAT,2026-06-20 03:00:00,1339.9039087847912
BPAT,2026-06-20 04:00:00,2057.7444921070173
BPAT,2026-06-20 05:00:00,2318.436669873127
BPAT,2026-06-20 06:00:00,2246.106850078247
BPAT,2026-06-20 07:00:00,2652.6544713201356
BPAT,2026-06-20 08:00:00,2706.1596770619235
BPAT,2026-06-20 09:00:00,2923.827192806831
BPAT,2026-06-20 10:00:00,2824.081737483
BPAT,2026-06-20 11:00:00,2889.861897955664
BPAT,2026-06-20 12:00:00,2967.687125471814
BPAT,2026-06-20 13:00:00,3057.433547537146
BPAT,2026-06-20 14:00:00,3085.5996916842723
BPAT,2026-06-20 15:00:00,3109.6824023463796
BPAT,2026-06-20 16:00:00,3058.1389666703376
BPAT,2026-06-20 17:00:00,3018.237774496418
BPAT,2026-06-20 18:00:00,2842.4770838512145
BPAT,2026-06-20 19:00:00,2670.724247326688
BPAT,2026-06-20 20:00:00,2589.4213810014517
BPAT,2026-06-20 21:00:00,2633.6029104002214
