ba_code,valid_time,MW
AECI,2026-05-22 12:00:00,446.7828635528693
AECI,2026-05-22 13:00:00,305.08912525133786
AECI,2026-05-22 14:00:00,170.55682624280163
AECI,2026-05-22 15:00:00,142.47461309963847
AECI,2026-05-22 16:00:00,163.07927041686813
AECI,2026-05-22 17:00:00,359.2244082572337
AECI,2026-05-22 18:00:00,418.86648073569006
AECI,2026-05-22 19:00:00,408.4016828588801
AECI,2026-05-22 20:00:00,410.3832816314858
AECI,2026-05-22 21:00:00,349.755554258142
AECI,2026-05-22 22:00:00,256.02609112345203
AECI,2026-05-22 23:00:00,195.43789215834263
AECI,2026-05-23 00:00:00,188.32333161292843
AECI,2026-05-23 01:00:00,165.31390814884435
AECI,2026-05-23 02:00:00,202.7255200584067
AECI,2026-05-23 03:00:00,227.91376008369227
AECI,2026-05-23 04:00:00,139.91356637926583
AECI,2026-05-23 05:00:00,166.29812967110908
AECI,2026-05-23 06:00:00,135.50250858314496
AECI,2026-05-23 07:00:00,211.8498611094695
AECI,2026-05-23 08:00:00,108.45105133004041
AECI,2026-05-23 09:00:00,87.63618679609024
AECI,2026-05-23 10:00:00,99.78931427134171
AECI,2026-05-23 11:00:00,70.74672980953869
AECI,2026-05-23 12:00:00,116.87600707537318
AECI,2026-05-23 13:00:00,64.73740101433937
AECI,2026-05-23 14:00:00,106.40652886092859
AECI,2026-05-23 15:00:00,142.83869513562848
AECI,2026-05-23 16:00:00,235.42851447003343
AECI,2026-05-23 17:00:00,207.0193432048187
AECI,2026-05-23 18:00:00,157.31230902296565
AECI,2026-05-23 19:00:00,179.73379501922025
AECI,2026-05-23 20:00:00,151.38761913343578
AECI,2026-05-23 21:00:00,115.55885581904172
AECI,2026-05-23 22:00:00,93.70004953854158
AECI,2026-05-23 23:00:00,45.23755669636872
AECI,2026-05-24 00:00:00,7.848128495122826
AECI,2026-05-24 01:00:00,0.4881953055496744
AECI,2026-05-24 02:00:00,3.862294039468616
AECI,2026-05-24 03:00:00,11.150643889501278
AECI,2026-05-24 04:00:00,27.025803411520663
AECI,2026-05-24 05:00:00,10.06531701937323
AECI,2026-05-24 06:00:00,33.07873423043301
AECI,2026-05-24 07:00:00,126.19825056293325
AECI,2026-05-24 08:00:00,284.1846181453584
AECI,2026-05-24 09:00:00,326.84670794058076
AECI,2026-05-24 10:00:00,360.93407936575494
AECI,2026-05-24 11:00:00,321.39567736185995
AECI,2026-05-24 12:00:00,372.10712099795506
AVA,2026-05-22 12:00:00,52.48212565071678
AVA,2026-05-22 13:00:00,68.2593659380852
AVA,2026-05-22 14:00:00,38.62259352909469
AVA,2026-05-22 15:00:00,2.9511389725812567
AVA,2026-05-22 16:00:00,0.0
AVA,2026-05-22 17:00:00,0.0
AVA,2026-05-22 18:00:00,0.04610454763263681
AVA,2026-05-22 19:00:00,2.1211055502884557
AVA,2026-05-22 20:00:00,6.13271573150119
AVA,2026-05-22 21:00:00,15.98334404733133
AVA,2026-05-22 22:00:00,21.632757166965913
AVA,2026-05-22 23:00:00,19.472364413047703
AVA,2026-05-23 00:00:00,18.324792290211775
AVA,2026-05-23 01:00:00,14.130374395062601
