iso,valid_time,MW
APS,2026-05-24 06:00:00,416.20633308279423
APS,2026-05-24 07:00:00,410.0107698065157
APS,2026-05-24 08:00:00,364.4692946867704
APS,2026-05-24 09:00:00,267.564022299589
APS,2026-05-24 10:00:00,145.76769291124933
APS,2026-05-24 11:00:00,24.52434091638088
APS,2026-05-24 12:00:00,19.77769978986197
APS,2026-05-24 13:00:00,22.556685269460456
APS,2026-05-24 14:00:00,16.302381545409077
APS,2026-05-24 15:00:00,0.0
APS,2026-05-24 16:00:00,0.0
APS,2026-05-24 17:00:00,0.5695227458881821
APS,2026-05-24 18:00:00,4.861827380407091
APS,2026-05-24 19:00:00,168.33042321848316
APS,2026-05-24 20:00:00,186.388590066638
APS,2026-05-24 21:00:00,163.61611806432845
APS,2026-05-24 22:00:00,326.00437392927756
APS,2026-05-24 23:00:00,389.6196630470609
APS,2026-05-25 00:00:00,256.9289009216737
APS,2026-05-25 01:00:00,245.7160096289427
APS,2026-05-25 02:00:00,211.35617728827833
APS,2026-05-25 03:00:00,321.3537810412458
APS,2026-05-25 04:00:00,286.79845457349717
APS,2026-05-25 05:00:00,446.66684679923986
APS,2026-05-25 06:00:00,435.59683635527745
APS,2026-05-25 07:00:00,233.3478516537236
APS,2026-05-25 08:00:00,263.3487122812407
APS,2026-05-25 09:00:00,15.20550658234356
APS,2026-05-25 10:00:00,257.27681880844506
APS,2026-05-25 11:00:00,253.06537096837738
APS,2026-05-25 12:00:00,83.29864549389518
APS,2026-05-25 13:00:00,155.7499380232423
APS,2026-05-25 14:00:00,79.40791676125521
APS,2026-05-25 15:00:00,44.402236064019704
APS,2026-05-25 16:00:00,35.04800544113655
APS,2026-05-25 17:00:00,44.99908896293818
APS,2026-05-25 18:00:00,202.44466156474468
APS,2026-05-25 19:00:00,135.54680535697236
APS,2026-05-25 20:00:00,295.65404995308415
APS,2026-05-25 21:00:00,77.24937612578275
APS,2026-05-25 22:00:00,98.15031990743597
APS,2026-05-25 23:00:00,78.32713757220571
APS,2026-05-26 00:00:00,65.6334302376175
APS,2026-05-26 01:00:00,98.35173686139044
APS,2026-05-26 02:00:00,18.117601362246706
APS,2026-05-26 03:00:00,46.853567150605635
APS,2026-05-26 04:00:00,33.11263966120648
APS,2026-05-26 05:00:00,7.248973412179656
APS,2026-05-26 06:00:00,7.993367239824326
Associated Electric,2026-05-24 06:00:00,134.810369713681
Associated Electric,2026-05-24 07:00:00,112.54102516958224
Associated Electric,2026-05-24 08:00:00,108.62804274023473
Associated Electric,2026-05-24 09:00:00,86.12945982723895
Associated Electric,2026-05-24 10:00:00,126.29004756644454
Associated Electric,2026-05-24 11:00:00,123.99779974192064
Associated Electric,2026-05-24 12:00:00,84.43549620833159
Associated Electric,2026-05-24 13:00:00,61.47764340176455
Associated Electric,2026-05-24 14:00:00,39.700574460536544
Associated Electric,2026-05-24 15:00:00,54.59685277480423
Associated Electric,2026-05-24 16:00:00,41.50951198452688
Associated Electric,2026-05-24 17:00:00,46.273914861883725
Associated Electric,2026-05-24 18:00:00,62.44885100812512
Associated Electric,2026-05-24 19:00:00,72.7051425844448
Associated Electric,2026-05-24 20:00:00,109.58597203584891
Associated Electric,2026-05-24 21:00:00,201.0246440315046
Associated Electric,2026-05-24 22:00:00,233.43226782328665
Associated Electric,2026-05-24 23:00:00,285.3964511854297
Associated Electric,2026-05-25 00:00:00,415.7809689324549
Associated Electric,2026-05-25 01:00:00,499.74192823626913
Associated Electric,2026-05-25 02:00:00,573.2097931745949
Associated Electric,2026-05-25 03:00:00,659.565730535839
Associated Electric,2026-05-25 04:00:00,670.0508645153158
Associated Electric,2026-05-25 05:00:00,670.3047877823883
Associated Electric,2026-05-25 06:00:00,681.2023444958264
Associated Electric,2026-05-25 07:00:00,686.1684864848813
Associated Electric,2026-05-25 08:00:00,666.4518966845042
Associated Electric,2026-05-25 09:00:00,646.3789446269858
Associated Electric,2026-05-25 10:00:00,564.3942626652628
Associated Electric,2026-05-25 11:00:00,604.1591857968613
Associated Electric,2026-05-25 12:00:00,594.5036176309693
Associated Electric,2026-05-25 13:00:00,512.3631347429972
Associated Electric,2026-05-25 14:00:00,461.99810699761457
Associated Electric,2026-05-25 15:00:00,449.147754058731
Associated Electric,2026-05-25 16:00:00,495.8210499579152
Associated Electric,2026-05-25 17:00:00,537.5916357122674
Associated Electric,2026-05-25 18:00:00,557.787576423442
Associated Electric,2026-05-25 19:00:00,569.6634387712028
Associated Electric,2026-05-25 20:00:00,586.362473839468
