iso,valid_time,MW
APS,2026-06-23 06:00:00,385.59259775580824
APS,2026-06-23 07:00:00,383.3904922689492
APS,2026-06-23 08:00:00,378.6944554997571
APS,2026-06-23 09:00:00,354.80459225971265
APS,2026-06-23 10:00:00,338.29139944484785
APS,2026-06-23 11:00:00,285.22137582985846
APS,2026-06-23 12:00:00,284.02557913695256
APS,2026-06-23 13:00:00,251.2125061276063
APS,2026-06-23 14:00:00,104.36208051956623
APS,2026-06-23 15:00:00,19.37406145445633
APS,2026-06-23 16:00:00,27.92719438833885
APS,2026-06-23 17:00:00,58.66475574746122
APS,2026-06-23 18:00:00,101.19067676031264
APS,2026-06-23 19:00:00,155.8625038202556
APS,2026-06-23 20:00:00,200.22591568857192
APS,2026-06-23 21:00:00,300.47271832097135
APS,2026-06-23 22:00:00,318.21784852798675
APS,2026-06-23 23:00:00,275.8230099401717
APS,2026-06-24 00:00:00,266.01586309756806
APS,2026-06-24 01:00:00,354.97347613121417
APS,2026-06-24 02:00:00,256.43308361493723
APS,2026-06-24 03:00:00,294.426656204511
APS,2026-06-24 04:00:00,376.64402587735486
APS,2026-06-24 05:00:00,353.1542554079151
APS,2026-06-24 06:00:00,137.4502007645645
APS,2026-06-24 07:00:00,16.855521412751546
APS,2026-06-24 08:00:00,29.980053153812886
APS,2026-06-24 09:00:00,27.098111469498907
APS,2026-06-24 10:00:00,8.87898235654327
APS,2026-06-24 11:00:00,5.687771398582477
APS,2026-06-24 12:00:00,10.338419850536102
APS,2026-06-24 13:00:00,8.754259019079697
APS,2026-06-24 14:00:00,2.093183097570666
APS,2026-06-24 15:00:00,0.6648521014237333
APS,2026-06-24 16:00:00,0.21041773847003245
APS,2026-06-24 17:00:00,8.263890178398443
APS,2026-06-24 18:00:00,54.94961664571809
APS,2026-06-24 19:00:00,273.59628828590206
APS,2026-06-24 20:00:00,292.72796432969625
APS,2026-06-24 21:00:00,452.20019245370554
APS,2026-06-24 22:00:00,430.377713970978
APS,2026-06-24 23:00:00,496.9842561113413
APS,2026-06-25 00:00:00,454.48418394662497
APS,2026-06-25 01:00:00,493.97285966323386
APS,2026-06-25 02:00:00,267.05426932783473
APS,2026-06-25 03:00:00,98.1842500668297
APS,2026-06-25 04:00:00,85.65909881179732
APS,2026-06-25 05:00:00,46.510934679981354
APS,2026-06-25 06:00:00,121.92249981195836
Associated Electric,2026-06-23 06:00:00,90.80195281403216
Associated Electric,2026-06-23 07:00:00,133.32530384577638
Associated Electric,2026-06-23 08:00:00,221.83258732143105
Associated Electric,2026-06-23 09:00:00,260.75491744285574
Associated Electric,2026-06-23 10:00:00,189.34385317518706
Associated Electric,2026-06-23 11:00:00,128.5304040000564
Associated Electric,2026-06-23 12:00:00,93.51641920129398
Associated Electric,2026-06-23 13:00:00,9.978033631322926
Associated Electric,2026-06-23 14:00:00,8.11552209240232
Associated Electric,2026-06-23 15:00:00,6.3298071449601006
Associated Electric,2026-06-23 16:00:00,29.14997456033931
Associated Electric,2026-06-23 17:00:00,38.07250855819172
Associated Electric,2026-06-23 18:00:00,30.285375054395775
Associated Electric,2026-06-23 19:00:00,45.67905059056695
Associated Electric,2026-06-23 20:00:00,30.03908109396972
Associated Electric,2026-06-23 21:00:00,105.5854524902681
Associated Electric,2026-06-23 22:00:00,130.12633186435278
Associated Electric,2026-06-23 23:00:00,70.26165539883318
Associated Electric,2026-06-24 00:00:00,31.731549239285595
Associated Electric,2026-06-24 01:00:00,28.455927374957895
Associated Electric,2026-06-24 02:00:00,153.52077685325526
Associated Electric,2026-06-24 03:00:00,154.79387801988395
Associated Electric,2026-06-24 04:00:00,60.14759400898136
Associated Electric,2026-06-24 05:00:00,84.90606221857405
Associated Electric,2026-06-24 06:00:00,150.9704718751761
Associated Electric,2026-06-24 07:00:00,142.43857006255305
Associated Electric,2026-06-24 08:00:00,82.52935084287121
Associated Electric,2026-06-24 09:00:00,80.47017544095007
Associated Electric,2026-06-24 10:00:00,24.572066191660213
Associated Electric,2026-06-24 11:00:00,188.88603776821637
Associated Electric,2026-06-24 12:00:00,132.08443776221822
Associated Electric,2026-06-24 13:00:00,38.13177053486837
Associated Electric,2026-06-24 14:00:00,32.67849659541237
Associated Electric,2026-06-24 15:00:00,0.016624593833906468
Associated Electric,2026-06-24 16:00:00,45.35636037576716
Associated Electric,2026-06-24 17:00:00,76.07376962500634
Associated Electric,2026-06-24 18:00:00,157.04239386682391
Associated Electric,2026-06-24 19:00:00,148.4624867497092
Associated Electric,2026-06-24 20:00:00,147.37514693298704
Associated Electric,2026-06-24 21:00:00,107.57444465934833
Associated Electric,2026-06-24 22:00:00,104.92332216113071
Associated Electric,2026-06-24 23:00:00,82.75394722919224
Associated Electric,2026-06-25 00:00:00,72.65278091395827
Associated Electric,2026-06-25 01:00:00,52.77030155472653
Associated Electric,2026-06-25 02:00:00,22.62124025842607
Associated Electric,2026-06-25 03:00:00,38.08257774455628
Associated Electric,2026-06-25 04:00:00,69.25968420780832
Associated Electric,2026-06-25 05:00:00,91.14372126227761
Associated Electric,2026-06-25 06:00:00,240.52164394278802
Avista,2026-06-23 06:00:00,96.17891588174724
Avista,2026-06-23 07:00:00,84.89203926735156
Avista,2026-06-23 08:00:00,100.97256175845038
Avista,2026-06-23 09:00:00,131.3155767392908
Avista,2026-06-23 10:00:00,149.72203132339908
Avista,2026-06-23 11:00:00,180.30882145681517
Avista,2026-06-23 12:00:00,189.59670472871457
Avista,2026-06-23 13:00:00,211.74506677826224
Avista,2026-06-23 14:00:00,178.01770412956918
Avista,2026-06-23 15:00:00,96.41939491349927
Avista,2026-06-23 16:00:00,74.81864927064
Avista,2026-06-23 17:00:00,63.29423203515152
Avista,2026-06-23 18:00:00,59.53219035946446
