iso,valid_time,MW
APS,2026-06-14 06:00:00,39.08841383049056
APS,2026-06-14 07:00:00,30.98259230633224
APS,2026-06-14 08:00:00,22.651610485449154
APS,2026-06-14 09:00:00,30.523786865502583
APS,2026-06-14 10:00:00,38.61769147083277
APS,2026-06-14 11:00:00,40.628429158306545
APS,2026-06-14 12:00:00,47.12850377249292
APS,2026-06-14 13:00:00,61.06212100812807
APS,2026-06-14 14:00:00,34.158270532019245
APS,2026-06-14 15:00:00,26.350680096027787
APS,2026-06-14 16:00:00,15.477000805457283
APS,2026-06-14 17:00:00,21.057873020836112
APS,2026-06-14 18:00:00,142.6004574537952
APS,2026-06-14 19:00:00,136.55709121233815
APS,2026-06-14 20:00:00,145.98916972736424
APS,2026-06-14 21:00:00,271.2685583220089
APS,2026-06-14 22:00:00,492.9594527518698
APS,2026-06-14 23:00:00,252.34161074761218
APS,2026-06-15 00:00:00,200.15602267913036
APS,2026-06-15 01:00:00,102.32371087161351
APS,2026-06-15 02:00:00,277.98799283384136
APS,2026-06-15 03:00:00,162.18483694473548
APS,2026-06-15 04:00:00,63.512698181193144
APS,2026-06-15 05:00:00,226.81968295380116
APS,2026-06-15 06:00:00,227.30960104384295
APS,2026-06-15 07:00:00,109.14148505167269
APS,2026-06-15 08:00:00,14.224909633504426
APS,2026-06-15 09:00:00,26.84856681084852
APS,2026-06-15 10:00:00,69.00312353917641
APS,2026-06-15 11:00:00,74.29462150339687
APS,2026-06-15 12:00:00,83.74736507343046
APS,2026-06-15 13:00:00,63.2377297669706
APS,2026-06-15 14:00:00,164.66739871120413
APS,2026-06-15 15:00:00,129.50150021912785
APS,2026-06-15 16:00:00,102.71532205304365
APS,2026-06-15 17:00:00,71.82402437012828
APS,2026-06-15 18:00:00,141.51166909907886
APS,2026-06-15 19:00:00,130.89235068053745
APS,2026-06-15 20:00:00,146.5790015590409
APS,2026-06-15 21:00:00,413.25908618329595
APS,2026-06-15 22:00:00,300.9309393450084
APS,2026-06-15 23:00:00,141.03396423463568
APS,2026-06-16 00:00:00,305.8259574983433
APS,2026-06-16 01:00:00,81.91603819504529
APS,2026-06-16 02:00:00,77.08227903713102
APS,2026-06-16 03:00:00,222.78049743072046
APS,2026-06-16 04:00:00,404.57044922085595
APS,2026-06-16 05:00:00,437.78321409695525
APS,2026-06-16 06:00:00,455.14963814503204
Associated Electric,2026-06-14 06:00:00,455.73685041978575
Associated Electric,2026-06-14 07:00:00,504.5782201130904
Associated Electric,2026-06-14 08:00:00,532.917003392242
Associated Electric,2026-06-14 09:00:00,612.9690326829242
Associated Electric,2026-06-14 10:00:00,671.8070770989843
Associated Electric,2026-06-14 11:00:00,732.1561858055289
Associated Electric,2026-06-14 12:00:00,581.836978054358
Associated Electric,2026-06-14 13:00:00,530.1222334354968
Associated Electric,2026-06-14 14:00:00,600.5188692853652
Associated Electric,2026-06-14 15:00:00,589.8942383615054
Associated Electric,2026-06-14 16:00:00,515.9700966899655
Associated Electric,2026-06-14 17:00:00,574.6364412844397
Associated Electric,2026-06-14 18:00:00,588.8578800470073
Associated Electric,2026-06-14 19:00:00,559.1829434885234
Associated Electric,2026-06-14 20:00:00,484.3500576789007
Associated Electric,2026-06-14 21:00:00,378.97382463728997
Associated Electric,2026-06-14 22:00:00,300.2586712437213
Associated Electric,2026-06-14 23:00:00,252.78256568412027
Associated Electric,2026-06-15 00:00:00,175.44455804876253
Associated Electric,2026-06-15 01:00:00,126.16909136628475
Associated Electric,2026-06-15 02:00:00,123.89106156093276
Associated Electric,2026-06-15 03:00:00,117.05473810738178
Associated Electric,2026-06-15 04:00:00,94.94473445847436
Associated Electric,2026-06-15 05:00:00,74.28671637963701
Associated Electric,2026-06-15 06:00:00,48.89530753718777
Associated Electric,2026-06-15 07:00:00,39.677178109704116
Associated Electric,2026-06-15 08:00:00,60.43268763766132
Associated Electric,2026-06-15 09:00:00,88.93676598173263
Associated Electric,2026-06-15 10:00:00,155.50849714903876
Associated Electric,2026-06-15 11:00:00,182.1845383473453
Associated Electric,2026-06-15 12:00:00,298.87833460859565
Associated Electric,2026-06-15 13:00:00,159.08173752810134
Associated Electric,2026-06-15 14:00:00,52.83708623442171
Associated Electric,2026-06-15 15:00:00,70.11734226430686
Associated Electric,2026-06-15 16:00:00,110.61253144726516
Associated Electric,2026-06-15 17:00:00,103.97391118164059
Associated Electric,2026-06-15 18:00:00,192.26040311712353
Associated Electric,2026-06-15 19:00:00,236.3026768491852
Associated Electric,2026-06-15 20:00:00,252.04798988357445
Associated Electric,2026-06-15 21:00:00,262.5107002615903
Associated Electric,2026-06-15 22:00:00,271.99400675399636
Associated Electric,2026-06-15 23:00:00,248.79826652981228
Associated Electric,2026-06-16 00:00:00,143.34767267542662
Associated Electric,2026-06-16 01:00:00,99.16669450326262
Associated Electric,2026-06-16 02:00:00,124.9288352203403
Associated Electric,2026-06-16 03:00:00,248.316939667201
Associated Electric,2026-06-16 04:00:00,409.4337365065941
Associated Electric,2026-06-16 05:00:00,606.5725033034815
Associated Electric,2026-06-16 06:00:00,692.5689132312662
Avista,2026-06-14 06:00:00,152.34387634323798
Avista,2026-06-14 07:00:00,192.06618399935115
Avista,2026-06-14 08:00:00,198.89659680893703
Avista,2026-06-14 09:00:00,195.6634488792662
Avista,2026-06-14 10:00:00,188.70253094345216
Avista,2026-06-14 11:00:00,194.57041104333993
Avista,2026-06-14 12:00:00,217.43764870768587
Avista,2026-06-14 13:00:00,201.67784299242717
Avista,2026-06-14 14:00:00,135.134023847234
Avista,2026-06-14 15:00:00,88.68622526790635
Avista,2026-06-14 16:00:00,72.92078053820973
Avista,2026-06-14 17:00:00,72.18706334599865
Avista,2026-06-14 18:00:00,91.620753816381
Avista,2026-06-14 19:00:00,79.50897651395275
Avista,2026-06-14 20:00:00,65.55942034011132
Avista,2026-06-14 21:00:00,49.51415206089493
Avista,2026-06-14 22:00:00,48.804391985866886
Avista,2026-06-14 23:00:00,64.50354624068508
Avista,2026-06-15 00:00:00,45.63584853108219
