iso,valid_time,MW
APS,2026-05-05 12:00:00,39.817110589053264
APS,2026-05-05 13:00:00,45.929929317274905
APS,2026-05-05 14:00:00,24.427911857932678
APS,2026-05-05 15:00:00,78.7652660059952
APS,2026-05-05 16:00:00,175.4108554288558
APS,2026-05-05 17:00:00,327.6875928479915
APS,2026-05-05 18:00:00,376.30178876149074
APS,2026-05-05 19:00:00,453.74520110500316
APS,2026-05-05 20:00:00,318.05370660414434
APS,2026-05-05 21:00:00,491.9219299797741
APS,2026-05-05 22:00:00,493.18881452680654
APS,2026-05-05 23:00:00,487.64446386131755
APS,2026-05-06 00:00:00,453.0582738775308
APS,2026-05-06 01:00:00,395.43572223871996
APS,2026-05-06 02:00:00,425.4507406209073
APS,2026-05-06 03:00:00,300.64023442490145
APS,2026-05-06 04:00:00,365.2152306364986
APS,2026-05-06 05:00:00,258.8078202698356
APS,2026-05-06 06:00:00,282.1309546341165
APS,2026-05-06 07:00:00,350.36267131433743
APS,2026-05-06 08:00:00,405.845859964289
APS,2026-05-06 09:00:00,363.3305389651364
APS,2026-05-06 10:00:00,419.1292701375362
APS,2026-05-06 11:00:00,398.6041037513233
APS,2026-05-06 12:00:00,388.37582625451626
APS,2026-05-06 13:00:00,398.67889827529314
APS,2026-05-06 14:00:00,380.0093339528294
APS,2026-05-06 15:00:00,345.11579223097567
APS,2026-05-06 16:00:00,137.3836857274864
APS,2026-05-06 17:00:00,40.42424290902955
APS,2026-05-06 18:00:00,47.08866065344615
APS,2026-05-06 19:00:00,80.38392296803616
APS,2026-05-06 20:00:00,155.86885663052297
APS,2026-05-06 21:00:00,188.05665834104624
APS,2026-05-06 22:00:00,242.38622503934084
APS,2026-05-06 23:00:00,229.04808185191652
APS,2026-05-07 00:00:00,273.2510042235154
APS,2026-05-07 01:00:00,381.5370713978939
APS,2026-05-07 02:00:00,225.52557426605918
APS,2026-05-07 03:00:00,181.7876833033237
APS,2026-05-07 04:00:00,190.24502971902984
APS,2026-05-07 05:00:00,247.88911086952263
APS,2026-05-07 06:00:00,138.94331503759355
APS,2026-05-07 07:00:00,99.9655300270667
APS,2026-05-07 08:00:00,72.80153212919487
APS,2026-05-07 09:00:00,29.330590105541948
APS,2026-05-07 10:00:00,17.077179638737547
APS,2026-05-07 11:00:00,19.698199679725697
APS,2026-05-07 12:00:00,32.0647541938995
Associated Electric,2026-05-05 12:00:00,143.26517412876632
Associated Electric,2026-05-05 13:00:00,119.952
Associated Electric,2026-05-05 14:00:00,120.36831139999993
Associated Electric,2026-05-05 15:00:00,119.952
Associated Electric,2026-05-05 16:00:00,134.27690819665182
Associated Electric,2026-05-05 17:00:00,168.91315919795568
Associated Electric,2026-05-05 18:00:00,275.02232615378733
Associated Electric,2026-05-05 19:00:00,354.6225586880982
Associated Electric,2026-05-05 20:00:00,459.5669167727761
Associated Electric,2026-05-05 21:00:00,532.9138014221653
Associated Electric,2026-05-05 22:00:00,547.5010841062654
Associated Electric,2026-05-05 23:00:00,598.6951103913979
Associated Electric,2026-05-06 00:00:00,515.9869085721494
Associated Electric,2026-05-06 01:00:00,562.2899634751079
Associated Electric,2026-05-06 02:00:00,604.7561805105745
Associated Electric,2026-05-06 03:00:00,664.9817417668114
Associated Electric,2026-05-06 04:00:00,594.6787133902516
Associated Electric,2026-05-06 05:00:00,620.653252990381
Associated Electric,2026-05-06 06:00:00,535.4221684150277
Associated Electric,2026-05-06 07:00:00,551.582293515045
Associated Electric,2026-05-06 08:00:00,615.3853085213141
Associated Electric,2026-05-06 09:00:00,304.4425850785581
Associated Electric,2026-05-06 10:00:00,89.07302104829806
Associated Electric,2026-05-06 11:00:00,183.629614035309
Associated Electric,2026-05-06 12:00:00,229.40765609229572
Associated Electric,2026-05-06 13:00:00,155.85510015262193
Associated Electric,2026-05-06 14:00:00,153.9426410541346
Associated Electric,2026-05-06 15:00:00,147.04304682068468
Associated Electric,2026-05-06 16:00:00,257.2506696427611
Associated Electric,2026-05-06 17:00:00,292.35124446192236
Associated Electric,2026-05-06 18:00:00,355.4325507224715
Associated Electric,2026-05-06 19:00:00,387.7083526699589
Associated Electric,2026-05-06 20:00:00,342.7341105234023
Associated Electric,2026-05-06 21:00:00,378.880361469819
Associated Electric,2026-05-06 22:00:00,331.6803668035085
Associated Electric,2026-05-06 23:00:00,294.5901291247794
Associated Electric,2026-05-07 00:00:00,275.35425531340707
Associated Electric,2026-05-07 01:00:00,290.9363507161571
Associated Electric,2026-05-07 02:00:00,193.70068311061624
Associated Electric,2026-05-07 03:00:00,158.29279899633718
Associated Electric,2026-05-07 04:00:00,126.82706386798876
Associated Electric,2026-05-07 05:00:00,159.8473302112757
Associated Electric,2026-05-07 06:00:00,129.20042325566962
Associated Electric,2026-05-07 07:00:00,121.4756469277186
Associated Electric,2026-05-07 08:00:00,175.67765728241648
Associated Electric,2026-05-07 09:00:00,213.00325208170588
Associated Electric,2026-05-07 10:00:00,465.77219596917337
