ba_code,valid_time,MW
AECI,2026-05-27 00:00:00,181.06433136716322
AECI,2026-05-27 01:00:00,139.2541239292458
AECI,2026-05-27 02:00:00,195.3936160002797
AECI,2026-05-27 03:00:00,305.2969334398955
AECI,2026-05-27 04:00:00,283.6706566722996
AECI,2026-05-27 05:00:00,274.65108492080464
AECI,2026-05-27 06:00:00,276.84913241265485
AECI,2026-05-27 07:00:00,373.39657512750233
AECI,2026-05-27 08:00:00,343.92631855393194
AECI,2026-05-27 09:00:00,257.85293414399985
AECI,2026-05-27 10:00:00,127.43388285289095
AECI,2026-05-27 11:00:00,124.5499769441428
AECI,2026-05-27 12:00:00,127.40247598352003
AECI,2026-05-27 13:00:00,40.647252399877445
AECI,2026-05-27 14:00:00,3.54198549654179
AECI,2026-05-27 15:00:00,40.767815251247626
AECI,2026-05-27 16:00:00,3.0191449760378526
AECI,2026-05-27 17:00:00,22.954174521772792
AECI,2026-05-27 18:00:00,68.06248190245195
AECI,2026-05-27 19:00:00,118.42442218661769
AECI,2026-05-27 20:00:00,157.00741483283193
AECI,2026-05-27 21:00:00,161.86432415910562
AECI,2026-05-27 22:00:00,215.2787735022483
AECI,2026-05-27 23:00:00,254.63654790699462
AECI,2026-05-28 00:00:00,217.3539356460366
AECI,2026-05-28 01:00:00,257.30506994589825
AECI,2026-05-28 02:00:00,280.90816695964037
AECI,2026-05-28 03:00:00,349.3171478857175
AECI,2026-05-28 04:00:00,343.75613512646095
AECI,2026-05-28 05:00:00,206.44327939991646
AECI,2026-05-28 06:00:00,166.41127631646637
AECI,2026-05-28 07:00:00,141.20495766596113
AECI,2026-05-28 08:00:00,79.09551427282221
AECI,2026-05-28 09:00:00,145.73540647197854
AECI,2026-05-28 10:00:00,121.38287596800915
AECI,2026-05-28 11:00:00,50.14344771721125
AECI,2026-05-28 12:00:00,98.30886014739893
AECI,2026-05-28 13:00:00,97.49618364590131
AECI,2026-05-28 14:00:00,97.62605551236868
AECI,2026-05-28 15:00:00,207.7825522742777
AECI,2026-05-28 16:00:00,385.0673168477444
AECI,2026-05-28 17:00:00,568.0321212190605
AECI,2026-05-28 18:00:00,550.1296758781514
AECI,2026-05-28 19:00:00,564.722626527593
AECI,2026-05-28 20:00:00,549.6036246640145
AECI,2026-05-28 21:00:00,565.8268491664041
AECI,2026-05-28 22:00:00,563.712822404755
AECI,2026-05-28 23:00:00,555.514015490188
AECI,2026-05-29 00:00:00,538.315288427037
AVA,2026-05-27 00:00:00,75.34326705193214
AVA,2026-05-27 01:00:00,72.18756309294814
AVA,2026-05-27 02:00:00,76.3051238792849
AVA,2026-05-27 03:00:00,88.66326498017278
AVA,2026-05-27 04:00:00,104.16558300519203
AVA,2026-05-27 05:00:00,124.13433539852221
AVA,2026-05-27 06:00:00,186.19132364800296
AVA,2026-05-27 07:00:00,187.7568026105685
AVA,2026-05-27 08:00:00,193.0410060261744
AVA,2026-05-27 09:00:00,184.41249303761103
AVA,2026-05-27 10:00:00,184.00118976453086
AVA,2026-05-27 11:00:00,140.63879063178885
AVA,2026-05-27 12:00:00,158.63589224884535
