iso,valid_time,MW
APS,2026-07-11 18:00:00,7.297313151445779
APS,2026-07-11 19:00:00,9.578274991343498
APS,2026-07-11 20:00:00,14.505930236677967
APS,2026-07-11 21:00:00,18.27760908290598
APS,2026-07-11 22:00:00,21.965448748870454
APS,2026-07-11 23:00:00,23.42922994941222
APS,2026-07-12 00:00:00,21.958987980716937
APS,2026-07-12 01:00:00,21.586382502825472
APS,2026-07-12 02:00:00,104.19208261485278
APS,2026-07-12 03:00:00,504.12643977383937
APS,2026-07-12 04:00:00,508.0367202070704
APS,2026-07-12 05:00:00,434.27483825278716
APS,2026-07-12 06:00:00,452.7102988552995
APS,2026-07-12 07:00:00,459.6578365617693
APS,2026-07-12 08:00:00,427.76938299718995
APS,2026-07-12 09:00:00,427.31938275244335
APS,2026-07-12 10:00:00,471.47845580103
APS,2026-07-12 11:00:00,415.526350102637
APS,2026-07-12 12:00:00,426.5967749845118
APS,2026-07-12 13:00:00,413.5679387481696
APS,2026-07-12 14:00:00,343.67776920310075
APS,2026-07-12 15:00:00,70.621266540514
APS,2026-07-12 16:00:00,4.024763082364169
APS,2026-07-12 17:00:00,2.3570703917626408
APS,2026-07-12 18:00:00,1.3357443324599068
APS,2026-07-12 19:00:00,10.510000350301109
APS,2026-07-12 20:00:00,20.402038939886875
APS,2026-07-12 21:00:00,210.70377935026315
APS,2026-07-12 22:00:00,242.74637299258774
APS,2026-07-12 23:00:00,339.89967703600604
APS,2026-07-13 00:00:00,193.94636508755175
APS,2026-07-13 01:00:00,311.0156993902737
APS,2026-07-13 02:00:00,237.3165701824646
APS,2026-07-13 03:00:00,354.5860407826402
APS,2026-07-13 04:00:00,358.89149945312073
APS,2026-07-13 05:00:00,295.07315830257033
APS,2026-07-13 06:00:00,358.90213076514686
APS,2026-07-13 07:00:00,57.75560533908888
APS,2026-07-13 08:00:00,122.33837179355824
APS,2026-07-13 09:00:00,191.54451398422572
APS,2026-07-13 10:00:00,63.35177529965408
APS,2026-07-13 11:00:00,10.402381745670853
APS,2026-07-13 12:00:00,46.86543850797092
APS,2026-07-13 13:00:00,40.14469541377354
APS,2026-07-13 14:00:00,28.693496431252218
APS,2026-07-13 15:00:00,14.032655764518164
APS,2026-07-13 16:00:00,21.00507397789255
