ba_code,valid_time,MW
AECI,2026-05-12 00:00:00,454.84771843302156
AECI,2026-05-12 01:00:00,557.6266634291741
AECI,2026-05-12 02:00:00,648.9870207021933
AECI,2026-05-12 03:00:00,669.6005606896783
AECI,2026-05-12 04:00:00,684.9512255910654
AECI,2026-05-12 05:00:00,725.4826154004558
AECI,2026-05-12 06:00:00,746.9605021735305
AECI,2026-05-12 07:00:00,763.0380165958529
AECI,2026-05-12 08:00:00,780.9540293896911
AECI,2026-05-12 09:00:00,781.1417408799031
AECI,2026-05-12 10:00:00,779.0999478936862
AECI,2026-05-12 11:00:00,781.1254565733196
AECI,2026-05-12 12:00:00,780.2841819617635
AECI,2026-05-12 13:00:00,751.7162435669742
AECI,2026-05-12 14:00:00,681.1044629129277
AECI,2026-05-12 15:00:00,728.0880838493238
AECI,2026-05-12 16:00:00,773.641581378275
AECI,2026-05-12 17:00:00,752.1495196055733
AECI,2026-05-12 18:00:00,721.377616723041
AECI,2026-05-12 19:00:00,601.3542891891502
AECI,2026-05-12 20:00:00,525.8999415207737
AECI,2026-05-12 21:00:00,497.2008443696789
AECI,2026-05-12 22:00:00,575.0369755931183
AECI,2026-05-12 23:00:00,588.5778056165813
AECI,2026-05-13 00:00:00,647.9998496979227
AECI,2026-05-13 01:00:00,590.697425135515
AECI,2026-05-13 02:00:00,653.2739881889153
AECI,2026-05-13 03:00:00,746.8876486716115
AECI,2026-05-13 04:00:00,720.7796792903029
AECI,2026-05-13 05:00:00,659.3814396700309
AECI,2026-05-13 06:00:00,713.6123546228096
AECI,2026-05-13 07:00:00,728.7757829245317
AECI,2026-05-13 08:00:00,668.6871647921845
AECI,2026-05-13 09:00:00,500.460733162401
AECI,2026-05-13 10:00:00,314.8273423493353
AECI,2026-05-13 11:00:00,285.17416095720694
AECI,2026-05-13 12:00:00,265.81521007909464
AECI,2026-05-13 13:00:00,205.09969911926245
AECI,2026-05-13 14:00:00,149.1109364894668
AECI,2026-05-13 15:00:00,146.2082593694693
AECI,2026-05-13 16:00:00,183.93026170922806
AECI,2026-05-13 17:00:00,242.6274434853541
AECI,2026-05-13 18:00:00,297.72305633910645
AECI,2026-05-13 19:00:00,398.471291450476
AECI,2026-05-13 20:00:00,376.2614763158298
AECI,2026-05-13 21:00:00,341.8940535351041
AECI,2026-05-13 22:00:00,199.99241925618762
AECI,2026-05-13 23:00:00,163.6180737333132
AECI,2026-05-14 00:00:00,70.8287648967495
AVA,2026-05-12 00:00:00,83.93279999999999
AVA,2026-05-12 01:00:00,83.93279999999999
AVA,2026-05-12 02:00:00,83.93279999999999
AVA,2026-05-12 03:00:00,85.00181908591443
AVA,2026-05-12 04:00:00,90.87254690298164
AVA,2026-05-12 05:00:00,94.81534067359166
AVA,2026-05-12 06:00:00,97.50130637374338
AVA,2026-05-12 07:00:00,95.35603363727934
AVA,2026-05-12 08:00:00,93.60098795198013
AVA,2026-05-12 09:00:00,143.23127872066075
AVA,2026-05-12 10:00:00,173.68945236818152
AVA,2026-05-12 11:00:00,219.31479002626068
AVA,2026-05-12 12:00:00,233.31264709863842
AVA,2026-05-12 13:00:00,229.25906421699028
AVA,2026-05-12 14:00:00,179.6712880887191
AVA,2026-05-12 15:00:00,113.74478658306886
AVA,2026-05-12 16:00:00,82.30337188166641
AVA,2026-05-12 17:00:00,73.29198987713325
AVA,2026-05-12 18:00:00,64.6754973904863
AVA,2026-05-12 19:00:00,58.249528893181264
AVA,2026-05-12 20:00:00,70.78891840083591
AVA,2026-05-12 21:00:00,72.80610575726196
AVA,2026-05-12 22:00:00,77.69848808347353
AVA,2026-05-12 23:00:00,83.6112628926223
AVA,2026-05-13 00:00:00,86.7053087747992
AVA,2026-05-13 01:00:00,88.89756400708634
AVA,2026-05-13 02:00:00,94.70070491808659
AVA,2026-05-13 03:00:00,118.8834858135852
AVA,2026-05-13 04:00:00,154.76500173127036
AVA,2026-05-13 05:00:00,180.45181709023058
AVA,2026-05-13 06:00:00,183.18390378937784
AVA,2026-05-13 07:00:00,188.42215778350032
AVA,2026-05-13 08:00:00,212.08164872774708
AVA,2026-05-13 09:00:00,195.24831277814198
AVA,2026-05-13 10:00:00,280.49304450260087
AVA,2026-05-13 11:00:00,260.6942408749662
AVA,2026-05-13 12:00:00,289.3279867263112
AVA,2026-05-13 13:00:00,284.69624284778445
AVA,2026-05-13 14:00:00,241.21218854749364
AVA,2026-05-13 15:00:00,252.01802211044244
AVA,2026-05-13 16:00:00,220.73704980305666
AVA,2026-05-13 17:00:00,231.11138682208747
AVA,2026-05-13 18:00:00,265.4988700510086
AVA,2026-05-13 19:00:00,290.90841589553776
AVA,2026-05-13 20:00:00,291.9437954997807
AVA,2026-05-13 21:00:00,288.9238633782206
AVA,2026-05-13 22:00:00,296.3044963810433
AVA,2026-05-13 23:00:00,297.5448
AVA,2026-05-14 00:00:00,297.5448
AVRN,2026-05-12 00:00:00,86.24406459664735
AVRN,2026-05-12 01:00:00,108.99408021837225
AVRN,2026-05-12 02:00:00,92.61721016530937
AVRN,2026-05-12 03:00:00,177.1372148621185
AVRN,2026-05-12 04:00:00,370.39451621153603
AVRN,2026-05-12 05:00:00,380.1983879316871
AVRN,2026-05-12 06:00:00,273.35485571500095
AVRN,2026-05-12 07:00:00,163.5049856137344
AVRN,2026-05-12 08:00:00,139.37424426590965
AVRN,2026-05-12 09:00:00,185.5732506926074
AVRN,2026-05-12 10:00:00,227.35708614317036
AVRN,2026-05-12 11:00:00,212.88437004150893
AVRN,2026-05-12 12:00:00,202.76386250820644
AVRN,2026-05-12 13:00:00,206.12444639108236
AVRN,2026-05-12 14:00:00,191.30048426158726
AVRN,2026-05-12 15:00:00,134.81909956785694
AVRN,2026-05-12 16:00:00,192.61721687095465
AVRN,2026-05-12 17:00:00,387.4513491306194
AVRN,2026-05-12 18:00:00,525.6609981115906
AVRN,2026-05-12 19:00:00,432.9137878724831
AVRN,2026-05-12 20:00:00,270.9058012349955
AVRN,2026-05-12 21:00:00,132.11696273480473
AVRN,2026-05-12 22:00:00,44.58525028109271
AVRN,2026-05-12 23:00:00,32.214103968390084
AVRN,2026-05-13 00:00:00,40.09585175086041
AVRN,2026-05-13 01:00:00,43.604416067143234
AVRN,2026-05-13 02:00:00,189.16892035987755
AVRN,2026-05-13 03:00:00,710.0323075595558
AVRN,2026-05-13 04:00:00,1071.0931464563412
AVRN,2026-05-13 05:00:00,1182.9366544741006
AVRN,2026-05-13 06:00:00,1225.4300020688402
AVRN,2026-05-13 07:00:00,1305.5880185646367
AVRN,2026-05-13 08:00:00,1307.216587087697
AVRN,2026-05-13 09:00:00,1333.293663743749
AVRN,2026-05-13 10:00:00,1342.7666569808357
AVRN,2026-05-13 11:00:00,1354.9532076503283
AVRN,2026-05-13 12:00:00,1372.9582366438212
AVRN,2026-05-13 13:00:00,1403.4581156099057
AVRN,2026-05-13 14:00:00,1378.0920999417372
AVRN,2026-05-13 15:00:00,1341.4187127731013
AVRN,2026-05-13 16:00:00,1352.2690023208793
AVRN,2026-05-13 17:00:00,1411.5919821437835
AVRN,2026-05-13 18:00:00,1421.8706774247264
AVRN,2026-05-13 19:00:00,1428.0735441698455
AVRN,2026-05-13 20:00:00,1428.9132002085155
AVRN,2026-05-13 21:00:00,1426.9454749486838
AVRN,2026-05-13 22:00:00,1426.5710652872303
AVRN,2026-05-13 23:00:00,1428.9188879675023
AVRN,2026-05-14 00:00:00,1429.05
AZPS,2026-05-12 00:00:00,4.713545254118955
AZPS,2026-05-12 01:00:00,28.91638982644158
AZPS,2026-05-12 02:00:00,13.391288954764466
AZPS,2026-05-12 03:00:00,108.53714725705017
AZPS,2026-05-12 04:00:00,170.59507561413562
AZPS,2026-05-12 05:00:00,285.10985789990576
AZPS,2026-05-12 06:00:00,353.37968379101005
AZPS,2026-05-12 07:00:00,359.48376764929054
AZPS,2026-05-12 08:00:00,317.65523542289486
AZPS,2026-05-12 09:00:00,252.75404920670601
AZPS,2026-05-12 10:00:00,178.0137934459391
AZPS,2026-05-12 11:00:00,74.60831721045173
AZPS,2026-05-12 12:00:00,30.82653878854719
AZPS,2026-05-12 13:00:00,24.810073744048726
AZPS,2026-05-12 14:00:00,20.099488960667138
AZPS,2026-05-12 15:00:00,5.127466149250218
AZPS,2026-05-12 16:00:00,1.3054054977821772
AZPS,2026-05-12 17:00:00,1.2210745105868928
AZPS,2026-05-12 18:00:00,10.306293926955691
AZPS,2026-05-12 19:00:00,23.001265230160183
AZPS,2026-05-12 20:00:00,146.10076632393745
AZPS,2026-05-12 21:00:00,109.50722774816077
AZPS,2026-05-12 22:00:00,205.89194092299428
AZPS,2026-05-12 23:00:00,128.013648411082
AZPS,2026-05-13 00:00:00,106.8464558051912
AZPS,2026-05-13 01:00:00,94.81332436589986
AZPS,2026-05-13 02:00:00,71.31594394449145
AZPS,2026-05-13 03:00:00,101.76751731362685
AZPS,2026-05-13 04:00:00,387.16359238130576
AZPS,2026-05-13 05:00:00,477.045051748319
AZPS,2026-05-13 06:00:00,465.3859674001728
AZPS,2026-05-13 07:00:00,399.9570427570094
AZPS,2026-05-13 08:00:00,397.67690469726807
AZPS,2026-05-13 09:00:00,361.0224922394024
AZPS,2026-05-13 10:00:00,440.46593916054707
AZPS,2026-05-13 11:00:00,393.3458353831982
AZPS,2026-05-13 12:00:00,354.05265685320825
AZPS,2026-05-13 13:00:00,186.37871730308444
AZPS,2026-05-13 14:00:00,115.07827117837472
AZPS,2026-05-13 15:00:00,102.39195558351676
AZPS,2026-05-13 16:00:00,251.057309953745
AZPS,2026-05-13 17:00:00,425.0280003130145
AZPS,2026-05-13 18:00:00,485.5991594532991
AZPS,2026-05-13 19:00:00,503.7867950442464
AZPS,2026-05-13 20:00:00,511.68461533787223
AZPS,2026-05-13 21:00:00,527.3821788014328
AZPS,2026-05-13 22:00:00,521.6035384767918
AZPS,2026-05-13 23:00:00,527.6006423639024
AZPS,2026-05-14 00:00:00,527.1639847189613
BPAT,2026-05-12 00:00:00,210.35229926908343
BPAT,2026-05-12 01:00:00,256.1905515127758
BPAT,2026-05-12 02:00:00,232.64890372507887
BPAT,2026-05-12 03:00:00,338.2622129189282
BPAT,2026-05-12 04:00:00,633.4771673190012
BPAT,2026-05-12 05:00:00,610.7083300141129
BPAT,2026-05-12 06:00:00,524.6525301142415
BPAT,2026-05-12 07:00:00,470.9416671878797
BPAT,2026-05-12 08:00:00,406.8987958111188
BPAT,2026-05-12 09:00:00,386.35118707728486
BPAT,2026-05-12 10:00:00,421.0771712781228
BPAT,2026-05-12 11:00:00,348.55861892529305
BPAT,2026-05-12 12:00:00,334.04935648886806
BPAT,2026-05-12 13:00:00,291.73039901891303
BPAT,2026-05-12 14:00:00,236.56571456830355
BPAT,2026-05-12 15:00:00,166.19328898029207
BPAT,2026-05-12 16:00:00,257.36586100631075
BPAT,2026-05-12 17:00:00,549.5432252482325
BPAT,2026-05-12 18:00:00,728.0733570176471
BPAT,2026-05-12 19:00:00,596.9663262825349
BPAT,2026-05-12 20:00:00,471.4582539500029
BPAT,2026-05-12 21:00:00,319.8934851896785
BPAT,2026-05-12 22:00:00,278.17716221620105
BPAT,2026-05-12 23:00:00,281.45365553722576
BPAT,2026-05-13 00:00:00,327.63897999436483
BPAT,2026-05-13 01:00:00,384.1224265722287
BPAT,2026-05-13 02:00:00,424.9521047525273
BPAT,2026-05-13 03:00:00,698.3795766731572
BPAT,2026-05-13 04:00:00,1324.9675182558517
BPAT,2026-05-13 05:00:00,2394.3957347456044
BPAT,2026-05-13 06:00:00,2374.3625882462115
BPAT,2026-05-13 07:00:00,2848.357811458398
BPAT,2026-05-13 08:00:00,3155.4742488543848
BPAT,2026-05-13 09:00:00,3229.2322113635073
BPAT,2026-05-13 10:00:00,3234.534282617245
BPAT,2026-05-13 11:00:00,3216.178948321187
BPAT,2026-05-13 12:00:00,3210.7358715005516
BPAT,2026-05-13 13:00:00,3086.6681597383035
BPAT,2026-05-13 14:00:00,3212.8924190395232
BPAT,2026-05-13 15:00:00,3242.6957713921856
BPAT,2026-05-13 16:00:00,3263.219271907042
BPAT,2026-05-13 17:00:00,3260.3430041816146
BPAT,2026-05-13 18:00:00,3266.6095969969524
BPAT,2026-05-13 19:00:00,3291.6126209696904
BPAT,2026-05-13 20:00:00,3296.2847032917375
BPAT,2026-05-13 21:00:00,3296.888300430974
BPAT,2026-05-13 22:00:00,3297.2424077664227
BPAT,2026-05-13 23:00:00,3247.251704902096
BPAT,2026-05-14 00:00:00,3296.643301196039
CISO,2026-05-12 00:00:00,1806.2675348623197
CISO,2026-05-12 01:00:00,2325.1124250875964
CISO,2026-05-12 02:00:00,2951.814571079923
CISO,2026-05-12 03:00:00,3413.3567078302517
CISO,2026-05-12 04:00:00,4082.4489360200496
CISO,2026-05-12 05:00:00,4797.387146276348
CISO,2026-05-12 06:00:00,4778.955578173565
CISO,2026-05-12 07:00:00,4757.391486069581
CISO,2026-05-12 08:00:00,4675.3602592421785
CISO,2026-05-12 09:00:00,4261.574255537174
CISO,2026-05-12 10:00:00,3789.780207900378
CISO,2026-05-12 11:00:00,3678.290494975302
CISO,2026-05-12 12:00:00,3649.5293939442136
CISO,2026-05-12 13:00:00,3353.1197885700867
CISO,2026-05-12 14:00:00,2323.4723098683694
CISO,2026-05-12 15:00:00,1947.6204995690955
CISO,2026-05-12 16:00:00,1378.195241836174
CISO,2026-05-12 17:00:00,1045.5688511571084
CISO,2026-05-12 18:00:00,1192.2356068553024
CISO,2026-05-12 19:00:00,1394.4970820306744
