region,valid_time,forecast_MW,cycle,lead_hours,actual_MW,curtailment_MW,forecast_minus_curtail_MW,error_after_curtail_MW,error_MW
CAISO,2026-06-24 23:00:00,4114.988728801381,2026-06-24 06:00:00,17.0,4136.166666666667,0.0,4114.988728801381,-21.177937865286367,-21.177937865286367
CAISO,2026-06-25 00:00:00,5492.4122226963655,2026-06-24 12:00:00,12.0,3942.9166666666665,0.0,5492.4122226963655,1549.495556029699,1549.495556029699
CAISO,2026-06-25 01:00:00,5863.397354159278,2026-06-24 12:00:00,13.0,3890.5833333333335,0.0,5863.397354159278,1972.8140208259442,1972.8140208259442
CAISO,2026-06-25 02:00:00,5794.825300600007,2026-06-24 12:00:00,14.0,4055.5833333333335,0.0,5794.825300600007,1739.2419672666733,1739.2419672666733
CAISO,2026-06-25 03:00:00,6305.794215889084,2026-06-24 12:00:00,15.0,4500.5,0.0,6305.794215889084,1805.2942158890837,1805.2942158890837
CAISO,2026-06-25 04:00:00,6532.609317861234,2026-06-24 12:00:00,16.0,4847.75,0.0,6532.609317861234,1684.8593178612336,1684.8593178612336
CAISO,2026-06-25 05:00:00,6447.666166164828,2026-06-24 12:00:00,17.0,4691.833333333333,0.0,6447.666166164828,1755.8328328314947,1755.8328328314947
CAISO,2026-06-25 06:00:00,5888.452400046906,2026-06-24 18:00:00,12.0,4747.25,0.0,5888.452400046906,1141.2024000469064,1141.2024000469064
CAISO,2026-06-25 07:00:00,5344.076909431779,2026-06-24 18:00:00,13.0,4714.0,0.0,5344.076909431779,630.0769094317793,630.0769094317793
CAISO,2026-06-25 08:00:00,5068.029625769533,2026-06-24 18:00:00,14.0,4757.375,0.0,5068.029625769533,310.6546257695327,310.6546257695327
CAISO,2026-06-25 09:00:00,4572.804490092768,2026-06-24 18:00:00,15.0,4456.666666666667,0.0,4572.804490092768,116.13782342610102,116.13782342610102
CAISO,2026-06-25 10:00:00,5078.397028017782,2026-06-24 18:00:00,16.0,4205.25,0.0,5078.397028017782,873.1470280177818,873.1470280177818
CAISO,2026-06-25 11:00:00,4291.157260819135,2026-06-24 18:00:00,17.0,4159.5,0.0,4291.157260819135,131.65726081913544,131.65726081913544
CAISO,2026-06-25 12:00:00,4035.109522222573,2026-06-24 18:00:00,18.0,4421.916666666667,0.0,4035.109522222573,-386.80714444409386,-386.80714444409386
CAISO,2026-06-25 13:00:00,3992.840668485142,2026-06-24 18:00:00,19.0,4125.0,0.0,3992.840668485142,-132.15933151485797,-132.15933151485797
CAISO,2026-06-25 14:00:00,3909.577657601777,2026-06-24 18:00:00,20.0,4009.9166666666665,0.0,3909.577657601777,-100.33900906488952,-100.33900906488952
CAISO,2026-06-25 15:00:00,3715.385094766441,2026-06-24 18:00:00,21.0,4072.25,0.0,3715.385094766441,-356.86490523355906,-356.86490523355906
CAISO,2026-06-25 16:00:00,3316.561533183197,2026-06-24 18:00:00,22.0,4035.6666666666665,0.0,3316.561533183197,-719.1051334834697,-719.1051334834697
CAISO,2026-06-25 17:00:00,3085.999214164948,2026-06-24 18:00:00,23.0,3989.0,0.0,3085.999214164948,-903.0007858350518,-903.0007858350518
CAISO,2026-06-25 18:00:00,4698.935990570784,2026-06-25 06:00:00,12.0,4001.25,0.0,4698.935990570784,697.6859905707843,697.6859905707843
CAISO,2026-06-25 19:00:00,4337.889499432618,2026-06-25 06:00:00,13.0,3971.0833333333335,0.0,4337.889499432618,366.80616609928484,366.80616609928484
CAISO,2026-06-25 20:00:00,5452.648998574423,2026-06-25 06:00:00,14.0,4242.25,0.0,5452.648998574423,1210.3989985744229,1210.3989985744229
CAISO,2026-06-25 21:00:00,6007.00358219641,2026-06-25 06:00:00,15.0,4939.416666666667,0.0,6007.00358219641,1067.5869155297432,1067.5869155297432
CAISO,2026-06-25 22:00:00,5677.974676740084,2026-06-25 06:00:00,16.0,5468.0,0.0,5677.974676740084,209.97467674008385,209.97467674008385
CAISO,2026-06-25 23:00:00,6135.816759534818,2026-06-25 06:00:00,17.0,5736.916666666667,0.0,6135.816759534818,398.90009286815075,398.90009286815075
CAISO,2026-06-26 00:00:00,4261.015363876274,2026-06-25 12:00:00,12.0,6199.5,0.0,4261.015363876274,-1938.484636123726,-1938.484636123726
CAISO,2026-06-26 01:00:00,6122.529405009211,2026-06-25 12:00:00,13.0,6345.0,0.0,6122.529405009211,-222.47059499078932,-222.47059499078932
CAISO,2026-06-26 02:00:00,7043.755895832594,2026-06-25 12:00:00,14.0,6093.0,0.0,7043.755895832594,950.7558958325944,950.7558958325944
CAISO,2026-06-26 03:00:00,7037.452665225424,2026-06-25 12:00:00,15.0,5733.75,0.0,7037.452665225424,1303.7026652254244,1303.7026652254244
CAISO,2026-06-26 04:00:00,6409.333052706847,2026-06-25 12:00:00,16.0,5803.333333333333,0.0,6409.333052706847,605.9997193735144,605.9997193735144
CAISO,2026-06-26 05:00:00,5402.587474596171,2026-06-25 12:00:00,17.0,5900.25,0.0,5402.587474596171,-497.662525403829,-497.662525403829
CAISO,2026-06-26 06:00:00,6816.128297254419,2026-06-25 18:00:00,12.0,5922.428571428572,0.0,6816.128297254419,893.699725825847,893.699725825847
CAISO,2026-06-26 07:00:00,6857.1921598729205,2026-06-25 18:00:00,13.0,6122.833333333333,0.0,6857.1921598729205,734.3588265395874,734.3588265395874
CAISO,2026-06-26 08:00:00,7095.437982246079,2026-06-25 18:00:00,14.0,6347.583333333333,0.0,7095.437982246079,747.8546489127457,747.8546489127457
CAISO,2026-06-26 09:00:00,6953.598664553687,2026-06-25 18:00:00,15.0,6068.083333333333,0.0,6953.598664553687,885.5153312203538,885.5153312203538
CAISO,2026-06-26 10:00:00,5400.578750571543,2026-06-25 18:00:00,16.0,5539.875,0.0,5400.578750571543,-139.29624942845658,-139.29624942845658
CAISO,2026-06-26 11:00:00,4776.28498652034,2026-06-25 18:00:00,17.0,5138.833333333333,0.0,4776.28498652034,-362.54834681299326,-362.54834681299326
CAISO,2026-06-26 12:00:00,5877.77435697032,2026-06-26 00:00:00,12.0,5557.666666666667,0.0,5877.77435697032,320.1076903036528,320.1076903036528
CAISO,2026-06-26 13:00:00,5661.916856574333,2026-06-26 00:00:00,13.0,5190.5,0.0,5661.916856574333,471.416856574333,471.416856574333
CAISO,2026-06-26 14:00:00,5170.018721186631,2026-06-26 00:00:00,14.0,4951.916666666667,0.0,5170.018721186631,218.10205451996444,218.10205451996444
CAISO,2026-06-26 15:00:00,5620.908210382898,2026-06-26 00:00:00,15.0,4727.25,0.0,5620.908210382898,893.6582103828978,893.6582103828978
CAISO,2026-06-26 16:00:00,5495.546333954929,2026-06-26 00:00:00,16.0,4523.375,0.0,5495.546333954929,972.1713339549287,972.1713339549287
CAISO,2026-06-26 17:00:00,5373.7001256404,2026-06-26 00:00:00,17.0,4040.75,0.0,5373.7001256404,1332.9501256404,1332.9501256404
CAISO,2026-06-26 18:00:00,5247.774109375733,2026-06-26 06:00:00,12.0,4718.0,0.0,5247.774109375733,529.7741093757331,529.7741093757331
CAISO,2026-06-26 19:00:00,6011.012911448895,2026-06-26 06:00:00,13.0,5841.166666666667,0.0,6011.012911448895,169.8462447822276,169.8462447822276
CAISO,2026-06-26 20:00:00,5876.242906988541,2026-06-26 06:00:00,14.0,5934.166666666667,0.0,5876.242906988541,-57.92375967812586,-57.92375967812586
CAISO,2026-06-26 21:00:00,5450.583277671939,2026-06-26 06:00:00,15.0,5774.0,0.0,5450.583277671939,-323.41672232806104,-323.41672232806104
CAISO,2026-06-26 22:00:00,6541.556087521849,2026-06-26 06:00:00,16.0,6180.75,0.0,6541.556087521849,360.8060875218489,360.8060875218489
CAISO,2026-06-26 23:00:00,6428.848502829259,2026-06-26 06:00:00,17.0,6396.833333333333,0.0,6428.848502829259,32.015169495925875,32.015169495925875
CAISO,2026-06-27 00:00:00,5449.229093877704,2026-06-26 12:00:00,12.0,6600.166666666667,0.0,5449.229093877704,-1150.9375727889628,-1150.9375727889628
CAISO,2026-06-27 01:00:00,6354.323477130509,2026-06-26 12:00:00,13.0,6080.666666666667,0.0,6354.323477130509,273.6568104638418,273.6568104638418
CAISO,2026-06-27 02:00:00,6327.589910805139,2026-06-26 12:00:00,14.0,5932.166666666667,0.0,6327.589910805139,395.423244138472,395.423244138472
CAISO,2026-06-27 03:00:00,7249.633373885113,2026-06-26 12:00:00,15.0,5641.0,0.0,7249.633373885113,1608.6333738851126,1608.6333738851126
CAISO,2026-06-27 04:00:00,6883.669241663025,2026-06-26 12:00:00,16.0,5657.083333333333,0.0,6883.669241663025,1226.5859083296918,1226.5859083296918
CAISO,2026-06-27 05:00:00,6078.81877612105,2026-06-26 12:00:00,17.0,5071.0,0.0,6078.81877612105,1007.8187761210502,1007.8187761210502
CAISO,2026-06-27 06:00:00,5620.997612446743,2026-06-26 18:00:00,12.0,5696.166666666667,0.0,5620.997612446743,-75.16905421992396,-75.16905421992396
CAISO,2026-06-27 07:00:00,4998.5555378650215,2026-06-26 18:00:00,13.0,6405.166666666667,0.0,4998.5555378650215,-1406.6111288016455,-1406.6111288016455
CAISO,2026-06-27 08:00:00,5123.230008768691,2026-06-26 18:00:00,14.0,6370.666666666667,0.0,5123.230008768691,-1247.4366578979761,-1247.4366578979761
CAISO,2026-06-27 09:00:00,6182.176362182306,2026-06-26 18:00:00,15.0,6458.083333333333,0.0,6182.176362182306,-275.9069711510274,-275.9069711510274
CAISO,2026-06-27 10:00:00,5814.4664789128055,2026-06-26 18:00:00,16.0,6433.142857142857,0.0,5814.4664789128055,-618.6763782300513,-618.6763782300513
CAISO,2026-06-27 11:00:00,5707.457681415853,2026-06-26 18:00:00,17.0,6355.0,0.0,5707.457681415853,-647.5423185841473,-647.5423185841473
CAISO,2026-06-27 12:00:00,4753.223967143957,2026-06-27 00:00:00,12.0,6523.25,0.0,4753.223967143957,-1770.0260328560425,-1770.0260328560425
CAISO,2026-06-27 13:00:00,5267.80412778341,2026-06-27 00:00:00,13.0,6226.833333333333,0.0,5267.80412778341,-959.0292055499231,-959.0292055499231
CAISO,2026-06-27 14:00:00,5838.286647889062,2026-06-27 00:00:00,14.0,6161.666666666667,0.0,5838.286647889062,-323.3800187776051,-323.3800187776051
CAISO,2026-06-27 15:00:00,6320.595816566219,2026-06-27 00:00:00,15.0,6097.0,0.0,6320.595816566219,223.59581656621867,223.59581656621867
CAISO,2026-06-27 16:00:00,7091.145922229918,2026-06-27 00:00:00,16.0,6112.833333333333,0.0,7091.145922229918,978.3125888965851,978.3125888965851
CAISO,2026-06-27 17:00:00,7122.309130548564,2026-06-27 00:00:00,17.0,5778.333333333333,0.0,7122.309130548564,1343.975797215231,1343.975797215231
CAISO,2026-06-27 18:00:00,6940.92238935695,2026-06-27 06:00:00,12.0,5808.0,0.0,6940.92238935695,1132.9223893569497,1132.9223893569497
CAISO,2026-06-27 19:00:00,6818.189884600816,2026-06-27 06:00:00,13.0,5354.5,0.0,6818.189884600816,1463.6898846008162,1463.6898846008162
CAISO,2026-06-27 20:00:00,6833.5290262034805,2026-06-27 06:00:00,14.0,5402.666666666667,0.0,6833.5290262034805,1430.8623595368135,1430.8623595368135
CAISO,2026-06-27 21:00:00,6865.65958647169,2026-06-27 06:00:00,15.0,5327.0,0.0,6865.65958647169,1538.65958647169,1538.65958647169
CAISO,2026-06-27 22:00:00,6548.240944425511,2026-06-27 06:00:00,16.0,5022.5,0.0,6548.240944425511,1525.7409444255109,1525.7409444255109
CAISO,2026-06-27 23:00:00,6916.106296835078,2026-06-27 06:00:00,17.0,5346.083333333333,0.0,6916.106296835078,1570.022963501745,1570.022963501745
CAISO,2026-06-28 00:00:00,7136.981655848535,2026-06-27 12:00:00,12.0,5818.166666666667,0.0,7136.981655848535,1318.8149891818684,1318.8149891818684
CAISO,2026-06-28 01:00:00,7153.668893426889,2026-06-27 12:00:00,13.0,6045.833333333333,0.0,7153.668893426889,1107.8355600935556,1107.8355600935556
CAISO,2026-06-28 02:00:00,7133.14016720814,2026-06-27 12:00:00,14.0,5908.666666666667,0.0,7133.14016720814,1224.4735005414732,1224.4735005414732
CAISO,2026-06-28 03:00:00,6576.110882178769,2026-06-27 12:00:00,15.0,5601.166666666667,0.0,6576.110882178769,974.9442155121023,974.9442155121023
CAISO,2026-06-28 04:00:00,6020.782515960637,2026-06-27 12:00:00,16.0,5420.916666666667,0.0,6020.782515960637,599.8658492939703,599.8658492939703
CAISO,2026-06-28 05:00:00,6127.824887193047,2026-06-27 12:00:00,17.0,5772.5,0.0,6127.824887193047,355.3248871930473,355.3248871930473
CAISO,2026-06-28 06:00:00,6638.207429735563,2026-06-27 18:00:00,12.0,6350.416666666667,0.0,6638.207429735563,287.790763068896,287.790763068896
CAISO,2026-06-28 07:00:00,6677.542879880481,2026-06-27 18:00:00,13.0,6427.0,0.0,6677.542879880481,250.54287988048145,250.54287988048145
CAISO,2026-06-28 08:00:00,6664.041160207822,2026-06-27 18:00:00,14.0,6551.833333333333,0.0,6664.041160207822,112.207826874489,112.207826874489
CAISO,2026-06-28 09:00:00,6621.979090215087,2026-06-27 18:00:00,15.0,6387.416666666667,0.0,6621.979090215087,234.56242354842016,234.56242354842016
CAISO,2026-06-28 10:00:00,6390.278714368858,2026-06-27 18:00:00,16.0,6124.0,0.0,6390.278714368858,266.27871436885835,266.27871436885835
CAISO,2026-06-28 11:00:00,5576.439629311411,2026-06-27 18:00:00,17.0,6051.2,0.0,5576.439629311411,-474.7603706885884,-474.7603706885884
CAISO,2026-06-28 12:00:00,5611.737476057321,2026-06-28 00:00:00,12.0,5847.166666666667,0.0,5611.737476057321,-235.42919060934582,-235.42919060934582
CAISO,2026-06-28 13:00:00,5513.940432319911,2026-06-28 00:00:00,13.0,5219.666666666667,0.0,5513.940432319911,294.2737656532445,294.2737656532445
CAISO,2026-06-28 14:00:00,5595.186239845422,2026-06-28 00:00:00,14.0,4223.833333333333,0.0,5595.186239845422,1371.3529065120892,1371.3529065120892
CAISO,2026-06-28 15:00:00,6153.466336074236,2026-06-28 00:00:00,15.0,4223.083333333333,0.0,6153.466336074236,1930.383002740903,1930.383002740903
CAISO,2026-06-28 16:00:00,6059.088292941965,2026-06-28 00:00:00,16.0,4483.777777777777,0.0,6059.088292941965,1575.3105151641876,1575.3105151641876
CAISO,2026-06-28 17:00:00,6241.69500457475,2026-06-28 00:00:00,17.0,4479.5,0.0,6241.69500457475,1762.1950045747499,1762.1950045747499
CAISO,2026-06-28 18:00:00,6129.270388987681,2026-06-28 06:00:00,12.0,4369.583333333333,0.0,6129.270388987681,1759.6870556543481,1759.6870556543481
CAISO,2026-06-28 19:00:00,5954.23231760761,2026-06-28 06:00:00,13.0,4158.833333333333,0.0,5954.23231760761,1795.3989842742767,1795.3989842742767
CAISO,2026-06-28 20:00:00,5953.947626797739,2026-06-28 06:00:00,14.0,4151.333333333333,0.0,5953.947626797739,1802.6142934644058,1802.6142934644058
CAISO,2026-06-28 21:00:00,6177.990209426991,2026-06-28 06:00:00,15.0,4331.714285714285,0.0,6177.990209426991,1846.2759237127057,1846.2759237127057
