ba_code,valid_time,MW
AECI,2026-06-23 06:00:00,90.80195281403216
AECI,2026-06-23 07:00:00,133.32530384577638
AECI,2026-06-23 08:00:00,221.83258732143105
AECI,2026-06-23 09:00:00,260.75491744285574
AECI,2026-06-23 10:00:00,189.34385317518706
AECI,2026-06-23 11:00:00,128.5304040000564
AECI,2026-06-23 12:00:00,93.51641920129398
AECI,2026-06-23 13:00:00,9.978033631322926
AECI,2026-06-23 14:00:00,8.11552209240232
AECI,2026-06-23 15:00:00,6.3298071449601006
AECI,2026-06-23 16:00:00,29.14997456033931
AECI,2026-06-23 17:00:00,38.07250855819172
AECI,2026-06-23 18:00:00,30.285375054395775
AECI,2026-06-23 19:00:00,45.67905059056695
AECI,2026-06-23 20:00:00,30.03908109396972
AECI,2026-06-23 21:00:00,105.5854524902681
AECI,2026-06-23 22:00:00,130.12633186435278
AECI,2026-06-23 23:00:00,70.26165539883318
AECI,2026-06-24 00:00:00,31.731549239285595
AECI,2026-06-24 01:00:00,28.455927374957895
AECI,2026-06-24 02:00:00,153.52077685325526
AECI,2026-06-24 03:00:00,154.79387801988395
AECI,2026-06-24 04:00:00,60.14759400898136
AECI,2026-06-24 05:00:00,84.90606221857405
AECI,2026-06-24 06:00:00,150.9704718751761
AECI,2026-06-24 07:00:00,142.43857006255305
AECI,2026-06-24 08:00:00,82.52935084287121
AECI,2026-06-24 09:00:00,80.47017544095007
AECI,2026-06-24 10:00:00,24.572066191660213
AECI,2026-06-24 11:00:00,188.88603776821637
AECI,2026-06-24 12:00:00,132.08443776221822
AECI,2026-06-24 13:00:00,38.13177053486837
AECI,2026-06-24 14:00:00,32.67849659541237
AECI,2026-06-24 15:00:00,0.016624593833906468
AECI,2026-06-24 16:00:00,45.35636037576716
AECI,2026-06-24 17:00:00,76.07376962500634
AECI,2026-06-24 18:00:00,157.04239386682391
AECI,2026-06-24 19:00:00,148.4624867497092
AECI,2026-06-24 20:00:00,147.37514693298704
AECI,2026-06-24 21:00:00,107.57444465934833
AECI,2026-06-24 22:00:00,104.92332216113071
AECI,2026-06-24 23:00:00,82.75394722919224
AECI,2026-06-25 00:00:00,72.65278091395827
AECI,2026-06-25 01:00:00,52.77030155472653
AECI,2026-06-25 02:00:00,22.62124025842607
AECI,2026-06-25 03:00:00,38.08257774455628
AECI,2026-06-25 04:00:00,69.25968420780832
AECI,2026-06-25 05:00:00,91.14372126227761
AECI,2026-06-25 06:00:00,240.52164394278802
AVA,2026-06-23 06:00:00,96.17891588174724
AVA,2026-06-23 07:00:00,84.89203926735156
AVA,2026-06-23 08:00:00,100.97256175845038
AVA,2026-06-23 09:00:00,131.3155767392908
AVA,2026-06-23 10:00:00,149.72203132339908
AVA,2026-06-23 11:00:00,180.30882145681517
AVA,2026-06-23 12:00:00,189.59670472871457
AVA,2026-06-23 13:00:00,211.74506677826224
AVA,2026-06-23 14:00:00,178.01770412956918
AVA,2026-06-23 15:00:00,96.41939491349927
AVA,2026-06-23 16:00:00,74.81864927064
AVA,2026-06-23 17:00:00,63.29423203515152
AVA,2026-06-23 18:00:00,59.53219035946446
AVA,2026-06-23 19:00:00,57.867921803934856
AVA,2026-06-23 20:00:00,64.9929855918241
AVA,2026-06-23 21:00:00,59.42661402042786
AVA,2026-06-23 22:00:00,68.82000440257264
AVA,2026-06-23 23:00:00,78.89116561569034
AVA,2026-06-24 00:00:00,88.28598263717043
AVA,2026-06-24 01:00:00,95.1456305182409
AVA,2026-06-24 02:00:00,82.44746602441602
AVA,2026-06-24 03:00:00,75.9970523056787
AVA,2026-06-24 04:00:00,96.51753348595471
AVA,2026-06-24 05:00:00,147.68743738727258
AVA,2026-06-24 06:00:00,182.92305115514486
AVA,2026-06-24 07:00:00,181.13663122831008
AVA,2026-06-24 08:00:00,154.19691474450266
AVA,2026-06-24 09:00:00,158.1405842467213
AVA,2026-06-24 10:00:00,180.18695336923795
AVA,2026-06-24 11:00:00,185.35011571371263
AVA,2026-06-24 12:00:00,179.12820087530844
AVA,2026-06-24 13:00:00,179.43774150755092
AVA,2026-06-24 14:00:00,144.08074232608672
AVA,2026-06-24 15:00:00,79.23859641610639
AVA,2026-06-24 16:00:00,53.58923813389813
AVA,2026-06-24 17:00:00,44.39298312995452
AVA,2026-06-24 18:00:00,43.60136190967307
AVA,2026-06-24 19:00:00,30.024393686319684
AVA,2026-06-24 20:00:00,26.474810465197
AVA,2026-06-24 21:00:00,17.66262641893835
AVA,2026-06-24 22:00:00,47.44463592199413
AVA,2026-06-24 23:00:00,15.036017828547186
AVA,2026-06-25 00:00:00,16.02605853719506
AVA,2026-06-25 01:00:00,11.266933996055364
AVA,2026-06-25 02:00:00,8.870894078969917
AVA,2026-06-25 03:00:00,60.740067512806725
AVA,2026-06-25 04:00:00,102.73786348929032
AVA,2026-06-25 05:00:00,148.5237934738485
AVA,2026-06-25 06:00:00,239.43636636192815
AVRN,2026-06-23 06:00:00,168.25088032642822
AVRN,2026-06-23 07:00:00,174.4260142996867
AVRN,2026-06-23 08:00:00,179.77364026125093
AVRN,2026-06-23 09:00:00,126.47838938597495
AVRN,2026-06-23 10:00:00,101.14851551141808
AVRN,2026-06-23 11:00:00,73.57353783036147
AVRN,2026-06-23 12:00:00,105.93134398631162
AVRN,2026-06-23 13:00:00,136.8886933693654
AVRN,2026-06-23 14:00:00,65.86805080685039
AVRN,2026-06-23 15:00:00,24.446048864883085
AVRN,2026-06-23 16:00:00,21.611537667393403
AVRN,2026-06-23 17:00:00,149.34718236525828
AVRN,2026-06-23 18:00:00,308.93256669773643
AVRN,2026-06-23 19:00:00,483.649119583193
AVRN,2026-06-23 20:00:00,517.5727158590922
AVRN,2026-06-23 21:00:00,417.9122581051448
AVRN,2026-06-23 22:00:00,345.4133181989778
AVRN,2026-06-23 23:00:00,295.40719603582227
AVRN,2026-06-24 00:00:00,235.45760511421756
AVRN,2026-06-24 01:00:00,261.3160445045502
AVRN,2026-06-24 02:00:00,300.99920195669034
AVRN,2026-06-24 03:00:00,256.98154215927167
AVRN,2026-06-24 04:00:00,249.62631103312248
AVRN,2026-06-24 05:00:00,250.36112167240273
AVRN,2026-06-24 06:00:00,222.39344452437302
AVRN,2026-06-24 07:00:00,193.16327470283505
AVRN,2026-06-24 08:00:00,81.56707224063562
AVRN,2026-06-24 09:00:00,30.187570326892274
AVRN,2026-06-24 10:00:00,52.819897399659986
AVRN,2026-06-24 11:00:00,70.78003821168589
AVRN,2026-06-24 12:00:00,177.80748529161045
AVRN,2026-06-24 13:00:00,249.84855071978973
AVRN,2026-06-24 14:00:00,304.75158660328344
AVRN,2026-06-24 15:00:00,242.26353334680283
AVRN,2026-06-24 16:00:00,142.16818225979037
AVRN,2026-06-24 17:00:00,80.74954989168101
AVRN,2026-06-24 18:00:00,37.08151550307861
AVRN,2026-06-24 19:00:00,51.007702056370455
AVRN,2026-06-24 20:00:00,127.23257707795605
AVRN,2026-06-24 21:00:00,267.87832194990204
AVRN,2026-06-24 22:00:00,510.8588323804862
AVRN,2026-06-24 23:00:00,1095.493236830499
AVRN,2026-06-25 00:00:00,1307.1744218506728
AVRN,2026-06-25 01:00:00,1193.011476558471
AVRN,2026-06-25 02:00:00,1344.2232653368187
AVRN,2026-06-25 03:00:00,1358.524752589204
AVRN,2026-06-25 04:00:00,1333.5937190809516
AVRN,2026-06-25 05:00:00,1380.8664719315825
AVRN,2026-06-25 06:00:00,1287.9827941442963
AZPS,2026-06-23 06:00:00,385.59259775580824
AZPS,2026-06-23 07:00:00,383.3904922689492
AZPS,2026-06-23 08:00:00,378.6944554997571
AZPS,2026-06-23 09:00:00,354.80459225971265
AZPS,2026-06-23 10:00:00,338.29139944484785
AZPS,2026-06-23 11:00:00,285.22137582985846
AZPS,2026-06-23 12:00:00,284.02557913695256
AZPS,2026-06-23 13:00:00,251.2125061276063
AZPS,2026-06-23 14:00:00,104.36208051956623
AZPS,2026-06-23 15:00:00,19.37406145445633
AZPS,2026-06-23 16:00:00,27.92719438833885
AZPS,2026-06-23 17:00:00,58.66475574746122
AZPS,2026-06-23 18:00:00,101.19067676031264
AZPS,2026-06-23 19:00:00,155.8625038202556
AZPS,2026-06-23 20:00:00,200.22591568857192
AZPS,2026-06-23 21:00:00,300.47271832097135
AZPS,2026-06-23 22:00:00,318.21784852798675
AZPS,2026-06-23 23:00:00,275.8230099401717
AZPS,2026-06-24 00:00:00,266.01586309756806
AZPS,2026-06-24 01:00:00,354.97347613121417
AZPS,2026-06-24 02:00:00,256.43308361493723
AZPS,2026-06-24 03:00:00,294.426656204511
AZPS,2026-06-24 04:00:00,376.64402587735486
AZPS,2026-06-24 05:00:00,353.1542554079151
AZPS,2026-06-24 06:00:00,137.4502007645645
AZPS,2026-06-24 07:00:00,16.855521412751546
AZPS,2026-06-24 08:00:00,29.980053153812886
AZPS,2026-06-24 09:00:00,27.098111469498907
AZPS,2026-06-24 10:00:00,8.87898235654327
AZPS,2026-06-24 11:00:00,5.687771398582477
AZPS,2026-06-24 12:00:00,10.338419850536102
AZPS,2026-06-24 13:00:00,8.754259019079697
AZPS,2026-06-24 14:00:00,2.093183097570666
AZPS,2026-06-24 15:00:00,0.6648521014237333
AZPS,2026-06-24 16:00:00,0.21041773847003245
AZPS,2026-06-24 17:00:00,8.263890178398443
AZPS,2026-06-24 18:00:00,54.94961664571809
AZPS,2026-06-24 19:00:00,273.59628828590206
AZPS,2026-06-24 20:00:00,292.72796432969625
AZPS,2026-06-24 21:00:00,452.20019245370554
AZPS,2026-06-24 22:00:00,430.377713970978
AZPS,2026-06-24 23:00:00,496.9842561113413
AZPS,2026-06-25 00:00:00,454.48418394662497
AZPS,2026-06-25 01:00:00,493.97285966323386
AZPS,2026-06-25 02:00:00,267.05426932783473
AZPS,2026-06-25 03:00:00,98.1842500668297
AZPS,2026-06-25 04:00:00,85.65909881179732
