iso,valid_time,MW
APS,2026-05-07 00:00:00,43.278219269046026
APS,2026-05-07 01:00:00,135.05221256951765
APS,2026-05-07 02:00:00,106.29541107978216
APS,2026-05-07 03:00:00,54.03763984753895
APS,2026-05-07 04:00:00,40.18251369123571
APS,2026-05-07 05:00:00,66.2685373531992
APS,2026-05-07 06:00:00,214.02706067471004
APS,2026-05-07 07:00:00,49.033300179773875
APS,2026-05-07 08:00:00,43.21890703672461
APS,2026-05-07 09:00:00,46.22462264144746
APS,2026-05-07 10:00:00,33.66974564190455
APS,2026-05-07 11:00:00,34.61003799445603
APS,2026-05-07 12:00:00,27.076352080421618
APS,2026-05-07 13:00:00,23.802841421085088
APS,2026-05-07 14:00:00,10.338278401736064
APS,2026-05-07 15:00:00,10.597919313392127
APS,2026-05-07 16:00:00,14.440379753350493
APS,2026-05-07 17:00:00,20.396226582148092
APS,2026-05-07 18:00:00,22.9849822123416
APS,2026-05-07 19:00:00,16.556703836201695
APS,2026-05-07 20:00:00,10.306839817332326
APS,2026-05-07 21:00:00,8.426658834047485
APS,2026-05-07 22:00:00,10.518483302500332
APS,2026-05-07 23:00:00,13.177636931977254
APS,2026-05-08 00:00:00,17.00389838708853
APS,2026-05-08 01:00:00,24.09269874885201
APS,2026-05-08 02:00:00,25.061590350942332
APS,2026-05-08 03:00:00,14.93251170604752
APS,2026-05-08 04:00:00,3.947318216790003
APS,2026-05-08 05:00:00,3.910416680076781
APS,2026-05-08 06:00:00,3.4866789847851547
APS,2026-05-08 07:00:00,13.694630022461105
APS,2026-05-08 08:00:00,28.43770306682974
APS,2026-05-08 09:00:00,45.31067958929103
APS,2026-05-08 10:00:00,51.007725648461594
APS,2026-05-08 11:00:00,48.1957048151978
APS,2026-05-08 12:00:00,99.3387285204586
APS,2026-05-08 13:00:00,102.36315850444367
APS,2026-05-08 14:00:00,58.62497899611899
APS,2026-05-08 15:00:00,2.170483508287668
APS,2026-05-08 16:00:00,10.973090829143395
APS,2026-05-08 17:00:00,12.689952240252092
APS,2026-05-08 18:00:00,24.465755325131294
APS,2026-05-08 19:00:00,22.049808257326333
APS,2026-05-08 20:00:00,23.18230815558565
APS,2026-05-08 21:00:00,49.73375870489775
APS,2026-05-08 22:00:00,61.503936794465204
APS,2026-05-08 23:00:00,39.96663117289753
APS,2026-05-09 00:00:00,56.172998263235066
