iso,valid_time,MW
APS,2026-05-11 18:00:00,13.946617580063624
APS,2026-05-11 19:00:00,16.979863917350574
APS,2026-05-11 20:00:00,21.295485794754615
APS,2026-05-11 21:00:00,20.962215072443943
APS,2026-05-11 22:00:00,38.94747889507093
APS,2026-05-11 23:00:00,41.719663464094765
APS,2026-05-12 00:00:00,53.57296605370491
APS,2026-05-12 01:00:00,18.33343862769952
APS,2026-05-12 02:00:00,41.8031217244058
APS,2026-05-12 03:00:00,41.04506058618865
APS,2026-05-12 04:00:00,40.555280312225314
APS,2026-05-12 05:00:00,97.7324642974834
APS,2026-05-12 06:00:00,148.37747940762284
APS,2026-05-12 07:00:00,167.66259655985058
APS,2026-05-12 08:00:00,158.00278275656356
APS,2026-05-12 09:00:00,135.17406942877787
APS,2026-05-12 10:00:00,97.90049004792263
APS,2026-05-12 11:00:00,30.496053684528135
APS,2026-05-12 12:00:00,16.307034289096393
APS,2026-05-12 13:00:00,70.84620376293168
APS,2026-05-12 14:00:00,65.4356069539236
APS,2026-05-12 15:00:00,7.871743232183054
APS,2026-05-12 16:00:00,1.5606042348612383
APS,2026-05-12 17:00:00,2.0412686354806815
APS,2026-05-12 18:00:00,28.90424388906297
APS,2026-05-12 19:00:00,49.38028820366208
APS,2026-05-12 20:00:00,253.4983421847638
APS,2026-05-12 21:00:00,230.23276649780712
APS,2026-05-12 22:00:00,206.693889209638
APS,2026-05-12 23:00:00,155.21822114978661
APS,2026-05-13 00:00:00,156.88998571208896
APS,2026-05-13 01:00:00,391.8817098892926
APS,2026-05-13 02:00:00,404.4851215877523
APS,2026-05-13 03:00:00,435.30138677798385
APS,2026-05-13 04:00:00,421.8294540007175
APS,2026-05-13 05:00:00,455.7128444693106
APS,2026-05-13 06:00:00,460.24645439772183
APS,2026-05-13 07:00:00,465.0164579934299
APS,2026-05-13 08:00:00,453.09728020769205
APS,2026-05-13 09:00:00,460.8546885652621
APS,2026-05-13 10:00:00,288.8548523116307
APS,2026-05-13 11:00:00,168.686597028542
APS,2026-05-13 12:00:00,210.89593003447274
APS,2026-05-13 13:00:00,140.69931179617845
APS,2026-05-13 14:00:00,105.96125660923938
APS,2026-05-13 15:00:00,440.3752764985334
APS,2026-05-13 16:00:00,483.7177929742627
APS,2026-05-13 17:00:00,504.3131679905275
APS,2026-05-13 18:00:00,522.0325843723637
Associated Electric,2026-05-11 18:00:00,71.15170915230424
Associated Electric,2026-05-11 19:00:00,56.23055811987665
Associated Electric,2026-05-11 20:00:00,123.40675293780436
Associated Electric,2026-05-11 21:00:00,207.95449314741265
Associated Electric,2026-05-11 22:00:00,290.8716949570014
Associated Electric,2026-05-11 23:00:00,373.229168407332
Associated Electric,2026-05-12 00:00:00,468.07806692686086
Associated Electric,2026-05-12 01:00:00,540.7119952663941
Associated Electric,2026-05-12 02:00:00,656.5582940380667
Associated Electric,2026-05-12 03:00:00,679.8868802735795
Associated Electric,2026-05-12 04:00:00,700.6170789072034
Associated Electric,2026-05-12 05:00:00,719.9593230717161
Associated Electric,2026-05-12 06:00:00,735.1096524513575
Associated Electric,2026-05-12 07:00:00,764.3981449368835
Associated Electric,2026-05-12 08:00:00,781.1561869434255
Associated Electric,2026-05-12 09:00:00,781.4050116462727
Associated Electric,2026-05-12 10:00:00,780.4409706055403
Associated Electric,2026-05-12 11:00:00,781.1899881108097
Associated Electric,2026-05-12 12:00:00,781.1690745080297
Associated Electric,2026-05-12 13:00:00,773.5225723088234
Associated Electric,2026-05-12 14:00:00,761.8911074004627
Associated Electric,2026-05-12 15:00:00,772.9310791688869
Associated Electric,2026-05-12 16:00:00,782.0236089209653
Associated Electric,2026-05-12 17:00:00,779.0151397530634
Associated Electric,2026-05-12 18:00:00,733.153100726307
Associated Electric,2026-05-12 19:00:00,686.9127121544192
Associated Electric,2026-05-12 20:00:00,666.3412224236698
Associated Electric,2026-05-12 21:00:00,652.6212945255629
Associated Electric,2026-05-12 22:00:00,685.9914852746626
Associated Electric,2026-05-12 23:00:00,637.6534644491982
Associated Electric,2026-05-13 00:00:00,644.5911113940213
Associated Electric,2026-05-13 01:00:00,631.0983713671965
Associated Electric,2026-05-13 02:00:00,728.4588599397066
Associated Electric,2026-05-13 03:00:00,754.1191472634038
Associated Electric,2026-05-13 04:00:00,705.9220321862912
Associated Electric,2026-05-13 05:00:00,667.6937207621421
Associated Electric,2026-05-13 06:00:00,732.2616329301197
Associated Electric,2026-05-13 07:00:00,767.9985959331884
