iso,valid_time,MW
APS,2026-06-12 18:00:00,22.797427924492624
APS,2026-06-12 19:00:00,9.481639227755112
APS,2026-06-12 20:00:00,6.742047162979063
APS,2026-06-12 21:00:00,25.592953239113704
APS,2026-06-12 22:00:00,224.24906713900037
APS,2026-06-12 23:00:00,342.7368370039922
APS,2026-06-13 00:00:00,174.2103421176541
APS,2026-06-13 01:00:00,265.32171930726673
APS,2026-06-13 02:00:00,342.8461251856466
APS,2026-06-13 03:00:00,314.94807467527016
APS,2026-06-13 04:00:00,391.3108208446322
APS,2026-06-13 05:00:00,348.9052314031851
APS,2026-06-13 06:00:00,344.68376665925916
APS,2026-06-13 07:00:00,388.0486307045616
APS,2026-06-13 08:00:00,149.08236167903252
APS,2026-06-13 09:00:00,150.16534990515456
APS,2026-06-13 10:00:00,182.68193709804737
APS,2026-06-13 11:00:00,301.3373026506365
APS,2026-06-13 12:00:00,40.21817145271472
APS,2026-06-13 13:00:00,142.280149055335
APS,2026-06-13 14:00:00,76.38635652719688
APS,2026-06-13 15:00:00,71.71462942631823
APS,2026-06-13 16:00:00,73.42783761086474
APS,2026-06-13 17:00:00,101.83973445514779
APS,2026-06-13 18:00:00,414.1939713751094
APS,2026-06-13 19:00:00,93.81773178312079
APS,2026-06-13 20:00:00,220.51244561509384
APS,2026-06-13 21:00:00,333.0220992525391
APS,2026-06-13 22:00:00,404.3236614831709
APS,2026-06-13 23:00:00,263.8102662069523
APS,2026-06-14 00:00:00,333.2356258263865
APS,2026-06-14 01:00:00,366.7396950507699
APS,2026-06-14 02:00:00,462.6379682327174
APS,2026-06-14 03:00:00,236.4458372727896
APS,2026-06-14 04:00:00,205.08402512739127
APS,2026-06-14 05:00:00,344.7523108724977
APS,2026-06-14 06:00:00,336.5699487120952
APS,2026-06-14 07:00:00,132.055745723403
APS,2026-06-14 08:00:00,14.385771794396101
APS,2026-06-14 09:00:00,24.44837648211395
APS,2026-06-14 10:00:00,30.73337404810507
APS,2026-06-14 11:00:00,28.62686556406763
APS,2026-06-14 12:00:00,33.60210134813673
APS,2026-06-14 13:00:00,25.02514635445243
APS,2026-06-14 14:00:00,25.50137768202637
APS,2026-06-14 15:00:00,29.090767291915963
APS,2026-06-14 16:00:00,77.66303434825876
APS,2026-06-14 17:00:00,135.79136828840018
APS,2026-06-14 18:00:00,232.87257600293944
Associated Electric,2026-06-12 18:00:00,14.341295610191956
Associated Electric,2026-06-12 19:00:00,28.986935416407455
Associated Electric,2026-06-12 20:00:00,20.799748862408546
Associated Electric,2026-06-12 21:00:00,53.883474527203
Associated Electric,2026-06-12 22:00:00,74.15609852338793
Associated Electric,2026-06-12 23:00:00,83.60592312569848
Associated Electric,2026-06-13 00:00:00,113.75195718159267
Associated Electric,2026-06-13 01:00:00,95.5240739153768
Associated Electric,2026-06-13 02:00:00,166.35965741659112
Associated Electric,2026-06-13 03:00:00,287.022231412729
Associated Electric,2026-06-13 04:00:00,381.28034742477564
Associated Electric,2026-06-13 05:00:00,704.5514955506366
Associated Electric,2026-06-13 06:00:00,742.8697123908594
Associated Electric,2026-06-13 07:00:00,762.638459280866
Associated Electric,2026-06-13 08:00:00,758.8794458668159
Associated Electric,2026-06-13 09:00:00,769.5438817573479
Associated Electric,2026-06-13 10:00:00,741.0326387405788
Associated Electric,2026-06-13 11:00:00,660.4293655490131
Associated Electric,2026-06-13 12:00:00,552.7901693975629
Associated Electric,2026-06-13 13:00:00,635.5313526403773
Associated Electric,2026-06-13 14:00:00,685.6356905172984
Associated Electric,2026-06-13 15:00:00,658.1927411338024
Associated Electric,2026-06-13 16:00:00,300.67019884985706
Associated Electric,2026-06-13 17:00:00,309.51321764001466
Associated Electric,2026-06-13 18:00:00,331.8464444486721
Associated Electric,2026-06-13 19:00:00,300.7359486112617
Associated Electric,2026-06-13 20:00:00,445.9540648566493
Associated Electric,2026-06-13 21:00:00,499.98304944343073
Associated Electric,2026-06-13 22:00:00,416.5051139254531
Associated Electric,2026-06-13 23:00:00,339.92053727065763
Associated Electric,2026-06-14 00:00:00,654.7188000255811
Associated Electric,2026-06-14 01:00:00,753.3170184161888
Associated Electric,2026-06-14 02:00:00,758.1065549421404
Associated Electric,2026-06-14 03:00:00,762.332630114725
Associated Electric,2026-06-14 04:00:00,532.012038552271
Associated Electric,2026-06-14 05:00:00,416.04314955259537
Associated Electric,2026-06-14 06:00:00,493.0437256715437
Associated Electric,2026-06-14 07:00:00,583.7859935578604
Associated Electric,2026-06-14 08:00:00,633.0954386864518
Associated Electric,2026-06-14 09:00:00,662.4798616382382
Associated Electric,2026-06-14 10:00:00,645.7944949400505
Associated Electric,2026-06-14 11:00:00,588.2736053781414
Associated Electric,2026-06-14 12:00:00,478.2789971985868
Associated Electric,2026-06-14 13:00:00,503.76205000697684
Associated Electric,2026-06-14 14:00:00,519.7628440022704
Associated Electric,2026-06-14 15:00:00,605.3448225870417
Associated Electric,2026-06-14 16:00:00,614.1729507450864
Associated Electric,2026-06-14 17:00:00,629.6227543452653
Associated Electric,2026-06-14 18:00:00,624.7146113685915
Avista,2026-06-12 18:00:00,118.56198162228652
Avista,2026-06-12 19:00:00,154.03116429098407
Avista,2026-06-12 20:00:00,161.26564036592228
Avista,2026-06-12 21:00:00,142.24235037828424
Avista,2026-06-12 22:00:00,114.00236612574935
Avista,2026-06-12 23:00:00,166.32478206619245
