utc,total,p10,p90,CE,DOM,AEP,ATSI,AP,PS,PL,PE,BC,PEP,REST
2026-06-27 00:00:00+00:00,112633.50455480455,111136.8283920599,114130.18071754918,10932.761086197308,20524.80355794534,18659.19408411332,8406.518618096588,6315.294051769185,6792.452291461061,5396.421296029272,5634.920247664567,4522.296583240924,3915.123193268867,21533.719545018113
2026-06-27 01:00:00+00:00,111677.63960348391,110180.96344073926,113174.31576622854,10953.06757759674,19979.468663228083,18727.83459891942,8358.091670178424,6229.772073995574,6696.553405686507,5298.9296286158715,5476.217660219901,4489.468637094808,3799.0703838007707,21669.1653041478
2026-06-27 02:00:00+00:00,108610.21987207234,107113.54370932752,110106.8960348168,10932.801204093865,19199.564230484037,18434.510887456538,8121.758327777449,6047.832146862126,6547.272906538541,5132.189943145007,5289.4175474135955,4296.129135979689,3637.4711790509164,20971.272363270557
2026-06-27 03:00:00+00:00,103191.36185432906,101694.6856915846,104688.03801707388,10619.786511065377,18315.2993331571,17461.749233320494,7787.257616511462,5753.696919443692,6155.968333835488,4843.412028830608,4978.468670191355,3957.173633926166,3407.2422251787575,19911.307348868584
2026-06-27 04:00:00+00:00,96030.87142630623,94059.16459652653,98119.52367229741,10128.780936798019,17469.796076450926,16558.924986397225,7104.197730922832,5302.567538751506,5569.296433450343,4356.505744381506,4524.892656928204,3683.3626671103766,3172.445183204116,18160.10147191119
2026-06-27 05:00:00+00:00,90739.0982162136,88804.43988470754,92757.58034877588,9623.029740713035,16571.12006631357,15840.0234860867,6740.502628726278,4971.560855958081,5128.62539487602,4128.219718212503,4293.706845346204,3419.725164771058,2894.866928886093,17127.717386324053
2026-06-27 06:00:00+00:00,86428.08073047223,84567.99159079055,88455.14493873516,9143.693959342632,16074.877834627561,15231.268565676644,6517.014063927593,4727.27038517568,4862.1532684178,3899.0503493272404,4056.0160584481855,3148.9451498996877,2728.0472429470374,16039.743852682153
2026-06-27 07:00:00+00:00,83335.3920737879,81454.79327688826,85328.80428500776,8796.131519952278,15601.39487774398,14751.034140510126,6292.69931110069,4554.969118473682,4673.312631402753,3807.459412268238,3839.7736721880115,2915.185754121825,2633.2915523618904,15470.140083664424
2026-06-27 08:00:00+00:00,81428.63257284963,79627.87902417623,83287.17056478598,8582.866080267988,15386.134469683944,14493.056378811425,6151.897892739007,4477.681348473014,4577.122261931773,3750.925429731109,3741.6083612641787,2794.6378496285247,2559.3343458233467,14913.368154495312
2026-06-27 09:00:00+00:00,80869.48022046365,79093.3494137925,82706.23348866364,8458.01957359979,15333.968270013022,14509.808672276698,6175.761919426884,4420.730249951806,4422.832963488655,3745.0727908015497,3745.6578483475455,2787.5712709963072,2547.8825580957223,14722.174103465673
2026-06-27 10:00:00+00:00,81527.20541830672,79787.23903376675,83298.06614427574,8442.671179042645,15468.216111787686,14725.010412675389,6222.5483945901415,4499.379765570824,4356.843318456782,3766.65395812192,3775.7475928148897,2765.069977918809,2580.8980966737818,14924.16661065385
2026-06-27 11:00:00+00:00,82581.5797798973,80776.52565224473,84455.39762217537,8624.88623746045,15799.290252952454,14593.94041208317,6312.737254233232,4458.625089958404,4454.208710107334,3830.5312137339615,3882.42138252548,2836.1304731201326,2630.4076393611376,15158.401114361555
2026-06-27 12:00:00+00:00,84813.39753239726,83078.75307138944,86536.49610958358,8851.600732973035,15917.059300814664,14740.602319337922,6556.225586041219,4569.600175389146,4563.309485419204,3963.516003365663,4060.8269837121097,2979.9398528289416,2858.475034717473,15752.24205779788
2026-06-27 13:00:00+00:00,88252.25529392896,86468.03683474426,90032.74006106907,9073.85607161417,16519.040347060163,15327.793298200471,6711.869641736067,4780.229553646414,4707.420134772392,4219.8131532609905,4253.808741577224,3122.753231211138,2966.0297928529426,16569.641327996967
2026-06-27 14:00:00+00:00,92280.8539736361,90554.7268010058,94044.61725209901,9386.204996359402,17234.252818922745,15821.566183459747,7051.675974149309,5185.050613458486,4910.243986561462,4363.6639680762,4449.646046182496,3365.8875452745397,3094.623748436383,17418.038092755323
