utc,tmpf,dwpf,cloud,load,ens_p10,ens_p50,ens_p90
2026-06-27 00:00:00+00:00,72.60685989953686,63.970329056135334,84.73368973698405,101911.88798513438,100315.91292315722,101911.88798513438,104737.23934684317
2026-06-27 01:00:00+00:00,72.03831154471825,63.941171951760005,85.04770784390931,101329.3568203515,99500.79791195276,101329.3568203515,104337.72805104557
2026-06-27 02:00:00+00:00,71.25348026287048,63.897419133439094,85.36193989402098,101054.75711339635,98721.12103462641,101054.75711339635,103736.88665747935
2026-06-27 03:00:00+00:00,70.46162761834422,63.85887843051379,85.68210909637538,97726.13015820336,94273.37989470916,97726.13015820336,99240.5959060384
2026-06-27 04:00:00+00:00,69.76295852938678,63.81984767936317,85.99112255906286,91634.30345566785,90445.37701363493,91642.53461208442,96248.26364602895
2026-06-27 05:00:00+00:00,69.2268111021638,63.77974661261663,86.3050131204057,88260.87191776255,86521.56110757215,88313.22168800041,90305.56550742086
2026-06-27 06:00:00+00:00,68.70715039426972,63.73997420630626,86.61790028520586,84601.47063999975,82138.69639248843,84152.39596612919,86709.8057417669
2026-06-27 07:00:00+00:00,68.42399030194709,63.84008118052957,86.11761982997481,81735.30572888762,79728.10210667833,81175.57367725816,85036.6659062611
2026-06-27 08:00:00+00:00,68.1427135942812,63.938324848310714,85.62107265888714,79834.07154722241,78561.89021892965,79822.21338290571,83215.38227840788
2026-06-27 09:00:00+00:00,67.89942412380735,64.0111526433769,85.10811849218551,79892.97717471341,78378.84095283892,79816.0960367582,82914.46074330107
2026-06-27 10:00:00+00:00,67.84641436157112,64.04552250226314,84.60040359801918,79988.4072812397,78079.93080806822,79988.4072812397,82663.0669564177
2026-06-27 11:00:00+00:00,68.16020921583736,64.14894044415988,84.09818225024813,80661.88812438297,78556.45144921272,80576.9266540621,83471.94647049744
2026-06-27 12:00:00+00:00,68.95952740650428,64.28109742815535,83.59481495560817,81721.99944579486,78196.63946995251,81370.2109519932,84107.75812172877
2026-06-27 13:00:00+00:00,70.09113079895978,64.55654344252062,82.85391726649917,85935.97580880501,83469.26657032371,85912.8962253978,88411.43284001041
2026-06-27 14:00:00+00:00,71.47575918765273,64.80682430476026,82.12752215606253,89416.77876761911,86182.46920824118,89009.54446257435,91462.89708859839
2026-06-27 15:00:00+00:00,72.95651178351945,65.02887608104183,81.38892631366267,91863.66109928432,90359.53326719542,91677.14671907965,93858.80113007835
2026-06-27 16:00:00+00:00,74.39080213633184,65.25510073640547,80.65113911780364,94506.19757025909,91017.80871983197,94506.19757025909,96231.34342853434
2026-06-27 17:00:00+00:00,75.5833539796504,65.46846927666272,79.9182040951036,95727.70363042431,92217.12447286208,95990.08326838017,97792.33664953627
2026-06-27 18:00:00+00:00,76.44198662211585,65.68623712429259,79.19265579138792,98685.5928821078,94401.72437109599,98246.91195060582,100806.46122744345
2026-06-27 19:00:00+00:00,76.86583190231562,65.75236587856561,77.27866975266421,99551.67656852982,95585.86857515716,99663.511982738,102638.1123624926
2026-06-27 20:00:00+00:00,76.89718734828409,65.79665871380178,75.36448196654669,102456.17496629005,96916.9740628946,102161.8410866073,105481.8884923589
2026-06-27 21:00:00+00:00,76.50135493143243,65.84901387337821,73.45667649948611,102971.31027367688,97539.73580655715,102483.20114070865,105739.27653700823
2026-06-27 22:00:00+00:00,75.8613851217835,65.89869355694724,71.54727878516753,102589.22655586441,97703.08390403877,102624.91795153146,104938.85350624047
2026-06-27 23:00:00+00:00,75.13284797392605,65.94447852189938,69.63570209076704,103026.0319101158,99523.46934816231,103012.11840962562,105152.32380496837
2026-06-28 00:00:00+00:00,74.35369452166942,65.99184498947682,67.72212849049987,101248.1002420319,97638.9168537458,101248.1002420319,104383.6644749256
2026-06-28 01:00:00+00:00,73.41783533851154,65.85360781437062,67.49044003982081,100382.01133565682,96113.14932452147,100417.73459608053,104088.74947879296
2026-06-28 02:00:00+00:00,72.36587619063825,65.70308957603221,67.24769335137827,98525.06890605876,94858.96503455949,98559.74452060215,100878.23327632948
2026-06-28 03:00:00+00:00,71.28353582899175,65.55948707210476,67.00989974858571,95850.16067920015,91953.56808761088,95509.28518924047,98751.51612489924
2026-06-28 04:00:00+00:00,70.29195069620914,65.41579260264291,66.7682157924915,89492.93372950876,87321.46819016714,89775.72609779055,93720.21177375551
2026-06-28 05:00:00+00:00,69.60449705628669,65.2734085759646,66.53344651153382,86308.46760017115,83962.5402611427,86214.66356346005,89029.36885984396
2026-06-28 06:00:00+00:00,69.1734516504942,65.12562553146184,66.28893037848853,82444.6163568446,80417.90917918975,82175.87640109565,83752.42849058752
2026-06-28 07:00:00+00:00,68.92065845365819,65.26712648096887,65.85693604933485,80500.38975865887,77473.0540894743,80317.14538435357,82410.62628453171
2026-06-28 08:00:00+00:00,68.66504918597096,65.39256957394603,65.42812887438987,78352.93706240373,76003.24922059511,78554.34868038261,81025.56925552562
2026-06-28 09:00:00+00:00,68.4067334596502,65.48182601104028,64.99255923040417,78430.4406970988,75697.77253751014,78355.74267185101,80239.38424853704
2026-06-28 10:00:00+00:00,68.24154690071296,65.53725747580127,64.56866973925067,78025.1614228833,75940.11227740879,78191.60321114174,80420.04983945863
2026-06-28 11:00:00+00:00,68.80300222830309,65.71959518476862,64.12403090724729,77192.50814905037,74126.41504019375,77431.08617701677,80149.03129420515
2026-06-28 12:00:00+00:00,70.11204405140286,65.98822496813563,63.70370853683651,78451.35232669518,73279.41631740837,78524.9143096921,80617.85327863213
2026-06-28 13:00:00+00:00,71.98213957336398,66.32254893630832,64.36060870826408,84279.05059165768,79734.11561761556,83889.0229573967,86565.40255859579
2026-06-28 14:00:00+00:00,73.97145191310132,66.60534391517136,65.01889467824475,89537.80390890273,86265.84149361792,89150.72344373401,92221.76766134507
2026-06-28 15:00:00+00:00,76.00309624619535,66.86027028553909,65.68161089219731,92737.05520662652,90155.38044172972,92407.84832938353,95372.3709474746
2026-06-28 16:00:00+00:00,77.99118695255864,67.11444631351328,66.34478461209738,96057.37721990437,93217.87777309494,96289.32105212353,98323.81366115018
2026-06-28 17:00:00+00:00,79.70542260087188,67.38138096718342,67.01656764171375,102035.1447564172,97862.49418619588,102035.1447564172,104260.48667692477
2026-06-28 18:00:00+00:00,80.96554440344669,67.64102405443221,67.66602721121463,105393.4180938862,101294.74310995136,105998.66256349027,108780.99503889155
2026-06-28 19:00:00+00:00,81.67593027592326,67.87202201468128,65.12043248234828,109052.21798085855,102542.8410745231,108692.26159286818,111801.01395163233
2026-06-28 20:00:00+00:00,81.90640759326129,68.13442181922247,62.56896275585883,111083.94507229167,105452.46731277893,110824.99467421982,115277.14859475377
2026-06-28 21:00:00+00:00,81.59760126748924,68.37897115338663,60.013041768235816,113917.18018613341,108282.56546281892,114232.4676136613,119056.30166198997
2026-06-28 22:00:00+00:00,80.97588724742047,68.63088727889405,57.46564623143302,115621.31482833801,110568.51717376549,115667.72253739055,120825.07539047253
2026-06-28 23:00:00+00:00,80.19807854546337,68.88071995824762,54.91254519209216,115833.49783107314,109699.63870514379,115387.09896602482,118223.23434698391
2026-06-29 00:00:00+00:00,79.31386566894196,69.13240011476196,52.36208228522592,114114.34334946994,108087.26563531911,113888.7235093046,116644.02014368381
2026-06-29 01:00:00+00:00,78.16802196149182,69.0528883033722,50.535857786353446,112988.94502387327,107791.13389808133,112445.26119022525,116617.5645584986
2026-06-29 02:00:00+00:00,76.85392278095071,68.96410128856952,48.70821544242468,111425.66125389753,105802.53211823055,110990.29919936386,115295.49065827114
2026-06-29 03:00:00+00:00,75.47901107727074,68.87861261102294,46.8981685809397,106458.50125628513,99777.79452256528,105847.4440045307,108520.04503698107
2026-06-29 04:00:00+00:00,74.2482329395866,68.79396120672753,45.06267151533368,98031.65216382936,96149.08747560272,98154.0285258412,102301.76984816858
2026-06-29 05:00:00+00:00,73.41095819320688,68.70289886389763,43.246122385607514,93336.65619379915,89665.08436039797,92654.26242402656,96222.36447465031
2026-06-29 06:00:00+00:00,72.91375186477667,68.6257094778089,41.42566217407192,89809.70467988709,86380.44733300683,88983.58671050839,93305.85432836138
2026-06-29 07:00:00+00:00,72.60712074422969,68.70779247960664,42.28628865197671,86959.39748999212,85248.56724785044,87348.6133085875,92130.94656738758
2026-06-29 08:00:00+00:00,72.31954858042018,68.77955959446321,43.15690742525461,85766.15843320072,84338.85843239928,86342.12307893595,90375.44437289894
2026-06-29 09:00:00+00:00,72.00509888240127,68.79462287844957,44.02505705682042,86395.95593823331,84042.52441968126,86486.30044790392,90618.82041782376
2026-06-29 10:00:00+00:00,71.83519280727552,68.775283031418,44.88090493544028,86851.4834962147,85033.06457179299,87265.4742402789,91084.21308972186
2026-06-29 11:00:00+00:00,72.53190525870637,68.89792839457475,45.74455618755787,92081.55725428204,90084.83924226345,91873.3164731903,95643.02533826351
2026-06-29 12:00:00+00:00,74.11851926595514,69.12577840691912,46.61165701646409,97265.05466251797,94394.83623431993,97113.30074915776,100297.0788617384
2026-06-29 13:00:00+00:00,76.31054765324713,69.05609632088154,45.66345902109787,101905.44913767677,98369.59883334486,101652.68103193115,106661.62400274645
2026-06-29 14:00:00+00:00,78.65433083020191,68.92686522050043,44.71306426154343,105007.44227993382,102340.77964723765,104900.33613925443,109491.78810722951
2026-06-29 15:00:00+00:00,81.03152066428504,68.79201758808463,43.75781517937743,109818.10304940607,106995.47158622571,110653.56124538303,117263.51568837809
2026-06-29 16:00:00+00:00,83.32795302541182,68.66682728098606,42.80041778348556,119187.41333977443,111719.09731328917,118850.75908465363,122784.35539145599
2026-06-29 17:00:00+00:00,85.28301701948241,68.55335126349806,41.843001387721806,124514.24186197856,119387.27433022704,124543.86339507336,128851.70470519592
2026-06-29 18:00:00+00:00,86.6757241375707,68.43090340800734,40.892904907613776,131267.06772112212,125752.23320513088,131255.4345309909,135817.6074976089
2026-06-29 19:00:00+00:00,87.42310303282825,68.56325505389623,39.60483790024167,135428.96637921105,129482.84843092236,135245.4347409234,138886.84327057656
2026-06-29 20:00:00+00:00,87.5575698494056,68.69972537176456,38.31906296479693,137928.43633653692,134064.68768646332,138041.38624457357,142564.23730012221
2026-06-29 21:00:00+00:00,87.02985032288079,68.83371488998445,37.02426780137949,139977.24457417015,135182.78657439223,140048.7177833829,144950.12810701155
2026-06-29 22:00:00+00:00,86.08911605769984,68.96292424137741,35.75303925293577,140888.19004540288,134515.72522931467,140862.01756819946,146349.03237795757
2026-06-29 23:00:00+00:00,84.97153988087751,69.09099069156193,34.46296288615418,140222.25964723507,132909.5506547984,139985.24947254927,144807.6281286449
2026-06-30 00:00:00+00:00,83.76108654360112,69.22778163687104,33.17599107779272,136089.02035607595,128958.4932008681,135755.65249821986,141370.70062112212
2026-06-30 01:00:00+00:00,82.26626076138866,69.09757737825387,31.7792980871595,133077.5150198662,125218.43834083882,132836.8509479922,137744.1701461064
2026-06-30 02:00:00+00:00,80.60904626183876,68.97396041914287,30.383890770304628,127857.60036453334,120496.00256367405,127783.87533236203,131695.85613179873
2026-06-30 03:00:00+00:00,78.9334886558833,68.84318298851836,28.98256799956572,120219.72015868255,114098.56911303232,120384.52589378528,124429.37785118568
2026-06-30 04:00:00+00:00,77.44164046228218,68.71457497623241,27.59031040396321,112433.63479103529,106249.07902802684,111882.2106973459,117028.73440764626
2026-06-30 05:00:00+00:00,76.38481337925532,68.58389676233925,26.188173614695906,104340.59883294646,100195.8151862923,103550.15961129086,110981.13359167102
2026-06-30 06:00:00+00:00,75.70471317939106,68.44859480114165,24.798651834948654,98642.82969321744,95002.50241257725,98312.9754563848,104265.71109122959
2026-06-30 07:00:00+00:00,75.21203751427916,68.49310662344635,25.506871751180366,96168.52020763997,92550.61239295965,95635.08948464147,101866.10663716463
2026-06-30 08:00:00+00:00,74.71186905567437,68.52403174493546,26.21019342666503,94501.7680133233,90986.16458198389,94041.65469357675,99536.08321090743
