utc,tmpf,dwpf,cloud,load,ens_p10,ens_p50,ens_p90
2026-06-26 12:00:00+00:00,68.63008890514529,62.79552849758539,86.5174229614241,92240.63065754926,90649.5867062328,92240.63065754926,94871.89198331865
2026-06-26 13:00:00+00:00,69.87874314848024,62.742578614271274,87.18379327957912,93723.56463182927,91950.14070378193,93723.56463182927,94807.92923208913
2026-06-26 14:00:00+00:00,71.72991204221822,62.69843519327542,87.84485312893884,95297.0382268445,92908.12496146945,95297.0382268445,95666.784232179
2026-06-26 15:00:00+00:00,73.560848956042,62.65411536725366,88.50915266291858,97510.05576880094,94870.82286405323,97510.05576880094,97510.05576880094
2026-06-26 16:00:00+00:00,75.3041295243149,62.612050132861015,89.18015900570389,100636.71595915864,96670.09051474763,100636.71595915864,100712.01270586063
2026-06-26 17:00:00+00:00,76.76652471802062,62.55402620804033,89.84432020475676,101737.09494800742,96891.99430263665,101737.09494800742,101737.09494800742
2026-06-26 18:00:00+00:00,77.4423011483727,62.51589152480257,90.51067414130853,105972.8761446517,100425.28441417313,105972.8761446517,105972.8761446517
2026-06-26 19:00:00+00:00,77.82273885458986,62.662218646259646,88.6675707127811,111774.73758432748,105919.95927718477,111774.73758432748,112212.44808787381
2026-06-26 20:00:00+00:00,77.75428622670515,62.80360932076272,86.82138877306933,112859.36867682592,107358.33290297643,112859.36867682592,114303.09666048366
2026-06-26 21:00:00+00:00,77.33609028338996,62.95285259773671,84.99249927455153,113447.47333605564,108955.29831110548,113447.47333605564,115305.62580263361
2026-06-26 22:00:00+00:00,76.64204613216586,63.09625894718669,83.14559827161656,110438.83902835647,106632.1802566532,110438.83902835647,110908.5882960344
2026-06-26 23:00:00+00:00,75.77880800737292,63.24509445479639,81.3166240147071,107593.29439056746,103532.12187627428,107593.29439056746,108435.8798928017
2026-06-27 00:00:00+00:00,74.78953258947502,63.3901182084499,79.47219129804287,103298.84948503537,100428.33383861778,103298.84948503537,106104.3327824272
2026-06-27 01:00:00+00:00,73.67674886688762,63.4480649706195,79.59319157843827,102017.43292688437,97671.76761774509,102017.43292688437,103528.01477699314
2026-06-27 02:00:00+00:00,72.48590489042166,63.516656220331605,79.72383037890671,101667.51327201846,98921.28118100311,101667.51327201846,102998.79282264393
2026-06-27 03:00:00+00:00,71.29900275264063,63.58072546963072,79.85084118816107,97501.1978825539,93440.23646902111,97501.1978825539,98595.61582550511
2026-06-27 04:00:00+00:00,70.29011021468689,63.638137820951926,79.98064662502807,90618.96623081267,90418.14590622894,90618.96623081267,96156.47686294804
2026-06-27 05:00:00+00:00,69.56611565328625,63.70149889302864,80.10521376644343,87093.75246177719,85381.8966388761,86877.33617091608,91149.26173124598
2026-06-27 06:00:00+00:00,69.114201847969,63.76313814905742,80.23481384412617,83822.2636790376,82274.08985874907,83017.76859241171,86726.30555573489
2026-06-27 07:00:00+00:00,68.78417350342498,63.905923111432074,79.58875637343257,81102.90462337204,79154.57734150164,80472.11080449336,84602.75385001261
