utc,tmpf,dwpf,cloud,load,ens_p10,ens_p50,ens_p90
2026-07-02 00:00:00+00:00,87.67765490925103,73.61801436202525,17.990080106789605,146421.02253745057,142884.26505498274,146421.02253745057,149290.68322852222
2026-07-02 01:00:00+00:00,86.54271102659828,73.40457167387373,16.700714936589918,144176.39914296626,142047.67664062761,144176.39914296626,146485.91388213492
2026-07-02 02:00:00+00:00,85.0068634680621,73.19431709334364,15.412869698936472,141569.625708578,139175.56842196314,141569.625708578,142447.82605320693
2026-07-02 03:00:00+00:00,83.41834344051648,72.99479800984759,14.124802037983505,134715.5984397213,134055.68215368927,134715.5984397213,136593.15722998907
2026-07-02 04:00:00+00:00,81.97891648022957,72.77641342648144,12.832366123954346,129466.60181150763,128959.67630154752,129489.7337358813,135698.4649140306
2026-07-02 05:00:00+00:00,80.887498338366,72.57026690480329,11.547827864763955,123398.33839466605,119045.11025587317,124544.92835270317,135159.37617168477
2026-07-02 06:00:00+00:00,80.01511205334883,72.35541219924859,10.258474187461575,119077.19972462693,115247.23327086383,120823.5096837864,133942.24108691627
2026-07-02 07:00:00+00:00,79.45487747760956,72.37167945611763,10.874109675576937,117031.82305373305,110334.7180412503,117867.51277943114,133534.79847451876
2026-07-02 08:00:00+00:00,78.8280736376015,72.39250386802831,11.497638683349921,114149.87961966994,108527.38513892195,116578.78389677008,129064.305192205
2026-07-02 09:00:00+00:00,78.2556911217865,72.40522582349807,12.122173334432029,112262.77702897476,106162.10023338172,115895.77722571188,128350.48252357688
2026-07-02 10:00:00+00:00,78.07382447037793,72.42021047723527,12.754672734965556,112451.47860513796,105510.65679583892,113409.14198983356,125589.58475364598
2026-07-02 11:00:00+00:00,78.67979621550293,72.44183780403246,13.373700336040523,113752.84426110095,107829.67498847166,115139.62265478846,123731.22644582982
2026-07-02 12:00:00+00:00,80.28287800664623,72.46785659917705,14.000118365861644,116155.61846206734,112603.54961802783,118006.93857689516,123338.39999967391
2026-07-02 13:00:00+00:00,82.50949379070562,72.13499328757985,14.031925053527235,120813.2529339836,117065.57928541243,122709.9224361399,127463.91969454888
2026-07-02 14:00:00+00:00,85.13462324771619,71.79765698032648,14.072786654978149,125780.15440094577,123008.23377815193,126914.2659548891,131809.62634118935
